success,rewards,steps,resources,epsilon,first_success,PGF,I_op
0.0,-38.66,27.0,0.0,0.1,1.0,0.1,0.3
0.0,-27.5,42.0,1.0,0.1,1.0,2.475,0.35
0.0,-28.11,42.0,0.0,0.1,1.0,0.1,0.3
0.0,-29.71,42.0,0.0,0.1,1.0,0.1,0.3
0.0,-31.24,42.0,1.0,0.1,1.0,2.475,0.35
0.0,-28.36,42.0,0.0,0.1,1.0,0.1,0.3
0.0,-28.65,42.0,0.0,0.1,1.0,0.1,0.3
0.0,-30.300000000000004,42.0,0.0,0.1,1.0,0.1,0.3
0.0,-30.300000000000004,42.0,0.0,0.1,1.0,0.1,0.3
0.0,-30.300000000000004,42.0,0.0,0.1,1.0,0.1,0.3
0.0,-30.1,42.0,0.0,0.1,1.0,0.1,0.3
0.0,-29.9,42.0,0.0,0.1,1.0,0.1,0.3
0.0,-29.520000000000003,42.0,0.0,0.1,1.0,0.1,0.3
0.0,-28.51,42.0,0.0,0.1,1.0,0.1,0.3
0.0,-27.3,42.0,1.0,0.1,1.0,2.475,0.35
0.0,-29.5,42.0,0.0,0.1,1.0,0.1,0.3
0.0,-27.7,42.0,0.0,0.1,1.0,0.1,0.3
1.0,46.2,24.0,0.0,0.1,1.0,0.1,0.44999999999999996
0.0,-30.300000000000004,42.0,0.0,0.1,1.0,0.1,0.3
0.0,-28.11,42.0,0.0,0.1,1.0,0.1,0.3
1.0,45.64000000000001,21.0,0.0,0.1,1.0,0.1,0.44999999999999996
0.0,-28.9,42.0,1.0,0.1,1.0,2.475,0.35
0.0,-29.9,42.0,0.0,0.1,1.0,0.1,0.3
0.0,-28.73,42.0,0.0,0.1,1.0,0.1,0.3
0.0,-29.72,42.0,0.0,0.1,1.0,0.1,0.3
0.0,-27.21,42.0,0.0,0.1,1.0,0.1,0.3
0.0,-29.71,42.0,0.0,0.1,1.0,0.1,0.3
0.0,-28.5,42.0,1.0,0.1,1.0,2.475,0.35
0.0,-29.700000000000003,42.0,0.0,0.1,1.0,0.1,0.3
1.0,46.45,17.0,0.0,0.1,1.0,0.1,0.44999999999999996
0.0,-29.5,42.0,0.0,0.1,1.0,0.1,0.3
0.0,-26.91,42.0,2.0,0.1,1.0,2.85,0.4
0.0,-25.52,42.0,0.0,0.1,1.0,0.1,0.3
0.0,-26.7,42.0,1.0,0.1,1.0,2.475,0.35
0.0,-24.1,42.0,2.0,0.1,1.0,2.85,0.4
0.0,-28.5,42.0,1.0,0.1,1.0,2.475,0.35
0.0,-27.92,42.0,1.0,0.1,1.0,2.475,0.35
1.0,48.55,15.0,2.0,0.1,1.0,2.85,0.55
0.0,-25.11,42.0,1.0,0.1,1.0,2.475,0.35
0.0,-34.309999999999995,8.0,1.0,0.1,1.0,2.475,0.35
0.0,-26.31,42.0,1.0,0.1,1.0,2.475,0.35
0.0,-28.51,42.0,0.0,0.1,1.0,0.1,0.3
0.0,-25.11,42.0,2.0,0.1,1.0,2.85,0.4
1.0,46.690000000000005,14.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,48.39000000000001,20.0,2.0,0.1,1.0,2.85,0.55
0.0,-35.209999999999994,6.0,0.0,0.1,1.0,0.1,0.3
1.0,46.690000000000005,14.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,44.24,37.0,1.0,0.1,1.0,2.475,0.5
1.0,47.09,18.0,1.0,0.1,1.0,2.475,0.5
1.0,46.080000000000005,26.0,0.0,0.1,1.0,0.1,0.44999999999999996
0.0,-25.9,42.0,1.0,0.1,1.0,2.475,0.35
1.0,46.67,30.0,2.0,0.1,1.0,2.85,0.55
1.0,45.34,23.0,0.0,0.1,1.0,0.1,0.44999999999999996
0.0,-28.31,42.0,0.0,0.1,1.0,0.1,0.3
0.0,-25.72,42.0,2.0,0.1,1.0,2.85,0.4
0.0,-22.11,42.0,4.0,0.1,1.0,3.8,0.5
0.0,-26.61,42.0,0.0,0.1,1.0,0.1,0.3
1.0,45.34,31.0,1.0,0.1,1.0,2.475,0.5
1.0,46.59,16.0,0.0,0.1,1.0,0.1,0.44999999999999996
0.0,-25.51,42.0,2.0,0.1,1.0,2.85,0.4
1.0,47.290000000000006,18.0,1.0,0.1,1.0,2.475,0.5
1.0,45.09,26.0,0.0,0.1,1.0,0.1,0.44999999999999996
0.0,-27.11,42.0,0.0,0.1,1.0,0.1,0.3
1.0,45.03,25.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,47.23,21.0,1.0,0.1,1.0,2.475,0.5
0.0,-24.51,42.0,1.0,0.1,1.0,2.475,0.35
0.0,-26.309999999999995,42.0,2.0,0.1,1.0,2.85,0.4
0.0,-36.81,18.0,0.0,0.1,1.0,0.1,0.3
1.0,45.50000000000001,30.0,1.0,0.1,1.0,2.475,0.5
0.0,-24.11,42.0,2.0,0.1,1.0,2.85,0.4
0.0,-28.51,42.0,0.0,0.1,1.0,0.1,0.3
0.0,-27.11,42.0,1.0,0.1,1.0,2.475,0.35
1.0,45.290000000000006,30.0,1.0,0.1,1.0,2.475,0.5
1.0,45.49,30.0,1.0,0.1,1.0,2.475,0.5
1.0,43.940000000000005,35.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,46.34,31.0,1.0,0.1,1.0,2.475,0.5
1.0,47.59,24.0,2.0,0.1,1.0,2.85,0.55
1.0,45.790000000000006,20.0,0.0,0.1,1.0,0.1,0.44999999999999996
0.0,-26.36,42.0,1.0,0.1,1.0,2.475,0.35
1.0,43.790000000000006,40.0,1.0,0.1,1.0,2.475,0.5
1.0,46.24,17.0,0.0,0.1,1.0,0.1,0.44999999999999996
0.0,-38.10999999999999,22.0,0.0,0.1,1.0,0.1,0.3
1.0,46.13,19.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,46.74,23.0,1.0,0.1,1.0,2.475,0.5
1.0,46.49,18.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,47.24,17.0,1.0,0.1,1.0,2.475,0.5
0.0,-28.31,42.0,0.0,0.1,1.0,0.1,0.3
1.0,46.690000000000005,14.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,45.440000000000005,37.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,46.190000000000005,20.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,46.540000000000006,15.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,45.190000000000005,24.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,46.690000000000005,14.0,0.0,0.1,1.0,0.1,0.44999999999999996
0.0,-25.51,42.0,0.0,0.1,1.0,0.1,0.3
1.0,46.39000000000001,16.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,47.49,18.0,1.0,0.1,1.0,2.475,0.5
0.0,-5.34,40.0,0.0,0.1,1.0,0.1,0.3
0.0,-23.51,42.0,2.0,0.1,1.0,2.85,0.4
1.0,44.34,33.0,1.0,0.1,1.0,2.475,0.5
1.0,45.89000000000001,20.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,46.190000000000005,20.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,47.24,21.0,1.0,0.1,1.0,2.475,0.5
0.0,-35.309999999999995,8.0,0.0,0.1,1.0,0.1,0.3
1.0,46.89000000000001,30.0,1.0,0.1,1.0,2.475,0.5
1.0,48.59,16.0,2.0,0.1,1.0,2.85,0.55
1.0,46.580000000000005,16.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,46.440000000000005,27.0,2.0,0.1,1.0,2.85,0.55
0.0,-36.41,12.0,0.0,0.1,1.0,0.1,0.3
1.0,46.09,22.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,46.59,16.0,0.0,0.1,1.0,0.1,0.44999999999999996
0.0,-28.32,42.0,0.0,0.1,1.0,0.1,0.3
1.0,45.64000000000001,21.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,43.440000000000005,37.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,46.040000000000006,25.0,1.0,0.1,1.0,2.475,0.5
1.0,45.040000000000006,23.0,0.0,0.1,1.0,0.1,0.44999999999999996
0.0,-26.91,42.0,0.0,0.1,1.0,0.1,0.3
1.0,43.440000000000005,37.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,44.940000000000005,37.0,1.0,0.1,1.0,2.475,0.5
1.0,45.290000000000006,20.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,46.690000000000005,14.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,45.790000000000006,20.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,45.190000000000005,28.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,45.190000000000005,24.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,46.39000000000001,16.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,46.59,16.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,46.14000000000001,19.0,0.0,0.1,1.0,0.1,0.44999999999999996
0.0,-30.1,42.0,0.0,0.1,1.0,0.1,0.3
0.0,-27.7,42.0,0.0,0.1,1.0,0.1,0.3
0.0,-28.11,42.0,0.0,0.1,1.0,0.1,0.3
1.0,44.690000000000005,24.0,0.0,0.1,1.0,0.1,0.44999999999999996
0.0,-25.91,42.0,0.0,0.1,1.0,0.1,0.3
1.0,46.690000000000005,14.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,47.290000000000006,22.0,1.0,0.1,1.0,2.475,0.5
0.0,-25.11,42.0,1.0,0.1,1.0,2.475,0.35
0.0,-24.31,42.0,1.0,0.1,1.0,2.475,0.35
0.0,-27.309999999999995,42.0,0.0,0.1,1.0,0.1,0.3
1.0,45.900000000000006,22.0,0.0,0.1,1.0,0.1,0.44999999999999996
0.0,-24.91,42.0,0.0,0.1,1.0,0.1,0.3
0.0,-36.60999999999999,24.0,1.0,0.1,1.0,2.475,0.35
1.0,44.24000000000001,37.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,47.24,17.0,1.0,0.1,1.0,2.475,0.5
1.0,45.18000000000001,32.0,1.0,0.1,1.0,2.475,0.5
1.0,46.59,16.0,0.0,0.1,1.0,0.1,0.44999999999999996
0.0,-28.9,42.0,0.0,0.1,1.0,0.1,0.3
1.0,45.290000000000006,22.0,0.0,0.1,1.0,0.1,0.44999999999999996
0.0,-25.71,42.0,0.0,0.1,1.0,0.1,0.3
1.0,45.03000000000001,23.0,0.0,0.1,1.0,0.1,0.44999999999999996
0.0,-27.3,42.0,1.0,0.1,1.0,2.475,0.35
0.0,-26.9,42.0,2.0,0.1,1.0,2.85,0.4
1.0,45.540000000000006,23.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,47.59,16.0,1.0,0.1,1.0,2.475,0.5
1.0,46.440000000000005,17.0,0.0,0.1,1.0,0.1,0.44999999999999996
0.0,-29.9,42.0,0.0,0.1,1.0,0.1,0.3
0.0,-28.7,42.0,0.0,0.1,1.0,0.1,0.3
0.0,-30.1,42.0,0.0,0.1,1.0,0.1,0.3
0.0,-29.74,42.0,0.0,0.1,1.0,0.1,0.3
1.0,45.46000000000001,26.0,0.0,0.1,1.0,0.1,0.44999999999999996
0.0,-27.58,42.0,0.0,0.1,1.0,0.1,0.3
0.0,-29.3,42.0,0.0,0.1,1.0,0.1,0.3
0.0,-28.5,42.0,0.0,0.1,1.0,0.1,0.3
0.0,-24.97,42.0,2.0,0.1,1.0,2.85,0.4
0.0,-26.3,42.0,1.0,0.1,1.0,2.475,0.35
0.0,-27.5,42.0,1.0,0.1,1.0,2.475,0.35
1.0,47.540000000000006,15.0,1.0,0.1,1.0,2.475,0.5
1.0,46.09,18.0,0.0,0.1,1.0,0.1,0.44999999999999996
0.0,-30.300000000000004,42.0,0.0,0.1,1.0,0.1,0.3
1.0,43.18000000000001,40.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,45.940000000000005,19.0,0.0,0.1,1.0,0.1,0.44999999999999996
0.0,-30.1,42.0,0.0,0.1,1.0,0.1,0.3
0.0,-26.31,42.0,1.0,0.1,1.0,2.475,0.35
1.0,46.440000000000005,17.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,45.84,25.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,46.940000000000005,19.0,1.0,0.1,1.0,2.475,0.5
1.0,46.34,19.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,48.27,18.0,2.0,0.1,1.0,2.85,0.55
1.0,44.690000000000005,24.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,45.34,23.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,47.690000000000005,14.0,1.0,0.1,1.0,2.475,0.5
0.0,-25.72,42.0,2.0,0.1,1.0,2.85,0.4
0.0,-26.51,42.0,1.0,0.1,1.0,2.475,0.35
1.0,46.89000000000001,30.0,1.0,0.1,1.0,2.475,0.5
0.0,-27.11,42.0,1.0,0.1,1.0,2.475,0.35
1.0,45.99,20.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,47.690000000000005,14.0,1.0,0.1,1.0,2.475,0.5
1.0,46.2,24.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,46.650000000000006,21.0,1.0,0.1,1.0,2.475,0.5
1.0,47.60000000000001,16.0,1.0,0.1,1.0,2.475,0.5
0.0,-28.11,42.0,0.0,0.1,1.0,0.1,0.3
1.0,46.6,24.0,1.0,0.1,1.0,2.475,0.5
0.0,-27.91,42.0,0.0,0.1,1.0,0.1,0.3
1.0,46.84,21.0,1.0,0.1,1.0,2.475,0.5
0.0,-26.5,42.0,1.0,0.1,1.0,2.475,0.35
0.0,-26.91,42.0,0.0,0.1,1.0,0.1,0.3
1.0,43.89000000000001,34.0,0.0,0.1,1.0,0.1,0.44999999999999996
0.0,-25.91,42.0,1.0,0.1,1.0,2.475,0.35
1.0,47.900000000000006,16.0,2.0,0.1,1.0,2.85,0.55
0.0,-27.31,42.0,1.0,0.1,1.0,2.475,0.35
0.0,-22.71,42.0,3.0,0.1,1.0,3.225,0.45000000000000007
1.0,48.24,21.0,2.0,0.1,1.0,2.85,0.55
1.0,47.14000000000001,19.0,1.0,0.1,1.0,2.475,0.5
1.0,47.690000000000005,14.0,1.0,0.1,1.0,2.475,0.5
1.0,48.690000000000005,14.0,2.0,0.1,1.0,2.85,0.55
1.0,46.540000000000006,15.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,47.64000000000001,29.0,2.0,0.1,1.0,2.85,0.55
1.0,47.14000000000001,19.0,1.0,0.1,1.0,2.475,0.5
0.0,-25.31,42.0,0.0,0.1,1.0,0.1,0.3
1.0,45.55,39.0,1.0,0.1,1.0,2.475,0.5
1.0,46.690000000000005,14.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,46.690000000000005,34.0,1.0,0.1,1.0,2.475,0.5
1.0,45.540000000000006,31.0,0.0,0.1,1.0,0.1,0.44999999999999996
0.0,-25.71,42.0,0.0,0.1,1.0,0.1,0.3
0.0,-25.51,42.0,1.0,0.1,1.0,2.475,0.35
0.0,-22.71,42.0,3.0,0.1,1.0,3.225,0.45000000000000007
1.0,47.24,21.0,1.0,0.1,1.0,2.475,0.5
0.0,-26.11,42.0,1.0,0.1,1.0,2.475,0.35
0.0,-25.51,42.0,0.0,0.1,1.0,0.1,0.3
1.0,47.99,18.0,2.0,0.1,1.0,2.85,0.55
1.0,45.14000000000001,39.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,47.14000000000001,23.0,1.0,0.1,1.0,2.475,0.5
1.0,45.040000000000006,29.0,0.0,0.1,1.0,0.1,0.44999999999999996
0.0,-27.71,42.0,0.0,0.1,1.0,0.1,0.3
1.0,47.290000000000006,18.0,1.0,0.1,1.0,2.475,0.5
1.0,45.690000000000005,22.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,45.540000000000006,41.0,2.0,0.1,1.0,2.85,0.55
1.0,47.48,18.0,1.0,0.1,1.0,2.475,0.5
0.0,-26.75,42.0,1.0,0.1,1.0,2.475,0.35
0.0,-27.12,42.0,0.0,0.1,1.0,0.1,0.3
1.0,45.99,30.0,1.0,0.1,1.0,2.475,0.5
1.0,46.89000000000001,30.0,1.0,0.1,1.0,2.475,0.5
0.0,-25.9,42.0,1.0,0.1,1.0,2.475,0.35
0.0,-26.71,42.0,2.0,0.1,1.0,2.85,0.4
0.0,-29.7,42.0,0.0,0.1,1.0,0.1,0.3
0.0,-28.71,42.0,1.0,0.1,1.0,2.475,0.35
0.0,-25.92,42.0,2.0,0.1,1.0,2.85,0.4
0.0,-26.31,42.0,2.0,0.1,1.0,2.85,0.4
1.0,43.89,42.0,1.0,0.1,1.0,2.475,0.5
0.0,-30.1,42.0,0.0,0.1,1.0,0.1,0.3
0.0,-28.9,42.0,1.0,0.1,1.0,2.475,0.35
1.0,47.59,16.0,1.0,0.1,1.0,2.475,0.5
1.0,45.14000000000001,31.0,1.0,0.1,1.0,2.475,0.5
0.0,-28.1,42.0,1.0,0.1,1.0,2.475,0.35
0.0,-28.9,42.0,0.0,0.1,1.0,0.1,0.3
0.0,-26.9,42.0,1.0,0.1,1.0,2.475,0.35
1.0,44.28000000000001,30.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,46.290000000000006,18.0,0.0,0.1,1.0,0.1,0.44999999999999996
0.0,-29.31,42.0,0.0,0.1,1.0,0.1,0.3
0.0,-27.149999999999995,42.0,0.0,0.1,1.0,0.1,0.3
1.0,46.09,38.0,3.0,0.1,1.0,3.225,0.6000000000000001
1.0,46.09,18.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,43.89000000000001,42.0,1.0,0.1,1.0,2.475,0.5
1.0,47.24,21.0,1.0,0.1,1.0,2.475,0.5
1.0,47.59,16.0,1.0,0.1,1.0,2.475,0.5
0.0,-24.62,42.0,1.0,0.1,1.0,2.475,0.35
1.0,48.690000000000005,22.0,3.0,0.1,1.0,3.225,0.6000000000000001
1.0,46.24,21.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,46.540000000000006,15.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,47.49,18.0,1.0,0.1,1.0,2.475,0.5
1.0,46.39000000000001,16.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,46.59,16.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,46.39000000000001,20.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,46.690000000000005,14.0,0.0,0.1,1.0,0.1,0.44999999999999996
0.0,-25.31,42.0,2.0,0.1,1.0,2.85,0.4
0.0,-36.31,16.0,0.0,0.1,1.0,0.1,0.3
1.0,44.09,28.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,46.190000000000005,14.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,48.540000000000006,15.0,2.0,0.1,1.0,2.85,0.55
1.0,46.620000000000005,23.0,1.0,0.1,1.0,2.475,0.5
1.0,45.940000000000005,19.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,47.040000000000006,25.0,1.0,0.1,1.0,2.475,0.5
1.0,46.39000000000001,20.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,46.34,19.0,0.0,0.1,1.0,0.1,0.44999999999999996
0.0,-26.11,42.0,0.0,0.1,1.0,0.1,0.3
0.0,-26.54,42.0,0.0,0.1,1.0,0.1,0.3
0.0,-25.0,42.0,1.0,0.1,1.0,2.475,0.35
1.0,45.93000000000001,17.0,0.0,0.1,1.0,0.1,0.44999999999999996
0.0,-24.31,42.0,1.0,0.1,1.0,2.475,0.35
0.0,-25.37,42.0,0.0,0.1,1.0,0.1,0.3
1.0,44.85000000000001,33.0,0.0,0.1,1.0,0.1,0.44999999999999996
0.0,-26.93,42.0,0.0,0.1,1.0,0.1,0.3
0.0,-24.11,42.0,1.0,0.1,1.0,2.475,0.35
0.0,-28.31,42.0,0.0,0.1,1.0,0.1,0.3
0.0,-24.71,42.0,1.0,0.1,1.0,2.475,0.35
1.0,46.690000000000005,14.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,46.49,34.0,1.0,0.1,1.0,2.475,0.5
1.0,46.940000000000005,17.0,1.0,0.1,1.0,2.475,0.5
1.0,45.440000000000005,37.0,1.0,0.1,1.0,2.475,0.5
1.0,46.690000000000005,14.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,45.84,29.0,0.0,0.1,1.0,0.1,0.44999999999999996
0.0,-28.11,42.0,0.0,0.1,1.0,0.1,0.3
0.0,-27.52,42.0,0.0,0.1,1.0,0.1,0.3
1.0,42.940000000000005,39.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,47.39000000000001,16.0,1.0,0.1,1.0,2.475,0.5
1.0,47.690000000000005,14.0,1.0,0.1,1.0,2.475,0.5
1.0,47.50000000000001,18.0,1.0,0.1,1.0,2.475,0.5
1.0,47.540000000000006,15.0,1.0,0.1,1.0,2.475,0.5
1.0,47.440000000000005,17.0,1.0,0.1,1.0,2.475,0.5
1.0,47.540000000000006,15.0,1.0,0.1,1.0,2.475,0.5
1.0,44.540000000000006,35.0,0.0,0.1,1.0,0.1,0.44999999999999996
0.0,-27.31,42.0,0.0,0.1,1.0,0.1,0.3
1.0,47.400000000000006,20.0,1.0,0.1,1.0,2.475,0.5
1.0,46.39000000000001,16.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,47.400000000000006,16.0,1.0,0.1,1.0,2.475,0.5
1.0,46.55,15.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,46.690000000000005,14.0,0.0,0.1,1.0,0.1,0.44999999999999996
0.0,-24.71,42.0,1.0,0.1,1.0,2.475,0.35
1.0,46.690000000000005,14.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,47.690000000000005,14.0,1.0,0.1,1.0,2.475,0.5
1.0,47.24,17.0,1.0,0.1,1.0,2.475,0.5
1.0,43.790000000000006,40.0,1.0,0.1,1.0,2.475,0.5
0.0,-25.76,42.0,0.0,0.1,1.0,0.1,0.3
0.0,-27.0,42.0,1.0,0.1,1.0,2.475,0.35
1.0,44.77,40.0,1.0,0.1,1.0,2.475,0.5
1.0,46.190000000000005,14.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,46.440000000000005,17.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,48.260000000000005,22.0,2.0,0.1,1.0,2.85,0.55
0.0,-26.81,42.0,2.0,0.1,1.0,2.85,0.4
0.0,-28.09,42.0,0.0,0.1,1.0,0.1,0.3
0.0,-28.6,42.0,0.0,0.1,1.0,0.1,0.3
0.0,-24.11,42.0,3.0,0.1,1.0,3.225,0.45000000000000007
0.0,-24.47,42.0,2.0,0.1,1.0,2.85,0.4
0.0,-27.630000000000003,42.0,1.0,0.1,1.0,2.475,0.35
0.0,-26.65,42.0,0.0,0.1,1.0,0.1,0.3
0.0,-29.31,42.0,0.0,0.1,1.0,0.1,0.3
0.0,-27.71,42.0,0.0,0.1,1.0,0.1,0.3
1.0,43.89,42.0,1.0,0.1,1.0,2.475,0.5
1.0,46.440000000000005,17.0,0.0,0.1,1.0,0.1,0.44999999999999996
0.0,-24.24,42.0,2.0,0.1,1.0,2.85,0.4
1.0,46.690000000000005,14.0,0.0,0.1,1.0,0.1,0.44999999999999996
0.0,-30.1,42.0,0.0,0.1,1.0,0.1,0.3
0.0,-25.9,42.0,1.0,0.1,1.0,2.475,0.35
0.0,-31.08,37.0,0.0,0.1,1.0,0.1,0.3
0.0,-27.36,42.0,1.0,0.1,1.0,2.475,0.35
1.0,47.53000000000001,31.0,3.0,0.1,1.0,3.225,0.6000000000000001
0.0,-27.52,42.0,1.0,0.1,1.0,2.475,0.35
0.0,-29.03,42.0,0.0,0.1,1.0,0.1,0.3
1.0,48.49,18.0,2.0,0.1,1.0,2.85,0.55
1.0,46.59,16.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,45.55,36.0,1.0,0.1,1.0,2.475,0.5
0.0,-26.37,42.0,1.0,0.1,1.0,2.475,0.35
1.0,45.330000000000005,31.0,1.0,0.1,1.0,2.475,0.5
0.0,-30.300000000000004,42.0,0.0,0.1,1.0,0.1,0.3
0.0,-28.71,42.0,0.0,0.1,1.0,0.1,0.3
0.0,-25.83,42.0,1.0,0.1,1.0,2.475,0.35
1.0,46.99,20.0,1.0,0.1,1.0,2.475,0.5
1.0,46.290000000000006,18.0,0.0,0.1,1.0,0.1,0.44999999999999996
1.0,48.540000000000006,15.0,2.0,0.1,1.0,2.85,0.55
1.0,47.00000000000001,25.0,1.0,0.1,1.0,2.475,0.5
1.0,47.24,17.0,1.0,0.1,1.0,2.475,0.5
0.0,-28.11,42.0,0.0,0.1,1.0,0.1,0.3
