success,rewards,steps,resources,epsilon,first_success,PGF,I_op
0.0,-25.0,24.0,1.0,0.9762739865836304,15.0,2.475,0.35
0.0,-23.81,24.0,2.0,0.9531108968798944,15.0,2.85,0.4
0.0,-25.41,24.0,1.0,0.9304973749532338,15.0,2.475,0.35
0.0,-24.3,24.0,2.0,0.9084203817511968,15.0,2.85,0.4
0.0,-22.31,24.0,4.0,0.8868671875860644,15.0,3.8,0.5
0.0,-24.12,24.0,3.0,0.8658253647948594,15.0,3.225,0.45000000000000007
0.0,-25.0,24.0,1.0,0.8452827805735033,15.0,2.475,0.35
0.0,-23.01,24.0,3.0,0.8252275899809898,15.0,3.225,0.45000000000000007
0.0,-23.2,24.0,3.0,0.8056482291095421,15.0,3.225,0.45000000000000007
0.0,-24.31,24.0,2.0,0.7865334084168147,15.0,2.85,0.4
0.0,-21.63,24.0,4.0,0.7678721062162944,15.0,3.8,0.5
0.0,-25.2,24.0,1.0,0.7496535623221505,15.0,2.475,0.35
0.0,-23.0,24.0,3.0,0.7318672718448656,15.0,3.225,0.45000000000000007
0.0,-23.82,24.0,2.0,0.7145029791340722,15.0,2.85,0.4
1.0,34.85,23.0,2.0,0.698248920785887,15.0,2.85,0.55
0.0,-24.81,24.0,2.0,0.6816822575233553,15.0,2.85,0.4
0.0,-23.62,24.0,2.0,0.6655086551356549,15.0,2.85,0.4
0.0,-24.25,24.0,3.0,0.6497187878551962,15.0,3.225,0.45000000000000007
0.0,-27.01,24.0,2.0,0.6343035511776761,15.0,2.85,0.4
1.0,34.900000000000006,12.0,1.0,0.6267336333646188,15.0,2.475,0.5
0.0,-26.31,24.0,1.0,0.6118637427709198,15.0,2.475,0.35
1.0,36.50000000000001,14.0,2.0,0.6033531078655693,15.0,2.85,0.55
0.0,-24.34,24.0,2.0,0.5890379439335424,15.0,2.85,0.4
0.0,-24.6,24.0,3.0,0.5750624217730242,15.0,3.225,0.45000000000000007
0.0,-25.61,24.0,1.0,0.561418483038787,15.0,2.475,0.35
0.0,-24.4,24.0,2.0,0.548098260578011,15.0,2.85,0.4
1.0,35.35,23.0,2.0,0.5356297035976458,15.0,2.85,0.55
0.0,-23.5,24.0,4.0,0.522921346063882,15.0,3.8,0.5
1.0,35.800000000000004,12.0,2.0,0.5166806879356919,15.0,2.85,0.55
1.0,34.120000000000005,19.0,1.0,0.5069516085956246,15.0,2.475,0.5
1.0,37.57000000000001,10.0,3.0,0.5019048446041944,15.0,3.225,0.6000000000000001
1.0,35.540000000000006,9.0,1.0,0.4974057274803321,15.0,2.475,0.5
1.0,35.790000000000006,6.0,1.0,0.4944287442607058,15.0,2.475,0.5
1.0,36.190000000000005,10.0,2.0,0.4895066468838467,15.0,2.85,0.55
1.0,35.93000000000001,11.0,1.0,0.4841489160264175,15.0,2.475,0.5
1.0,37.14000000000001,7.0,2.0,0.480770023813192,15.0,2.85,0.55
1.0,36.080000000000005,10.0,1.0,0.4759839006345694,15.0,2.475,0.5
1.0,33.89000000000001,10.0,0.0,0.471245423885521,15.0,0.1,0.44999999999999996
1.0,34.64000000000001,7.0,0.0,0.4679565855951177,15.0,0.1,0.44999999999999996
1.0,34.24,11.0,0.0,0.4628347237071523,15.0,0.1,0.44999999999999996
1.0,37.27,12.0,3.0,0.4573111525195289,15.0,3.225,0.6000000000000001
1.0,35.09,18.0,1.0,0.4491491486100748,15.0,2.475,0.5
1.0,33.64000000000001,15.0,0.0,0.4424588682904072,15.0,0.1,0.44999999999999996
1.0,35.900000000000006,16.0,2.0,0.4354323744883354,15.0,2.85,0.55
1.0,37.8,6.0,3.0,0.432826303024904,15.0,3.225,0.6000000000000001
1.0,35.650000000000006,7.0,1.0,0.4298055931223125,15.0,2.475,0.5
1.0,37.330000000000005,9.0,3.0,0.4259527797359955,15.0,3.225,0.6000000000000001
1.0,37.00000000000001,8.0,2.0,0.4225570603523773,15.0,2.85,0.55
1.0,34.89000000000001,10.0,1.0,0.4183504541983527,15.0,2.475,0.5
1.0,34.64000000000001,7.0,0.0,0.41543077175087,15.0,0.1,0.44999999999999996
1.0,35.09,12.0,1.0,0.410472929731335,15.0,2.475,0.5
1.0,36.330000000000005,13.0,2.0,0.4051686814310493,15.0,2.85,0.55
1.0,33.93000000000001,11.0,0.0,0.4007340434934727,15.0,0.1,0.44999999999999996
1.0,34.35,9.0,0.0,0.3971418299163796,15.0,0.1,0.44999999999999996
1.0,36.650000000000006,15.0,3.0,0.3912262222011504,15.0,3.225,0.6000000000000001
1.0,35.690000000000005,24.0,3.0,0.3819439836043702,15.0,3.225,0.6000000000000001
1.0,33.93000000000001,11.0,0.0,0.3777635438089284,15.0,0.1,0.44999999999999996
1.0,34.800000000000004,6.0,0.0,0.3755026214496253,15.0,0.1,0.44999999999999996
1.0,31.940000000000005,17.0,0.0,0.3691698907910935,15.0,0.1,0.44999999999999996
0.0,-26.9,24.0,1.0,0.3604109610092643,15.0,2.475,0.35
1.0,34.790000000000006,6.0,0.0,0.3582538942048087,15.0,0.1,0.44999999999999996
1.0,37.48,12.0,3.0,0.3539784135925642,15.0,3.225,0.6000000000000001
1.0,35.190000000000005,8.0,0.0,0.3511564778813719,15.0,0.1,0.44999999999999996
1.0,34.53,9.0,0.0,0.3480086817607007,15.0,0.1,0.44999999999999996
1.0,33.49,22.0,1.0,0.340432347370627,15.0,2.475,0.5
1.0,34.89000000000001,10.0,0.0,0.3370433025720758,15.0,0.1,0.44999999999999996
1.0,37.64000000000001,7.0,3.0,0.3346910655786991,15.0,3.225,0.6000000000000001
1.0,37.190000000000005,8.0,3.0,0.3320228896846157,15.0,3.225,0.6000000000000001
1.0,36.080000000000005,10.0,2.0,0.3287175620446999,15.0,2.85,0.55
1.0,37.03,9.0,2.0,0.325770910247633,15.0,2.85,0.55
1.0,34.290000000000006,12.0,0.0,0.3218830886961363,15.0,0.1,0.44999999999999996
1.0,36.49,8.0,2.0,0.3193170187101115,15.0,2.85,0.55
1.0,34.790000000000006,6.0,0.0,0.3174058999715789,15.0,0.1,0.44999999999999996
1.0,34.790000000000006,6.0,0.0,0.3155062193168902,15.0,0.1,0.44999999999999996
1.0,35.24,13.0,1.0,0.31142915794128,15.0,2.475,0.5
1.0,33.550000000000004,17.0,0.0,0.306177005589209,15.0,0.1,0.44999999999999996
1.0,34.85,9.0,0.0,0.3034324092307786,15.0,0.1,0.44999999999999996
1.0,38.03,9.0,3.0,0.3007124156643058,15.0,3.225,0.6000000000000001
1.0,34.150000000000006,21.0,1.0,0.294460206388793,15.0,2.475,0.5
1.0,35.050000000000004,9.0,0.0,0.2918206404011315,15.0,0.1,0.44999999999999996
1.0,34.190000000000005,8.0,0.0,0.2894942299343089,15.0,0.1,0.44999999999999996
1.0,32.78,20.0,1.0,0.2837590206140105,15.0,2.475,0.5
1.0,34.59,20.0,2.0,0.2781374323007875,15.0,2.85,0.55
1.0,33.59,20.0,1.0,0.2726272140335106,15.0,2.475,0.5
1.0,33.440000000000005,21.0,1.0,0.2669589332857002,15.0,2.475,0.5
0.0,-25.72,24.0,1.0,0.2606250620529439,15.0,2.475,0.35
1.0,36.080000000000005,12.0,2.0,0.2575147053536936,15.0,2.85,0.55
0.0,-24.8,24.0,2.0,0.2514049079995594,15.0,2.85,0.4
0.0,-26.11,24.0,0.0,0.2454400717794207,15.0,0.1,0.3
1.0,34.74,13.0,1.0,0.2422684251512007,15.0,2.475,0.5
1.0,35.34,19.0,2.0,0.2377065191521466,15.0,2.85,0.55
0.0,-22.81,24.0,3.0,0.2320666910895841,15.0,3.225,0.45000000000000007
0.0,-23.51,24.0,3.0,0.2265606736633001,15.0,3.225,0.45000000000000007
0.0,-25.51,24.0,1.0,0.2211852920803428,15.0,2.475,0.35
1.0,35.800000000000004,6.0,1.0,0.2198614936868526,15.0,2.475,0.5
0.0,-25.3,24.0,1.0,0.2146450569378952,15.0,2.475,0.35
0.0,-26.91,24.0,0.0,0.2095523854372292,15.0,0.1,0.3
0.0,-24.22,24.0,2.0,0.2045805427289133,15.0,2.85,0.4
0.0,-23.4,24.0,3.0,0.1997266620273989,15.0,3.225,0.45000000000000007
0.0,-32.21,24.0,3.0,0.19498794456453,15.0,3.225,0.45000000000000007
0.0,-25.4,24.0,1.0,0.1903616579757616,15.0,2.475,0.35
0.0,-27.71,24.0,2.0,0.1858451347246663,15.0,2.85,0.4
0.0,-21.7,24.0,5.0,0.1814357705648218,15.0,4.175,0.55
0.0,-27.0,24.0,0.0,0.1771310230381914,15.0,0.1,0.3
0.0,-25.61,24.0,1.0,0.172928410009132,15.0,2.475,0.35
1.0,34.09,22.0,3.0,0.1691636664023221,15.0,3.225,0.6000000000000001
0.0,-26.63,24.0,0.0,0.1651500869836984,15.0,0.1,0.3
0.0,-26.81,24.0,0.0,0.1612317338042085,15.0,0.1,0.3
1.0,34.35,19.0,1.0,0.1581957458779228,15.0,2.475,0.5
0.0,-25.11,24.0,2.0,0.1544423914888106,15.0,2.85,0.4
0.0,-25.43,24.0,1.0,0.1507780892362907,15.0,2.475,0.35
0.0,-23.61,24.0,3.0,0.1472007262681758,15.0,3.225,0.45000000000000007
1.0,32.85000000000001,23.0,1.0,0.1438520919537915,15.0,2.475,0.5
0.0,-24.0,24.0,2.0,0.140439055290123,15.0,2.85,0.4
0.0,-26.6,24.0,0.0,0.1371069963801272,15.0,0.1,0.3
0.0,-24.0,24.0,3.0,0.1338539939445341,15.0,3.225,0.45000000000000007
0.0,-26.83,24.0,0.0,0.1306781722883714,15.0,0.1,0.3
0.0,-27.91,24.0,0.0,0.1275777002194309,15.0,0.1,0.3
0.0,-26.2,24.0,1.0,0.1245507899923951,15.0,2.475,0.35
0.0,-27.6,24.0,0.0,0.121595696278016,15.0,0.1,0.3
0.0,-27.4,24.0,0.0,0.118710715156751,15.0,0.1,0.3
0.0,-27.6,24.0,0.0,0.1158941831362751,15.0,0.1,0.3
0.0,-23.4,24.0,2.0,0.1131444761923047,15.0,2.85,0.4
0.0,-24.0,24.0,2.0,0.1104600088321779,15.0,2.85,0.4
0.0,-25.21,24.0,1.0,0.1078392331806533,15.0,2.475,0.35
0.0,-26.0,24.0,1.0,0.1052806380873981,15.0,2.475,0.35
0.0,-26.0,24.0,1.0,0.1027827482556525,15.0,2.475,0.35
0.0,-27.6,24.0,0.0,0.1003441233915675,15.0,0.1,0.3
0.0,-27.4,24.0,0.0,0.1,15.0,0.1,0.3
0.0,-25.81,24.0,1.0,0.1,15.0,2.475,0.35
0.0,-25.8,24.0,1.0,0.1,15.0,2.475,0.35
0.0,-25.61,24.0,1.0,0.1,15.0,2.475,0.35
0.0,-27.6,24.0,0.0,0.1,15.0,0.1,0.3
0.0,-25.0,24.0,2.0,0.1,15.0,2.85,0.4
0.0,-26.0,24.0,1.0,0.1,15.0,2.475,0.35
0.0,-27.4,24.0,0.0,0.1,15.0,0.1,0.3
0.0,-27.4,24.0,0.0,0.1,15.0,0.1,0.3
0.0,-27.4,24.0,0.0,0.1,15.0,0.1,0.3
0.0,-27.4,24.0,0.0,0.1,15.0,0.1,0.3
0.0,-27.4,24.0,0.0,0.1,15.0,0.1,0.3
0.0,-25.7,24.0,1.0,0.1,15.0,2.475,0.35
0.0,-26.4,24.0,1.0,0.1,15.0,2.475,0.35
0.0,-26.73,24.0,0.0,0.1,15.0,0.1,0.3
0.0,-27.4,24.0,0.0,0.1,15.0,0.1,0.3
0.0,-27.6,24.0,0.0,0.1,15.0,0.1,0.3
