success,rewards,steps,resources,epsilon,first_success,PGF,I_op
0.0,-27.4,24.0,0.0,0.1,3.0,0.1,0.3
0.0,-27.6,24.0,0.0,0.1,3.0,0.1,0.3
1.0,33.650000000000006,17.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,33.650000000000006,17.0,0.0,0.1,3.0,0.1,0.44999999999999996
0.0,-26.4,24.0,1.0,0.1,3.0,2.475,0.35
0.0,-27.4,24.0,0.0,0.1,3.0,0.1,0.3
0.0,-27.6,24.0,0.0,0.1,3.0,0.1,0.3
1.0,34.050000000000004,19.0,1.0,0.1,3.0,2.475,0.5
0.0,-27.6,24.0,0.0,0.1,3.0,0.1,0.3
1.0,34.49,18.0,1.0,0.1,3.0,2.475,0.5
1.0,36.55,11.0,2.0,0.1,3.0,2.85,0.55
1.0,34.800000000000004,16.0,1.0,0.1,3.0,2.475,0.5
0.0,-28.22,24.0,0.0,0.1,3.0,0.1,0.3
0.0,-27.6,24.0,0.0,0.1,3.0,0.1,0.3
0.0,-25.81,24.0,1.0,0.1,3.0,2.475,0.35
0.0,-27.6,24.0,0.0,0.1,3.0,0.1,0.3
0.0,-27.01,24.0,0.0,0.1,3.0,0.1,0.3
1.0,32.09,24.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,35.650000000000006,17.0,2.0,0.1,3.0,2.85,0.55
1.0,36.3,6.0,1.0,0.1,3.0,2.475,0.5
1.0,35.300000000000004,6.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,35.050000000000004,21.0,2.0,0.1,3.0,2.85,0.55
1.0,36.3,6.0,1.0,0.1,3.0,2.475,0.5
1.0,35.95,13.0,2.0,0.1,3.0,2.85,0.55
1.0,36.3,6.0,1.0,0.1,3.0,2.475,0.5
1.0,35.1,14.0,1.0,0.1,3.0,2.475,0.5
1.0,35.300000000000004,6.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,36.05,9.0,1.0,0.1,3.0,2.475,0.5
1.0,36.3,6.0,1.0,0.1,3.0,2.475,0.5
1.0,35.00000000000001,8.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,36.3,6.0,1.0,0.1,3.0,2.475,0.5
1.0,34.190000000000005,10.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,36.3,6.0,1.0,0.1,3.0,2.475,0.5
1.0,37.7,8.0,3.0,0.1,3.0,3.225,0.6000000000000001
1.0,36.3,6.0,1.0,0.1,3.0,2.475,0.5
1.0,35.300000000000004,6.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,36.900000000000006,10.0,2.0,0.1,3.0,2.85,0.55
1.0,36.3,6.0,1.0,0.1,3.0,2.475,0.5
1.0,37.00000000000001,8.0,2.0,0.1,3.0,2.85,0.55
1.0,37.55,11.0,3.0,0.1,3.0,3.225,0.6000000000000001
1.0,35.800000000000004,16.0,2.0,0.1,3.0,2.85,0.55
1.0,36.2,8.0,1.0,0.1,3.0,2.475,0.5
1.0,34.400000000000006,12.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,34.050000000000004,19.0,1.0,0.1,3.0,2.475,0.5
1.0,35.550000000000004,11.0,1.0,0.1,3.0,2.475,0.5
1.0,38.3,6.0,3.0,0.1,3.0,3.225,0.6000000000000001
1.0,35.2,8.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,36.3,6.0,1.0,0.1,3.0,2.475,0.5
1.0,36.150000000000006,7.0,1.0,0.1,3.0,2.475,0.5
1.0,36.05,21.0,3.0,0.1,3.0,3.225,0.6000000000000001
1.0,35.300000000000004,6.0,0.0,0.1,3.0,0.1,0.44999999999999996
0.0,-25.8,24.0,1.0,0.1,3.0,2.475,0.35
1.0,38.05,9.0,3.0,0.1,3.0,3.225,0.6000000000000001
1.0,34.550000000000004,11.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,36.85,9.0,2.0,0.1,3.0,2.85,0.55
1.0,37.3,6.0,2.0,0.1,3.0,2.85,0.55
1.0,35.300000000000004,6.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,36.3,6.0,1.0,0.1,3.0,2.475,0.5
1.0,38.2,8.0,3.0,0.1,3.0,3.225,0.6000000000000001
1.0,37.3,6.0,2.0,0.1,3.0,2.85,0.55
1.0,37.3,6.0,2.0,0.1,3.0,2.85,0.55
1.0,35.150000000000006,7.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,34.95,11.0,0.0,0.1,3.0,0.1,0.44999999999999996
0.0,-22.0,24.0,3.0,0.1,3.0,3.225,0.45000000000000007
1.0,36.2,8.0,1.0,0.1,3.0,2.475,0.5
1.0,37.150000000000006,7.0,2.0,0.1,3.0,2.85,0.55
1.0,37.3,6.0,2.0,0.1,3.0,2.85,0.55
1.0,36.2,8.0,1.0,0.1,3.0,2.475,0.5
1.0,35.900000000000006,10.0,1.0,0.1,3.0,2.475,0.5
1.0,37.2,8.0,2.0,0.1,3.0,2.85,0.55
1.0,36.290000000000006,6.0,1.0,0.1,3.0,2.475,0.5
1.0,36.00000000000001,8.0,1.0,0.1,3.0,2.475,0.5
1.0,35.300000000000004,6.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,37.2,8.0,2.0,0.1,3.0,2.85,0.55
1.0,36.2,8.0,1.0,0.1,3.0,2.475,0.5
1.0,38.3,6.0,3.0,0.1,3.0,3.225,0.6000000000000001
0.0,-27.6,24.0,0.0,0.1,3.0,0.1,0.3
0.0,-26.6,24.0,0.0,0.1,3.0,0.1,0.3
1.0,37.3,6.0,2.0,0.1,3.0,2.85,0.55
1.0,37.1,10.0,2.0,0.1,3.0,2.85,0.55
0.0,-25.9,24.0,1.0,0.1,3.0,2.475,0.35
1.0,35.300000000000004,6.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,33.99,24.0,1.0,0.1,3.0,2.475,0.5
1.0,37.3,6.0,2.0,0.1,3.0,2.85,0.55
1.0,36.2,8.0,1.0,0.1,3.0,2.475,0.5
1.0,35.75000000000001,11.0,1.0,0.1,3.0,2.475,0.5
1.0,35.550000000000004,11.0,1.0,0.1,3.0,2.475,0.5
1.0,34.650000000000006,17.0,1.0,0.1,3.0,2.475,0.5
1.0,36.150000000000006,7.0,1.0,0.1,3.0,2.475,0.5
1.0,36.2,8.0,1.0,0.1,3.0,2.475,0.5
1.0,34.790000000000006,6.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,35.150000000000006,7.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,35.300000000000004,6.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,35.150000000000006,7.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,36.00000000000001,8.0,1.0,0.1,3.0,2.475,0.5
1.0,36.3,6.0,1.0,0.1,3.0,2.475,0.5
1.0,37.150000000000006,7.0,2.0,0.1,3.0,2.85,0.55
1.0,36.3,18.0,2.0,0.1,3.0,2.85,0.55
1.0,36.3,6.0,1.0,0.1,3.0,2.475,0.5
1.0,36.05,9.0,1.0,0.1,3.0,2.475,0.5
0.0,-25.8,24.0,1.0,0.1,3.0,2.475,0.35
1.0,33.95,15.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,35.300000000000004,14.0,1.0,0.1,3.0,2.475,0.5
1.0,37.00000000000001,8.0,2.0,0.1,3.0,2.85,0.55
1.0,36.8,6.0,2.0,0.1,3.0,2.85,0.55
1.0,35.150000000000006,7.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,37.3,6.0,2.0,0.1,3.0,2.85,0.55
1.0,36.3,6.0,1.0,0.1,3.0,2.475,0.5
1.0,36.3,6.0,1.0,0.1,3.0,2.475,0.5
1.0,34.7,8.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,37.3,6.0,2.0,0.1,3.0,2.85,0.55
1.0,36.2,8.0,1.0,0.1,3.0,2.475,0.5
1.0,36.3,6.0,1.0,0.1,3.0,2.475,0.5
1.0,36.3,6.0,1.0,0.1,3.0,2.475,0.5
1.0,37.3,6.0,2.0,0.1,3.0,2.85,0.55
1.0,35.2,8.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,36.3,6.0,1.0,0.1,3.0,2.475,0.5
1.0,36.3,6.0,1.0,0.1,3.0,2.475,0.5
1.0,32.99,18.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,37.00000000000001,8.0,2.0,0.1,3.0,2.85,0.55
1.0,35.300000000000004,6.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,36.3,6.0,1.0,0.1,3.0,2.475,0.5
1.0,36.190000000000005,16.0,2.0,0.1,3.0,2.85,0.55
1.0,35.85,9.0,1.0,0.1,3.0,2.475,0.5
1.0,34.400000000000006,12.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,37.75000000000001,11.0,3.0,0.1,3.0,3.225,0.6000000000000001
1.0,36.150000000000006,7.0,1.0,0.1,3.0,2.475,0.5
1.0,39.150000000000006,7.0,4.0,0.1,3.0,3.8,0.6499999999999999
1.0,37.3,6.0,2.0,0.1,3.0,2.85,0.55
1.0,35.300000000000004,6.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,36.3,6.0,1.0,0.1,3.0,2.475,0.5
1.0,39.3,6.0,4.0,0.1,3.0,3.8,0.6499999999999999
1.0,36.3,6.0,1.0,0.1,3.0,2.475,0.5
1.0,35.300000000000004,6.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,37.3,6.0,2.0,0.1,3.0,2.85,0.55
1.0,34.050000000000004,21.0,1.0,0.1,3.0,2.475,0.5
1.0,34.550000000000004,11.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,36.3,6.0,1.0,0.1,3.0,2.475,0.5
0.0,-26.2,24.0,0.0,0.1,3.0,0.1,0.3
1.0,35.39000000000001,12.0,1.0,0.1,3.0,2.475,0.5
1.0,34.150000000000006,15.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,37.3,6.0,2.0,0.1,3.0,2.85,0.55
1.0,37.290000000000006,6.0,2.0,0.1,3.0,2.85,0.55
1.0,35.300000000000004,6.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,35.300000000000004,6.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,37.99000000000001,16.0,4.0,0.1,3.0,3.8,0.6499999999999999
1.0,36.00000000000001,8.0,1.0,0.1,3.0,2.475,0.5
1.0,36.150000000000006,7.0,1.0,0.1,3.0,2.475,0.5
1.0,35.00000000000001,8.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,35.85000000000001,17.0,2.0,0.1,3.0,2.85,0.55
1.0,35.300000000000004,6.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,36.290000000000006,6.0,1.0,0.1,3.0,2.475,0.5
1.0,35.85,9.0,1.0,0.1,3.0,2.475,0.5
1.0,35.400000000000006,12.0,1.0,0.1,3.0,2.475,0.5
1.0,36.3,6.0,1.0,0.1,3.0,2.475,0.5
1.0,36.150000000000006,7.0,1.0,0.1,3.0,2.475,0.5
1.0,36.3,6.0,1.0,0.1,3.0,2.475,0.5
1.0,35.300000000000004,6.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,32.900000000000006,22.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,33.6,24.0,1.0,0.1,3.0,2.475,0.5
1.0,37.3,6.0,2.0,0.1,3.0,2.85,0.55
1.0,35.150000000000006,7.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,37.3,6.0,2.0,0.1,3.0,2.85,0.55
1.0,37.3,6.0,2.0,0.1,3.0,2.85,0.55
1.0,36.05,9.0,1.0,0.1,3.0,2.475,0.5
1.0,36.3,6.0,1.0,0.1,3.0,2.475,0.5
1.0,35.300000000000004,6.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,36.3,6.0,1.0,0.1,3.0,2.475,0.5
1.0,37.2,8.0,2.0,0.1,3.0,2.85,0.55
1.0,37.3,6.0,2.0,0.1,3.0,2.85,0.55
1.0,35.300000000000004,6.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,36.3,6.0,1.0,0.1,3.0,2.475,0.5
1.0,35.300000000000004,6.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,35.2,8.0,0.0,0.1,3.0,0.1,0.44999999999999996
0.0,-27.2,24.0,0.0,0.1,3.0,0.1,0.3
1.0,36.150000000000006,7.0,1.0,0.1,3.0,2.475,0.5
1.0,35.1,10.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,35.7,10.0,1.0,0.1,3.0,2.475,0.5
1.0,35.150000000000006,15.0,1.0,0.1,3.0,2.475,0.5
0.0,-24.42,24.0,2.0,0.1,3.0,2.85,0.4
1.0,36.400000000000006,12.0,2.0,0.1,3.0,2.85,0.55
1.0,38.3,6.0,3.0,0.1,3.0,3.225,0.6000000000000001
1.0,36.3,6.0,1.0,0.1,3.0,2.475,0.5
1.0,35.00000000000001,8.0,0.0,0.1,3.0,0.1,0.44999999999999996
0.0,-27.4,24.0,0.0,0.1,3.0,0.1,0.3
1.0,36.14000000000001,7.0,1.0,0.1,3.0,2.475,0.5
1.0,33.89000000000001,22.0,1.0,0.1,3.0,2.475,0.5
1.0,35.300000000000004,6.0,0.0,0.1,3.0,0.1,0.44999999999999996
0.0,-27.0,24.0,0.0,0.1,3.0,0.1,0.3
0.0,-25.81,24.0,1.0,0.1,3.0,2.475,0.35
1.0,37.05,9.0,2.0,0.1,3.0,2.85,0.55
1.0,37.3,6.0,2.0,0.1,3.0,2.85,0.55
1.0,36.3,6.0,1.0,0.1,3.0,2.475,0.5
1.0,36.150000000000006,7.0,1.0,0.1,3.0,2.475,0.5
1.0,37.3,6.0,2.0,0.1,3.0,2.85,0.55
0.0,-27.0,24.0,0.0,0.1,3.0,0.1,0.3
0.0,-25.6,24.0,1.0,0.1,3.0,2.475,0.35
1.0,37.05,17.0,4.0,0.1,3.0,3.8,0.6499999999999999
1.0,35.09,14.0,1.0,0.1,3.0,2.475,0.5
1.0,37.150000000000006,7.0,2.0,0.1,3.0,2.85,0.55
1.0,38.00000000000001,16.0,4.0,0.1,3.0,3.8,0.6499999999999999
1.0,35.650000000000006,17.0,2.0,0.1,3.0,2.85,0.55
1.0,35.300000000000004,6.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,36.150000000000006,7.0,1.0,0.1,3.0,2.475,0.5
1.0,34.35000000000001,19.0,1.0,0.1,3.0,2.475,0.5
1.0,37.3,6.0,2.0,0.1,3.0,2.85,0.55
1.0,36.3,6.0,1.0,0.1,3.0,2.475,0.5
1.0,36.2,8.0,1.0,0.1,3.0,2.475,0.5
1.0,36.3,6.0,1.0,0.1,3.0,2.475,0.5
1.0,35.300000000000004,6.0,0.0,0.1,3.0,0.1,0.44999999999999996
0.0,-27.0,24.0,0.0,0.1,3.0,0.1,0.3
0.0,-27.4,24.0,0.0,0.1,3.0,0.1,0.3
0.0,-26.2,24.0,1.0,0.1,3.0,2.475,0.35
1.0,34.550000000000004,19.0,1.0,0.1,3.0,2.475,0.5
1.0,37.970000000000006,20.0,4.0,0.1,3.0,3.8,0.6499999999999999
1.0,33.980000000000004,16.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,36.25000000000001,13.0,2.0,0.1,3.0,2.85,0.55
1.0,37.3,6.0,2.0,0.1,3.0,2.85,0.55
1.0,36.400000000000006,12.0,2.0,0.1,3.0,2.85,0.55
1.0,37.3,6.0,2.0,0.1,3.0,2.85,0.55
1.0,38.3,6.0,3.0,0.1,3.0,3.225,0.6000000000000001
1.0,38.3,6.0,3.0,0.1,3.0,3.225,0.6000000000000001
1.0,35.400000000000006,12.0,1.0,0.1,3.0,2.475,0.5
1.0,34.400000000000006,12.0,0.0,0.1,3.0,0.1,0.44999999999999996
0.0,-26.2,24.0,1.0,0.1,3.0,2.475,0.35
1.0,34.85,9.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,37.3,6.0,2.0,0.1,3.0,2.85,0.55
1.0,37.3,6.0,2.0,0.1,3.0,2.85,0.55
1.0,36.190000000000005,8.0,1.0,0.1,3.0,2.475,0.5
1.0,35.2,8.0,0.0,0.1,3.0,0.1,0.44999999999999996
0.0,-25.8,24.0,1.0,0.1,3.0,2.475,0.35
1.0,36.3,6.0,1.0,0.1,3.0,2.475,0.5
1.0,34.85,9.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,36.2,8.0,1.0,0.1,3.0,2.475,0.5
1.0,36.290000000000006,6.0,1.0,0.1,3.0,2.475,0.5
1.0,34.800000000000004,16.0,1.0,0.1,3.0,2.475,0.5
1.0,37.3,6.0,2.0,0.1,3.0,2.85,0.55
1.0,33.95,15.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,36.2,8.0,1.0,0.1,3.0,2.475,0.5
1.0,35.300000000000004,6.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,38.00000000000001,16.0,4.0,0.1,3.0,3.8,0.6499999999999999
1.0,37.3,6.0,2.0,0.1,3.0,2.85,0.55
1.0,36.3,6.0,1.0,0.1,3.0,2.475,0.5
1.0,35.2,8.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,34.99,8.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,35.300000000000004,6.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,36.400000000000006,12.0,2.0,0.1,3.0,2.85,0.55
1.0,34.39000000000001,20.0,1.0,0.1,3.0,2.475,0.5
0.0,-26.6,24.0,0.0,0.1,3.0,0.1,0.3
0.0,-27.2,24.0,0.0,0.1,3.0,0.1,0.3
1.0,36.3,6.0,1.0,0.1,3.0,2.475,0.5
1.0,37.05,9.0,2.0,0.1,3.0,2.85,0.55
1.0,36.3,6.0,1.0,0.1,3.0,2.475,0.5
1.0,36.18000000000001,8.0,1.0,0.1,3.0,2.475,0.5
1.0,35.300000000000004,6.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,37.3,6.0,2.0,0.1,3.0,2.85,0.55
1.0,36.3,6.0,1.0,0.1,3.0,2.475,0.5
1.0,36.3,6.0,1.0,0.1,3.0,2.475,0.5
1.0,36.2,8.0,1.0,0.1,3.0,2.475,0.5
1.0,35.300000000000004,6.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,36.3,6.0,1.0,0.1,3.0,2.475,0.5
1.0,37.3,6.0,2.0,0.1,3.0,2.85,0.55
1.0,36.3,6.0,1.0,0.1,3.0,2.475,0.5
1.0,35.2,8.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,35.300000000000004,6.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,38.3,6.0,3.0,0.1,3.0,3.225,0.6000000000000001
1.0,36.3,6.0,1.0,0.1,3.0,2.475,0.5
1.0,36.3,6.0,1.0,0.1,3.0,2.475,0.5
1.0,36.3,6.0,1.0,0.1,3.0,2.475,0.5
1.0,34.800000000000004,6.0,0.0,0.1,3.0,0.1,0.44999999999999996
1.0,36.74,23.0,3.0,0.1,3.0,3.225,0.6000000000000001
0.0,-27.4,24.0,0.0,0.1,3.0,0.1,0.3
0.0,-27.6,24.0,0.0,0.1,3.0,0.1,0.3
1.0,34.2,20.0,1.0,0.1,3.0,2.475,0.5
1.0,35.75000000000001,11.0,1.0,0.1,3.0,2.475,0.5
0.0,-27.4,24.0,0.0,0.1,3.0,0.1,0.3
0.0,-26.4,24.0,1.0,0.1,3.0,2.475,0.35
0.0,-27.21,24.0,1.0,0.1,3.0,2.475,0.35
1.0,37.3,6.0,2.0,0.1,3.0,2.85,0.55
1.0,35.300000000000004,6.0,0.0,0.1,3.0,0.1,0.44999999999999996
