success,rewards,steps,resources,epsilon,first_success,PGF,I_op
0.0,-25.61,24.0,1.0,0.2734467341692626,2.0,2.475,0.35
0.0,-25.0,24.0,1.0,0.2669589332857002,2.0,2.475,0.35
0.0,-23.01,24.0,3.0,0.2606250620529439,2.0,3.225,0.45000000000000007
0.0,-27.6,24.0,0.0,0.2544414683340336,2.0,0.1,0.3
0.0,-25.21,24.0,1.0,0.2484045866426594,2.0,2.475,0.35
0.0,-26.6,24.0,0.0,0.242510936087288,2.0,0.1,0.3
0.0,-27.6,24.0,0.0,0.2367571183640645,2.0,0.1,0.3
0.0,-25.0,24.0,2.0,0.2311398157973376,2.0,2.85,0.4
0.0,-27.2,24.0,0.0,0.2256557894266728,2.0,0.1,0.3
1.0,33.50000000000001,24.0,1.0,0.2203018771392539,2.0,2.475,0.5
0.0,-26.6,24.0,2.0,0.2150749918465965,2.0,2.85,0.4
0.0,-25.3,24.0,2.0,0.2099721197045186,2.0,2.85,0.4
1.0,35.35,15.0,1.0,0.2068444897301877,2.0,2.475,0.5
1.0,34.00000000000001,22.0,1.0,0.2023413750003729,2.0,2.475,0.5
1.0,34.650000000000006,17.0,1.0,0.1989289529405545,2.0,2.475,0.5
0.0,-27.2,24.0,0.0,0.1942091619341825,2.0,0.1,0.3
0.0,-27.21,24.0,0.0,0.1896013527525502,2.0,0.1,0.3
0.0,-26.21,24.0,1.0,0.1851028685133813,2.0,2.475,0.35
0.0,-26.82,24.0,0.0,0.1807111153716242,2.0,0.1,0.3
0.0,-28.23,24.0,0.0,0.1764235610238299,2.0,0.1,0.3
0.0,-27.6,24.0,0.0,0.1722377332480149,2.0,0.1,0.3
0.0,-27.6,24.0,0.0,0.1681512184781673,2.0,0.1,0.3
0.0,-27.4,24.0,0.0,0.1641616604125754,2.0,0.1,0.3
0.0,-27.6,24.0,0.0,0.1602667586551731,2.0,0.1,0.3
0.0,-27.2,24.0,0.0,0.1564642673891224,2.0,0.1,0.3
0.0,-27.0,24.0,0.0,0.1527519940818656,2.0,0.1,0.3
0.0,-25.0,24.0,2.0,0.1491277982209019,2.0,2.85,0.4
0.0,-27.01,24.0,0.0,0.1455895900795591,2.0,0.1,0.3
0.0,-25.22,24.0,1.0,0.1421353295120477,2.0,2.475,0.35
0.0,-27.6,24.0,0.0,0.1387630247771047,2.0,0.1,0.3
0.0,-22.6,24.0,4.0,0.1354707313895471,2.0,3.8,0.5
0.0,-27.6,24.0,0.0,0.1322565509990732,2.0,0.1,0.3
1.0,37.650000000000006,13.0,3.0,0.130547494116083,2.0,3.225,0.6000000000000001
0.0,-27.6,24.0,0.0,0.1274501225192114,2.0,0.1,0.3
0.0,-27.6,24.0,0.0,0.1244262392024027,2.0,0.1,0.3
1.0,37.150000000000006,7.0,2.0,0.123557864128443,2.0,2.85,0.55
0.0,-25.6,24.0,1.0,0.1206263285864336,2.0,2.475,0.35
0.0,-27.6,24.0,0.0,0.1177643466960245,2.0,0.1,0.3
0.0,-26.4,24.0,1.0,0.1149702682263446,2.0,2.475,0.35
0.0,-27.2,24.0,0.0,0.1122424820999227,2.0,0.1,0.3
0.0,-27.01,24.0,0.0,0.1095794154637333,2.0,0.1,0.3
0.0,-27.4,24.0,0.0,0.1069795327822828,2.0,0.1,0.3
0.0,-27.6,24.0,0.0,0.1044413349522134,2.0,0.1,0.3
0.0,-27.6,24.0,0.0,0.1019633584379136,2.0,0.1,0.3
0.0,-26.2,24.0,1.0,0.1,2.0,2.475,0.35
0.0,-25.2,24.0,2.0,0.1,2.0,2.85,0.4
0.0,-26.01,24.0,1.0,0.1,2.0,2.475,0.35
0.0,-20.03,24.0,6.0,0.1,2.0,4.55,0.6000000000000001
0.0,-24.43,24.0,2.0,0.1,2.0,2.85,0.4
0.0,-24.81,24.0,2.0,0.1,2.0,2.85,0.4
0.0,-26.4,24.0,1.0,0.1,2.0,2.475,0.35
0.0,-24.6,24.0,2.0,0.1,2.0,2.85,0.4
1.0,35.300000000000004,6.0,0.0,0.1,2.0,0.1,0.44999999999999996
0.0,-25.63,24.0,2.0,0.1,2.0,2.85,0.4
0.0,-27.21,24.0,1.0,0.1,2.0,2.475,0.35
0.0,-24.81,24.0,2.0,0.1,2.0,2.85,0.4
0.0,-27.4,24.0,0.0,0.1,2.0,0.1,0.3
1.0,35.2,8.0,0.0,0.1,2.0,0.1,0.44999999999999996
0.0,-26.8,24.0,0.0,0.1,2.0,0.1,0.3
0.0,-25.2,24.0,2.0,0.1,2.0,2.85,0.4
1.0,33.10000000000001,22.0,0.0,0.1,2.0,0.1,0.44999999999999996
0.0,-25.2,24.0,1.0,0.1,2.0,2.475,0.35
1.0,35.650000000000006,17.0,2.0,0.1,2.0,2.85,0.55
0.0,-27.6,24.0,0.0,0.1,2.0,0.1,0.3
0.0,-27.6,24.0,0.0,0.1,2.0,0.1,0.3
0.0,-27.4,24.0,0.0,0.1,2.0,0.1,0.3
0.0,-27.4,24.0,0.0,0.1,2.0,0.1,0.3
0.0,-27.6,24.0,0.0,0.1,2.0,0.1,0.3
0.0,-25.2,24.0,2.0,0.1,2.0,2.85,0.4
0.0,-25.4,24.0,1.0,0.1,2.0,2.475,0.35
1.0,34.800000000000004,16.0,1.0,0.1,2.0,2.475,0.5
0.0,-27.0,24.0,0.0,0.1,2.0,0.1,0.3
0.0,-26.6,24.0,0.0,0.1,2.0,0.1,0.3
1.0,35.150000000000006,7.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,35.1,14.0,1.0,0.1,2.0,2.475,0.5
1.0,37.3,6.0,2.0,0.1,2.0,2.85,0.55
0.0,-26.4,24.0,1.0,0.1,2.0,2.475,0.35
1.0,36.99,24.0,4.0,0.1,2.0,3.8,0.6499999999999999
0.0,-26.8,24.0,0.0,0.1,2.0,0.1,0.3
1.0,34.650000000000006,7.0,0.0,0.1,2.0,0.1,0.44999999999999996
0.0,-26.0,24.0,1.0,0.1,2.0,2.475,0.35
0.0,-25.4,24.0,1.0,0.1,2.0,2.475,0.35
1.0,35.150000000000006,7.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,33.800000000000004,16.0,0.0,0.1,2.0,0.1,0.44999999999999996
0.0,-25.71,24.0,1.0,0.1,2.0,2.475,0.35
0.0,-27.6,24.0,0.0,0.1,2.0,0.1,0.3
1.0,34.550000000000004,17.0,1.0,0.1,2.0,2.475,0.5
1.0,34.34,13.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,36.00000000000001,8.0,1.0,0.1,2.0,2.475,0.5
1.0,36.00000000000001,8.0,1.0,0.1,2.0,2.475,0.5
0.0,-23.8,24.0,3.0,0.1,2.0,3.225,0.45000000000000007
1.0,37.39000000000001,24.0,4.0,0.1,2.0,3.8,0.6499999999999999
1.0,35.35,9.0,1.0,0.1,2.0,2.475,0.5
1.0,35.550000000000004,9.0,1.0,0.1,2.0,2.475,0.5
1.0,35.300000000000004,6.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,37.3,6.0,2.0,0.1,2.0,2.85,0.55
1.0,35.35,19.0,2.0,0.1,2.0,2.85,0.55
1.0,34.150000000000006,17.0,1.0,0.1,2.0,2.475,0.5
1.0,33.150000000000006,23.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,35.1,14.0,1.0,0.1,2.0,2.475,0.5
1.0,35.85,9.0,1.0,0.1,2.0,2.475,0.5
1.0,35.300000000000004,6.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,38.190000000000005,8.0,3.0,0.1,2.0,3.225,0.6000000000000001
1.0,36.7,10.0,2.0,0.1,2.0,2.85,0.55
1.0,36.2,8.0,1.0,0.1,2.0,2.475,0.5
1.0,36.8,6.0,2.0,0.1,2.0,2.85,0.55
1.0,36.150000000000006,7.0,1.0,0.1,2.0,2.475,0.5
1.0,36.7,8.0,2.0,0.1,2.0,2.85,0.55
1.0,34.550000000000004,11.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,36.400000000000006,12.0,2.0,0.1,2.0,2.85,0.55
1.0,35.300000000000004,6.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,36.3,6.0,1.0,0.1,2.0,2.475,0.5
1.0,32.900000000000006,22.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,36.3,6.0,1.0,0.1,2.0,2.475,0.5
1.0,35.300000000000004,6.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,37.190000000000005,8.0,2.0,0.1,2.0,2.85,0.55
1.0,35.300000000000004,6.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,37.3,6.0,2.0,0.1,2.0,2.85,0.55
1.0,34.650000000000006,7.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,38.3,6.0,3.0,0.1,2.0,3.225,0.6000000000000001
1.0,35.300000000000004,6.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,36.3,6.0,1.0,0.1,2.0,2.475,0.5
1.0,37.3,6.0,2.0,0.1,2.0,2.85,0.55
1.0,36.3,6.0,1.0,0.1,2.0,2.475,0.5
1.0,34.800000000000004,6.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,35.150000000000006,7.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,35.00000000000001,8.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,37.2,8.0,2.0,0.1,2.0,2.85,0.55
1.0,35.300000000000004,6.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,38.00000000000001,8.0,3.0,0.1,2.0,3.225,0.6000000000000001
1.0,38.3,6.0,3.0,0.1,2.0,3.225,0.6000000000000001
1.0,37.150000000000006,7.0,2.0,0.1,2.0,2.85,0.55
1.0,36.3,6.0,1.0,0.1,2.0,2.475,0.5
1.0,34.95,15.0,1.0,0.1,2.0,2.475,0.5
1.0,36.45,13.0,2.0,0.1,2.0,2.85,0.55
1.0,35.7,10.0,1.0,0.1,2.0,2.475,0.5
1.0,35.300000000000004,6.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,35.300000000000004,6.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,37.3,6.0,2.0,0.1,2.0,2.85,0.55
1.0,37.3,6.0,2.0,0.1,2.0,2.85,0.55
1.0,38.3,6.0,3.0,0.1,2.0,3.225,0.6000000000000001
1.0,35.300000000000004,6.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,36.3,6.0,1.0,0.1,2.0,2.475,0.5
1.0,35.150000000000006,7.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,36.3,6.0,1.0,0.1,2.0,2.475,0.5
1.0,35.85,9.0,1.0,0.1,2.0,2.475,0.5
1.0,36.3,6.0,1.0,0.1,2.0,2.475,0.5
1.0,36.150000000000006,7.0,1.0,0.1,2.0,2.475,0.5
1.0,35.300000000000004,6.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,36.7,8.0,2.0,0.1,2.0,2.85,0.55
1.0,34.75000000000001,11.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,36.3,6.0,1.0,0.1,2.0,2.475,0.5
1.0,35.300000000000004,6.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,35.290000000000006,6.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,36.3,6.0,1.0,0.1,2.0,2.475,0.5
1.0,37.7,10.0,3.0,0.1,2.0,3.225,0.6000000000000001
1.0,37.05,9.0,2.0,0.1,2.0,2.85,0.55
1.0,37.05,9.0,2.0,0.1,2.0,2.85,0.55
1.0,36.3,6.0,1.0,0.1,2.0,2.475,0.5
1.0,35.95,15.0,2.0,0.1,2.0,2.85,0.55
1.0,37.85000000000001,9.0,3.0,0.1,2.0,3.225,0.6000000000000001
1.0,36.7,8.0,2.0,0.1,2.0,2.85,0.55
1.0,35.25000000000001,19.0,2.0,0.1,2.0,2.85,0.55
1.0,35.800000000000004,6.0,1.0,0.1,2.0,2.475,0.5
0.0,-25.6,24.0,1.0,0.1,2.0,2.475,0.35
1.0,35.800000000000004,12.0,1.0,0.1,2.0,2.475,0.5
1.0,34.800000000000004,14.0,1.0,0.1,2.0,2.475,0.5
1.0,35.85,9.0,1.0,0.1,2.0,2.475,0.5
1.0,35.300000000000004,6.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,37.150000000000006,7.0,2.0,0.1,2.0,2.85,0.55
1.0,37.2,8.0,2.0,0.1,2.0,2.85,0.55
1.0,36.2,8.0,1.0,0.1,2.0,2.475,0.5
1.0,36.3,6.0,1.0,0.1,2.0,2.475,0.5
1.0,33.95,15.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,34.00000000000001,16.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,34.190000000000005,20.0,1.0,0.1,2.0,2.475,0.5
1.0,36.3,6.0,1.0,0.1,2.0,2.475,0.5
0.0,-25.8,24.0,1.0,0.1,2.0,2.475,0.35
1.0,35.290000000000006,6.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,35.00000000000001,8.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,35.300000000000004,6.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,36.3,6.0,1.0,0.1,2.0,2.475,0.5
0.0,-27.0,24.0,0.0,0.1,2.0,0.1,0.3
1.0,36.05,9.0,1.0,0.1,2.0,2.475,0.5
1.0,37.3,6.0,2.0,0.1,2.0,2.85,0.55
1.0,37.55,11.0,3.0,0.1,2.0,3.225,0.6000000000000001
1.0,35.550000000000004,11.0,1.0,0.1,2.0,2.475,0.5
1.0,36.3,6.0,1.0,0.1,2.0,2.475,0.5
1.0,35.2,8.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,34.85,9.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,36.900000000000006,10.0,2.0,0.1,2.0,2.85,0.55
1.0,35.050000000000004,9.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,35.300000000000004,6.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,35.2,8.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,34.25000000000001,13.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,36.3,6.0,1.0,0.1,2.0,2.475,0.5
1.0,37.3,6.0,2.0,0.1,2.0,2.85,0.55
1.0,35.00000000000001,8.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,34.95,19.0,1.0,0.1,2.0,2.475,0.5
1.0,35.2,8.0,0.0,0.1,2.0,0.1,0.44999999999999996
0.0,-26.8,24.0,0.0,0.1,2.0,0.1,0.3
1.0,35.550000000000004,11.0,1.0,0.1,2.0,2.475,0.5
1.0,35.300000000000004,6.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,36.3,6.0,1.0,0.1,2.0,2.475,0.5
0.0,-24.6,24.0,1.0,0.1,2.0,2.475,0.35
0.0,-25.6,24.0,1.0,0.1,2.0,2.475,0.35
1.0,37.150000000000006,7.0,2.0,0.1,2.0,2.85,0.55
1.0,38.3,6.0,3.0,0.1,2.0,3.225,0.6000000000000001
1.0,37.150000000000006,7.0,2.0,0.1,2.0,2.85,0.55
1.0,34.49,22.0,1.0,0.1,2.0,2.475,0.5
1.0,34.50000000000001,22.0,1.0,0.1,2.0,2.475,0.5
1.0,34.7,10.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,36.3,6.0,1.0,0.1,2.0,2.475,0.5
1.0,35.00000000000001,16.0,1.0,0.1,2.0,2.475,0.5
1.0,34.1,14.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,36.080000000000005,10.0,1.0,0.1,2.0,2.475,0.5
1.0,34.800000000000004,24.0,2.0,0.1,2.0,2.85,0.55
1.0,37.85,9.0,3.0,0.1,2.0,3.225,0.6000000000000001
1.0,38.05,9.0,3.0,0.1,2.0,3.225,0.6000000000000001
1.0,35.050000000000004,9.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,38.05,9.0,3.0,0.1,2.0,3.225,0.6000000000000001
1.0,33.75000000000001,19.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,36.400000000000006,12.0,2.0,0.1,2.0,2.85,0.55
1.0,35.300000000000004,6.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,36.3,6.0,1.0,0.1,2.0,2.475,0.5
1.0,37.3,6.0,2.0,0.1,2.0,2.85,0.55
1.0,37.3,6.0,2.0,0.1,2.0,2.85,0.55
1.0,35.34,15.0,1.0,0.1,2.0,2.475,0.5
1.0,34.800000000000004,6.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,34.6,14.0,1.0,0.1,2.0,2.475,0.5
1.0,37.3,6.0,2.0,0.1,2.0,2.85,0.55
1.0,36.3,6.0,1.0,0.1,2.0,2.475,0.5
1.0,35.85,9.0,1.0,0.1,2.0,2.475,0.5
1.0,36.150000000000006,7.0,1.0,0.1,2.0,2.475,0.5
1.0,38.55,11.0,4.0,0.1,2.0,3.8,0.6499999999999999
1.0,35.300000000000004,6.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,35.00000000000001,8.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,36.2,8.0,1.0,0.1,2.0,2.475,0.5
1.0,37.3,6.0,2.0,0.1,2.0,2.85,0.55
1.0,33.50000000000001,18.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,34.800000000000004,6.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,36.150000000000006,7.0,1.0,0.1,2.0,2.475,0.5
1.0,35.800000000000004,6.0,1.0,0.1,2.0,2.475,0.5
1.0,34.800000000000004,6.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,36.400000000000006,12.0,2.0,0.1,2.0,2.85,0.55
1.0,36.3,6.0,1.0,0.1,2.0,2.475,0.5
1.0,38.3,6.0,3.0,0.1,2.0,3.225,0.6000000000000001
1.0,33.75000000000001,23.0,1.0,0.1,2.0,2.475,0.5
1.0,36.3,6.0,1.0,0.1,2.0,2.475,0.5
1.0,36.2,8.0,1.0,0.1,2.0,2.475,0.5
1.0,33.60000000000001,24.0,1.0,0.1,2.0,2.475,0.5
1.0,36.3,6.0,1.0,0.1,2.0,2.475,0.5
1.0,36.150000000000006,7.0,1.0,0.1,2.0,2.475,0.5
1.0,35.2,20.0,2.0,0.1,2.0,2.85,0.55
1.0,37.3,6.0,2.0,0.1,2.0,2.85,0.55
1.0,34.550000000000004,19.0,1.0,0.1,2.0,2.475,0.5
1.0,36.150000000000006,7.0,1.0,0.1,2.0,2.475,0.5
1.0,35.300000000000004,6.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,36.150000000000006,7.0,1.0,0.1,2.0,2.475,0.5
1.0,36.2,8.0,1.0,0.1,2.0,2.475,0.5
1.0,36.650000000000006,7.0,2.0,0.1,2.0,2.85,0.55
1.0,37.3,6.0,2.0,0.1,2.0,2.85,0.55
1.0,33.2,20.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,35.150000000000006,7.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,36.85,9.0,2.0,0.1,2.0,2.85,0.55
1.0,36.3,6.0,1.0,0.1,2.0,2.475,0.5
1.0,35.85,9.0,1.0,0.1,2.0,2.475,0.5
0.0,-24.6,24.0,2.0,0.1,2.0,2.85,0.4
1.0,34.25000000000001,21.0,1.0,0.1,2.0,2.475,0.5
1.0,35.1,14.0,1.0,0.1,2.0,2.475,0.5
1.0,37.3,6.0,2.0,0.1,2.0,2.85,0.55
1.0,36.3,6.0,1.0,0.1,2.0,2.475,0.5
0.0,-27.0,24.0,0.0,0.1,2.0,0.1,0.3
1.0,35.85,9.0,1.0,0.1,2.0,2.475,0.5
1.0,32.75000000000001,23.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,35.300000000000004,6.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,36.150000000000006,7.0,1.0,0.1,2.0,2.475,0.5
0.0,-26.8,24.0,0.0,0.1,2.0,0.1,0.3
1.0,36.3,6.0,1.0,0.1,2.0,2.475,0.5
1.0,36.3,6.0,1.0,0.1,2.0,2.475,0.5
1.0,34.1,14.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,38.3,6.0,3.0,0.1,2.0,3.225,0.6000000000000001
1.0,36.3,6.0,1.0,0.1,2.0,2.475,0.5
1.0,35.300000000000004,6.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,38.400000000000006,12.0,4.0,0.1,2.0,3.8,0.6499999999999999
1.0,36.150000000000006,7.0,1.0,0.1,2.0,2.475,0.5
1.0,35.2,8.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,36.3,6.0,1.0,0.1,2.0,2.475,0.5
1.0,36.3,6.0,1.0,0.1,2.0,2.475,0.5
1.0,36.150000000000006,7.0,1.0,0.1,2.0,2.475,0.5
1.0,36.150000000000006,7.0,1.0,0.1,2.0,2.475,0.5
1.0,35.150000000000006,7.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,36.150000000000006,7.0,1.0,0.1,2.0,2.475,0.5
1.0,35.300000000000004,6.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,39.3,6.0,4.0,0.1,2.0,3.8,0.6499999999999999
1.0,36.3,6.0,1.0,0.1,2.0,2.475,0.5
1.0,37.3,6.0,2.0,0.1,2.0,2.85,0.55
1.0,38.3,6.0,3.0,0.1,2.0,3.225,0.6000000000000001
1.0,34.800000000000004,6.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,36.3,6.0,1.0,0.1,2.0,2.475,0.5
1.0,36.3,6.0,1.0,0.1,2.0,2.475,0.5
1.0,35.7,10.0,1.0,0.1,2.0,2.475,0.5
1.0,36.3,6.0,1.0,0.1,2.0,2.475,0.5
1.0,34.7,10.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,37.190000000000005,8.0,2.0,0.1,2.0,2.85,0.55
1.0,37.3,6.0,2.0,0.1,2.0,2.85,0.55
1.0,38.3,6.0,3.0,0.1,2.0,3.225,0.6000000000000001
1.0,37.3,6.0,2.0,0.1,2.0,2.85,0.55
1.0,37.3,6.0,2.0,0.1,2.0,2.85,0.55
1.0,34.650000000000006,17.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,35.00000000000001,8.0,0.0,0.1,2.0,0.1,0.44999999999999996
1.0,36.3,6.0,1.0,0.1,2.0,2.475,0.5
1.0,35.300000000000004,6.0,0.0,0.1,2.0,0.1,0.44999999999999996
