success,rewards,steps,resources,epsilon,first_success,PGF,I_op
1.0,35.85,9.0,1.0,0.2238568488524224,9.0,2.475,0.5
0.0,-25.4,24.0,1.0,0.2185456182532034,9.0,2.475,0.35
1.0,34.400000000000006,20.0,1.0,0.2142159814690763,9.0,2.475,0.5
1.0,35.6,12.0,1.0,0.2116594809245759,9.0,2.475,0.5
0.0,-26.42,24.0,0.0,0.2066376452404575,9.0,0.1,0.3
1.0,34.00000000000001,24.0,1.0,0.2017349576971554,9.0,2.475,0.5
0.0,-20.2,24.0,6.0,0.1969485913842819,9.0,4.55,0.6000000000000001
1.0,37.75000000000001,23.0,4.0,0.1924682547174808,9.0,3.8,0.6499999999999999
1.0,34.7,18.0,1.0,0.1890331173087494,9.0,2.475,0.5
0.0,-24.4,24.0,2.0,0.1845481150313438,9.0,2.85,0.4
0.0,-28.5,24.0,0.0,0.1801695239781443,9.0,0.1,0.3
0.0,-27.01,24.0,0.0,0.175894819435018,9.0,0.1,0.3
0.0,-25.4,24.0,1.0,0.1717215365892328,9.0,2.475,0.35
1.0,35.45,13.0,1.0,0.1695025019036275,9.0,2.475,0.5
0.0,-26.31,24.0,1.0,0.1654808832693538,9.0,2.475,0.35
1.0,35.74,13.0,2.0,0.1633424920863207,9.0,2.85,0.55
0.0,-28.2,24.0,0.0,0.1594670259276174,9.0,0.1,0.3
0.0,-27.4,24.0,0.0,0.1556835091309902,9.0,0.1,0.3
1.0,34.95,15.0,1.0,0.1533645326385287,9.0,2.475,0.5
1.0,36.3,6.0,1.0,0.1524466428456959,9.0,2.475,0.5
1.0,37.7,8.0,3.0,0.1512313296825808,9.0,3.225,0.6000000000000001
1.0,34.150000000000006,13.0,0.0,0.1492770752961981,9.0,0.1,0.44999999999999996
0.0,-27.2,24.0,0.0,0.1457353254049641,9.0,0.1,0.3
0.0,-27.6,24.0,0.0,0.1422776071191669,9.0,0.1,0.3
0.0,-26.41,24.0,1.0,0.1389019267038085,9.0,2.475,0.35
0.0,-27.4,24.0,0.0,0.1356063377272743,9.0,0.1,0.3
0.0,-28.02,24.0,0.0,0.1323889399390122,9.0,0.1,0.3
0.0,-27.2,24.0,0.0,0.1292478781738403,9.0,0.1,0.3
0.0,-27.0,24.0,0.0,0.1261813412822505,9.0,0.1,0.3
0.0,-24.23,24.0,2.0,0.1231875610860922,9.0,2.85,0.4
0.0,-26.8,24.0,0.0,0.1202648113590337,9.0,0.1,0.3
0.0,-27.0,24.0,0.0,0.1174114068312121,9.0,0.1,0.3
0.0,-26.8,24.0,0.0,0.1146257022174999,9.0,0.1,0.3
1.0,37.3,6.0,2.0,0.1139396650989329,9.0,2.85,0.55
0.0,-26.01,24.0,1.0,0.1112363310761389,9.0,2.475,0.35
1.0,34.400000000000006,12.0,0.0,0.1099088122840574,9.0,0.1,0.44999999999999996
0.0,-25.61,24.0,1.0,0.1073011143292286,9.0,2.475,0.35
0.0,-26.5,24.0,0.0,0.1047552866510619,9.0,0.1,0.3
0.0,-27.6,24.0,0.0,0.1022698613145431,9.0,0.1,0.3
0.0,-27.4,24.0,0.0,0.1,9.0,0.1,0.3
0.0,-25.6,24.0,1.0,0.1,9.0,2.475,0.35
0.0,-25.6,24.0,1.0,0.1,9.0,2.475,0.35
0.0,-26.8,24.0,0.0,0.1,9.0,0.1,0.3
0.0,-23.9,24.0,3.0,0.1,9.0,3.225,0.45000000000000007
1.0,34.99,8.0,0.0,0.1,9.0,0.1,0.44999999999999996
1.0,36.3,6.0,1.0,0.1,9.0,2.475,0.5
1.0,37.2,8.0,2.0,0.1,9.0,2.85,0.55
1.0,37.040000000000006,9.0,2.0,0.1,9.0,2.85,0.55
0.0,-24.91,24.0,2.0,0.1,9.0,2.85,0.4
0.0,-27.4,24.0,0.0,0.1,9.0,0.1,0.3
0.0,-26.4,24.0,1.0,0.1,9.0,2.475,0.35
0.0,-26.01,24.0,2.0,0.1,9.0,2.85,0.4
0.0,-23.2,24.0,3.0,0.1,9.0,3.225,0.45000000000000007
0.0,-27.2,24.0,0.0,0.1,9.0,0.1,0.3
0.0,-27.4,24.0,0.0,0.1,9.0,0.1,0.3
0.0,-25.2,24.0,2.0,0.1,9.0,2.85,0.4
1.0,35.85,9.0,1.0,0.1,9.0,2.475,0.5
1.0,37.00000000000001,16.0,3.0,0.1,9.0,3.225,0.6000000000000001
1.0,35.050000000000004,9.0,0.0,0.1,9.0,0.1,0.44999999999999996
1.0,34.95,13.0,1.0,0.1,9.0,2.475,0.5
1.0,36.400000000000006,12.0,2.0,0.1,9.0,2.85,0.55
1.0,37.00000000000001,16.0,3.0,0.1,9.0,3.225,0.6000000000000001
1.0,37.150000000000006,7.0,2.0,0.1,9.0,2.85,0.55
1.0,36.3,6.0,1.0,0.1,9.0,2.475,0.5
1.0,35.300000000000004,6.0,0.0,0.1,9.0,0.1,0.44999999999999996
1.0,37.3,6.0,2.0,0.1,9.0,2.85,0.55
1.0,36.3,6.0,1.0,0.1,9.0,2.475,0.5
1.0,33.2,24.0,0.0,0.1,9.0,0.1,0.44999999999999996
1.0,38.2,8.0,3.0,0.1,9.0,3.225,0.6000000000000001
1.0,38.3,6.0,3.0,0.1,9.0,3.225,0.6000000000000001
1.0,37.3,6.0,2.0,0.1,9.0,2.85,0.55
1.0,37.2,8.0,2.0,0.1,9.0,2.85,0.55
0.0,-24.8,24.0,1.0,0.1,9.0,2.475,0.35
1.0,36.55,11.0,2.0,0.1,9.0,2.85,0.55
0.0,-27.2,24.0,0.0,0.1,9.0,0.1,0.3
0.0,-24.8,24.0,2.0,0.1,9.0,2.85,0.4
1.0,36.35,15.0,2.0,0.1,9.0,2.85,0.55
0.0,-27.6,24.0,0.0,0.1,9.0,0.1,0.3
1.0,34.50000000000001,22.0,1.0,0.1,9.0,2.475,0.5
0.0,-25.4,24.0,1.0,0.1,9.0,2.475,0.35
1.0,37.3,6.0,2.0,0.1,9.0,2.85,0.55
1.0,38.290000000000006,6.0,3.0,0.1,9.0,3.225,0.6000000000000001
1.0,36.3,6.0,1.0,0.1,9.0,2.475,0.5
1.0,35.300000000000004,6.0,0.0,0.1,9.0,0.1,0.44999999999999996
1.0,35.800000000000004,6.0,1.0,0.1,9.0,2.475,0.5
1.0,34.34,13.0,0.0,0.1,9.0,0.1,0.44999999999999996
1.0,34.790000000000006,6.0,0.0,0.1,9.0,0.1,0.44999999999999996
0.0,-25.4,24.0,2.0,0.1,9.0,2.85,0.4
1.0,36.1,10.0,1.0,0.1,9.0,2.475,0.5
1.0,34.7,10.0,0.0,0.1,9.0,0.1,0.44999999999999996
1.0,35.400000000000006,12.0,1.0,0.1,9.0,2.475,0.5
1.0,37.3,6.0,2.0,0.1,9.0,2.85,0.55
1.0,37.3,6.0,2.0,0.1,9.0,2.85,0.55
1.0,35.85,13.0,1.0,0.1,9.0,2.475,0.5
1.0,31.950000000000006,23.0,0.0,0.1,9.0,0.1,0.44999999999999996
1.0,36.3,6.0,1.0,0.1,9.0,2.475,0.5
1.0,36.3,6.0,1.0,0.1,9.0,2.475,0.5
1.0,36.2,8.0,1.0,0.1,9.0,2.475,0.5
1.0,36.2,8.0,1.0,0.1,9.0,2.475,0.5
1.0,35.150000000000006,7.0,0.0,0.1,9.0,0.1,0.44999999999999996
1.0,35.00000000000001,8.0,0.0,0.1,9.0,0.1,0.44999999999999996
1.0,36.05,9.0,1.0,0.1,9.0,2.475,0.5
1.0,34.790000000000006,14.0,1.0,0.1,9.0,2.475,0.5
1.0,35.35,15.0,1.0,0.1,9.0,2.475,0.5
1.0,36.3,6.0,1.0,0.1,9.0,2.475,0.5
1.0,36.3,6.0,1.0,0.1,9.0,2.475,0.5
1.0,35.300000000000004,6.0,0.0,0.1,9.0,0.1,0.44999999999999996
1.0,36.3,6.0,1.0,0.1,9.0,2.475,0.5
1.0,34.50000000000001,8.0,0.0,0.1,9.0,0.1,0.44999999999999996
1.0,36.05,9.0,2.0,0.1,9.0,2.85,0.55
1.0,34.650000000000006,7.0,0.0,0.1,9.0,0.1,0.44999999999999996
1.0,36.00000000000001,8.0,1.0,0.1,9.0,2.475,0.5
0.0,-23.9,24.0,3.0,0.1,9.0,3.225,0.45000000000000007
1.0,33.650000000000006,17.0,0.0,0.1,9.0,0.1,0.44999999999999996
1.0,37.3,6.0,2.0,0.1,9.0,2.85,0.55
1.0,35.650000000000006,17.0,2.0,0.1,9.0,2.85,0.55
1.0,37.290000000000006,6.0,2.0,0.1,9.0,2.85,0.55
1.0,35.800000000000004,6.0,1.0,0.1,9.0,2.475,0.5
1.0,37.3,14.0,3.0,0.1,9.0,3.225,0.6000000000000001
1.0,38.00000000000001,12.0,3.0,0.1,9.0,3.225,0.6000000000000001
1.0,35.650000000000006,17.0,1.0,0.1,9.0,2.475,0.5
1.0,35.300000000000004,6.0,0.0,0.1,9.0,0.1,0.44999999999999996
1.0,37.150000000000006,7.0,2.0,0.1,9.0,2.85,0.55
1.0,35.2,8.0,0.0,0.1,9.0,0.1,0.44999999999999996
1.0,37.3,6.0,2.0,0.1,9.0,2.85,0.55
1.0,37.05,9.0,2.0,0.1,9.0,2.85,0.55
1.0,35.300000000000004,6.0,0.0,0.1,9.0,0.1,0.44999999999999996
0.0,-24.6,24.0,2.0,0.1,9.0,2.85,0.4
1.0,35.95,15.0,2.0,0.1,9.0,2.85,0.55
1.0,35.800000000000004,6.0,1.0,0.1,9.0,2.475,0.5
0.0,-26.7,24.0,1.0,0.1,9.0,2.475,0.35
1.0,34.09,12.0,0.0,0.1,9.0,0.1,0.44999999999999996
1.0,35.400000000000006,10.0,1.0,0.1,9.0,2.475,0.5
1.0,36.3,6.0,1.0,0.1,9.0,2.475,0.5
1.0,34.95,15.0,1.0,0.1,9.0,2.475,0.5
1.0,36.2,8.0,1.0,0.1,9.0,2.475,0.5
1.0,35.300000000000004,6.0,0.0,0.1,9.0,0.1,0.44999999999999996
1.0,37.190000000000005,8.0,2.0,0.1,9.0,2.85,0.55
1.0,37.3,6.0,2.0,0.1,9.0,2.85,0.55
1.0,36.150000000000006,7.0,1.0,0.1,9.0,2.475,0.5
1.0,37.3,6.0,2.0,0.1,9.0,2.85,0.55
1.0,36.3,6.0,1.0,0.1,9.0,2.475,0.5
1.0,36.3,6.0,1.0,0.1,9.0,2.475,0.5
1.0,36.00000000000001,8.0,1.0,0.1,9.0,2.475,0.5
1.0,36.3,6.0,1.0,0.1,9.0,2.475,0.5
1.0,36.3,6.0,1.0,0.1,9.0,2.475,0.5
1.0,36.3,6.0,1.0,0.1,9.0,2.475,0.5
1.0,34.800000000000004,6.0,0.0,0.1,9.0,0.1,0.44999999999999996
1.0,35.300000000000004,6.0,0.0,0.1,9.0,0.1,0.44999999999999996
1.0,34.790000000000006,6.0,0.0,0.1,9.0,0.1,0.44999999999999996
1.0,37.3,6.0,2.0,0.1,9.0,2.85,0.55
1.0,35.85,9.0,1.0,0.1,9.0,2.475,0.5
1.0,36.3,6.0,1.0,0.1,9.0,2.475,0.5
1.0,36.50000000000001,8.0,2.0,0.1,9.0,2.85,0.55
1.0,36.3,6.0,1.0,0.1,9.0,2.475,0.5
1.0,34.2,8.0,0.0,0.1,9.0,0.1,0.44999999999999996
1.0,37.3,6.0,2.0,0.1,9.0,2.85,0.55
1.0,37.150000000000006,7.0,2.0,0.1,9.0,2.85,0.55
1.0,35.300000000000004,6.0,0.0,0.1,9.0,0.1,0.44999999999999996
1.0,37.3,6.0,2.0,0.1,9.0,2.85,0.55
1.0,37.2,8.0,2.0,0.1,9.0,2.85,0.55
1.0,35.2,8.0,0.0,0.1,9.0,0.1,0.44999999999999996
1.0,36.3,6.0,1.0,0.1,9.0,2.475,0.5
1.0,35.800000000000004,6.0,1.0,0.1,9.0,2.475,0.5
1.0,35.300000000000004,6.0,0.0,0.1,9.0,0.1,0.44999999999999996
1.0,37.3,6.0,2.0,0.1,9.0,2.85,0.55
1.0,35.1,14.0,1.0,0.1,9.0,2.475,0.5
1.0,35.85,9.0,1.0,0.1,9.0,2.475,0.5
1.0,37.3,6.0,2.0,0.1,9.0,2.85,0.55
1.0,34.800000000000004,12.0,0.0,0.1,9.0,0.1,0.44999999999999996
1.0,37.3,6.0,2.0,0.1,9.0,2.85,0.55
1.0,37.150000000000006,7.0,2.0,0.1,9.0,2.85,0.55
1.0,36.1,10.0,1.0,0.1,9.0,2.475,0.5
1.0,37.25000000000001,13.0,3.0,0.1,9.0,3.225,0.6000000000000001
1.0,34.95,13.0,1.0,0.1,9.0,2.475,0.5
1.0,36.50000000000001,8.0,2.0,0.1,9.0,2.85,0.55
1.0,33.75000000000001,23.0,1.0,0.1,9.0,2.475,0.5
1.0,36.25000000000001,13.0,2.0,0.1,9.0,2.85,0.55
1.0,36.55,9.0,2.0,0.1,9.0,2.85,0.55
1.0,37.2,8.0,2.0,0.1,9.0,2.85,0.55
0.0,-24.41,24.0,2.0,0.1,9.0,2.85,0.4
0.0,-24.6,24.0,2.0,0.1,9.0,2.85,0.4
1.0,35.150000000000006,7.0,1.0,0.1,9.0,2.475,0.5
1.0,34.1,12.0,0.0,0.1,9.0,0.1,0.44999999999999996
0.0,-24.6,24.0,2.0,0.1,9.0,2.85,0.4
0.0,-26.0,24.0,1.0,0.1,9.0,2.475,0.35
1.0,35.00000000000001,8.0,0.0,0.1,9.0,0.1,0.44999999999999996
1.0,34.800000000000004,6.0,0.0,0.1,9.0,0.1,0.44999999999999996
1.0,36.3,6.0,1.0,0.1,9.0,2.475,0.5
1.0,36.3,6.0,1.0,0.1,9.0,2.475,0.5
1.0,33.95,15.0,0.0,0.1,9.0,0.1,0.44999999999999996
1.0,35.050000000000004,21.0,2.0,0.1,9.0,2.85,0.55
1.0,36.3,6.0,1.0,0.1,9.0,2.475,0.5
1.0,35.800000000000004,6.0,1.0,0.1,9.0,2.475,0.5
1.0,36.290000000000006,6.0,1.0,0.1,9.0,2.475,0.5
1.0,35.150000000000006,7.0,0.0,0.1,9.0,0.1,0.44999999999999996
0.0,-25.5,24.0,2.0,0.1,9.0,2.85,0.4
1.0,37.3,6.0,2.0,0.1,9.0,2.85,0.55
1.0,35.300000000000004,6.0,0.0,0.1,9.0,0.1,0.44999999999999996
1.0,37.00000000000001,8.0,2.0,0.1,9.0,2.85,0.55
1.0,35.25000000000001,13.0,1.0,0.1,9.0,2.475,0.5
1.0,35.50000000000001,8.0,1.0,0.1,9.0,2.475,0.5
1.0,38.05,9.0,3.0,0.1,9.0,3.225,0.6000000000000001
1.0,37.3,6.0,2.0,0.1,9.0,2.85,0.55
1.0,36.45,13.0,2.0,0.1,9.0,2.85,0.55
1.0,34.7,10.0,0.0,0.1,9.0,0.1,0.44999999999999996
1.0,36.650000000000006,7.0,2.0,0.1,9.0,2.85,0.55
1.0,35.300000000000004,6.0,0.0,0.1,9.0,0.1,0.44999999999999996
1.0,36.3,6.0,1.0,0.1,9.0,2.475,0.5
1.0,36.00000000000001,8.0,1.0,0.1,9.0,2.475,0.5
1.0,35.400000000000006,12.0,1.0,0.1,9.0,2.475,0.5
1.0,34.25000000000001,13.0,0.0,0.1,9.0,0.1,0.44999999999999996
1.0,35.150000000000006,7.0,0.0,0.1,9.0,0.1,0.44999999999999996
0.0,-25.6,24.0,1.0,0.1,9.0,2.475,0.35
1.0,35.6,12.0,1.0,0.1,9.0,2.475,0.5
1.0,36.540000000000006,9.0,2.0,0.1,9.0,2.85,0.55
1.0,36.43000000000001,11.0,2.0,0.1,9.0,2.85,0.55
1.0,35.64000000000001,7.0,1.0,0.1,9.0,2.475,0.5
1.0,35.2,8.0,0.0,0.1,9.0,0.1,0.44999999999999996
1.0,35.550000000000004,11.0,1.0,0.1,9.0,2.475,0.5
1.0,36.3,6.0,1.0,0.1,9.0,2.475,0.5
1.0,37.3,6.0,2.0,0.1,9.0,2.85,0.55
1.0,35.2,8.0,0.0,0.1,9.0,0.1,0.44999999999999996
1.0,36.3,6.0,1.0,0.1,9.0,2.475,0.5
0.0,-24.6,24.0,2.0,0.1,9.0,2.85,0.4
0.0,-25.6,24.0,1.0,0.1,9.0,2.475,0.35
1.0,35.150000000000006,7.0,0.0,0.1,9.0,0.1,0.44999999999999996
1.0,35.150000000000006,7.0,0.0,0.1,9.0,0.1,0.44999999999999996
1.0,35.300000000000004,6.0,0.0,0.1,9.0,0.1,0.44999999999999996
1.0,35.95,23.0,2.0,0.1,9.0,2.85,0.55
1.0,37.85,9.0,3.0,0.1,9.0,3.225,0.6000000000000001
1.0,36.3,6.0,1.0,0.1,9.0,2.475,0.5
1.0,36.00000000000001,8.0,1.0,0.1,9.0,2.475,0.5
1.0,36.3,6.0,1.0,0.1,9.0,2.475,0.5
1.0,36.3,6.0,1.0,0.1,9.0,2.475,0.5
1.0,35.790000000000006,6.0,1.0,0.1,9.0,2.475,0.5
1.0,38.3,6.0,3.0,0.1,9.0,3.225,0.6000000000000001
1.0,36.3,6.0,1.0,0.1,9.0,2.475,0.5
0.0,-24.6,24.0,1.0,0.1,9.0,2.475,0.35
1.0,37.3,6.0,2.0,0.1,9.0,2.85,0.55
1.0,37.00000000000001,12.0,2.0,0.1,9.0,2.85,0.55
0.0,-26.0,24.0,1.0,0.1,9.0,2.475,0.35
1.0,35.550000000000004,11.0,1.0,0.1,9.0,2.475,0.5
1.0,37.3,6.0,2.0,0.1,9.0,2.85,0.55
1.0,34.900000000000006,18.0,1.0,0.1,9.0,2.475,0.5
0.0,-26.2,24.0,0.0,0.1,9.0,0.1,0.3
1.0,34.650000000000006,21.0,1.0,0.1,9.0,2.475,0.5
1.0,34.2,24.0,1.0,0.1,9.0,2.475,0.5
1.0,35.1,18.0,1.0,0.1,9.0,2.475,0.5
1.0,36.3,6.0,1.0,0.1,9.0,2.475,0.5
0.0,-27.6,24.0,0.0,0.1,9.0,0.1,0.3
1.0,37.150000000000006,15.0,3.0,0.1,9.0,3.225,0.6000000000000001
0.0,-27.0,24.0,0.0,0.1,9.0,0.1,0.3
1.0,35.95,23.0,3.0,0.1,9.0,3.225,0.6000000000000001
1.0,34.6,24.0,2.0,0.1,9.0,2.85,0.55
1.0,38.3,6.0,3.0,0.1,9.0,3.225,0.6000000000000001
1.0,37.3,6.0,2.0,0.1,9.0,2.85,0.55
1.0,36.400000000000006,12.0,2.0,0.1,9.0,2.85,0.55
1.0,36.3,6.0,1.0,0.1,9.0,2.475,0.5
0.0,-24.8,24.0,2.0,0.1,9.0,2.85,0.4
1.0,36.35,19.0,3.0,0.1,9.0,3.225,0.6000000000000001
1.0,35.300000000000004,6.0,0.0,0.1,9.0,0.1,0.44999999999999996
1.0,36.3,6.0,1.0,0.1,9.0,2.475,0.5
1.0,36.3,6.0,1.0,0.1,9.0,2.475,0.5
1.0,36.3,6.0,1.0,0.1,9.0,2.475,0.5
1.0,35.300000000000004,6.0,0.0,0.1,9.0,0.1,0.44999999999999996
1.0,36.2,8.0,1.0,0.1,9.0,2.475,0.5
1.0,36.25000000000001,13.0,2.0,0.1,9.0,2.85,0.55
0.0,-23.2,24.0,3.0,0.1,9.0,3.225,0.45000000000000007
1.0,36.1,10.0,1.0,0.1,9.0,2.475,0.5
1.0,36.05,9.0,1.0,0.1,9.0,2.475,0.5
1.0,37.3,6.0,2.0,0.1,9.0,2.85,0.55
1.0,37.3,6.0,2.0,0.1,9.0,2.85,0.55
1.0,37.290000000000006,6.0,2.0,0.1,9.0,2.85,0.55
1.0,36.3,6.0,1.0,0.1,9.0,2.475,0.5
1.0,36.150000000000006,7.0,1.0,0.1,9.0,2.475,0.5
1.0,38.290000000000006,6.0,3.0,0.1,9.0,3.225,0.6000000000000001
1.0,38.290000000000006,6.0,3.0,0.1,9.0,3.225,0.6000000000000001
1.0,35.290000000000006,6.0,0.0,0.1,9.0,0.1,0.44999999999999996
1.0,38.040000000000006,9.0,3.0,0.1,9.0,3.225,0.6000000000000001
1.0,35.75000000000001,11.0,1.0,0.1,9.0,2.475,0.5
1.0,35.150000000000006,7.0,0.0,0.1,9.0,0.1,0.44999999999999996
1.0,35.7,8.0,1.0,0.1,9.0,2.475,0.5
1.0,37.3,6.0,2.0,0.1,9.0,2.85,0.55
1.0,36.3,6.0,1.0,0.1,9.0,2.475,0.5
1.0,36.150000000000006,7.0,1.0,0.1,9.0,2.475,0.5
