success,rewards,steps,resources,epsilon,first_success,PGF,I_op
0.0,-25.9,30.0,1.0,0.1,,2.475,0.35
0.0,-25.1,30.0,0.0,0.1,,0.1,0.3
0.0,-25.3,30.0,1.0,0.1,,2.475,0.35
0.0,-24.5,30.0,2.0,0.1,,2.85,0.4
0.0,-25.5,30.0,0.0,0.1,,0.1,0.3
0.0,-27.5,30.0,0.0,0.1,,0.1,0.3
0.0,-27.5,30.0,0.0,0.1,,0.1,0.3
0.0,-23.1,30.0,2.0,0.1,,2.85,0.4
0.0,-23.1,30.0,2.0,0.1,,2.85,0.4
0.0,-27.1,30.0,0.0,0.1,,0.1,0.3
0.0,-26.9,30.0,0.0,0.1,,0.1,0.3
0.0,-24.3,30.0,1.0,0.1,,2.475,0.35
0.0,-22.31,30.0,3.0,0.1,,3.225,0.45000000000000007
