Episodio,Recompensa_dqn_control,Tripwires_dqn_control,PGF_Bruto_Avg,PGF_Costo_Avg
1,-10.0,0,-0.2785603636181675,0.305
2,0.0,0,0.0,0.0
3,-45.0,0,-1.2535216362817536,1.845
4,0.0,0,0.0,0.0
5,0.0,0,0.0,0.0
6,-10.0,0,-0.2785603636181675,0.335
7,0.0,0,0.0,0.0
8,0.0,0,0.0,0.0
9,60.0,0,0.0,0.15
10,0.0,0,0.0,0.0
11,0.0,0,0.0,0.0
12,0.0,0,0.0,0.0
13,-200.7,0,0.0,7.11
14,-140.0,2,-3.161799489183618,0.63
15,-380.0,0,-2.523024632568745,3.225
16,45.0,0,0.0,0.3
17,-10.0,0,-0.2785603636181675,0.18
18,0.0,0,0.0,0.0
19,-10.0,0,-0.2785603636181675,0.375
20,45.0,0,0.0,0.405
21,0.0,0,0.0,0.0
22,0.0,0,0.0,0.0
23,0.0,0,0.0,0.0
24,-10.0,0,-0.2785603636181675,0.26
25,0.0,0,0.0,0.0
26,60.0,0,0.0,0.195
27,-10.0,0,-0.2785603636181675,0.19
28,-5.0,0,-0.13928018180908375,0.19
29,0.0,0,0.0,0.0
30,-30.0,0,-0.31650567987319056,0.12
31,0.0,0,0.0,0.0
32,13.799999999999997,0,0.0,0.495
33,0.0,0,0.0,0.0
34,44.475,0,0.0,0.315
35,-5.0,0,-0.13928018180908375,0.03
36,13.049999999999997,0,0.0,0.63
37,-5.0,0,-0.13928018180908375,0.245
38,0.0,0,0.0,0.0
39,0.0,0,0.0,0.0
40,-295.0,0,-2.6702954943804467,2.805
41,-60.0,1,-0.6330113597463811,0.48
42,-5.0,0,-0.13928018180908375,0.19
43,0.0,0,0.0,0.0
44,0.0,0,0.0,0.0
45,44.475,0,0.0,0.315
46,0.0,0,0.0,0.0
47,0.0,0,0.0,0.0
48,-115.0,1,-2.53006533882765,0.9078947368421053
49,-5.0,0,-0.13928018180908375,0.08
50,0.0,0,0.0,0.0
51,0.0,0,0.0,0.0
52,0.0,0,0.0,0.0
53,52.35,0,0.0,0.255
54,0.0,0,0.0,0.0
55,-10.0,0,-0.2785603636181675,0.175
56,0.0,0,0.0,0.0
57,-5.0,0,-0.13928018180908375,0.2
58,0.0,0,0.0,0.0
59,0.0,0,0.0,0.0
60,0.0,0,0.0,0.0
61,-30.0,0,-0.31650567987319056,0.15
62,29.475,0,0.0,0.975
63,-5.0,0,-0.13928018180908375,0.035
64,-60.0,0,-0.6330113597463811,0.42
65,-5.0,0,-0.13928018180908375,0.185
66,0.0,0,0.0,0.0
67,0.0,0,0.0,0.0
68,-25.0,0,-0.6964009090454186,0.56
69,0.0,0,0.0,0.0
70,-5.0,0,-0.13928018180908375,0.125
71,-5.0,0,-0.13928018180908375,0.105
72,-5.0,0,-0.13928018180908375,0.01
73,0.0,0,0.0,0.0
74,-10.0,0,-0.2785603636181675,0.35
75,-30.0,0,-0.31650567987319056,0.63
76,-30.0,0,-0.31650567987319056,0.12
77,0.0,0,0.0,0.0
78,-130.0,2,-1.627924226217052,0.225
79,0.0,0,0.0,0.0
80,-5.0,0,-0.13928018180908375,0.245
81,0.0,0,0.0,0.0
82,0.0,0,0.0,0.0
83,0.0,0,0.0,0.0
84,-25.0,0,-0.6964009090454186,1.025
85,0.0,0,0.0,0.0
86,-5.0,0,-0.13928018180908375,0.16
87,-20.0,0,-0.557120727236335,0.75
88,-5.0,0,-0.13928018180908375,0.145
89,0.0,0,0.0,0.0
90,0.0,0,0.0,0.0
91,0.0,0,0.0,0.0
92,0.0,0,0.0,0.0
93,-15.0,0,-0.41784054542725124,0.21
94,0.0,0,0.0,0.0
95,0.0,0,0.0,0.0
96,0.0,0,0.0,0.0
97,0.0,0,0.0,0.0
98,0.0,0,0.0,0.0
99,-20.0,0,-0.557120727236335,0.17
100,-30.0,0,-0.31650567987319056,0.06
101,15.0,0,0.0,0.21
102,-5.0,0,-0.13928018180908375,0.24
103,-135.0,2,-2.2525305668480082,0.3515625
104,0.0,0,0.0,0.0
105,0.0,0,0.0,0.0
106,0.0,0,0.0,0.0
107,-60.0,1,-0.6330113597463811,0.12
108,-130.0,2,-1.4155862836670017,0.2608695652173913
109,-140.0,1,-1.3566035218475434,0.34375
110,0.0,0,0.0,0.0
111,0.0,0,0.0,0.0
112,0.0,0,0.0,0.0
113,0.0,0,0.0,0.0
114,-130.0,2,-1.860484829962345,0.2571428571428571
115,-30.0,0,-0.31650567987319056,0.36
116,-25.0,0,-0.6964009090454186,0.535
117,0.0,0,0.0,0.0
118,0.0,0,0.0,0.0
119,0.0,0,0.0,0.0
120,0.0,0,0.0,0.0
121,-5.0,0,-0.13928018180908375,0.02
122,0.0,0,0.0,0.0
123,-5.0,0,-0.13928018180908375,0.12
124,0.0,0,0.0,0.0
125,-15.0,0,-0.41784054542725124,0.47
126,0.0,0,0.0,0.0
127,0.0,0,0.0,0.0
128,-110.0,1,-1.325782695721467,1.0372340425531914
129,-10.0,0,-0.2785603636181675,0.275
130,-5.0,0,-0.13928018180908375,0.05
131,-140.0,2,-2.195694089710846,0.5486111111111112
132,0.0,0,0.0,0.0
133,-5.0,0,-0.13928018180908375,0.015
134,-10.0,0,-0.2785603636181675,0.185
135,0.0,0,0.0,0.0
136,-5.0,0,-0.13928018180908375,0.23
137,-10.0,0,-0.2785603636181675,0.27
138,0.0,0,0.0,0.0
139,0.0,0,0.0,0.0
140,0.0,0,0.0,0.0
141,-60.0,1,-0.6330113597463811,0.9
142,-60.0,0,-0.6330113597463811,0.69
143,-30.0,0,-0.31650567987319056,0.21
144,0.0,0,0.0,0.0
145,-35.0,0,-0.974961272663586,0.19
146,-5.0,0,-0.13928018180908375,0.12
147,30.0,0,0.0,0.075
148,0.0,0,0.0,0.0
149,-5.0,0,-0.13928018180908375,0.155
150,-70.0,0,-1.9499225453271725,2.045
151,-60.0,1,-0.6330113597463811,0.54
152,0.0,0,0.0,0.0
153,0.0,0,0.0,0.0
154,0.0,0,0.0,0.0
155,0.0,0,0.0,0.0
156,-30.0,0,-0.31650567987319056,0.21
157,21.375,0,0.0,1.395
158,0.0,0,0.0,0.0
159,5.25,0,0.0,0.54
160,-5.0,0,-0.13928018180908375,0.245
161,0.0,0,0.0,0.0
162,0.0,0,0.0,0.0
163,0.0,0,0.0,0.0
164,0.0,0,0.0,0.0
165,0.0,0,0.0,0.0
166,0.0,0,0.0,0.0
167,0.0,0,0.0,0.0
168,0.0,0,0.0,0.0
169,45.0,0,0.0,0.585
170,-5.0,0,-0.13928018180908375,0.01
171,-145.0,2,-2.1502249080011158,0.61875
172,30.0,0,0.0,0.105
173,-5.0,0,-0.13928018180908375,0.005
174,-60.0,0,-0.6330113597463811,0.39
175,0.0,0,0.0,0.0
176,0.0,0,0.0,0.0
177,0.0,0,0.0,0.0
178,0.0,0,0.0,0.0
179,0.0,0,0.0,0.0
180,-10.0,0,-0.2785603636181675,0.315
181,0.0,0,0.0,0.0
182,0.0,0,0.0,0.0
183,0.0,0,0.0,0.0
184,-215.0,1,-1.6442892938908467,1.98
185,0.0,0,0.0,0.0
186,0.0,0,0.0,0.0
187,0.0,0,0.0,0.0
188,0.0,0,0.0,0.0
189,0.0,0,0.0,0.0
190,0.0,0,0.0,0.0
191,-25.0,0,-0.6964009090454186,1.025
192,0.0,0,0.0,0.0
193,-35.0,0,-0.9749612726635862,0.49
194,-140.0,2,-2.927592119614461,0.4166666666666667
195,0.0,0,0.0,0.0
196,0.0,0,0.0,0.0
197,-30.0,0,-0.31650567987319056,0.09
198,0.0,0,0.0,0.0
199,0.0,0,0.0,0.0
200,-5.0,0,-0.13928018180908375,0.245
201,-60.0,1,-0.6330113597463811,0.36
202,0.0,0,0.0,0.0
203,0.0,0,0.0,0.0
204,0.0,0,0.0,0.0
205,-70.0,0,-1.9499225453271725,1.92
206,-21.75,0,0.0,0.99
207,-55.0,0,-1.5320819998999213,1.58
208,-15.0,0,-0.41784054542725124,0.175
209,0.0,0,0.0,0.0
210,-5.0,0,-0.13928018180908375,0.085
211,-5.0,0,-0.13928018180908375,0.05
212,-10.0,0,-0.2785603636181675,0.29
213,-370.0,1,-3.4699485367347878,2.9510869565217392
214,0.0,0,0.0,0.0
215,-5.0,0,-0.13928018180908375,0.11
216,0.0,0,0.0,0.0
217,0.0,0,0.0,0.0
218,0.0,0,0.0,0.0
219,0.0,0,0.0,0.0
220,0.0,0,0.0,0.0
221,0.0,0,0.0,0.0
222,0.0,0,0.0,0.0
223,-21.75,0,0.0,0.99
224,-5.0,0,-0.13928018180908375,0.205
225,0.0,0,0.0,0.0
226,-10.0,0,-0.2785603636181675,0.33
227,-126.375,0,0.0,3.6
228,0.0,0,0.0,0.0
229,13.049999999999997,0,0.0,1.35
230,0.0,0,0.0,0.0
231,0.0,0,0.0,0.0
232,0.0,0,0.0,0.0
233,0.0,0,0.0,0.0
234,-5.0,0,-0.13928018180908375,0.245
235,-5.0,0,-0.13928018180908375,0.235
236,0.0,0,0.0,0.0
237,0.0,0,0.0,0.0
238,-5.0,0,-0.13928018180908375,0.245
239,-5.0,0,-0.13928018180908375,0.21
240,-70.0,0,-1.9499225453271725,1.785
241,0.0,0,0.0,0.0
242,45.0,0,0.0,0.09
243,0.0,0,0.0,0.0
244,0.0,0,0.0,0.0
245,-5.0,0,-0.13928018180908375,0.23
246,0.0,0,0.0,0.0
247,0.0,0,0.0,0.0
248,0.0,0,0.0,0.0
249,0.0,0,0.0,0.0
250,-25.0,0,-0.6964009090454186,0.78
251,0.0,0,0.0,0.0
252,-10.0,0,-0.2785603636181675,0.275
253,-5.0,0,-0.13928018180908375,0.015
254,0.0,0,0.0,0.0
255,-5.0,0,-0.13928018180908375,0.06
256,0.0,0,0.0,0.0
257,-30.0,0,-0.31650567987319056,0.12
258,0.0,0,0.0,0.0
259,0.0,0,0.0,0.0
260,-5.0,0,-0.13928018180908375,0.245
261,-10.0,0,-0.2785603636181675,0.015
262,-5.0,0,-0.13928018180908375,0.245
263,-5.0,0,-0.13928018180908375,0.205
264,0.0,0,0.0,0.0
265,0.0,0,0.0,0.0
266,-110.0,0,-2.8474373305798237,1.0806451612903225
267,-5.0,0,-0.13928018180908375,0.025
268,0.0,0,0.0,0.0
269,0.0,0,0.0,0.0
270,0.0,0,0.0,0.0
271,0.0,0,0.0,0.0
272,0.0,0,0.0,0.0
273,-21.75,0,0.0,0.99
274,0.0,0,0.0,0.0
275,0.0,0,0.0,0.0
276,0.0,0,0.0,0.0
277,-60.0,0,-0.6330113597463811,1.62
278,0.0,0,0.0,0.0
279,21.375,0,0.0,0.585
280,0.0,0,0.0,0.0
281,0.0,0,0.0,0.0
282,0.0,0,0.0,0.0
283,0.0,0,0.0,0.0
284,0.0,0,0.0,0.0
285,0.0,0,0.0,0.0
286,0.0,0,0.0,0.0
287,-5.0,0,-0.13928018180908375,0.08
288,0.0,0,0.0,0.0
289,-20.0,0,-0.557120727236335,0.135
290,0.0,0,0.0,0.0
291,0.0,0,0.0,0.0
292,0.0,0,0.0,0.0
293,0.0,0,0.0,0.0
294,-10.0,0,-0.2785603636181675,0.05
295,-15.0,0,-0.41784054542725124,0.115
296,0.0,0,0.0,0.0
297,5.25,0,0.0,0.54
298,0.0,0,0.0,0.0
299,-30.0,0,-0.31650567987319056,0.72
300,-10.0,0,-0.2785603636181675,0.27
301,0.0,0,0.0,0.0
302,14.475000000000001,0,-0.31650567987319056,0.75
303,-10.0,0,-0.2785603636181675,0.04
304,-30.0,0,-0.31650567987319056,0.48
305,-60.0,1,-0.6330113597463811,0.84
306,0.0,0,0.0,0.0
307,0.0,0,0.0,0.0
308,-10.0,0,-0.2785603636181675,0.13
309,0.0,0,0.0,0.0
310,0.0,0,0.0,0.0
311,-15.0,0,-0.41784054542725124,0.18
312,0.0,0,0.0,0.0
313,-10.0,0,-0.2785603636181675,0.28
314,-50.0,0,-1.3928018180908373,1.375
315,0.0,0,0.0,0.0
316,0.0,0,0.0,0.0
317,0.0,0,0.0,0.0
318,0.0,0,0.0,0.0
319,-5.0,0,-0.13928018180908375,0.085
320,0.0,0,0.0,0.0
321,0.0,0,0.0,0.0
322,0.0,0,0.0,0.0
323,-5.0,0,-0.13928018180908375,0.03
324,-15.0,0,-0.41784054542725124,0.44
325,0.0,0,0.0,0.0
326,0.0,0,0.0,0.0
327,0.0,0,0.0,0.0
328,0.0,0,0.0,0.0
329,-20.0,0,-0.557120727236335,0.47
330,0.0,0,0.0,0.0
331,0.0,0,0.0,0.0
332,0.0,0,0.0,0.0
333,0.0,0,0.0,0.0
334,0.0,0,0.0,0.0
335,0.0,0,0.0,0.0
336,-5.0,0,-0.13928018180908375,0.08
337,0.0,0,0.0,0.0
338,0.0,0,0.0,0.0
339,0.0,0,0.0,0.0
340,-20.0,0,-0.557120727236335,0.31
341,-10.0,0,-0.2785603636181675,0.145
342,0.0,0,0.0,0.0
343,-10.0,0,-0.2785603636181675,0.125
344,0.0,0,0.0,0.0
345,-80.0,1,-1.190132086982716,1.57
346,0.0,0,0.0,0.0
347,-5.0,0,-0.13928018180908375,0.005
348,-15.0,0,-0.41784054542725124,0.075
349,-5.0,0,-0.13928018180908375,0.195
350,0.0,0,0.0,0.0
351,-15.0,0,-0.41784054542725124,0.06
352,0.0,0,0.0,0.0
353,0.0,0,0.0,0.0
354,0.0,0,0.0,0.0
355,-10.0,0,-0.2785603636181675,0.235
356,-55.0,0,-1.5320819998999213,1.925
357,0.0,0,0.0,0.0
358,0.0,0,0.0,0.0
359,0.0,0,0.0,0.0
360,0.0,0,0.0,0.0
361,-10.0,0,-0.2785603636181675,0.04
362,0.0,0,0.0,0.0
363,-5.0,0,-0.13928018180908375,0.06
364,-20.0,0,-0.557120727236335,0.14
365,0.0,0,0.0,0.0
366,0.0,0,0.0,0.0
367,0.0,0,0.0,0.0
368,0.0,0,0.0,0.0
369,-5.0,0,-0.13928018180908375,0.145
370,-140.0,2,-2.549838297728724,0.3951612903225806
371,-5.0,0,-0.13928018180908375,0.245
372,0.0,0,0.0,0.0
373,0.0,0,0.0,0.0
374,0.0,0,0.0,0.0
375,0.0,0,0.0,0.0
376,-50.0,0,-1.3928018180908373,1.575
377,-25.0,0,-0.6964009090454186,0.39
378,-5.0,0,-0.13928018180908375,0.06
379,-80.0,1,-1.1901320869827159,0.525
380,0.0,0,0.0,0.0
381,-30.0,0,-0.8356810908545025,1.035
382,-30.0,0,-0.8356810908545023,0.65
