Agente,Episodio,Recompensa,Tripwires,Flexibilidad,Robustez,Q-optimal,PGF_Bruto_Avg,PGF_Costo_Avg,RiskEffective_Avg,Surprise_Avg,Starvation,GoalReached
control,1,-59.0,0.0,0.5,1.0,0.7333333333333333,5.3,0.06000000000000001,0.23368077524327527,0.0,0,0
control,2,-56.8,0.0,0.5,1.0,0.8,5.5,0.0,0.2022087838600828,0.0,0,0
control,3,-58.6,0.0,0.5,1.0,0.7666666666666667,5.5,0.0,0.19752515330617196,0.0,0,0
control,4,-60.4,0.0,0.5,1.0,0.7,5.133333333333334,0.13333333333333333,0.18012161582111272,0.0,0,0
control,5,-61.61,0.0,0.5,0.9866666666666667,0.6666666666666666,5.1330795497269435,0.11036666666666668,0.20177887933825434,0.0,0,0
control,6,-69.1,0.0,0.5217391304347826,1.0,0.8260869565217391,5.058829904683177,0.05217391304347827,0.22205576011016062,0.034782608695652174,1,0
control,7,-63.2,0.0,0.5,1.0,0.7333333333333333,4.733333333333333,0.30666666666666664,0.17744430950313303,0.0,0,0
control,8,-61.4,2.0,0.5,1.0,0.6333333333333333,5.404497948486186,0.02933333333333333,0.26921230158730153,0.06666666666666667,0,0
control,9,-62.01,0.0,0.5,0.9866666666666667,0.7666666666666667,4.766412883060277,0.29073333333333334,0.16448361193218172,0.0,0,0
control,10,-70.7,0.0,0.5555555555555556,1.0,0.7777777777777778,4.372565311968117,0.13333333333333336,0.2563815107541271,0.08888888888888889,1,0
control,11,-61.4,0.0,0.5,1.0,0.7,5.0,0.16333333333333336,0.2028046209694761,0.0,0,0
control,12,-70.11,0.0,0.5263157894736842,0.9789473684210527,0.7894736842105263,4.965551278922177,0.06847368421052633,0.2642870411751991,0.042105263157894736,1,0
