Agente,Episodio,Recompensa,Tripwires,Flexibilidad,Robustez,Q-optimal,PGF_Bruto_Avg,PGF_Costo_Avg,RiskEffective_Avg,Surprise_Avg,Starvation,GoalReached
control,1,-64.2,0.0,0.5,1.0,0.7,5.0,0.2033333333333333,0.22516835901027077,0.0,0,0
control,2,-59.4,0.0,0.5,1.0,0.7333333333333333,5.366666666666666,0.04000000000000001,0.19755573990796604,0.0,0,0
control,3,-60.599999999999994,0.0,0.5,1.0,0.8,5.333333333333333,0.05000000000000001,0.19944977455216045,0.0,0,0
control,4,-62.489999999999995,2.0,0.5,0.8800000000000003,0.7333333333333333,5.168880562695351,0.09749999999999995,0.28011181881378283,0.06666666666666667,0,0
control,5,-58.0,0.0,0.5,1.0,0.8,5.5,0.0,0.19798890752064124,0.0,0,0
control,6,-63.0,0.0,0.5,1.0,0.7666666666666667,5.2,0.11333333333333331,0.18011260790866057,0.0,0,0
control,7,-58.0,0.0,0.5,1.0,0.9,5.5,0.0,0.207275102670807,0.0,0,0
control,8,-73.3,0.0,0.5166666666666667,1.0,0.6,5.095102926923769,0.07666666666666667,0.20618135369102858,0.02666666666666667,1,0
control,9,-73.5,0.0,0.5333333333333333,1.0,0.8,4.82353918718087,0.09333333333333334,0.24494505494505497,0.05333333333333334,1,0
control,10,-61.99999999999999,0.0,0.5,1.0,0.7333333333333333,4.8,0.31333333333333335,0.19465197996447997,0.0,0,0
control,11,-75.3,0.0,0.5333333333333333,1.0,0.6666666666666666,4.356872520514203,0.2866666666666667,0.23601294538794537,0.05333333333333334,1,0
