Agente,Episodio,Recompensa,Tripwires,Flexibilidad,Robustez,Q-optimal,PGF_Bruto_Avg,PGF_Costo_Avg,RiskEffective_Avg,Surprise_Avg,Starvation,GoalReached
control,1,-74.1,0.0,0.5454545454545454,1.0,0.6363636363636364,4.30482616433755,0.21818181818181823,0.3571590909090909,0.07272727272727274,1,0
control,2,-60.199999999999996,0.0,0.5,1.0,0.8333333333333334,5.033333333333333,0.16666666666666669,0.21735137547637542,0.0,0,0
control,3,-70.89999999999999,0.0,0.5217391304347826,1.0,0.6521739130434783,5.058829904683177,0.06086956521739131,0.22032795861726404,0.034782608695652174,1,0
control,4,-60.0,0.0,0.5,1.0,0.9666666666666667,5.5,0.0,0.20500000000000002,0.0,0,0
control,5,-60.809999999999995,0.0,0.5,0.9866666666666667,0.8666666666666667,5.4997462163936115,0.0,0.19609444008720323,0.0,0,0
control,6,-62.4,0.0,0.5,1.0,0.8333333333333334,5.233333333333333,0.09666666666666666,0.1844933705140748,0.0,0,0
control,7,-58.6,0.0,0.5,1.0,0.8666666666666667,5.5,0.0,0.20029554462347407,0.0,0,0
control,8,-74.5,0.0,0.5333333333333333,1.0,0.6,4.756872520514204,0.12000000000000001,0.2744543650793651,0.05333333333333334,1,0
control,9,-56.0,0.0,0.5,1.0,0.6666666666666666,5.5,0.0,0.2072410639612652,0.0,0,0
control,10,-71.5,0.0,0.5294117647058824,1.0,0.7647058823529411,4.903122812218415,0.0823529411764706,0.23518414825678988,0.047058823529411764,1,0
control,11,-68.89999999999999,0.0,0.5217391304347826,1.0,0.782608695652174,5.058829904683177,0.05217391304347827,0.23189688710132242,0.034782608695652174,1,0
control,12,-71.71,0.0,0.5192307692307693,0.9846153846153847,0.6923076923076923,5.10944131921236,0.053884615384615385,0.2020414587401333,0.03076923076923077,1,0
control,13,-58.8,0.0,0.5,1.0,0.7,5.5,0.0,0.20698104159429706,0.0,0,0
control,14,-58.8,0.0,0.5,1.0,0.8333333333333334,5.5,0.0,0.20988416504089882,0.0,0,0
control,15,-73.5,0.0,0.5178571428571429,1.0,0.75,5.1376102788468945,0.05,0.20514526474465386,0.028571428571428574,1,0
control,16,-71.7,0.0,0.53125,1.0,0.8125,4.865817987982066,0.07500000000000001,0.24872689810189813,0.05,1,0
control,17,-57.0,0.0,0.5,1.0,0.8666666666666667,5.5,0.0,0.1957181177897066,0.0,0,0
control,18,-59.199999999999996,0.0,0.5,1.0,0.6666666666666666,5.333333333333333,0.05000000000000001,0.1838902016207172,0.0,0,0
control,19,-61.2,0.0,0.5,1.0,0.7333333333333333,5.266666666666667,0.07000000000000002,0.20716825998075997,0.0,0,0
control,20,-59.4,0.0,0.5,1.0,0.7666666666666667,5.366666666666666,0.04000000000000001,0.20251877751877753,0.0,0,0
control,21,-60.4,0.0,0.5,1.0,0.8333333333333334,5.5,0.0,0.20843739250086,0.0,0,0
control,22,-72.71,0.0,0.625,0.9,0.25,2.9613685748803436,0.32525000000000004,0.2676359272875817,0.2,1,0
control,23,-60.0,0.0,0.5,1.0,0.8666666666666667,5.5,0.0,0.18714471016257092,0.0,0,0
control,24,-74.7,0.0,0.525,1.0,0.65,4.892654390385653,0.10500000000000001,0.22586294934640522,0.04,1,0
control,25,-58.8,0.0,0.5,1.0,0.8,5.4,0.030000000000000006,0.22166473400896777,0.0,0,0
control,26,-69.1,0.0,0.5185185185185185,1.0,0.8888888888888888,5.124188437322705,0.04444444444444445,0.21611022933735352,0.02962962962962963,1,0
control,27,-71.7,0.0,0.625,1.0,0.75,2.963271951928264,0.30000000000000004,0.28775252525252526,0.2,1,0
control,28,-69.3,0.0,0.5185185185185185,1.0,0.9259259259259259,5.124188437322705,0.04444444444444445,0.21757430024586888,0.02962962962962963,1,0
control,29,-71.1,0.0,0.5217391304347826,1.0,0.8695652173913043,5.058829904683177,0.05652173913043478,0.24057577084751,0.034782608695652174,1,0
control,30,-56.599999999999994,0.0,0.5,1.0,0.8,5.5,0.0,0.21888118825618824,0.0,0,0
control,31,-63.599999999999994,0.0,0.5,1.0,0.6666666666666666,4.9,0.25333333333333335,0.1933749468124468,0.0,0,0
control,32,-72.3,0.0,0.5172413793103449,1.0,0.7241379310344828,5.150106476128037,0.05172413793103448,0.20881001182725317,0.027586206896551727,1,0
control,33,-70.3,0.0,0.5192307692307693,1.0,0.8076923076923077,5.109734146450502,0.05384615384615385,0.2153482865487956,0.03076923076923077,1,0
control,34,-71.5,0.0,0.5416666666666666,1.0,0.8333333333333334,4.654423983976088,0.10000000000000002,0.24856702306931136,0.06666666666666667,1,0
control,35,-61.0,0.0,0.5,1.0,0.8,5.233333333333333,0.08000000000000002,0.19167933817390337,0.0,0,0
control,36,-71.3,0.0,0.5625,1.0,0.625,4.2316359759641315,0.15000000000000002,0.2656812220502236,0.1,1,0
control,37,-71.5,0.0,0.6,1.0,0.8,3.4706175615426114,0.24000000000000005,0.2696177330581355,0.16,1,0
control,38,-71.5,0.0,0.5714285714285714,1.0,0.8571428571428571,4.05044111538758,0.17142857142857146,0.26770314266057305,0.1142857142857143,1,0
control,39,-62.199999999999996,0.0,0.5,1.0,0.8,5.433333333333334,0.020000000000000004,0.19064501531606795,0.0,0,0
control,40,-63.43,0.0,0.5,0.9600000000000001,0.6,5.032571982514167,0.1842666666666667,0.1821024864977071,0.0,0,0
control,41,-71.5,0.0,0.5833333333333334,1.0,0.8333333333333334,3.808847967952176,0.20000000000000004,0.26980049183416055,0.13333333333333333,1,0
