Episodio,Recompensa_simbiosis,Tripwires_simbiosis,PGF_Bruto_Avg,PGF_Costo_Avg
1,-139.33804090704388,0,-0.6267608181408769,2.16
2,0.0,0,0.0,0.0
3,-19.464009090454187,0,-0.13928018180908375,0.25
4,-13.464009090454187,0,-0.13928018180908375,0.13
5,0.0,0,0.0,0.0
6,-8.964009090454187,0,-0.13928018180908375,0.04
7,-285.75,0,0.0,1.98
8,-12.982004545227094,0,-0.06964009090454187,0.19
9,0.0,0,0.0,0.0
10,-25.982004545227092,0,-0.06964009090454187,0.45
11,-41.964009090454184,0,-0.13928018180908375,0.7
12,0.0,0,0.0,0.0
13,-90.6140090904542,0,-0.13928018180908375,1.22
14,0.0,0,0.0,0.0
15,0.0,0,0.0,0.0
16,0.0,0,0.0,0.0
17,-13.464009090454187,0,-0.13928018180908375,0.13
18,0.0,0,0.0,0.0
19,-195.43764199682977,0,-0.15825283993659528,2.84
20,-18.946013635681282,0,-0.20892027271362562,0.17
21,-12.482004545227094,0,-0.06964009090454187,0.18
22,-1.5,0,0.0,0.03
23,-1.5,0,0.0,0.03
24,0.0,0,0.0,0.0
25,0.0,0,0.0,0.0
26,0.0,0,0.0,0.0
27,0.0,0,0.0,0.0
28,0.0,0,0.0,0.0
29,0.0,0,0.0,0.0
30,-75.89202727136256,0,-0.41784054542725113,1.1
31,0.0,0,0.0,0.0
32,0.0,0,0.0,0.0
33,-10.482004545227094,0,-0.06964009090454187,0.14
34,0.0,0,0.0,0.0
35,0.0,0,0.0,0.0
36,0.0,0,0.0,0.0
37,0.0,0,0.0,0.0
38,-289.3252839936595,0,-0.31650567987319056,3.16
39,0.0,0,0.0,0.0
40,0.0,0,0.0,0.0
41,0.0,0,0.0,0.0
42,0.0,0,0.0,0.0
43,0.0,0,0.0,0.0
44,0.0,0,0.0,0.0
45,0.0,0,0.0,0.0
46,-26.482004545227092,0,-0.06964009090454187,0.46
47,0.0,0,0.0,0.0
48,-178.32004545227093,0,-0.6964009090454186,2.87
49,-65.44601363568128,0,-0.20892027271362562,1.1
50,-20.482004545227092,0,-0.06964009090454187,0.34
51,-31.946013635681275,0,-0.20892027271362562,0.43
52,-6.482004545227094,0,-0.06964009090454187,0.06
53,-20.982004545227092,0,-0.06964009090454187,0.35
54,-22.464009090454187,0,-0.13928018180908375,0.31
55,-17.482004545227092,0,-0.06964009090454187,0.28
56,0.0,0,0.0,0.0
57,0.0,0,0.0,0.0
58,0.0,0,0.0,0.0
59,0.0,0,0.0,0.0
60,0.0,0,0.0,0.0
61,0.0,0,0.0,0.0
62,0.0,0,0.0,0.0
63,-90.525,0,0.0,0.9
64,0.0,0,0.0,0.0
65,0.0,0,0.0,0.0
66,0.0,0,0.0,0.0
67,0.0,0,0.0,0.0
68,0.0,0,0.0,0.0
69,-33.928018180908374,0,-0.2785603636181675,0.4
70,0.0,0,0.0,0.0
71,0.0,0,0.0,0.0
72,-22.825283993659525,0,-0.31650567987319056,0.14
73,0.0,0,0.0,0.0
74,0.0,0,0.0,0.0
75,-35.65056798731905,2,-0.6330113597463811,0.08
76,0.0,0,0.0,0.0
77,-40.48200454522709,0,-0.06964009090454187,0.74
78,-21.982004545227092,0,-0.06964009090454187,0.37
79,0.0,0,0.0,0.0
80,0.0,0,0.0,0.0
81,-157.37403181658965,0,-0.4874806363317931,2.66
82,-7.982004545227094,0,-0.06964009090454187,0.09
83,-46.928018180908374,0,-0.2785603636181675,0.66
84,-110.00028399365954,1,-0.31650567987319056,0.97
85,-69.28929308411371,1,-0.4557858616822743,0.93
86,0.0,0,0.0,0.0
87,0.0,0,0.0,0.0
88,0.0,0,0.0,0.0
89,0.0,0,0.0,0.0
90,-30.325283993659525,0,-0.31650567987319056,0.29
91,0.0,0,0.0,0.0
92,-8.464009090454187,0,-0.13928018180908375,0.03
93,-27.482004545227092,0,-0.06964009090454187,0.48
94,0.0,0,0.0,0.0
95,0.0,0,0.0,0.0
96,-31.825283993659525,0,-0.31650567987319056,0.32
97,0.0,0,0.0,0.0
98,0.0,0,0.0,0.0
99,0.0,0,0.0,0.0
100,0.0,0,0.0,0.0
101,0.0,0,0.0,0.0
102,0.0,0,0.0,0.0
103,-55.89202727136256,0,-0.41784054542725113,0.7
104,0.0,0,0.0,0.0
105,0.0,0,0.0,0.0
106,0.0,0,0.0,0.0
107,0.0,0,0.0,0.0
108,0.0,0,0.0,0.0
109,0.0,0,0.0,0.0
110,-278.7769879556167,7,-2.2155397591123336,3.36
111,0.0,0,0.0,0.0
112,-16.982004545227092,0,-0.06964009090454187,0.27
113,0.0,0,0.0,0.0
114,-22.482004545227092,0,-0.06964009090454187,0.38
115,0.0,0,0.0,0.0
116,-16.825283993659525,1,-0.31650567987319056,0.02
117,-27.428018180908374,0,-0.2785603636181675,0.27
118,0.0,0,0.0,0.0
119,0.0,0,0.0,0.0
120,0.0,0,0.0,0.0
121,0.0,0,0.0,0.0
122,0.0,0,0.0,0.0
123,0.0,0,0.0,0.0
124,-153.74806363317933,0,-0.9749612726635861,2.1
125,0.0,0,0.0,0.0
126,-192.30204999749802,0,-0.7660409999499607,3.08
127,0.0,0,0.0,0.0
128,-22.482004545227092,0,-0.06964009090454187,0.38
129,0.0,0,0.0,0.0
130,0.0,0,0.0,0.0
131,0.0,0,0.0,0.0
132,-105.5570045452271,0,-0.06964009090454187,1.59
133,-19.982004545227092,0,-0.06964009090454187,0.33
134,-17.825283993659525,1,-0.31650567987319056,0.04
135,0.0,0,0.0,0.0
136,-15.412641996829763,0,-0.15825283993659528,0.15
137,-23.825283993659525,1,-0.31650567987319056,0.16
138,0.0,0,0.0,0.0
139,-29.825283993659525,0,-0.31650567987319056,0.28
140,0.0,0,0.0,0.0
141,-34.928018180908374,0,-0.2785603636181675,0.42
142,0.0,0,0.0,0.0
143,0.0,0,0.0,0.0
144,-135.2173112650221,1,-0.7343462253004418,1.97
145,0.0,0,0.0,0.0
146,-39.464009090454184,0,-0.13928018180908375,0.65
147,-25.446013635681282,0,-0.20892027271362562,0.3
148,0.0,0,0.0,0.0
149,-10.482004545227094,0,-0.06964009090454187,0.14
150,-38.464009090454184,0,-0.13928018180908375,0.63
151,0.0,0,0.0,0.0
152,0.0,0,0.0,0.0
153,0.0,0,0.0,0.0
154,0.0,0,0.0,0.0
155,0.0,0,0.0,0.0
156,-225.70739810743385,9,-4.7252311908573095,2.328125
157,0.0,0,0.0,0.0
158,-24.0,0,0.0,0.48
159,0.0,0,0.0,0.0
160,-11.982004545227094,0,-0.06964009090454187,0.17
161,-64.92801818090837,0,-0.2785603636181675,1.02
162,-136.125,0,0.0,1.35
163,0.0,0,0.0,0.0
164,0.0,0,0.0,0.0
165,0.0,0,0.0,0.0
166,0.0,0,0.0,0.0
167,0.0,0,0.0,0.0
168,0.0,0,0.0,0.0
169,0.0,0,0.0,0.0
170,0.0,0,0.0,0.0
171,-8.982004545227094,0,-0.06964009090454187,0.11
172,-145.95785652620566,2,-1.0191571305241134,1.9
173,0.0,0,0.0,0.0
174,0.0,0,0.0,0.0
175,0.0,0,0.0,0.0
176,0.0,0,0.0,0.0
177,0.0,0,0.0,0.0
178,0.0,0,0.0,0.0
179,-173.33804090704388,0,-0.6267608181408768,2.84
180,0.0,0,0.0,0.0
181,0.0,0,0.0,0.0
182,0.0,0,0.0,0.0
183,0.0,0,0.0,0.0
184,-14.482004545227094,0,-0.06964009090454187,0.22
185,0.0,0,0.0,0.0
186,0.0,0,0.0,0.0
187,0.0,0,0.0,0.0
188,0.0,0,0.0,0.0
189,0.0,0,0.0,0.0
190,0.0,0,0.0,0.0
191,0.0,0,0.0,0.0
192,-40.964009090454184,0,-0.13928018180908375,0.68
193,-53.28929308411371,1,-0.4557858616822743,0.61
194,-24.912641996829763,0,-0.15825283993659528,0.34
195,-12.482004545227094,0,-0.06964009090454187,0.18
196,0.0,0,0.0,0.0
197,-122.41002272613547,0,-0.3482004545227093,2.1
198,-73.44601363568128,0,-0.20892027271362562,1.26
199,-7.482004545227094,0,-0.06964009090454187,0.08
200,0.0,0,0.0,0.0
201,0.0,0,0.0,0.0
202,-384.39771759763846,6,-2.107954351952769,5.58
203,-142.80204999749802,0,-0.7660409999499607,2.09
204,-9.0,0,0.0,0.18
205,0.0,0,0.0,0.0
206,-10.964009090454187,0,-0.13928018180908375,0.08
207,0.0,0,0.0,0.0
208,0.0,0,0.0,0.0
209,0.0,0,0.0,0.0
210,0.0,0,0.0,0.0
