Agente,Episodio,Recompensa,Tripwires,Flexibilidad,Robustez,Q-optimal,PGF_Bruto_Avg,PGF_Costo_Avg,RiskEffective_Avg,Surprise_Avg
dqn_control,1,-63.0,0.0,0.5,0.9866666666666667,0.8666666666666667,5.099767866363652,0.12040000000000003,0.27199067460317466,0.0
dqn_control,2,-63.81,0.0,0.5,0.9733333333333333,0.8,5.099535732727303,0.13413333333333333,0.2726989417989418,0.0
dqn_control,3,-64.0,0.0,0.5,0.9866666666666667,0.8,4.966434533030319,0.20699999999999996,0.2722390873015873,0.0
dqn_control,4,-62.0,0.0,0.5,1.0,0.9333333333333333,5.5,0.0,0.3014517195767196,0.0
dqn_control,5,-62.0,0.0,0.5,1.0,0.9,5.5,0.0,0.29116071428571433,0.0
dqn_control,6,-64.09,0.0,0.5,0.8666666666666669,0.8333333333333334,5.16434533030318,0.12586666666666663,0.26021965488215487,0.0
dqn_control,7,-61.81,0.0,0.5,0.9866666666666667,0.8333333333333334,5.499767866363651,0.0,0.2636827230639731,0.0
dqn_control,8,-64.8,0.0,0.5,1.0,0.8666666666666667,5.166666666666667,0.12333333333333334,0.26330417267917267,0.0
dqn_control,9,-73.1,0.0,0.625,1.0,1.0,3.158349933664811,0.325,0.3610863095238096,0.2
dqn_control,10,-60.0,0.0,0.5,1.0,0.9333333333333333,5.5,0.0,0.31490079365079365,0.0
dqn_control,11,-72.3,0.0,0.5238095238095238,1.0,0.7619047619047619,5.053971415936155,0.05714285714285715,0.334234693877551,0.0380952380952381
dqn_control,12,-72.5,0.0,0.5833333333333334,1.0,0.6666666666666666,3.9388999557765403,0.20000000000000004,0.39204365079365083,0.13333333333333333
dqn_control,13,-66.07,0.0,0.5,0.8933333333333336,0.7666666666666667,5.0981429309092094,0.1545333333333333,0.32447407407407414,0.0
dqn_control,14,-69.9,4.0,0.5,1.0,0.8333333333333334,4.944979262011913,0.25,0.3088989898989899,0.13333333333333333
dqn_control,15,-62.8,0.0,0.5,0.9866666666666667,0.8333333333333334,5.333101199696985,0.050166666666666665,0.2852530610593111,0.0
dqn_control,16,-73.5,0.0,1.0,1.0,1.0,-3.8666002653407556,1.3,0.24333333333333335,0.8
dqn_control,17,-72.5,0.0,1.0,1.0,1.0,-3.8666002653407556,1.2000000000000002,0.24333333333333335,0.8
dqn_control,18,-72.5,0.0,1.0,1.0,1.0,-3.8666002653407556,1.2000000000000002,0.24333333333333335,0.8
dqn_control,19,-74.3,0.0,0.55,1.0,0.8,4.563339973465924,0.14,0.33701388888888895,0.08
dqn_control,20,-72.5,0.0,1.0,1.0,0.0,-3.8666002653407556,1.2000000000000002,0.24333333333333335,0.8
dqn_control,21,-72.5,0.0,1.0,1.0,0.0,-3.8666002653407556,1.2000000000000002,0.24333333333333335,0.8
dqn_control,22,-72.3,0.0,1.0,1.0,1.0,-3.8666002653407556,1.2000000000000002,0.2488888888888889,0.8
dqn_control,23,-72.3,0.0,1.0,1.0,1.0,-3.8666002653407556,1.2000000000000002,0.2488888888888889,0.8
dqn_control,24,-72.5,0.0,1.0,1.0,1.0,-3.8666002653407556,1.2000000000000002,0.24333333333333335,0.8
dqn_control,25,-72.3,0.0,1.0,1.0,1.0,-3.8666002653407556,1.2000000000000002,0.2488888888888889,0.8
dqn_control,26,-72.5,0.0,1.0,1.0,0.0,-3.8666002653407556,1.2000000000000002,0.24333333333333335,0.8
dqn_control,27,-73.3,0.0,1.0,1.0,1.0,-3.8666002653407556,1.3,0.24333333333333335,0.8
dqn_control,28,-72.5,0.0,1.0,1.0,1.0,-3.8666002653407556,1.2000000000000002,0.23878787878787883,0.8
dqn_control,29,-72.5,0.0,1.0,1.0,1.0,-3.8666002653407556,1.2000000000000002,0.23878787878787883,0.8
dqn_control,30,-73.5,0.0,1.0,1.0,1.0,-3.8666002653407556,1.3,0.27666666666666667,0.8
dqn_control,31,-72.5,0.0,1.0,1.0,1.0,-3.8666002653407556,1.2000000000000002,0.27666666666666667,0.8
