episode,agent,total_reward,steps,resources_collected,final_resources,D_effective,rho,p_acceso,tau_consumo,cells_visited
43,PGF,18.000000000000004,30,0,100.0,0.30000000000000004,0.05,0.375,1.0,6
44,PGF,20.0,30,2,102.0,0.12000000000000002,0.05,0.375,2.5,6
45,PGF,868.4000000000001,30,1,951.0,0.17500000000000002,0.05,0.4375,2.0,7
46,PGF,357.2,30,0,440.0,0.35000000000000003,0.05,0.4375,1.0,7
47,PGF,20.0,30,2,102.0,0.08571428571428573,0.05,0.375,3.5,6
48,PGF,442.2,30,0,525.0,0.35000000000000003,0.05,0.4375,1.0,7
49,PGF,2144.2000000000007,30,2,2227.0,0.1,0.05,0.4375,3.5,7
50,PGF,2142.2000000000007,30,0,2225.0,0.35000000000000003,0.05,0.4375,1.0,7
51,PGF,2142.2000000000007,30,0,2225.0,0.35000000000000003,0.05,0.4375,1.0,7
52,PGF,2142.2000000000007,30,0,2225.0,0.35000000000000003,0.05,0.4375,1.0,7
53,PGF,2144.2000000000007,30,2,2227.0,0.23333333333333336,0.05,0.4375,1.5,7
54,PGF,2143.2000000000007,30,1,2226.0,0.11666666666666668,0.05,0.4375,3.0,7
55,PGF,2142.2000000000007,30,0,2225.0,0.35000000000000003,0.05,0.4375,1.0,7
56,PGF,2143.2000000000007,30,1,2226.0,0.11666666666666668,0.05,0.4375,3.0,7
57,PGF,2143.2000000000007,30,1,2226.0,0.35000000000000003,0.05,0.4375,1.0,7
58,PGF,2142.2000000000007,30,0,2225.0,0.35000000000000003,0.05,0.4375,1.0,7
59,PGF,1972.4000000000005,30,0,2055.0,0.35000000000000003,0.05,0.4375,1.0,7
60,PGF,2142.2000000000007,30,0,2225.0,0.35000000000000003,0.05,0.4375,1.0,7
61,PGF,2143.2000000000007,30,1,2226.0,0.35000000000000003,0.05,0.4375,1.0,7
62,PGF,2143.2000000000007,30,1,2226.0,0.35000000000000003,0.05,0.4375,1.0,7
63,PGF,2142.2000000000007,30,0,2225.0,0.35000000000000003,0.05,0.4375,1.0,7
64,PGF,2142.2000000000007,30,0,2225.0,0.35000000000000003,0.05,0.4375,1.0,7
65,PGF,2144.2000000000007,30,2,2227.0,0.17500000000000002,0.05,0.4375,2.0,7
66,PGF,2142.2000000000007,30,0,2225.0,0.35000000000000003,0.05,0.4375,1.0,7
67,PGF,2143.2000000000007,30,1,2226.0,0.17500000000000002,0.05,0.4375,2.0,7
68,PGF,2142.2000000000007,30,0,2225.0,0.35000000000000003,0.05,0.4375,1.0,7
69,PGF,2057.4000000000005,30,0,2140.0,0.35000000000000003,0.05,0.4375,1.0,7
70,PGF,2143.2000000000007,30,1,2226.0,0.17500000000000002,0.05,0.4375,2.0,7
71,PGF,2142.2000000000007,30,0,2225.0,0.35000000000000003,0.05,0.4375,1.0,7
72,PGF,2143.2000000000007,30,1,2226.0,0.35000000000000003,0.05,0.4375,1.0,7
73,PGF,2142.2000000000007,30,0,2225.0,0.35000000000000003,0.05,0.4375,1.0,7
74,PGF,2143.2000000000007,30,1,2226.0,0.17500000000000002,0.05,0.4375,2.0,7
75,PGF,2142.2000000000007,30,0,2225.0,0.35000000000000003,0.05,0.4375,1.0,7
76,PGF,2142.2000000000007,30,0,2225.0,0.35000000000000003,0.05,0.4375,1.0,7
77,PGF,2142.2000000000007,30,0,2225.0,0.35000000000000003,0.05,0.4375,1.0,7
78,PGF,2142.2000000000007,30,0,2225.0,0.35000000000000003,0.05,0.4375,1.0,7
79,PGF,1974.4000000000005,30,2,2057.0,0.17500000000000002,0.05,0.4375,2.0,7
80,PGF,2142.2000000000007,30,0,2225.0,0.35000000000000003,0.05,0.4375,1.0,7
81,PGF,2142.2000000000007,30,0,2225.0,0.35000000000000003,0.05,0.4375,1.0,7
82,PGF,2142.2000000000007,30,0,2225.0,0.35000000000000003,0.05,0.4375,1.0,7
83,PGF,2144.2000000000007,30,2,2227.0,0.14,0.05,0.4375,2.5,7
84,PGF,2142.2000000000007,30,0,2225.0,0.35000000000000003,0.05,0.4375,1.0,7
85,PGF,2142.2000000000007,30,0,2225.0,0.35000000000000003,0.05,0.4375,1.0,7
86,PGF,1972.1850000000006,30,0,2054.985,0.35000000000000003,0.05,0.4375,1.0,7
87,PGF,2142.2000000000007,30,0,2225.0,0.35000000000000003,0.05,0.4375,1.0,7
88,PGF,2142.2000000000007,30,0,2225.0,0.35000000000000003,0.05,0.4375,1.0,7
89,PGF,2057.4000000000005,30,0,2140.0,0.4,0.05,0.5,1.0,8
90,PGF,2142.2000000000007,30,0,2225.0,0.35000000000000003,0.05,0.4375,1.0,7
91,PGF,2142.2000000000007,30,0,2225.0,0.35000000000000003,0.05,0.4375,1.0,7
92,PGF,2142.2000000000007,30,0,2225.0,0.35000000000000003,0.05,0.4375,1.0,7
93,PGF,2143.2000000000007,30,1,2226.0,0.08750000000000001,0.05,0.4375,4.0,7
94,PGF,2143.2000000000007,30,1,2226.0,0.11666666666666668,0.05,0.4375,3.0,7
95,PGF,2142.2000000000007,30,0,2225.0,0.35000000000000003,0.05,0.4375,1.0,7
96,PGF,2142.2000000000007,30,0,2225.0,0.35000000000000003,0.05,0.4375,1.0,7
97,PGF,2144.2000000000007,30,2,2227.0,0.17500000000000002,0.05,0.4375,2.0,7
98,PGF,2143.2000000000007,30,1,2226.0,0.11666666666666668,0.05,0.4375,3.0,7
99,PGF,2142.2000000000007,30,0,2225.0,0.35000000000000003,0.05,0.4375,1.0,7
100,PGF,2144.2000000000007,30,2,2227.0,0.14,0.05,0.4375,2.5,7
1,Control,18.800000000000004,30,1,101.0,0.06666666666666667,0.05,0.25,3.0,4
2,Control,19.200000000000003,30,1,101.0,0.08750000000000001,0.05,0.4375,4.0,7
3,Control,1037.4,30,0,1120.0,0.35000000000000003,0.05,0.4375,1.0,7
4,Control,18.200000000000003,30,0,100.0,0.30000000000000004,0.05,0.375,1.0,6
5,Control,19.200000000000003,30,1,101.0,0.30000000000000004,0.05,0.375,1.0,6
6,Control,17.800000000000004,30,0,100.0,0.2,0.05,0.25,1.0,4
7,Control,19.375,30,1,100.975,0.13333333333333333,0.05,0.5,3.0,8
8,Control,18.790000000000003,30,1,100.99,0.25,0.05,0.3125,1.0,5
9,Control,188.19,30,1,270.99,0.11666666666666668,0.05,0.4375,3.0,7
10,Control,2143.1750000000006,30,1,2225.975,0.08750000000000001,0.05,0.4375,4.0,7
11,Control,2057.3850000000007,30,0,2139.985,0.35000000000000003,0.05,0.4375,1.0,7
12,Control,2142.1750000000006,30,0,2224.975,0.35000000000000003,0.05,0.4375,1.0,7
13,Control,2142.1750000000006,30,0,2224.975,0.35000000000000003,0.05,0.4375,1.0,7
14,Control,18.000000000000004,30,0,100.0,0.30000000000000004,0.05,0.375,1.0,6
15,Control,2142.1750000000006,30,0,2224.975,0.35000000000000003,0.05,0.4375,1.0,7
16,Control,2143.1750000000006,30,1,2225.975,0.35000000000000003,0.05,0.4375,1.0,7
17,Control,2142.1750000000006,30,0,2224.975,0.35000000000000003,0.05,0.4375,1.0,7
18,Control,2142.1750000000006,30,0,2224.975,0.35000000000000003,0.05,0.4375,1.0,7
19,Control,2143.1750000000006,30,1,2225.975,0.35000000000000003,0.05,0.4375,1.0,7
20,Control,2142.1750000000006,30,0,2224.975,0.35000000000000003,0.05,0.4375,1.0,7
21,Control,2059.185000000001,30,1,2140.985,0.17500000000000002,0.05,0.4375,2.0,7
22,Control,2142.1750000000006,30,0,2224.975,0.35000000000000003,0.05,0.4375,1.0,7
23,Control,2143.1750000000006,30,1,2225.975,0.11666666666666668,0.05,0.4375,3.0,7
24,Control,868.2000000000002,30,1,951.0,0.11666666666666668,0.05,0.4375,3.0,7
25,Control,2142.1750000000006,30,0,2224.975,0.35000000000000003,0.05,0.4375,1.0,7
26,Control,1720.1750000000006,30,2,1801.975,0.26666666666666666,0.05,0.5,1.5,8
27,Control,2143.185000000001,30,1,2225.985,0.17500000000000002,0.05,0.4375,2.0,7
28,Control,2143.1750000000006,30,1,2225.975,0.17500000000000002,0.05,0.4375,2.0,7
29,Control,2142.1750000000006,30,0,2224.975,0.35000000000000003,0.05,0.4375,1.0,7
30,Control,2145.1750000000006,30,3,2227.975,0.26250000000000007,0.05,0.4375,1.3333333333333333,7
31,Control,2057.3750000000005,30,0,2139.975,0.4,0.05,0.5,1.0,8
32,Control,2143.1750000000006,30,1,2225.975,0.35000000000000003,0.05,0.4375,1.0,7
33,Control,2057.3750000000005,30,0,2139.975,0.35000000000000003,0.05,0.4375,1.0,7
34,Control,2143.1750000000006,30,1,2225.975,0.11666666666666668,0.05,0.4375,3.0,7
35,Control,2142.1750000000006,30,0,2224.975,0.35000000000000003,0.05,0.4375,1.0,7
36,Control,2142.1750000000006,30,0,2224.975,0.35000000000000003,0.05,0.4375,1.0,7
37,Control,2144.1750000000006,30,2,2226.975,0.23333333333333336,0.05,0.4375,1.5,7
38,Control,2142.1750000000006,30,0,2224.975,0.35000000000000003,0.05,0.4375,1.0,7
39,Control,2142.1750000000006,30,0,2224.975,0.35000000000000003,0.05,0.4375,1.0,7
40,Control,2142.1750000000006,30,0,2224.975,0.35000000000000003,0.05,0.4375,1.0,7
41,Control,2143.1750000000006,30,1,2225.975,0.17500000000000002,0.05,0.4375,2.0,7
42,Control,2142.1900000000005,30,0,2224.99,0.35000000000000003,0.05,0.4375,1.0,7
43,Control,2143.1750000000006,30,1,2225.975,0.35000000000000003,0.05,0.4375,1.0,7
44,Control,2057.390000000001,30,0,2139.99,0.35000000000000003,0.05,0.4375,1.0,7
45,Control,2142.1900000000005,30,0,2224.99,0.35000000000000003,0.05,0.4375,1.0,7
46,Control,2142.1900000000005,30,0,2224.99,0.35000000000000003,0.05,0.4375,1.0,7
47,Control,2143.1900000000005,30,1,2225.99,0.17500000000000002,0.05,0.4375,2.0,7
48,Control,2057.390000000001,30,0,2139.99,0.4,0.05,0.5,1.0,8
49,Control,2143.1900000000005,30,1,2225.99,0.35000000000000003,0.05,0.4375,1.0,7
50,Control,2142.1900000000005,30,0,2224.99,0.35000000000000003,0.05,0.4375,1.0,7
51,Control,2142.1900000000005,30,0,2224.99,0.35000000000000003,0.05,0.4375,1.0,7
52,Control,2057.3750000000005,30,0,2139.975,0.35000000000000003,0.05,0.4375,1.0,7
53,Control,2144.1900000000005,30,2,2226.99,0.11666666666666668,0.05,0.4375,3.0,7
54,Control,2142.1900000000005,30,0,2224.99,0.35000000000000003,0.05,0.4375,1.0,7
55,Control,2144.1900000000005,30,2,2226.99,0.14,0.05,0.4375,2.5,7
56,Control,2142.1900000000005,30,0,2224.99,0.35000000000000003,0.05,0.4375,1.0,7
57,Control,2143.1900000000005,30,1,2225.99,0.17500000000000002,0.05,0.4375,2.0,7
58,Control,2142.1900000000005,30,0,2224.99,0.35000000000000003,0.05,0.4375,1.0,7
59,Control,2144.1900000000005,30,2,2226.99,0.1,0.05,0.4375,3.5,7
60,Control,2142.1900000000005,30,0,2224.99,0.35000000000000003,0.05,0.4375,1.0,7
61,Control,2145.1900000000005,30,3,2227.99,0.17500000000000002,0.05,0.4375,2.0,7
62,Control,2142.1900000000005,30,0,2224.99,0.35000000000000003,0.05,0.4375,1.0,7
63,Control,2142.1900000000005,30,0,2224.99,0.35000000000000003,0.05,0.4375,1.0,7
64,Control,2143.1750000000006,30,1,2225.975,0.17500000000000002,0.05,0.4375,2.0,7
65,Control,2142.1900000000005,30,0,2224.99,0.35000000000000003,0.05,0.4375,1.0,7
66,Control,2059.390000000001,30,2,2141.99,0.35000000000000003,0.05,0.4375,1.0,7
67,Control,2142.1900000000005,30,0,2224.99,0.35000000000000003,0.05,0.4375,1.0,7
68,Control,2142.1900000000005,30,0,2224.99,0.35000000000000003,0.05,0.4375,1.0,7
69,Control,2142.1900000000005,30,0,2224.99,0.35000000000000003,0.05,0.4375,1.0,7
70,Control,2142.1900000000005,30,0,2224.99,0.35000000000000003,0.05,0.4375,1.0,7
71,Control,2142.1900000000005,30,0,2224.99,0.35000000000000003,0.05,0.4375,1.0,7
72,Control,2143.1900000000005,30,1,2225.99,0.08750000000000001,0.05,0.4375,4.0,7
73,Control,2058.390000000001,30,1,2140.99,0.35000000000000003,0.05,0.4375,1.0,7
74,Control,2143.1900000000005,30,1,2225.99,0.35000000000000003,0.05,0.4375,1.0,7
75,Control,2144.1750000000006,30,2,2226.975,0.17500000000000002,0.05,0.4375,2.0,7
76,Control,2144.1900000000005,30,2,2226.99,0.17500000000000002,0.05,0.4375,2.0,7
77,Control,2142.1900000000005,30,0,2224.99,0.35000000000000003,0.05,0.4375,1.0,7
78,Control,2142.1900000000005,30,0,2224.99,0.35000000000000003,0.05,0.4375,1.0,7
79,Control,1888.5900000000006,30,1,1970.99,0.11666666666666668,0.05,0.4375,3.0,7
80,Control,2143.1900000000005,30,1,2225.99,0.11666666666666668,0.05,0.4375,3.0,7
81,Control,2142.1900000000005,30,0,2224.99,0.35000000000000003,0.05,0.4375,1.0,7
82,Control,2142.1900000000005,30,0,2224.99,0.35000000000000003,0.05,0.4375,1.0,7
83,Control,2143.1900000000005,30,1,2225.99,0.08750000000000001,0.05,0.4375,4.0,7
84,Control,2142.1900000000005,30,0,2224.99,0.35000000000000003,0.05,0.4375,1.0,7
85,Control,2058.390000000001,30,1,2140.99,0.35000000000000003,0.05,0.4375,1.0,7
86,Control,2057.390000000001,30,0,2139.99,0.35000000000000003,0.05,0.4375,1.0,7
87,Control,2058.390000000001,30,1,2140.99,0.35000000000000003,0.05,0.4375,1.0,7
88,Control,2143.1900000000005,30,1,2225.99,0.08750000000000001,0.05,0.4375,4.0,7
89,Control,2142.2000000000007,30,0,2225.0,0.35000000000000003,0.05,0.4375,1.0,7
90,Control,2143.1900000000005,30,1,2225.99,0.35000000000000003,0.05,0.4375,1.0,7
91,Control,2142.1900000000005,30,0,2224.99,0.35000000000000003,0.05,0.4375,1.0,7
92,Control,2143.1900000000005,30,1,2225.99,0.17500000000000002,0.05,0.4375,2.0,7
93,Control,2144.2000000000007,30,2,2227.0,0.35000000000000003,0.05,0.4375,1.0,7
94,Control,2143.2000000000007,30,1,2226.0,0.17500000000000002,0.05,0.4375,2.0,7
95,Control,2142.2000000000007,30,0,2225.0,0.35000000000000003,0.05,0.4375,1.0,7
96,Control,2058.390000000001,30,1,2140.99,0.35000000000000003,0.05,0.4375,1.0,7
97,Control,2058.390000000001,30,1,2140.99,0.4,0.05,0.5,1.0,8
98,Control,1974.4000000000005,30,2,2057.0,0.14,0.05,0.4375,2.5,7
99,Control,2142.2000000000007,30,0,2225.0,0.35000000000000003,0.05,0.4375,1.0,7
100,Control,2143.2000000000007,30,1,2226.0,0.17500000000000002,0.05,0.4375,2.0,7
