Agente,Episodio,Recompensa,Tripwires,Flexibilidad,Robustez,Q-optimal,PGF_Bruto_Avg,PGF_Costo_Avg,RiskEffective_Avg,Surprise_Avg
dqn_control,1,-63.96,0.0,0.5,0.7733333333333337,0.7,5.396053728182073,0.038266666666666636,0.3704152777777777,0.0
dqn_control,2,-63.86,0.0,0.5,0.9066666666666667,0.8333333333333334,5.09837506454556,0.1283,0.30952509920634924,0.0
dqn_control,3,-63.61,0.0,0.5,0.9866666666666667,0.8666666666666667,4.799767866363652,0.23693333333333333,0.2550008056758057,0.0
dqn_control,4,-61.8,0.0,0.5,1.0,0.8,5.5,0.0,0.27793879731379734,0.0
dqn_control,5,-65.06,0.0,0.5,0.8933333333333336,0.8333333333333334,5.0981429309092094,0.178,0.3979194444444445,0.0
dqn_control,6,-69.9,9.0,0.5,1.0,0.8181818181818182,4.5654232318830275,0.4672727272727272,0.5127462121212121,0.4454545454545455
dqn_control,7,-63.0,0.0,0.5,1.0,0.7666666666666667,5.333333333333333,0.05000000000000001,0.3309659090909091,0.0
dqn_control,8,-73.3,0.0,0.6,1.0,0.8,3.6266799469318487,0.26,0.33603535353535363,0.16
dqn_control,9,-72.3,0.0,0.625,1.0,1.0,3.1583499336648115,0.30000000000000004,0.3492108585858586,0.2
dqn_control,10,-62.0,0.0,0.5,1.0,0.8333333333333334,5.5,0.0,0.2736111111111111,0.0
dqn_control,11,-73.1,0.0,0.625,1.0,1.0,3.158349933664811,0.325,0.3445233585858586,0.2
dqn_control,12,-62.0,0.0,0.5,1.0,0.8333333333333334,5.5,0.0,0.27429292929292937,0.0
dqn_control,13,-64.8,0.0,0.5,0.9866666666666667,0.8333333333333334,4.766434533030319,0.3103,0.29778045033670036,0.0
dqn_control,14,-63.0,0.0,0.5,1.0,0.8333333333333334,4.7,0.23999999999999996,0.2834027777777778,0.0
dqn_control,15,-72.3,0.0,1.0,1.0,1.0,-3.8666002653407556,1.2000000000000002,0.29333333333333333,0.8
dqn_control,16,-72.3,0.0,1.0,1.0,1.0,-3.8666002653407556,1.2000000000000002,0.29333333333333333,0.8
dqn_control,17,-66.0,0.0,0.5,1.0,0.8666666666666667,5.0,0.18666666666666665,0.24685395622895626,0.0
dqn_control,18,-72.3,0.0,1.0,1.0,1.0,-3.866600265340761,1.2000000000000002,0.2488888888888889,0.8
dqn_control,19,-65.0,0.0,0.5,1.0,0.9666666666666667,5.266666666666667,0.1,0.2625,0.0
dqn_control,20,-62.13999999999999,0.0,0.5,0.786666666666667,0.8666666666666667,5.4962858618184205,0.0,0.25950151098901103,0.0
dqn_control,21,-74.3,0.0,0.5333333333333333,1.0,0.9333333333333333,4.875559982310617,0.09333333333333334,0.3511111111111112,0.05333333333333334
dqn_control,22,-72.3,0.0,1.0,1.0,1.0,-3.8666002653407556,1.2000000000000002,0.29333333333333333,0.8
dqn_control,23,-62.0,0.0,0.5,1.0,0.7333333333333333,5.5,0.0,0.3237400793650794,0.0
dqn_control,24,-72.3,0.0,0.6666666666666666,1.0,1.0,2.3777999115530815,0.4000000000000001,0.46722222222222226,0.26666666666666666
dqn_control,25,-62.0,0.0,0.5,1.0,0.9666666666666667,5.5,0.0,0.3514980158730159,0.0
dqn_control,26,-73.3,0.0,1.0,1.0,1.0,-3.8666002653407556,1.3,0.36,0.8
dqn_control,27,-72.3,0.0,1.0,1.0,1.0,-3.8666002653407556,1.2000000000000002,0.36,0.8
dqn_control,28,-73.3,0.0,0.625,1.0,0.75,3.158349933664811,0.325,0.43125,0.2
dqn_control,29,-64.0,0.0,0.5,1.0,0.9,4.933333333333334,0.19333333333333338,0.2595875420875421,0.0
dqn_control,30,-74.3,0.0,0.5192307692307693,1.0,0.9230769230769231,5.13974614364074,0.05384615384615385,0.2759965034965035,0.03076923076923077
dqn_control,31,-62.16,0.0,0.5,0.7733333333333337,0.8,5.496053728182082,0.0,0.3028505681818182,0.0
dqn_control,32,-72.3,0.0,0.625,0.9,0.75,3.1566089313921997,0.30025,0.45615625000000004,0.2
dqn_control,33,-72.3,0.0,1.0,1.0,1.0,-3.8666002653407556,1.2000000000000002,0.29333333333333333,0.8
dqn_control,34,-61.0,0.0,0.5,1.0,0.9666666666666667,5.5,0.0,0.3221527777777777,0.0
dqn_control,35,-61.0,0.0,0.5,1.0,0.8666666666666667,5.5,0.0,0.32291666666666674,0.0
dqn_control,36,-73.3,0.0,0.5227272727272727,1.0,0.9090909090909091,5.074245442484512,0.05909090909090909,0.34464015151515154,0.03636363636363637
dqn_control,37,-62.0,0.0,0.5,1.0,0.9333333333333333,5.5,0.0,0.2982638888888889,0.0
dqn_control,38,-77.3,0.0,0.525,1.0,0.85,4.581669986732963,0.255,0.2815277777777778,0.04
dqn_control,39,-72.3,0.0,1.0,1.0,0.0,-3.8666002653407556,1.2000000000000002,0.2488888888888889,0.8
dqn_control,40,-72.3,0.0,0.625,1.0,0.5,3.158349933664811,0.30000000000000004,0.34861111111111115,0.2
dqn_control,41,-66.0,0.0,0.5,1.0,0.8333333333333334,4.8,0.32333333333333325,0.23222742535242538,0.0
dqn_control,42,-72.3,0.0,0.625,1.0,0.75,3.158349933664811,0.30000000000000004,0.3751488095238096,0.2
dqn_control,43,-72.3,0.0,0.75,1.0,0.5,0.8166998673296222,0.6000000000000001,0.3319642857142857,0.4
dqn_control,44,-73.3,0.0,0.5294117647058824,1.0,0.8823529411764706,4.9490235138034855,0.07647058823529412,0.33158496732026144,0.047058823529411764
dqn_control,45,-63.8,0.0,0.5,1.0,0.9333333333333333,5.1,0.15666666666666668,0.3345138888888889,0.0
dqn_control,46,-73.3,0.0,0.75,1.0,0.5,0.8166998673296222,0.65,0.3983333333333333,0.4
dqn_control,47,-74.3,0.0,0.5625,1.0,0.875,4.329174966832405,0.17500000000000002,0.36322916666666666,0.1
dqn_control,48,-72.3,0.0,1.0,1.0,1.0,-3.8666002653407556,1.2000000000000002,0.29333333333333333,0.8
dqn_control,49,-72.3,0.0,1.0,1.0,1.0,-3.8666002653407787,1.2000000000000002,0.29333333333333333,0.8
dqn_control,50,-63.0,0.0,0.5,1.0,0.8666666666666667,5.4,0.030000000000000006,0.33249999999999996,0.0
dqn_control,51,-72.3,0.0,1.0,1.0,1.0,-3.8666002653407556,1.2000000000000002,0.29333333333333333,0.8
dqn_control,52,-72.3,0.0,1.0,1.0,1.0,-3.8666002653407556,1.2000000000000002,0.29333333333333333,0.8
dqn_control,53,-72.3,0.0,0.6666666666666666,1.0,0.3333333333333333,2.3777999115530815,0.4000000000000001,0.3755555555555556,0.26666666666666666
dqn_control,54,-72.3,0.0,1.0,1.0,1.0,-3.8666002653407556,1.2000000000000002,0.29333333333333333,0.8
dqn_control,55,-77.3,0.0,0.5217391304347826,1.0,0.9130434782608695,4.310147814550402,0.39999999999999997,0.3170108695652174,0.034782608695652174
dqn_control,56,-74.3,0.0,0.5185185185185185,1.0,0.8148148148148148,5.153088879061453,0.05185185185185186,0.30197390572390576,0.02962962962962963
dqn_control,57,-72.3,0.0,0.6666666666666666,1.0,1.0,2.3777999115530815,0.4000000000000001,0.337003367003367,0.26666666666666666
dqn_control,58,-72.3,0.0,1.0,1.0,1.0,-3.8666002653407556,1.2000000000000002,0.23878787878787883,0.8
dqn_control,59,-73.3,0.0,0.55,1.0,0.8,4.563339973465924,0.13,0.33100378787878787,0.08
dqn_control,60,-72.3,0.0,0.6666666666666666,1.0,0.6666666666666666,2.3777999115530815,0.4000000000000001,0.3295959595959596,0.26666666666666666
dqn_control,61,-72.3,0.0,0.625,1.0,0.75,3.158349933664811,0.30000000000000004,0.3440025252525252,0.2
dqn_control,62,-72.3,0.0,1.0,1.0,1.0,-3.8666002653407556,1.2000000000000002,0.23878787878787883,0.8
dqn_control,63,-76.3,0.0,0.5277777777777778,1.0,0.9444444444444444,4.812966651925514,0.15000000000000002,0.29595899470899467,0.044444444444444446
dqn_control,64,-62.0,0.0,0.5,1.0,0.8333333333333334,5.5,0.0,0.3016666666666667,0.0
dqn_control,65,-64.0,0.0,0.5,1.0,0.8333333333333334,5.1,0.14,0.29467261904761904,0.0
dqn_control,66,-72.3,0.0,0.75,1.0,0.5,0.8166998673296222,0.6000000000000001,0.3085606060606061,0.4
dqn_control,67,-72.3,0.0,0.625,1.0,0.75,3.158349933664811,0.30000000000000004,0.3384469696969697,0.2
dqn_control,68,-74.36,0.0,0.5208333333333334,0.8833333333333333,0.75,5.107693819626088,0.058625000000000003,0.2882166456228956,0.03333333333333333
dqn_control,69,-72.3,0.0,0.625,1.0,0.75,3.158349933664811,0.30000000000000004,0.34494949494949495,0.2
dqn_control,70,-73.3,0.0,0.6666666666666666,1.0,0.6666666666666666,2.3777999115530815,0.43333333333333335,0.3170959595959596,0.26666666666666666
dqn_control,71,-72.3,0.0,0.6666666666666666,1.0,1.0,2.3777999115530815,0.4000000000000001,0.337003367003367,0.26666666666666666
dqn_control,72,-65.8,0.0,0.5,1.0,0.8333333333333334,5.0,0.20999999999999996,0.26399801587301586,0.0
dqn_control,73,-72.3,0.0,0.6666666666666666,1.0,0.6666666666666666,2.3777999115530815,0.4000000000000001,0.36206349206349203,0.26666666666666666
dqn_control,74,-64.0,0.0,0.5,0.9866666666666667,0.8666666666666667,4.766434533030319,0.2703333333333333,0.25083697089947093,0.0
dqn_control,75,-62.0,0.0,0.5,1.0,0.9,5.5,0.0,0.287827380952381,0.0
dqn_control,76,-72.3,0.0,0.6,1.0,0.8,3.6266799469318487,0.24000000000000005,0.3572222222222222,0.16
dqn_control,77,-72.3,0.0,0.5384615384615384,1.0,0.8461538461538461,4.77949228728148,0.09230769230769233,0.36345238095238097,0.06153846153846154
dqn_control,78,-74.3,0.0,0.5208333333333334,1.0,0.9583333333333334,5.1097249889441345,0.05833333333333334,0.3208705357142857,0.03333333333333333
dqn_control,79,-73.3,0.0,1.0,1.0,1.0,-3.8666002653407556,1.3,0.29333333333333333,0.8
dqn_control,80,-73.1,0.0,0.625,1.0,0.75,3.158349933664811,0.325,0.34303075396825394,0.2
dqn_control,81,-74.3,0.0,0.625,1.0,0.75,3.158349933664811,0.35000000000000003,0.36458333333333337,0.2
