success,rewards,steps,resources,epsilon,first_success
0,-36.96999999999999,23,0,0.8911090557802088,136
0,-31.599999999999994,22,1,0.798065677681905,136
0,-8.200000000000001,54,0,0.6088145090359074,136
0,-25.490000000000002,51,1,0.47147873742168567,136
0,-12.400000000000004,70,3,0.33195389135223546,136
0,-9.600000000000003,54,0,0.2532352299289372,136
0,1.8199999999999834,67,2,0.18099664897669618,136
0,-8.430000000000001,54,0,0.13807558583895513,136
0,-9.420000000000003,54,0,0.10533270926593409,136
0,-10.000000000000005,54,0,0.1,136
0,-10.020000000000005,54,0,0.1,136
0,-10.400000000000006,54,0,0.1,136
0,-3.5999999999999974,60,1,0.1,136
0,-10.010000000000005,54,0,0.1,136
0,-9.610000000000003,54,0,0.1,136
0,-3.8100000000000045,60,1,0.1,136
0,-14.820000000000004,70,3,0.1,136
0,-3.600000000000003,54,1,0.1,136
0,-0.6000000000000058,60,1,0.1,136
0,-8.2,54,0,0.1,136
0,-32.349999999999994,43,1,0.1,136
0,-10.000000000000004,54,0,0.1,136
0,-1.4100000000000015,60,1,0.1,136
0,-2.000000000000009,60,1,0.1,136
0,3.0399999999999867,67,2,0.1,136
0,3.6499999999999897,67,2,0.1,136
0,-7.8100000000000005,54,0,0.1,136
0,-4.2000000000000055,60,1,0.1,136
0,-7.210000000000001,54,0,0.1,136
0,-0.8000000000000063,60,1,0.1,136
0,-2.4000000000000075,60,1,0.1,136
0,-7.8100000000000005,50,0,0.1,136
0,-8.01,54,0,0.1,136
0,-3.400000000000005,60,1,0.1,136
0,-9.210000000000003,54,0,0.1,136
0,-4.5,70,4,0.1,136
0,-9.800000000000004,54,0,0.1,136
0,-3.000000000000005,60,1,0.1,136
0,-3.000000000000005,60,1,0.1,136
0,-0.720000000000006,70,5,0.1,136
0,-9.200000000000003,54,0,0.1,136
0,-7.6000000000000005,54,0,0.1,136
0,-3.5999999999999988,60,1,0.1,136
0,-8.4,54,0,0.1,136
0,-3.3999999999999977,60,1,0.1,136
0,-8.800000000000002,54,0,0.1,136
0,1.149999999999996,67,2,0.1,136
0,-3.0000000000000004,60,1,0.1,136
0,-2.81,60,1,0.1,136
0,1.4499999999999886,67,2,0.1,136
0,-9.000000000000002,54,0,0.1,136
0,-2.3999999999999995,60,1,0.1,136
0,-14.400000000000016,70,3,0.1,136
0,-8.8,54,0,0.1,136
0,-4.8999999999999995,60,1,0.1,136
0,-2.600000000000003,60,1,0.1,136
0,-5.300000000000002,60,1,0.1,136
0,1.2499999999999956,67,2,0.1,136
0,-2.609999999999998,60,1,0.1,136
0,-2.399999999999999,60,1,0.1,136
0,-10.000000000000004,54,0,0.1,136
0,-14.000000000000012,70,3,0.1,136
0,-1.5999999999999996,60,1,0.1,136
0,2.549999999999997,67,2,0.1,136
0,-13.800000000000006,70,3,0.1,136
0,-0.400000000000011,60,1,0.1,136
0,-1.800000000000006,60,1,0.1,136
0,-8.200000000000001,54,0,0.1,136
0,-8.600000000000001,54,0,0.1,136
0,-7.0,54,0,0.1,136
0,-11.799999999999994,70,3,0.1,136
0,-1.2100000000000066,60,1,0.1,136
0,-6.800000000000001,54,0,0.1,136
0,-3.009999999999999,60,1,0.1,136
0,-2.800000000000001,60,1,0.1,136
0,-1.810000000000001,60,1,0.1,136
0,-8.600000000000003,54,0,0.1,136
0,-8.01,54,0,0.1,136
0,1.0399999999999836,67,2,0.1,136
0,-7.610000000000001,54,0,0.1,136
0,-6.6,54,0,0.1,136
0,-11.500000000000009,70,3,0.1,136
0,-0.6100000000000096,60,1,0.1,136
0,-5.50999999999998,70,4,0.1,136
