episode,total_reward,steps,resources_collected,final_resources,goal_reached,death_by_hazard,epsilon,agent_type,economy,balance,spawn_rate,seed
1,26.4,30,2,102.0,False,False,0.1720768383829392,PGF,favorable,10.0,0.1,42
2,23.599999999999998,30,0,100.0,False,False,0.14805219153934096,PGF,favorable,10.0,0.1,42
3,26.2,30,2,102.0,False,False,0.12738176517877567,PGF,favorable,10.0,0.1,42
4,24.799999999999997,30,1,101.0,False,False,0.10959725709800847,PGF,favorable,10.0,0.1,42
5,23.999999999999996,30,0,100.0,False,False,0.09429574748433718,PGF,favorable,10.0,0.1,42
6,23.599999999999998,30,0,100.0,False,False,0.08113057050030371,PGF,favorable,10.0,0.1,42
7,24.799999999999997,30,1,101.0,False,False,0.06980346033948207,PGF,favorable,10.0,0.1,42
8,24.599999999999998,30,1,101.0,False,False,0.06005779381703479,PGF,favorable,10.0,0.1,42
9,23.599999999999998,30,0,100.0,False,False,0.05167277640144891,PGF,favorable,10.0,0.1,42
10,23.599999999999998,30,0,100.0,False,False,0.04445843996814939,PGF,favorable,10.0,0.1,42
11,23.799999999999997,30,0,100.0,False,False,0.03825133894578426,PGF,favorable,10.0,0.1,42
12,23.799999999999997,30,0,100.0,False,False,0.032910847348523745,PGF,favorable,10.0,0.1,42
13,23.599999999999998,30,0,100.0,False,False,0.028315972801187538,PGF,favorable,10.0,0.1,42
14,23.599999999999998,30,0,100.0,False,False,0.02436261537682825,PGF,favorable,10.0,0.1,42
15,23.599999999999998,30,0,100.0,False,False,0.020961209143920925,PGF,favorable,10.0,0.1,42
16,23.799999999999997,30,0,100.0,False,False,0.018034692990847347,PGF,favorable,10.0,0.1,42
17,23.599999999999998,30,0,100.0,False,False,0.015516764755359819,PGF,favorable,10.0,0.1,42
18,23.599999999999998,30,0,100.0,False,False,0.01335037910517069,PGF,favorable,10.0,0.1,42
19,23.599999999999998,30,0,100.0,False,False,0.011486455138157128,PGF,favorable,10.0,0.1,42
20,25.599999999999998,30,2,102.0,False,False,0.01,PGF,favorable,10.0,0.1,42
21,23.599999999999998,30,0,100.0,False,False,0.01,PGF,favorable,10.0,0.1,42
22,23.599999999999998,30,0,100.0,False,False,0.01,PGF,favorable,10.0,0.1,42
23,23.599999999999998,30,0,100.0,False,False,0.01,PGF,favorable,10.0,0.1,42
24,23.599999999999998,30,0,100.0,False,False,0.01,PGF,favorable,10.0,0.1,42
25,23.599999999999998,30,0,100.0,False,False,0.01,PGF,favorable,10.0,0.1,42
26,23.599999999999998,30,0,100.0,False,False,0.01,PGF,favorable,10.0,0.1,42
27,24.599999999999998,30,1,101.0,False,False,0.01,PGF,favorable,10.0,0.1,42
28,23.799999999999997,30,0,100.0,False,False,0.01,PGF,favorable,10.0,0.1,42
29,23.599999999999998,30,0,100.0,False,False,0.01,PGF,favorable,10.0,0.1,42
30,23.599999999999998,30,0,100.0,False,False,0.01,PGF,favorable,10.0,0.1,42
31,24.599999999999998,30,1,101.0,False,False,0.01,PGF,favorable,10.0,0.1,42
32,25.599999999999998,30,2,102.0,False,False,0.01,PGF,favorable,10.0,0.1,42
33,24.2,30,0,100.0,False,False,0.01,PGF,favorable,10.0,0.1,42
34,25.599999999999998,30,2,102.0,False,False,0.01,PGF,favorable,10.0,0.1,42
35,23.599999999999998,30,0,100.0,False,False,0.01,PGF,favorable,10.0,0.1,42
36,23.599999999999998,30,0,100.0,False,False,0.01,PGF,favorable,10.0,0.1,42
37,23.599999999999998,30,0,100.0,False,False,0.01,PGF,favorable,10.0,0.1,42
38,23.599999999999998,30,0,100.0,False,False,0.01,PGF,favorable,10.0,0.1,42
39,25.999999999999996,30,2,102.0,False,False,0.01,PGF,favorable,10.0,0.1,42
40,23.599999999999998,30,0,100.0,False,False,0.01,PGF,favorable,10.0,0.1,42
41,23.599999999999998,30,0,100.0,False,False,0.01,PGF,favorable,10.0,0.1,42
42,23.599999999999998,30,0,100.0,False,False,0.01,PGF,favorable,10.0,0.1,42
43,24.799999999999997,30,1,101.0,False,False,0.01,PGF,favorable,10.0,0.1,42
44,23.599999999999998,30,0,100.0,False,False,0.01,PGF,favorable,10.0,0.1,42
45,24.799999999999997,30,1,101.0,False,False,0.01,PGF,favorable,10.0,0.1,42
46,26.0,30,2,102.0,False,False,0.01,PGF,favorable,10.0,0.1,42
47,24.599999999999998,30,1,101.0,False,False,0.01,PGF,favorable,10.0,0.1,42
48,110.00000000000001,12,1,185.0,True,False,0.01,PGF,favorable,10.0,0.1,42
49,108.78500000000001,24,1,184.985,True,False,0.01,PGF,favorable,10.0,0.1,42
50,109.9,13,1,185.0,True,False,0.01,PGF,favorable,10.0,0.1,42
51,24.985,30,1,100.985,False,False,0.01,PGF,favorable,10.0,0.1,42
52,26.0,30,2,102.0,False,False,0.01,PGF,favorable,10.0,0.1,42
53,110.58500000000001,6,1,184.985,True,False,0.01,PGF,favorable,10.0,0.1,42
54,111.00000000000001,22,3,187.0,True,False,0.01,PGF,favorable,10.0,0.1,42
55,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.1,42
56,111.58500000000001,6,2,185.985,True,False,0.01,PGF,favorable,10.0,0.1,42
57,110.60000000000001,6,1,185.0,True,False,0.01,PGF,favorable,10.0,0.1,42
58,111.59,6,2,185.99,True,False,0.01,PGF,favorable,10.0,0.1,42
59,26.984999999999996,30,3,102.985,False,False,0.01,PGF,favorable,10.0,0.1,42
60,108.79,24,1,184.99,True,False,0.01,PGF,favorable,10.0,0.1,42
61,111.58500000000001,6,2,185.985,True,False,0.01,PGF,favorable,10.0,0.1,42
62,110.4,18,2,186.0,True,False,0.01,PGF,favorable,10.0,0.1,42
63,110.58500000000001,6,1,184.985,True,False,0.01,PGF,favorable,10.0,0.1,42
64,108.78500000000001,24,1,184.985,True,False,0.01,PGF,favorable,10.0,0.1,42
65,111.58500000000001,6,2,185.985,True,False,0.01,PGF,favorable,10.0,0.1,42
66,111.58500000000001,6,2,185.985,True,False,0.01,PGF,favorable,10.0,0.1,42
67,111.60000000000001,8,2,186.0,True,False,0.01,PGF,favorable,10.0,0.1,42
68,110.58500000000001,6,1,184.985,True,False,0.01,PGF,favorable,10.0,0.1,42
69,110.58500000000001,6,1,184.985,True,False,0.01,PGF,favorable,10.0,0.1,42
70,110.48500000000001,7,1,184.985,True,False,0.01,PGF,favorable,10.0,0.1,42
71,110.58500000000001,6,1,184.985,True,False,0.01,PGF,favorable,10.0,0.1,42
72,110.58500000000001,6,1,184.985,True,False,0.01,PGF,favorable,10.0,0.1,42
73,110.58500000000001,6,1,184.985,True,False,0.01,PGF,favorable,10.0,0.1,42
74,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.1,42
75,110.58500000000001,6,1,184.985,True,False,0.01,PGF,favorable,10.0,0.1,42
76,110.60000000000001,6,1,185.0,True,False,0.01,PGF,favorable,10.0,0.1,42
77,111.58500000000001,6,2,185.985,True,False,0.01,PGF,favorable,10.0,0.1,42
78,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.1,42
79,110.80000000000001,24,3,187.0,True,False,0.01,PGF,favorable,10.0,0.1,42
80,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.1,42
81,110.58500000000001,6,1,184.985,True,False,0.01,PGF,favorable,10.0,0.1,42
82,111.58500000000001,6,2,185.985,True,False,0.01,PGF,favorable,10.0,0.1,42
83,110.58500000000001,6,1,184.985,True,False,0.01,PGF,favorable,10.0,0.1,42
84,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.1,42
85,110.60000000000001,6,1,185.0,True,False,0.01,PGF,favorable,10.0,0.1,42
86,110.60000000000001,6,1,185.0,True,False,0.01,PGF,favorable,10.0,0.1,42
87,110.58500000000001,6,1,184.985,True,False,0.01,PGF,favorable,10.0,0.1,42
88,111.58500000000001,6,2,185.985,True,False,0.01,PGF,favorable,10.0,0.1,42
89,112.60000000000001,6,3,187.0,True,False,0.01,PGF,favorable,10.0,0.1,42
90,111.58500000000001,6,2,185.985,True,False,0.01,PGF,favorable,10.0,0.1,42
91,110.60000000000001,6,1,185.0,True,False,0.01,PGF,favorable,10.0,0.1,42
92,110.60000000000001,6,1,185.0,True,False,0.01,PGF,favorable,10.0,0.1,42
93,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.1,42
94,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.1,42
95,110.60000000000001,6,1,185.0,True,False,0.01,PGF,favorable,10.0,0.1,42
96,110.60000000000001,6,1,185.0,True,False,0.01,PGF,favorable,10.0,0.1,42
97,111.59,8,2,185.99,True,False,0.01,PGF,favorable,10.0,0.1,42
98,110.60000000000001,6,1,185.0,True,False,0.01,PGF,favorable,10.0,0.1,42
99,113.60000000000001,6,4,188.0,True,False,0.01,PGF,favorable,10.0,0.1,42
100,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.1,42
101,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.1,42
102,110.60000000000001,6,1,185.0,True,False,0.01,PGF,favorable,10.0,0.1,42
103,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.1,42
104,112.60000000000001,6,3,187.0,True,False,0.01,PGF,favorable,10.0,0.1,42
105,110.60000000000001,6,1,185.0,True,False,0.01,PGF,favorable,10.0,0.1,42
106,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.1,42
