episode,total_reward,steps,resources_collected,final_resources,goal_reached,death_by_hazard,epsilon,agent_type,economy,balance,spawn_rate,seed
1,23.400000000000002,30,2,102.0,False,False,0.1720768383829392,PGF,balanced,5.0,0.2,42
2,22.6,30,2,102.0,False,False,0.14805219153934096,PGF,balanced,5.0,0.2,42
3,22.2,30,1,101.0,False,False,0.12738176517877567,PGF,balanced,5.0,0.2,42
4,111.8,7,3,187.0,True,False,0.12298972430714533,PGF,balanced,5.0,0.2,42
5,111.0,11,3,187.0,True,False,0.1163918888680597,PGF,balanced,5.0,0.2,42
6,110.0,6,1,185.0,True,False,0.11294348926961469,PGF,balanced,5.0,0.2,42
7,110.0,6,1,185.0,True,False,0.10959725709800847,PGF,balanced,5.0,0.2,42
8,22.175,30,1,100.975,False,False,0.09429574748433718,PGF,balanced,5.0,0.2,42
9,22.6,30,2,102.0,False,False,0.08113057050030371,PGF,balanced,5.0,0.2,42
10,21.8,30,1,101.0,False,False,0.06980346033948207,PGF,balanced,5.0,0.2,42
11,20.799999999999997,30,0,100.0,False,False,0.06005779381703479,PGF,balanced,5.0,0.2,42
12,20.99,30,0,99.99,False,False,0.05167277640144891,PGF,balanced,5.0,0.2,42
13,20.985,30,0,99.985,False,False,0.04445843996814939,PGF,balanced,5.0,0.2,42
14,23.185000000000002,30,2,101.985,False,False,0.03825133894578426,PGF,balanced,5.0,0.2,42
15,20.985,30,0,99.985,False,False,0.032910847348523745,PGF,balanced,5.0,0.2,42
16,111.0,6,2,186.0,True,False,0.031935781526628,PGF,balanced,5.0,0.2,42
17,110.0,6,1,185.0,True,False,0.030989604458247482,PGF,balanced,5.0,0.2,42
18,112.0,6,3,187.0,True,False,0.030071460242107727,PGF,balanced,5.0,0.2,42
19,111.0,6,2,186.0,True,False,0.029180518335141254,PGF,balanced,5.0,0.2,42
20,111.0,6,2,186.0,True,False,0.028315972801187538,PGF,balanced,5.0,0.2,42
21,111.0,6,2,186.0,True,False,0.027477041581952112,PGF,balanced,5.0,0.2,42
22,111.0,6,2,186.0,True,False,0.026662965789565327,PGF,balanced,5.0,0.2,42
23,113.0,6,4,188.0,True,False,0.02587300902010077,PGF,balanced,5.0,0.2,42
24,112.0,6,3,187.0,True,False,0.02510645668743248,PGF,balanced,5.0,0.2,42
25,111.0,6,2,186.0,True,False,0.02436261537682825,PGF,balanced,5.0,0.2,42
26,110.0,6,1,185.0,True,False,0.02364081221769437,PGF,balanced,5.0,0.2,42
27,113.0,6,4,188.0,True,False,0.022940394274904352,PGF,balanced,5.0,0.2,42
28,110.0,6,1,185.0,True,False,0.022260727958161045,PGF,balanced,5.0,0.2,42
29,109.8,7,1,185.0,True,False,0.021493192456613623,PGF,balanced,5.0,0.2,42
30,110.0,6,1,185.0,True,False,0.02085640309820132,PGF,balanced,5.0,0.2,42
31,112.0,6,3,187.0,True,False,0.02023848021054741,PGF,balanced,5.0,0.2,42
32,111.0,6,2,186.0,True,False,0.01963886482746601,PGF,balanced,5.0,0.2,42
33,111.0,6,2,186.0,True,False,0.0190570145435367,PGF,balanced,5.0,0.2,42
34,110.0,6,1,185.0,True,False,0.01849240302345056,PGF,balanced,5.0,0.2,42
35,113.0,6,4,188.0,True,False,0.01794451952589311,PGF,balanced,5.0,0.2,42
36,110.0,6,1,185.0,True,False,0.0174128684415334,PGF,balanced,5.0,0.2,42
37,111.0,6,2,186.0,True,False,0.01689696884470129,PGF,balanced,5.0,0.2,42
38,111.0,6,2,186.0,True,False,0.01639635405834743,PGF,balanced,5.0,0.2,42
39,110.0,6,1,185.0,True,False,0.015910571231892382,PGF,balanced,5.0,0.2,42
40,110.0,6,1,185.0,True,False,0.01543918093158302,PGF,balanced,5.0,0.2,42
41,110.0,6,1,185.0,True,False,0.01498175674298562,PGF,balanced,5.0,0.2,42
42,110.0,6,1,185.0,True,False,0.014537884885256107,PGF,balanced,5.0,0.2,42
43,111.0,6,2,186.0,True,False,0.014107163836838495,PGF,balanced,5.0,0.2,42
44,111.0,6,2,186.0,True,False,0.013689203972252933,PGF,balanced,5.0,0.2,42
45,113.0,6,4,188.0,True,False,0.013283627209644837,PGF,balanced,5.0,0.2,42
46,110.0,6,1,185.0,True,False,0.012890066668776227,PGF,balanced,5.0,0.2,42
47,110.0,6,1,185.0,True,False,0.012508166339149949,PGF,balanced,5.0,0.2,42
48,112.8,7,4,188.0,True,False,0.012076892854176676,PGF,balanced,5.0,0.2,42
49,112.0,6,3,187.0,True,False,0.011719084824134174,PGF,balanced,5.0,0.2,42
50,110.0,6,1,185.0,True,False,0.01137187774815401,PGF,balanced,5.0,0.2,42
51,110.0,6,1,185.0,True,False,0.011034957546568885,PGF,balanced,5.0,0.2,42
52,111.0,6,2,186.0,True,False,0.01070801944510391,PGF,balanced,5.0,0.2,42
53,111.0,6,2,186.0,True,False,0.01039076769918117,PGF,balanced,5.0,0.2,42
54,110.0,6,1,185.0,True,False,0.010082915326392463,PGF,balanced,5.0,0.2,42
55,110.0,6,1,185.0,True,False,0.01,PGF,balanced,5.0,0.2,42
56,110.0,6,1,185.0,True,False,0.01,PGF,balanced,5.0,0.2,42
57,111.0,6,2,186.0,True,False,0.01,PGF,balanced,5.0,0.2,42
58,111.0,6,2,186.0,True,False,0.01,PGF,balanced,5.0,0.2,42
59,112.0,6,3,187.0,True,False,0.01,PGF,balanced,5.0,0.2,42
60,111.0,6,2,186.0,True,False,0.01,PGF,balanced,5.0,0.2,42
61,111.0,6,2,186.0,True,False,0.01,PGF,balanced,5.0,0.2,42
