episode,total_reward,steps,resources_collected,final_resources,goal_reached,death_by_hazard,epsilon,agent_type,economy,balance,spawn_rate,seed
1,21.58,30,1,100.97999999999999,False,False,0.1720768383829392,PGF,balanced,5.0,0.2,456
2,107.38,30,3,186.98,True,False,0.14805219153934096,PGF,balanced,5.0,0.2,456
3,23.99,30,3,102.99,False,False,0.12738176517877567,PGF,balanced,5.0,0.2,456
4,109.79,21,3,186.99,True,False,0.11465472537771781,PGF,balanced,5.0,0.2,456
5,109.59,8,1,184.99,True,False,0.1101479970834256,PGF,balanced,5.0,0.2,456
6,109.575,8,1,184.975,True,False,0.10581841456181447,PGF,balanced,5.0,0.2,456
7,110.175,10,2,185.975,True,False,0.10064496607956849,PGF,balanced,5.0,0.2,456
8,112.2,12,4,188.0,True,False,0.09476959546164541,PGF,balanced,5.0,0.2,456
9,112.0,6,3,187.0,True,False,0.09196181015879502,PGF,balanced,5.0,0.2,456
10,111.0,6,2,186.0,True,False,0.08923721248873447,PGF,balanced,5.0,0.2,456
11,110.975,6,2,185.975,True,False,0.08659333781065155,PGF,balanced,5.0,0.2,456
12,113.99,6,5,188.99,True,False,0.08402779450485676,PGF,balanced,5.0,0.2,456
13,21.375,30,0,99.975,False,False,0.07229618607343528,PGF,balanced,5.0,0.2,456
14,24.200000000000003,30,3,103.0,False,False,0.062202495633307105,PGF,balanced,5.0,0.2,456
15,22.975,30,2,101.975,False,False,0.053518043940540334,PGF,balanced,5.0,0.2,456
16,110.785,8,2,185.985,True,False,0.05141441251944167,PGF,balanced,5.0,0.2,456
17,110.0,6,1,185.0,True,False,0.04989113249356881,PGF,balanced,5.0,0.2,456
18,110.785,7,2,185.985,True,False,0.048170918515248226,PGF,balanced,5.0,0.2,456
19,112.0,6,3,187.0,True,False,0.04674373507763762,PGF,balanced,5.0,0.2,456
20,111.0,6,2,186.0,True,False,0.045358835503971705,PGF,balanced,5.0,0.2,456
21,111.0,6,2,186.0,True,False,0.0440149670294671,PGF,balanced,5.0,0.2,456
22,111.0,6,2,186.0,True,False,0.04271091400561729,PGF,balanced,5.0,0.2,456
23,111.0,6,2,186.0,True,False,0.04144549680053052,PGF,balanced,5.0,0.2,456
24,110.0,6,1,185.0,True,False,0.04021757073184788,PGF,balanced,5.0,0.2,456
25,110.0,6,1,185.0,True,False,0.03902602503127634,PGF,balanced,5.0,0.2,456
26,111.0,6,2,186.0,True,False,0.03786978183980006,PGF,balanced,5.0,0.2,456
27,110.0,6,1,185.0,True,False,0.036747795232661126,PGF,balanced,5.0,0.2,456
28,109.375,19,3,186.975,True,False,0.03340948813512652,PGF,balanced,5.0,0.2,456
29,111.0,6,2,186.0,True,False,0.032419648837991116,PGF,balanced,5.0,0.2,456
30,111.0,6,2,186.0,True,False,0.03145913599537039,PGF,balanced,5.0,0.2,456
31,112.0,6,3,187.0,True,False,0.030527080738007584,PGF,balanced,5.0,0.2,456
32,112.0,6,3,187.0,True,False,0.02962263993906174,PGF,balanced,5.0,0.2,456
33,111.0,6,2,186.0,True,False,0.028744995451424483,PGF,balanced,5.0,0.2,456
34,111.0,6,2,186.0,True,False,0.02789335336763321,PGF,balanced,5.0,0.2,456
35,111.0,6,2,186.0,True,False,0.02706694330171128,PGF,balanced,5.0,0.2,456
36,109.99,6,1,184.99,True,False,0.026265017692285342,PGF,balanced,5.0,0.2,456
37,112.0,6,3,187.0,True,False,0.02548685112634964,PGF,balanced,5.0,0.2,456
38,112.0,6,3,187.0,True,False,0.024731739683065464,PGF,balanced,5.0,0.2,456
39,110.0,6,1,185.0,True,False,0.023999000297002165,PGF,balanced,5.0,0.2,456
40,111.0,6,2,186.0,True,False,0.023287970140243756,PGF,balanced,5.0,0.2,456
41,110.0,6,1,185.0,True,False,0.02259800602280212,PGF,balanced,5.0,0.2,456
42,110.985,6,2,185.985,True,False,0.021928483810794496,PGF,balanced,5.0,0.2,456
43,110.0,6,1,185.0,True,False,0.021278797861858902,PGF,balanced,5.0,0.2,456
44,110.0,6,1,185.0,True,False,0.020648360477296766,PGF,balanced,5.0,0.2,456
45,112.0,6,3,187.0,True,False,0.0200366013704472,PGF,balanced,5.0,0.2,456
46,112.0,6,3,187.0,True,False,0.01944296715081204,PGF,balanced,5.0,0.2,456
47,109.6,8,1,185.0,True,False,0.01867872328825086,PGF,balanced,5.0,0.2,456
48,111.0,6,2,186.0,True,False,0.018125319588791305,PGF,balanced,5.0,0.2,456
49,112.0,6,3,187.0,True,False,0.017588311852259692,PGF,balanced,5.0,0.2,456
50,111.0,6,2,186.0,True,False,0.017067214307417783,PGF,balanced,5.0,0.2,456
51,112.0,6,3,187.0,True,False,0.016561555575210152,PGF,balanced,5.0,0.2,456
52,110.0,6,1,185.0,True,False,0.016070878242359924,PGF,balanced,5.0,0.2,456
53,110.0,6,1,185.0,True,False,0.015594738447597808,PGF,balanced,5.0,0.2,456
54,111.0,6,2,186.0,True,False,0.015132705480150117,PGF,balanced,5.0,0.2,456
55,111.0,6,2,186.0,True,False,0.01468436139012258,PGF,balanced,5.0,0.2,456
56,111.0,6,2,186.0,True,False,0.014249300610427508,PGF,balanced,5.0,0.2,456
57,111.0,6,2,186.0,True,False,0.013827129589912309,PGF,balanced,5.0,0.2,456
58,113.0,6,4,188.0,True,False,0.013417466437357478,PGF,balanced,5.0,0.2,456
59,109.79,8,1,184.99,True,False,0.012890066668776227,PGF,balanced,5.0,0.2,456
60,112.0,6,3,187.0,True,False,0.012508166339149949,PGF,balanced,5.0,0.2,456
61,109.2,10,1,185.0,True,False,0.011896643718716482,PGF,balanced,5.0,0.2,456
62,111.0,6,2,186.0,True,False,0.01154417601824837,PGF,balanced,5.0,0.2,456
63,112.0,6,3,187.0,True,False,0.011202151051278093,PGF,balanced,5.0,0.2,456
64,112.0,6,3,187.0,True,False,0.010870259425816651,PGF,balanced,5.0,0.2,456
65,112.0,6,3,187.0,True,False,0.010548200916383305,PGF,balanced,5.0,0.2,456
66,111.0,6,2,186.0,True,False,0.01023568419242493,PGF,balanced,5.0,0.2,456
67,111.0,6,2,186.0,True,False,0.01,PGF,balanced,5.0,0.2,456
68,110.0,6,1,185.0,True,False,0.01,PGF,balanced,5.0,0.2,456
69,112.0,6,3,187.0,True,False,0.01,PGF,balanced,5.0,0.2,456
70,110.0,6,1,185.0,True,False,0.01,PGF,balanced,5.0,0.2,456
71,110.0,6,1,185.0,True,False,0.01,PGF,balanced,5.0,0.2,456
72,111.0,6,2,186.0,True,False,0.01,PGF,balanced,5.0,0.2,456
73,111.0,6,2,186.0,True,False,0.01,PGF,balanced,5.0,0.2,456
74,110.0,6,1,185.0,True,False,0.01,PGF,balanced,5.0,0.2,456
75,107.6,23,2,186.0,True,False,0.01,PGF,balanced,5.0,0.2,456
76,111.0,6,2,186.0,True,False,0.01,PGF,balanced,5.0,0.2,456
77,110.0,6,1,185.0,True,False,0.01,PGF,balanced,5.0,0.2,456
78,110.0,6,1,185.0,True,False,0.01,PGF,balanced,5.0,0.2,456
79,111.0,6,2,186.0,True,False,0.01,PGF,balanced,5.0,0.2,456
80,113.0,6,4,188.0,True,False,0.01,PGF,balanced,5.0,0.2,456
81,111.0,6,2,186.0,True,False,0.01,PGF,balanced,5.0,0.2,456
