episode,total_reward,steps,resources_collected,final_resources,goal_reached,death_by_hazard,epsilon,agent_type,economy,balance,spawn_rate,seed
1,17.770000000000003,30,0,99.96999999999998,False,False,0.1720768383829392,PGF,harsh,3.33,0.05,123
2,17.400000000000002,30,0,100.0,False,False,0.14805219153934096,PGF,harsh,3.33,0.05,123
3,104.80000000000001,28,3,187.0,True,False,0.12866520055430486,PGF,harsh,3.33,0.05,123
4,17.800000000000004,30,0,100.0,False,False,0.11070150460645789,PGF,harsh,3.33,0.05,123
5,17.6,30,0,100.0,False,False,0.09524582458456826,PGF,harsh,3.33,0.05,123
6,17.6,30,0,100.0,False,False,0.08194800181844268,PGF,harsh,3.33,0.05,123
7,17.6,30,0,100.0,False,False,0.07050676532358482,PGF,harsh,3.33,0.05,123
8,17.0,30,0,100.0,False,False,0.06066290630745162,PGF,harsh,3.33,0.05,123
9,18.180000000000003,30,0,99.97999999999999,False,False,0.05219340562253368,PGF,harsh,3.33,0.05,123
10,106.685,15,1,184.985,True,False,0.04841298343241028,PGF,harsh,3.33,0.05,123
11,104.385,26,2,185.985,True,False,0.0424973594355892,PGF,harsh,3.33,0.05,123
12,109.4,6,1,185.0,True,False,0.04123826931652787,PGF,harsh,3.33,0.05,123
13,103.10000000000001,27,1,185.0,True,False,0.03601833314636256,PGF,harsh,3.33,0.05,123
14,110.4,6,2,186.0,True,False,0.0349512003180658,PGF,harsh,3.33,0.05,123
15,109.985,8,2,185.985,True,False,0.03357737501017741,PGF,harsh,3.33,0.05,123
16,110.485,9,3,186.985,True,False,0.03209626284083216,PGF,harsh,3.33,0.05,123
17,109.4,6,1,185.0,True,False,0.031145331113816566,PGF,harsh,3.33,0.05,123
18,104.50000000000001,23,1,185.0,True,False,0.027753886600795044,PGF,harsh,3.33,0.05,123
19,110.4,6,2,186.0,True,False,0.026931608585202722,PGF,harsh,3.33,0.05,123
20,110.4,6,2,186.0,True,False,0.026133692603823915,PGF,harsh,3.33,0.05,123
21,109.4,6,1,185.0,True,False,0.025359416870717893,PGF,harsh,3.33,0.05,123
22,109.385,6,1,184.985,True,False,0.024608080984650137,PGF,harsh,3.33,0.05,123
23,105.5,19,1,185.0,True,False,0.022372590912724668,PGF,harsh,3.33,0.05,123
24,110.08500000000001,7,2,185.985,True,False,0.02160119844885791,PGF,harsh,3.33,0.05,123
25,103.97500000000001,24,1,184.975,True,False,0.019152778435715275,PGF,harsh,3.33,0.05,123
26,109.385,6,1,184.985,True,False,0.018585329671809606,PGF,harsh,3.33,0.05,123
27,109.385,6,1,184.985,True,False,0.018034692990847347,PGF,harsh,3.33,0.05,123
28,109.385,6,1,184.985,True,False,0.017500370292998394,PGF,harsh,3.33,0.05,123
29,109.4,6,1,185.0,True,False,0.016981878235880692,PGF,harsh,3.33,0.05,123
30,110.385,6,2,185.985,True,False,0.0164787477973341,PGF,harsh,3.33,0.05,123
31,110.4,6,2,186.0,True,False,0.015990523851148124,PGF,harsh,3.33,0.05,123
32,109.4,6,1,185.0,True,False,0.015516764755359819,PGF,harsh,3.33,0.05,123
33,109.385,6,1,184.985,True,False,0.015057041952749367,PGF,harsh,3.33,0.05,123
34,109.385,6,1,184.985,True,False,0.014610939583171967,PGF,harsh,3.33,0.05,123
35,109.385,6,1,184.985,True,False,0.014178054107375371,PGF,harsh,3.33,0.05,123
36,108.30000000000001,13,2,186.0,True,False,0.013283627209644837,PGF,harsh,3.33,0.05,123
37,110.08500000000001,7,2,185.985,True,False,0.012825616335432347,PGF,harsh,3.33,0.05,123
38,106.08500000000001,17,1,184.985,True,False,0.011777974697622285,PGF,harsh,3.33,0.05,123
39,109.375,6,1,184.975,True,False,0.011429022862466342,PGF,harsh,3.33,0.05,123
40,110.385,6,2,185.985,True,False,0.011090409594541594,PGF,harsh,3.33,0.05,123
41,110.4,6,2,186.0,True,False,0.01076182858804413,PGF,harsh,3.33,0.05,123
42,109.4,6,1,185.0,True,False,0.010442982612242382,PGF,harsh,3.33,0.05,123
43,109.4,6,1,185.0,True,False,0.010133583242605491,PGF,harsh,3.33,0.05,123
44,110.4,6,2,186.0,True,False,0.01,PGF,harsh,3.33,0.05,123
45,110.385,6,2,185.985,True,False,0.01,PGF,harsh,3.33,0.05,123
46,109.375,6,1,184.975,True,False,0.01,PGF,harsh,3.33,0.05,123
47,111.39,6,3,186.99,True,False,0.01,PGF,harsh,3.33,0.05,123
48,109.375,6,1,184.975,True,False,0.01,PGF,harsh,3.33,0.05,123
49,109.375,6,1,184.975,True,False,0.01,PGF,harsh,3.33,0.05,123
50,110.375,6,2,185.975,True,False,0.01,PGF,harsh,3.33,0.05,123
51,109.375,6,1,184.975,True,False,0.01,PGF,harsh,3.33,0.05,123
52,109.375,6,1,184.975,True,False,0.01,PGF,harsh,3.33,0.05,123
53,109.375,6,1,184.975,True,False,0.01,PGF,harsh,3.33,0.05,123
54,109.375,6,1,184.975,True,False,0.01,PGF,harsh,3.33,0.05,123
55,109.375,6,1,184.975,True,False,0.01,PGF,harsh,3.33,0.05,123
56,109.375,6,1,184.975,True,False,0.01,PGF,harsh,3.33,0.05,123
57,109.375,6,1,184.975,True,False,0.01,PGF,harsh,3.33,0.05,123
58,110.375,6,2,185.975,True,False,0.01,PGF,harsh,3.33,0.05,123
59,109.375,6,1,184.975,True,False,0.01,PGF,harsh,3.33,0.05,123
60,109.375,6,1,184.975,True,False,0.01,PGF,harsh,3.33,0.05,123
61,110.375,6,2,185.975,True,False,0.01,PGF,harsh,3.33,0.05,123
62,109.375,6,1,184.975,True,False,0.01,PGF,harsh,3.33,0.05,123
63,110.375,6,2,185.975,True,False,0.01,PGF,harsh,3.33,0.05,123
64,109.375,6,1,184.975,True,False,0.01,PGF,harsh,3.33,0.05,123
65,109.385,6,1,184.985,True,False,0.01,PGF,harsh,3.33,0.05,123
66,110.375,6,2,185.975,True,False,0.01,PGF,harsh,3.33,0.05,123
67,109.375,6,1,184.975,True,False,0.01,PGF,harsh,3.33,0.05,123
68,109.375,6,1,184.975,True,False,0.01,PGF,harsh,3.33,0.05,123
69,109.375,6,1,184.975,True,False,0.01,PGF,harsh,3.33,0.05,123
70,109.375,6,1,184.975,True,False,0.01,PGF,harsh,3.33,0.05,123
71,109.375,6,1,184.975,True,False,0.01,PGF,harsh,3.33,0.05,123
72,109.375,6,1,184.975,True,False,0.01,PGF,harsh,3.33,0.05,123
73,109.375,6,1,184.975,True,False,0.01,PGF,harsh,3.33,0.05,123
74,110.375,6,2,185.975,True,False,0.01,PGF,harsh,3.33,0.05,123
75,109.375,6,1,184.975,True,False,0.01,PGF,harsh,3.33,0.05,123
76,110.375,6,2,185.975,True,False,0.01,PGF,harsh,3.33,0.05,123
77,110.375,6,2,185.975,True,False,0.01,PGF,harsh,3.33,0.05,123
78,109.375,6,1,184.975,True,False,0.01,PGF,harsh,3.33,0.05,123
79,109.375,6,1,184.975,True,False,0.01,PGF,harsh,3.33,0.05,123
80,109.375,6,1,184.975,True,False,0.01,PGF,harsh,3.33,0.05,123
81,109.375,6,1,184.975,True,False,0.01,PGF,harsh,3.33,0.05,123
82,111.375,6,3,186.975,True,False,0.01,PGF,harsh,3.33,0.05,123
83,109.375,6,1,184.975,True,False,0.01,PGF,harsh,3.33,0.05,123
84,109.375,6,1,184.975,True,False,0.01,PGF,harsh,3.33,0.05,123
85,109.4,6,1,185.0,True,False,0.01,PGF,harsh,3.33,0.05,123
86,109.0,8,1,185.0,True,False,0.01,PGF,harsh,3.33,0.05,123
87,109.375,6,1,184.975,True,False,0.01,PGF,harsh,3.33,0.05,123
88,109.375,6,1,184.975,True,False,0.01,PGF,harsh,3.33,0.05,123
89,110.375,6,2,185.975,True,False,0.01,PGF,harsh,3.33,0.05,123
90,111.4,6,3,187.0,True,False,0.01,PGF,harsh,3.33,0.05,123
91,110.375,6,2,185.975,True,False,0.01,PGF,harsh,3.33,0.05,123
92,109.375,6,1,184.975,True,False,0.01,PGF,harsh,3.33,0.05,123
93,110.375,6,2,185.975,True,False,0.01,PGF,harsh,3.33,0.05,123
94,109.375,6,1,184.975,True,False,0.01,PGF,harsh,3.33,0.05,123
95,111.075,7,3,186.975,True,False,0.01,PGF,harsh,3.33,0.05,123
96,110.10000000000001,7,2,186.0,True,False,0.01,PGF,harsh,3.33,0.05,123
97,111.4,6,3,187.0,True,False,0.01,PGF,harsh,3.33,0.05,123
98,110.4,6,2,186.0,True,False,0.01,PGF,harsh,3.33,0.05,123
99,109.4,6,1,185.0,True,False,0.01,PGF,harsh,3.33,0.05,123
100,111.4,6,3,187.0,True,False,0.01,PGF,harsh,3.33,0.05,123
101,109.4,6,1,185.0,True,False,0.01,PGF,harsh,3.33,0.05,123
102,109.4,6,1,185.0,True,False,0.01,PGF,harsh,3.33,0.05,123
