episode,total_reward,steps,resources_collected,final_resources,goal_reached,death_by_hazard,epsilon,agent_type,economy,balance,spawn_rate,seed
1,23.77,30,1,100.96999999999998,False,False,0.1720768383829392,PGF,balanced,5.0,0.2,123
2,20.4,30,0,100.0,False,False,0.14805219153934096,PGF,balanced,5.0,0.2,123
3,89.575,8,1,184.975,True,False,0.14223271049794303,PGF,balanced,5.0,0.2,123
4,108.6,13,1,185.0,True,False,0.1332599162736423,PGF,balanced,5.0,0.2,123
5,26.599999999999998,30,2,102.0,False,False,0.11465472537771781,PGF,balanced,5.0,0.2,123
6,20.599999999999998,30,0,100.0,False,False,0.09864711324330912,PGF,balanced,5.0,0.2,123
7,20.799999999999997,30,0,100.0,False,False,0.08487441681256205,PGF,balanced,5.0,0.2,123
8,21.189999999999998,30,0,99.99,False,False,0.07302460652350727,PGF,balanced,5.0,0.2,123
9,20.99,30,0,99.99,False,False,0.06282921707361644,PGF,balanced,5.0,0.2,123
10,1.1850000000000165,30,0,99.985,False,False,0.05405726516051648,PGF,balanced,5.0,0.2,123
11,92.775,22,3,186.975,True,False,0.04841298343241028,PGF,balanced,5.0,0.2,123
12,23.6,30,1,101.0,False,False,0.04165376562867389,PGF,balanced,5.0,0.2,123
13,107.6,18,1,185.0,True,False,0.03806008225105534,PGF,balanced,5.0,0.2,123
14,110.0,6,1,185.0,True,False,0.03693245752026244,PGF,balanced,5.0,0.2,123
15,113.0,6,2,186.0,True,False,0.03583824148063075,PGF,balanced,5.0,0.2,123
16,88.775,13,1,184.975,True,False,0.03357737501017741,PGF,balanced,5.0,0.2,123
17,113.0,6,2,186.0,True,False,0.032582561646222225,PGF,balanced,5.0,0.2,123
18,110.0,6,1,185.0,True,False,0.031617222105899886,PGF,balanced,5.0,0.2,123
19,113.0,6,2,186.0,True,False,0.030680483153776465,PGF,balanced,5.0,0.2,123
20,116.0,6,3,187.0,True,False,0.029771497426192704,PGF,balanced,5.0,0.2,123
21,110.0,6,1,185.0,True,False,0.028889442664748223,PGF,balanced,5.0,0.2,123
22,115.8,8,3,187.0,True,False,0.027753886600795044,PGF,balanced,5.0,0.2,123
23,109.99,6,1,184.99,True,False,0.026931608585202722,PGF,balanced,5.0,0.2,123
24,113.0,6,2,186.0,True,False,0.026133692603823915,PGF,balanced,5.0,0.2,123
25,116.0,6,3,187.0,True,False,0.025359416870717893,PGF,balanced,5.0,0.2,123
26,110.0,6,1,185.0,True,False,0.024608080984650137,PGF,balanced,5.0,0.2,123
27,109.99,6,1,184.99,True,False,0.023879005295517154,PGF,balanced,5.0,0.2,123
28,112.99,6,2,185.99,True,False,0.02317153028954254,PGF,balanced,5.0,0.2,123
29,112.99,6,2,185.99,True,False,0.02248501599268811,PGF,balanced,5.0,0.2,123
30,91.575,14,2,185.975,True,False,0.020961209143920925,PGF,balanced,5.0,0.2,123
31,115.99,6,3,186.99,True,False,0.02034018111612805,PGF,balanced,5.0,0.2,123
32,112.99,6,2,185.99,True,False,0.019737552590418102,PGF,balanced,5.0,0.2,123
33,112.99,6,2,185.99,True,False,0.019152778435715275,PGF,balanced,5.0,0.2,123
