episode,total_reward,steps,resources_collected,final_resources,goal_reached,death_by_hazard,epsilon,agent_type,economy,balance,spawn_rate,seed
1,20.580000000000002,30,1,100.97999999999999,False,False,0.1720768383829392,PGF,harsh,3.33,0.3,456
2,85.86500000000001,29,2,185.96499999999997,True,False,0.1487961724013477,PGF,harsh,3.33,0.3,456
3,17.800000000000004,30,0,100.0,False,False,0.12802187455153333,PGF,harsh,3.33,0.3,456
4,17.990000000000002,30,0,99.99,False,False,0.1101479970834256,PGF,harsh,3.33,0.3,456
5,21.0,30,1,101.0,False,False,0.09476959546164541,PGF,harsh,3.33,0.3,456
6,23.799999999999997,30,2,102.0,False,False,0.08153826180935046,PGF,harsh,3.33,0.3,456
7,18.39,30,0,99.99,False,False,0.0701542314969669,PGF,harsh,3.33,0.3,456
8,21.19,30,1,100.99,False,False,0.060359591775914365,PGF,harsh,3.33,0.3,456
9,-1.8249999999999993,30,0,99.975,False,False,0.05193243859442102,PGF,harsh,3.33,0.3,456
10,1.174999999999983,30,1,100.975,False,False,0.04468184921422049,PGF,harsh,3.33,0.3,456
11,93.27499999999999,23,4,187.975,True,False,0.0398164004637977,PGF,harsh,3.33,0.3,456
12,92.375,6,2,185.975,True,False,0.038636740431589364,PGF,harsh,3.33,0.3,456
13,98.385,6,4,187.985,True,False,0.03749203076594806,PGF,harsh,3.33,0.3,456
14,89.385,6,1,184.985,True,False,0.03638123597521533,PGF,harsh,3.33,0.3,456
15,92.385,6,2,185.985,True,False,0.03530335124675215,PGF,harsh,3.33,0.3,456
16,89.385,6,1,184.985,True,False,0.03425740153799653,PGF,harsh,3.33,0.3,456
17,88.17500000000001,10,1,184.975,True,False,0.032582561646222225,PGF,harsh,3.33,0.3,456
18,109.10000000000001,27,3,187.0,True,False,0.02845826412179652,PGF,harsh,3.33,0.3,456
19,109.4,6,1,185.0,True,False,0.027615117167791067,PGF,harsh,3.33,0.3,456
20,109.10000000000001,7,1,185.0,True,False,0.026662965789565327,PGF,harsh,3.33,0.3,456
21,106.7,25,2,186.0,True,False,0.0235226081566059,PGF,harsh,3.33,0.3,456
22,109.4,6,1,185.0,True,False,0.02282569230352983,PGF,harsh,3.33,0.3,456
23,91.77499999999999,28,4,187.975,True,False,0.019836736271776987,PGF,harsh,3.33,0.3,456
24,114.60000000000001,10,3,187.0,True,False,0.01886692082346492,PGF,harsh,3.33,0.3,456
25,112.4,6,2,186.0,True,False,0.01830794130329164,PGF,harsh,3.33,0.3,456
26,92.385,6,2,185.985,True,False,0.017765522943622325,PGF,harsh,3.33,0.3,456
27,95.37500000000001,6,3,186.975,True,False,0.017239175078829105,PGF,harsh,3.33,0.3,456
28,112.4,6,2,186.0,True,False,0.016728421580475394,PGF,harsh,3.33,0.3,456
29,112.4,6,2,186.0,True,False,0.016232800426615412,PGF,harsh,3.33,0.3,456
30,112.10000000000001,17,3,187.0,True,False,0.014906847959270692,PGF,harsh,3.33,0.3,456
31,112.4,6,2,186.0,True,False,0.014465195460829826,PGF,harsh,3.33,0.3,456
32,112.4,6,2,186.0,True,False,0.014036628017654302,PGF,harsh,3.33,0.3,456
33,88.375,20,2,185.975,True,False,0.012697680812486409,PGF,harsh,3.33,0.3,456
34,109.39,6,1,184.99,True,False,0.012321480393017342,PGF,harsh,3.33,0.3,456
35,112.39,6,2,185.99,True,False,0.011956425847956264,PGF,harsh,3.33,0.3,456
36,109.4,6,1,185.0,True,False,0.011602186953013436,PGF,harsh,3.33,0.3,456
37,112.4,6,2,186.0,True,False,0.011258443267616174,PGF,harsh,3.33,0.3,456
38,112.4,6,2,186.0,True,False,0.010924883845041861,PGF,harsh,3.33,0.3,456
39,109.39,6,1,184.99,True,False,0.010601206951139,PGF,harsh,3.33,0.3,456
