episode,total_reward,steps,resources_collected,final_resources,goal_reached,death_by_hazard,epsilon,agent_type,economy,balance,spawn_rate,seed
1,26.77,30,2,101.96999999999998,False,False,0.1720768383829392,PGF,balanced,5.0,0.3,123
2,20.4,30,0,100.0,False,False,0.14805219153934096,PGF,balanced,5.0,0.3,123
3,114.39,14,3,186.99,True,False,0.13801871219843223,PGF,balanced,5.0,0.3,123
4,112.59,8,2,185.99,True,False,0.1325936166922741,PGF,balanced,5.0,0.3,123
5,92.975,6,2,185.975,True,False,0.12866520055430486,PGF,balanced,5.0,0.3,123
6,3.975000000000005,30,1,100.975,False,False,0.11070150460645789,PGF,balanced,5.0,0.3,123
7,24.0,30,1,101.0,False,False,0.09524582458456826,PGF,balanced,5.0,0.3,123
8,35.800000000000004,30,5,105.0,False,False,0.08194800181844268,PGF,balanced,5.0,0.3,123
9,107.99,16,1,184.99,True,False,0.07563236142573805,PGF,balanced,5.0,0.3,123
10,89.175,11,1,184.975,True,False,0.07157503161735276,PGF,balanced,5.0,0.3,123
11,116.0,6,3,187.0,True,False,0.06945444303778466,PGF,balanced,5.0,0.3,123
12,113.0,6,2,186.0,True,False,0.0673966821765169,PGF,balanced,5.0,0.3,123
13,113.0,6,2,186.0,True,False,0.06539988760591339,PGF,balanced,5.0,0.3,123
14,92.975,6,2,185.975,True,False,0.06346225304776792,PGF,balanced,5.0,0.3,123
15,92.985,6,2,185.985,True,False,0.061582025739364867,PGF,balanced,5.0,0.3,123
16,72.55999999999997,24,3,186.95999999999998,True,False,0.05460191930558974,PGF,balanced,5.0,0.3,123
17,112.99,6,2,185.99,True,False,0.05298420145223345,PGF,balanced,5.0,0.3,123
18,88.975,11,1,184.975,True,False,0.05014184170207921,PGF,balanced,5.0,0.3,123
19,94.97500000000001,11,3,186.975,True,False,0.04745196153504333,PGF,balanced,5.0,0.3,123
20,89.975,6,1,184.975,True,False,0.04604607898863699,PGF,balanced,5.0,0.3,123
21,110.0,6,1,185.0,True,False,0.04468184921422049,PGF,balanced,5.0,0.3,123
22,98.975,6,4,187.975,True,False,0.04335803814468143,PGF,balanced,5.0,0.3,123
23,89.985,6,1,184.985,True,False,0.0420734482752192,PGF,balanced,5.0,0.3,123
24,92.975,6,2,185.975,True,False,0.040826917580095504,PGF,balanced,5.0,0.3,123
25,116.0,6,3,187.0,True,False,0.039617318461478715,PGF,balanced,5.0,0.3,123
26,116.0,6,3,187.0,True,False,0.038443556729431415,PGF,balanced,5.0,0.3,123
27,116.0,6,3,187.0,True,False,0.03730457061211832,PGF,balanced,5.0,0.3,123
