episode,total_reward,steps,resources_collected,final_resources,goal_reached,death_by_hazard,epsilon,agent_type,economy,balance,spawn_rate,seed
1,23.769999999999996,30,0,99.96999999999998,False,False,0.1720768383829392,PGF,favorable,10.0,0.05,123
2,23.4,30,0,100.0,False,False,0.14805219153934096,PGF,favorable,10.0,0.05,123
3,109.79,14,1,184.99,True,False,0.13801871219843223,PGF,favorable,10.0,0.05,123
4,23.79,30,0,99.99,False,False,0.11874911816395511,PGF,favorable,10.0,0.05,123
5,25.174999999999997,30,1,100.975,False,False,0.10216986407207726,PGF,favorable,10.0,0.05,123
6,23.99,30,0,99.99,False,False,0.08790533593768854,PGF,favorable,10.0,0.05,123
7,22.999999999999996,30,0,100.0,False,False,0.07563236142573805,PGF,favorable,10.0,0.05,123
8,22.999999999999996,30,0,100.0,False,False,0.06507288816788383,PGF,favorable,10.0,0.05,123
9,22.999999999999996,30,0,100.0,False,False,0.0559876843018801,PGF,favorable,10.0,0.05,123
10,109.97500000000001,22,2,185.975,True,False,0.05014184170207921,PGF,favorable,10.0,0.05,123
11,109.67500000000001,15,1,184.975,True,False,0.04651001640224943,PGF,favorable,10.0,0.05,123
12,110.58500000000001,6,1,184.985,True,False,0.04513204132645185,PGF,favorable,10.0,0.05,123
13,110.575,6,1,184.975,True,False,0.043794892194319764,PGF,favorable,10.0,0.05,123
14,111.575,6,2,185.975,True,False,0.0424973594355892,PGF,favorable,10.0,0.05,123
15,110.575,6,1,184.975,True,False,0.04123826931652787,PGF,favorable,10.0,0.05,123
16,110.275,9,1,184.975,True,False,0.039419231869171324,PGF,favorable,10.0,0.05,123
17,110.575,6,1,184.975,True,False,0.03825133894578426,PGF,favorable,10.0,0.05,123
18,110.575,6,1,184.975,True,False,0.03711804775905773,PGF,favorable,10.0,0.05,123
19,110.575,6,1,184.975,True,False,0.03601833314636256,PGF,favorable,10.0,0.05,123
20,110.575,6,1,184.975,True,False,0.0349512003180658,PGF,favorable,10.0,0.05,123
21,110.56500000000001,8,1,184.96499999999997,True,False,0.03357737501017741,PGF,favorable,10.0,0.05,123
22,24.974999999999998,30,1,100.975,False,False,0.028889442664748223,PGF,favorable,10.0,0.05,123
23,111.49000000000001,9,2,185.99,True,False,0.027615117167791067,PGF,favorable,10.0,0.05,123
24,112.60000000000001,6,3,187.0,True,False,0.02679695054227671,PGF,favorable,10.0,0.05,123
25,110.60000000000001,6,1,185.0,True,False,0.026003024140804794,PGF,favorable,10.0,0.05,123
26,110.575,6,1,184.975,True,False,0.025232619786364305,PGF,favorable,10.0,0.05,123
27,110.575,6,1,184.975,True,False,0.024485040579726884,PGF,favorable,10.0,0.05,123
28,110.575,6,1,184.975,True,False,0.02375961026903957,PGF,favorable,10.0,0.05,123
29,110.575,6,1,184.975,True,False,0.023055672638094826,PGF,favorable,10.0,0.05,123
30,110.575,6,1,184.975,True,False,0.022372590912724668,PGF,favorable,10.0,0.05,123
31,110.47500000000001,7,1,184.975,True,False,0.02160119844885791,PGF,favorable,10.0,0.05,123
32,110.575,6,1,184.975,True,False,0.020961209143920925,PGF,favorable,10.0,0.05,123
33,110.575,6,1,184.975,True,False,0.02034018111612805,PGF,favorable,10.0,0.05,123
34,110.58500000000001,6,1,184.985,True,False,0.019737552590418102,PGF,favorable,10.0,0.05,123
35,110.575,6,1,184.975,True,False,0.019152778435715275,PGF,favorable,10.0,0.05,123
36,110.575,6,1,184.975,True,False,0.018585329671809606,PGF,favorable,10.0,0.05,123
37,111.575,6,2,185.975,True,False,0.018034692990847347,PGF,favorable,10.0,0.05,123
38,110.575,6,1,184.975,True,False,0.017500370292998394,PGF,favorable,10.0,0.05,123
39,111.575,6,2,185.975,True,False,0.016981878235880692,PGF,favorable,10.0,0.05,123
40,111.575,6,2,185.975,True,False,0.0164787477973341,PGF,favorable,10.0,0.05,123
41,111.575,6,2,185.975,True,False,0.015990523851148124,PGF,favorable,10.0,0.05,123
42,111.59,6,2,185.99,True,False,0.015516764755359819,PGF,favorable,10.0,0.05,123
43,110.575,6,1,184.975,True,False,0.015057041952749367,PGF,favorable,10.0,0.05,123
44,110.59,6,1,184.99,True,False,0.014610939583171967,PGF,favorable,10.0,0.05,123
45,110.60000000000001,6,1,185.0,True,False,0.014178054107375371,PGF,favorable,10.0,0.05,123
46,110.575,6,1,184.975,True,False,0.013757993941962747,PGF,favorable,10.0,0.05,123
47,111.575,6,2,185.975,True,False,0.01335037910517069,PGF,favorable,10.0,0.05,123
48,110.59,8,1,184.99,True,False,0.012825616335432347,PGF,favorable,10.0,0.05,123
49,110.575,6,1,184.975,True,False,0.012445625507454199,PGF,favorable,10.0,0.05,123
50,110.575,6,1,184.975,True,False,0.012076892854176676,PGF,favorable,10.0,0.05,123
