episode,total_reward,steps,resources_collected,final_resources,goal_reached,death_by_hazard,epsilon,agent_type,economy,balance,spawn_rate,seed
1,20.4,30,2,102.0,False,False,0.1720768383829392,PGF,harsh,3.33,0.3,42
2,17.6,30,0,100.0,False,False,0.14805219153934096,PGF,harsh,3.33,0.3,42
3,19.200000000000003,30,1,101.0,False,False,0.12738176517877567,PGF,harsh,3.33,0.3,42
4,17.800000000000004,30,0,100.0,False,False,0.10959725709800847,PGF,harsh,3.33,0.3,42
5,21.0,30,3,103.0,False,False,0.09429574748433718,PGF,harsh,3.33,0.3,42
6,17.6,30,0,100.0,False,False,0.08113057050030371,PGF,harsh,3.33,0.3,42
7,104.4,26,2,186.0,True,False,0.071217156459266,PGF,harsh,3.33,0.3,42
8,103.48500000000001,29,2,185.985,True,False,0.061582025739364867,PGF,harsh,3.33,0.3,42
9,107.09,17,2,185.99,True,False,0.05655178839108113,PGF,harsh,3.33,0.3,42
10,21.0,30,3,103.0,False,False,0.04865626475619124,PGF,harsh,3.33,0.3,42
11,19.0,30,1,101.0,False,False,0.041863081033843105,PGF,harsh,3.33,0.3,42
12,21.0,30,3,103.0,False,False,0.03601833314636256,PGF,harsh,3.33,0.3,42
13,108.5,9,1,185.0,True,False,0.034429549284418624,PGF,harsh,3.33,0.3,42
14,106.5,19,2,186.0,True,False,0.031301840315393535,PGF,harsh,3.33,0.3,42
15,111.385,6,3,186.985,True,False,0.030374445334317546,PGF,harsh,3.33,0.3,42
16,18.975,30,1,100.975,False,False,0.026133692603823915,PGF,harsh,3.33,0.3,42
17,109.79,8,2,185.99,True,False,0.02510645668743248,PGF,harsh,3.33,0.3,42
18,109.375,6,1,184.975,True,False,0.02436261537682825,PGF,harsh,3.33,0.3,42
19,112.385,6,4,187.985,True,False,0.02364081221769437,PGF,harsh,3.33,0.3,42
20,110.385,6,2,185.985,True,False,0.022940394274904352,PGF,harsh,3.33,0.3,42
21,104.47500000000001,29,3,186.975,True,False,0.019836736271776987,PGF,harsh,3.33,0.3,42
22,110.375,6,2,185.975,True,False,0.019249023553482687,PGF,harsh,3.33,0.3,42
23,110.385,6,2,185.985,True,False,0.01867872328825086,PGF,harsh,3.33,0.3,42
24,109.375,6,1,184.975,True,False,0.018125319588791305,PGF,harsh,3.33,0.3,42
25,111.385,6,3,186.985,True,False,0.017588311852259692,PGF,harsh,3.33,0.3,42
26,111.375,6,3,186.975,True,False,0.017067214307417783,PGF,harsh,3.33,0.3,42
27,109.375,6,1,184.975,True,False,0.016561555575210152,PGF,harsh,3.33,0.3,42
28,112.385,6,4,187.985,True,False,0.016070878242359924,PGF,harsh,3.33,0.3,42
29,111.375,6,3,186.975,True,False,0.015594738447597808,PGF,harsh,3.33,0.3,42
30,109.375,6,1,184.975,True,False,0.015132705480150117,PGF,harsh,3.33,0.3,42
31,110.375,6,2,185.975,True,False,0.01468436139012258,PGF,harsh,3.33,0.3,42
32,110.375,6,2,185.975,True,False,0.014249300610427508,PGF,harsh,3.33,0.3,42
33,110.385,6,2,185.985,True,False,0.013827129589912309,PGF,harsh,3.33,0.3,42
34,109.385,6,1,184.985,True,False,0.013417466437357478,PGF,harsh,3.33,0.3,42
35,109.385,6,1,184.985,True,False,0.013019940576022048,PGF,harsh,3.33,0.3,42
36,111.385,6,3,186.985,True,False,0.012634192408423978,PGF,harsh,3.33,0.3,42
37,109.08500000000001,7,1,184.985,True,False,0.012198573626096994,PGF,harsh,3.33,0.3,42
38,109.375,6,1,184.975,True,False,0.011837160500122899,PGF,harsh,3.33,0.3,42
39,110.375,6,2,185.975,True,False,0.011486455138157128,PGF,harsh,3.33,0.3,42
40,111.375,6,3,186.975,True,False,0.011146140296021703,PGF,harsh,3.33,0.3,42
41,110.385,6,2,185.985,True,False,0.010815908128687568,PGF,harsh,3.33,0.3,42
42,109.385,6,1,184.985,True,False,0.010495459911801388,PGF,harsh,3.33,0.3,42
43,111.385,6,3,186.985,True,False,0.010184505771462805,PGF,harsh,3.33,0.3,42
44,110.385,6,2,185.985,True,False,0.01,PGF,harsh,3.33,0.3,42
45,111.385,6,3,186.985,True,False,0.01,PGF,harsh,3.33,0.3,42
46,111.385,6,3,186.985,True,False,0.01,PGF,harsh,3.33,0.3,42
47,110.385,6,2,185.985,True,False,0.01,PGF,harsh,3.33,0.3,42
48,109.385,6,1,184.985,True,False,0.01,PGF,harsh,3.33,0.3,42
49,110.385,6,2,185.985,True,False,0.01,PGF,harsh,3.33,0.3,42
50,110.385,6,2,185.985,True,False,0.01,PGF,harsh,3.33,0.3,42
51,110.385,6,2,185.985,True,False,0.01,PGF,harsh,3.33,0.3,42
52,111.385,6,3,186.985,True,False,0.01,PGF,harsh,3.33,0.3,42
53,109.385,6,1,184.985,True,False,0.01,PGF,harsh,3.33,0.3,42
54,110.39,6,2,185.99,True,False,0.01,PGF,harsh,3.33,0.3,42
55,109.4,6,1,185.0,True,False,0.01,PGF,harsh,3.33,0.3,42
56,111.39,6,3,186.99,True,False,0.01,PGF,harsh,3.33,0.3,42
57,109.385,6,1,184.985,True,False,0.01,PGF,harsh,3.33,0.3,42
58,111.08500000000001,7,3,186.985,True,False,0.01,PGF,harsh,3.33,0.3,42
59,109.385,6,1,184.985,True,False,0.01,PGF,harsh,3.33,0.3,42
60,109.385,6,1,184.985,True,False,0.01,PGF,harsh,3.33,0.3,42
61,109.385,6,1,184.985,True,False,0.01,PGF,harsh,3.33,0.3,42
62,111.385,6,3,186.985,True,False,0.01,PGF,harsh,3.33,0.3,42
63,109.385,6,1,184.985,True,False,0.01,PGF,harsh,3.33,0.3,42
64,110.385,6,2,185.985,True,False,0.01,PGF,harsh,3.33,0.3,42
65,110.4,6,2,186.0,True,False,0.01,PGF,harsh,3.33,0.3,42
66,109.385,6,1,184.985,True,False,0.01,PGF,harsh,3.33,0.3,42
67,109.385,6,1,184.985,True,False,0.01,PGF,harsh,3.33,0.3,42
68,109.4,6,1,185.0,True,False,0.01,PGF,harsh,3.33,0.3,42
69,110.4,6,2,186.0,True,False,0.01,PGF,harsh,3.33,0.3,42
70,111.4,6,3,187.0,True,False,0.01,PGF,harsh,3.33,0.3,42
71,109.4,6,1,185.0,True,False,0.01,PGF,harsh,3.33,0.3,42
72,108.99000000000001,8,1,184.99,True,False,0.01,PGF,harsh,3.33,0.3,42
73,111.4,6,3,187.0,True,False,0.01,PGF,harsh,3.33,0.3,42
74,111.4,6,3,187.0,True,False,0.01,PGF,harsh,3.33,0.3,42
75,111.4,6,3,187.0,True,False,0.01,PGF,harsh,3.33,0.3,42
76,112.4,6,4,188.0,True,False,0.01,PGF,harsh,3.33,0.3,42
77,110.4,6,2,186.0,True,False,0.01,PGF,harsh,3.33,0.3,42
78,110.4,6,2,186.0,True,False,0.01,PGF,harsh,3.33,0.3,42
79,110.4,6,2,186.0,True,False,0.01,PGF,harsh,3.33,0.3,42
80,109.4,6,1,185.0,True,False,0.01,PGF,harsh,3.33,0.3,42
81,111.10000000000001,7,3,187.0,True,False,0.01,PGF,harsh,3.33,0.3,42
82,110.4,6,2,186.0,True,False,0.01,PGF,harsh,3.33,0.3,42
83,109.4,6,1,185.0,True,False,0.01,PGF,harsh,3.33,0.3,42
84,110.4,6,2,186.0,True,False,0.01,PGF,harsh,3.33,0.3,42
85,111.4,6,3,187.0,True,False,0.01,PGF,harsh,3.33,0.3,42
86,109.2,10,2,186.0,True,False,0.01,PGF,harsh,3.33,0.3,42
87,110.4,6,2,186.0,True,False,0.01,PGF,harsh,3.33,0.3,42
88,109.4,6,1,185.0,True,False,0.01,PGF,harsh,3.33,0.3,42
89,110.4,6,2,186.0,True,False,0.01,PGF,harsh,3.33,0.3,42
90,109.4,6,1,185.0,True,False,0.01,PGF,harsh,3.33,0.3,42
91,109.80000000000001,8,2,186.0,True,False,0.01,PGF,harsh,3.33,0.3,42
92,110.10000000000001,7,2,186.0,True,False,0.01,PGF,harsh,3.33,0.3,42
93,110.4,6,2,186.0,True,False,0.01,PGF,harsh,3.33,0.3,42
94,109.4,6,1,185.0,True,False,0.01,PGF,harsh,3.33,0.3,42
95,110.4,6,2,186.0,True,False,0.01,PGF,harsh,3.33,0.3,42
96,109.4,6,1,185.0,True,False,0.01,PGF,harsh,3.33,0.3,42
97,113.4,6,5,189.0,True,False,0.01,PGF,harsh,3.33,0.3,42
98,109.4,6,1,185.0,True,False,0.01,PGF,harsh,3.33,0.3,42
99,110.4,6,2,186.0,True,False,0.01,PGF,harsh,3.33,0.3,42
100,106.7,15,1,185.0,True,False,0.01,PGF,harsh,3.33,0.3,42
101,109.4,6,1,185.0,True,False,0.01,PGF,harsh,3.33,0.3,42
102,105.5,19,1,185.0,True,False,0.01,PGF,harsh,3.33,0.3,42
103,109.4,6,1,185.0,True,False,0.01,PGF,harsh,3.33,0.3,42
104,111.4,6,3,187.0,True,False,0.01,PGF,harsh,3.33,0.3,42
105,111.4,6,3,187.0,True,False,0.01,PGF,harsh,3.33,0.3,42
106,112.4,6,4,188.0,True,False,0.01,PGF,harsh,3.33,0.3,42
107,110.4,6,2,186.0,True,False,0.01,PGF,harsh,3.33,0.3,42
108,109.4,6,1,185.0,True,False,0.01,PGF,harsh,3.33,0.3,42
109,110.4,6,2,186.0,True,False,0.01,PGF,harsh,3.33,0.3,42
110,110.4,6,2,186.0,True,False,0.01,PGF,harsh,3.33,0.3,42
111,111.4,6,3,187.0,True,False,0.01,PGF,harsh,3.33,0.3,42
112,110.4,6,2,186.0,True,False,0.01,PGF,harsh,3.33,0.3,42
113,111.4,6,3,187.0,True,False,0.01,PGF,harsh,3.33,0.3,42
114,110.4,6,2,186.0,True,False,0.01,PGF,harsh,3.33,0.3,42
115,109.4,6,1,185.0,True,False,0.01,PGF,harsh,3.33,0.3,42
116,110.4,6,2,186.0,True,False,0.01,PGF,harsh,3.33,0.3,42
117,112.4,6,4,188.0,True,False,0.01,PGF,harsh,3.33,0.3,42
118,110.4,6,2,186.0,True,False,0.01,PGF,harsh,3.33,0.3,42
119,110.4,6,2,186.0,True,False,0.01,PGF,harsh,3.33,0.3,42
120,109.5,9,2,186.0,True,False,0.01,PGF,harsh,3.33,0.3,42
121,109.4,6,1,185.0,True,False,0.01,PGF,harsh,3.33,0.3,42
122,109.0,8,1,185.0,True,False,0.01,PGF,harsh,3.33,0.3,42
123,110.4,6,2,186.0,True,False,0.01,PGF,harsh,3.33,0.3,42
124,107.9,11,1,185.0,True,False,0.01,PGF,harsh,3.33,0.3,42
125,109.4,6,1,185.0,True,False,0.01,PGF,harsh,3.33,0.3,42
126,110.4,6,2,186.0,True,False,0.01,PGF,harsh,3.33,0.3,42
127,109.4,6,1,185.0,True,False,0.01,PGF,harsh,3.33,0.3,42
