episode,total_reward,steps,resources_collected,final_resources,goal_reached,death_by_hazard,epsilon,agent_type,economy,balance,spawn_rate,seed
1,26.58,30,1,100.97999999999999,False,False,0.1720768383829392,PGF,favorable,10.0,0.2,456
2,91.36500000000001,30,2,185.96499999999997,True,False,0.14805219153934096,PGF,favorable,10.0,0.2,456
3,22.999999999999996,30,0,100.0,False,False,0.12738176517877567,PGF,favorable,10.0,0.2,456
4,23.99,30,0,99.99,False,False,0.10959725709800847,PGF,favorable,10.0,0.2,456
5,23.199999999999996,30,0,100.0,False,False,0.09429574748433718,PGF,favorable,10.0,0.2,456
6,23.79,30,0,99.99,False,False,0.08113057050030371,PGF,favorable,10.0,0.2,456
7,33.2,30,3,103.0,False,False,0.06980346033948207,PGF,favorable,10.0,0.2,456
8,24.189999999999998,30,0,99.99,False,False,0.06005779381703479,PGF,favorable,10.0,0.2,456
9,7.175000000000001,30,1,100.975,False,False,0.05167277640144891,PGF,favorable,10.0,0.2,456
10,93.57500000000002,6,2,185.975,True,False,0.05014184170207921,PGF,favorable,10.0,0.2,456
11,113.60000000000001,8,2,186.0,True,False,0.048170918515248226,PGF,favorable,10.0,0.2,456
12,90.57500000000002,6,1,184.975,True,False,0.04674373507763762,PGF,favorable,10.0,0.2,456
13,108.49000000000001,27,1,184.99,True,False,0.040826917580095504,PGF,favorable,10.0,0.2,456
14,116.59,6,3,186.99,True,False,0.039617318461478715,PGF,favorable,10.0,0.2,456
15,116.60000000000001,6,3,187.0,True,False,0.038443556729431415,PGF,favorable,10.0,0.2,456
16,113.60000000000001,6,2,186.0,True,False,0.03730457061211832,PGF,favorable,10.0,0.2,456
17,89.675,15,1,184.975,True,False,0.03460256209489309,PGF,favorable,10.0,0.2,456
18,93.57500000000002,6,2,185.975,True,False,0.03357737501017741,PGF,favorable,10.0,0.2,456
19,29.800000000000008,30,2,102.0,False,False,0.028889442664748223,PGF,favorable,10.0,0.2,456
20,90.58500000000001,6,1,184.985,True,False,0.02803352097249569,PGF,favorable,10.0,0.2,456
21,90.57500000000002,6,1,184.975,True,False,0.02720295809217214,PGF,favorable,10.0,0.2,456
22,90.57500000000002,6,1,184.975,True,False,0.026397002705814413,PGF,favorable,10.0,0.2,456
23,99.575,6,4,187.975,True,False,0.025614925755125268,PGF,favorable,10.0,0.2,456
24,93.57500000000002,6,2,185.975,True,False,0.024856019781975342,PGF,favorable,10.0,0.2,456
25,90.57500000000002,6,1,184.975,True,False,0.02411959828844439,PGF,favorable,10.0,0.2,456
26,90.57500000000002,6,1,184.975,True,False,0.02340499511582287,PGF,favorable,10.0,0.2,456
27,93.57500000000002,6,2,185.975,True,False,0.022711563842012183,PGF,favorable,10.0,0.2,456
28,90.57500000000002,6,1,184.975,True,False,0.02203867719677839,PGF,favorable,10.0,0.2,456
29,93.57500000000002,6,2,185.975,True,False,0.021385726494330556,PGF,favorable,10.0,0.2,456
30,93.57500000000002,6,2,185.975,True,False,0.020752121082710316,PGF,favorable,10.0,0.2,456
31,90.57500000000002,6,1,184.975,True,False,0.020137287809494673,PGF,favorable,10.0,0.2,456
32,90.47500000000001,7,1,184.975,True,False,0.01944296715081204,PGF,favorable,10.0,0.2,456
33,90.37500000000001,8,1,184.975,True,False,0.01867872328825086,PGF,favorable,10.0,0.2,456
34,93.57500000000002,6,2,185.975,True,False,0.018125319588791305,PGF,favorable,10.0,0.2,456
35,93.57500000000002,6,2,185.975,True,False,0.017588311852259692,PGF,favorable,10.0,0.2,456
36,93.57500000000002,6,2,185.975,True,False,0.017067214307417783,PGF,favorable,10.0,0.2,456
37,99.575,6,4,187.975,True,False,0.016561555575210152,PGF,favorable,10.0,0.2,456
38,96.47500000000001,7,3,186.975,True,False,0.015990523851148124,PGF,favorable,10.0,0.2,456
39,90.57500000000002,6,1,184.975,True,False,0.015516764755359819,PGF,favorable,10.0,0.2,456
40,93.57500000000002,6,2,185.975,True,False,0.015057041952749367,PGF,favorable,10.0,0.2,456
41,96.575,6,3,186.975,True,False,0.014610939583171967,PGF,favorable,10.0,0.2,456
42,93.57500000000002,6,2,185.975,True,False,0.014178054107375371,PGF,favorable,10.0,0.2,456
43,90.58500000000001,6,1,184.985,True,False,0.013757993941962747,PGF,favorable,10.0,0.2,456
44,90.58500000000001,6,1,184.985,True,False,0.01335037910517069,PGF,favorable,10.0,0.2,456
45,90.48500000000001,7,1,184.985,True,False,0.012890066668776227,PGF,favorable,10.0,0.2,456
46,93.57500000000002,6,2,185.975,True,False,0.012508166339149949,PGF,favorable,10.0,0.2,456
47,90.57500000000002,6,1,184.975,True,False,0.01213758075796651,PGF,favorable,10.0,0.2,456
48,110.60000000000001,6,1,185.0,True,False,0.011777974697622285,PGF,favorable,10.0,0.2,456
49,113.60000000000001,6,2,186.0,True,False,0.011429022862466342,PGF,favorable,10.0,0.2,456
50,96.58500000000001,6,3,186.985,True,False,0.011090409594541594,PGF,favorable,10.0,0.2,456
51,113.60000000000001,6,2,186.0,True,False,0.01076182858804413,PGF,favorable,10.0,0.2,456
52,110.60000000000001,6,1,185.0,True,False,0.010442982612242382,PGF,favorable,10.0,0.2,456
53,93.58500000000001,6,2,185.985,True,False,0.010133583242605491,PGF,favorable,10.0,0.2,456
54,125.60000000000001,6,6,190.0,True,False,0.01,PGF,favorable,10.0,0.2,456
55,113.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.2,456
56,96.58500000000001,6,3,186.985,True,False,0.01,PGF,favorable,10.0,0.2,456
57,116.60000000000001,6,3,187.0,True,False,0.01,PGF,favorable,10.0,0.2,456
58,113.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.2,456
59,110.60000000000001,6,1,185.0,True,False,0.01,PGF,favorable,10.0,0.2,456
60,116.60000000000001,6,3,187.0,True,False,0.01,PGF,favorable,10.0,0.2,456
61,113.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.2,456
62,116.60000000000001,6,3,187.0,True,False,0.01,PGF,favorable,10.0,0.2,456
63,113.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.2,456
64,110.60000000000001,6,1,185.0,True,False,0.01,PGF,favorable,10.0,0.2,456
65,113.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.2,456
66,116.60000000000001,6,3,187.0,True,False,0.01,PGF,favorable,10.0,0.2,456
67,116.60000000000001,6,3,187.0,True,False,0.01,PGF,favorable,10.0,0.2,456
68,113.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.2,456
69,113.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.2,456
70,113.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.2,456
71,113.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.2,456
72,116.60000000000001,6,3,187.0,True,False,0.01,PGF,favorable,10.0,0.2,456
73,116.60000000000001,6,3,187.0,True,False,0.01,PGF,favorable,10.0,0.2,456
74,113.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.2,456
75,116.60000000000001,6,3,187.0,True,False,0.01,PGF,favorable,10.0,0.2,456
