episode,total_reward,steps,resources_collected,final_resources,goal_reached,death_by_hazard,epsilon,agent_type,economy,balance,spawn_rate,seed
1,26.4,30,2,102.0,False,False,0.1720768383829392,PGF,favorable,10.0,0.4,42
2,23.599999999999998,30,0,100.0,False,False,0.14805219153934096,PGF,favorable,10.0,0.4,42
3,25.2,30,1,101.0,False,False,0.12738176517877567,PGF,favorable,10.0,0.4,42
4,25.799999999999997,30,2,102.0,False,False,0.10959725709800847,PGF,favorable,10.0,0.4,42
5,23.999999999999996,30,0,100.0,False,False,0.09429574748433718,PGF,favorable,10.0,0.4,42
6,24.599999999999998,30,1,101.0,False,False,0.08113057050030371,PGF,favorable,10.0,0.4,42
7,25.999999999999996,30,2,102.0,False,False,0.06980346033948207,PGF,favorable,10.0,0.4,42
8,110.60000000000001,6,1,185.0,True,False,0.06773535897137377,PGF,favorable,10.0,0.4,42
9,23.599999999999998,30,0,100.0,False,False,0.05827843209263726,PGF,favorable,10.0,0.4,42
10,111.9,13,3,187.0,True,False,0.05460191930558974,PGF,favorable,10.0,0.4,42
11,112.60000000000001,6,3,187.0,True,False,0.05298420145223345,PGF,favorable,10.0,0.4,42
12,23.599999999999998,30,0,100.0,False,False,0.04558676935072533,PGF,favorable,10.0,0.4,42
13,23.599999999999998,30,0,100.0,False,False,0.03922213570982547,PGF,favorable,10.0,0.4,42
14,24.599999999999998,30,1,101.0,False,False,0.03374610553786674,PGF,favorable,10.0,0.4,42
15,23.599999999999998,30,0,100.0,False,False,0.02903461574346555,PGF,favorable,10.0,0.4,42
16,23.599999999999998,30,0,100.0,False,False,0.024980924403995318,PGF,favorable,10.0,0.4,42
17,24.799999999999997,30,1,101.0,False,False,0.021493192456613623,PGF,favorable,10.0,0.4,42
18,25.79,30,2,101.99,False,False,0.01849240302345056,PGF,favorable,10.0,0.4,42
19,23.79,30,0,99.99,False,False,0.015910571231892382,PGF,favorable,10.0,0.4,42
20,25.99,30,2,101.99,False,False,0.013689203972252933,PGF,favorable,10.0,0.4,42
21,25.169999999999998,30,1,100.97,False,False,0.011777974697622285,PGF,favorable,10.0,0.4,42
22,110.58500000000001,6,1,184.985,True,False,0.011429022862466342,PGF,favorable,10.0,0.4,42
23,112.60000000000001,6,3,187.0,True,False,0.011090409594541594,PGF,favorable,10.0,0.4,42
24,112.60000000000001,6,3,187.0,True,False,0.01076182858804413,PGF,favorable,10.0,0.4,42
25,112.60000000000001,6,3,187.0,True,False,0.010442982612242382,PGF,favorable,10.0,0.4,42
26,24.985,30,1,100.985,False,False,0.01,PGF,favorable,10.0,0.4,42
27,111.58500000000001,6,2,185.985,True,False,0.01,PGF,favorable,10.0,0.4,42
28,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.4,42
29,113.58500000000001,6,4,187.985,True,False,0.01,PGF,favorable,10.0,0.4,42
30,112.60000000000001,6,3,187.0,True,False,0.01,PGF,favorable,10.0,0.4,42
31,112.60000000000001,6,3,187.0,True,False,0.01,PGF,favorable,10.0,0.4,42
32,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.4,42
33,110.60000000000001,6,1,185.0,True,False,0.01,PGF,favorable,10.0,0.4,42
34,110.58500000000001,6,1,184.985,True,False,0.01,PGF,favorable,10.0,0.4,42
35,110.58500000000001,6,1,184.985,True,False,0.01,PGF,favorable,10.0,0.4,42
36,111.58500000000001,6,2,185.985,True,False,0.01,PGF,favorable,10.0,0.4,42
37,111.50000000000001,7,2,186.0,True,False,0.01,PGF,favorable,10.0,0.4,42
38,112.60000000000001,6,3,187.0,True,False,0.01,PGF,favorable,10.0,0.4,42
39,111.58500000000001,6,2,185.985,True,False,0.01,PGF,favorable,10.0,0.4,42
40,112.58500000000001,6,3,186.985,True,False,0.01,PGF,favorable,10.0,0.4,42
41,110.60000000000001,6,1,185.0,True,False,0.01,PGF,favorable,10.0,0.4,42
42,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.4,42
43,110.60000000000001,6,1,185.0,True,False,0.01,PGF,favorable,10.0,0.4,42
44,110.60000000000001,6,1,185.0,True,False,0.01,PGF,favorable,10.0,0.4,42
45,112.60000000000001,6,3,187.0,True,False,0.01,PGF,favorable,10.0,0.4,42
46,110.60000000000001,6,1,185.0,True,False,0.01,PGF,favorable,10.0,0.4,42
47,112.60000000000001,6,3,187.0,True,False,0.01,PGF,favorable,10.0,0.4,42
48,110.60000000000001,6,1,185.0,True,False,0.01,PGF,favorable,10.0,0.4,42
49,112.60000000000001,6,3,187.0,True,False,0.01,PGF,favorable,10.0,0.4,42
50,110.60000000000001,6,1,185.0,True,False,0.01,PGF,favorable,10.0,0.4,42
51,115.50000000000001,7,6,190.0,True,False,0.01,PGF,favorable,10.0,0.4,42
52,113.60000000000001,6,4,188.0,True,False,0.01,PGF,favorable,10.0,0.4,42
53,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.4,42
54,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.4,42
55,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.4,42
56,113.60000000000001,6,4,188.0,True,False,0.01,PGF,favorable,10.0,0.4,42
57,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.4,42
58,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.4,42
59,110.60000000000001,6,1,185.0,True,False,0.01,PGF,favorable,10.0,0.4,42
60,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.4,42
61,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.4,42
62,113.60000000000001,6,4,188.0,True,False,0.01,PGF,favorable,10.0,0.4,42
63,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.4,42
64,110.60000000000001,6,1,185.0,True,False,0.01,PGF,favorable,10.0,0.4,42
65,112.60000000000001,6,3,187.0,True,False,0.01,PGF,favorable,10.0,0.4,42
66,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.4,42
67,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.4,42
68,112.60000000000001,6,3,187.0,True,False,0.01,PGF,favorable,10.0,0.4,42
69,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.4,42
70,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.4,42
71,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.4,42
72,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.4,42
73,112.60000000000001,6,3,187.0,True,False,0.01,PGF,favorable,10.0,0.4,42
74,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.4,42
75,110.60000000000001,6,1,185.0,True,False,0.01,PGF,favorable,10.0,0.4,42
76,110.60000000000001,6,1,185.0,True,False,0.01,PGF,favorable,10.0,0.4,42
77,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.4,42
78,112.60000000000001,6,3,187.0,True,False,0.01,PGF,favorable,10.0,0.4,42
79,112.60000000000001,6,3,187.0,True,False,0.01,PGF,favorable,10.0,0.4,42
80,110.60000000000001,6,1,185.0,True,False,0.01,PGF,favorable,10.0,0.4,42
81,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.4,42
82,110.60000000000001,6,1,185.0,True,False,0.01,PGF,favorable,10.0,0.4,42
83,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.4,42
84,110.60000000000001,6,1,185.0,True,False,0.01,PGF,favorable,10.0,0.4,42
85,110.60000000000001,6,1,185.0,True,False,0.01,PGF,favorable,10.0,0.4,42
86,110.60000000000001,6,1,185.0,True,False,0.01,PGF,favorable,10.0,0.4,42
87,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.4,42
88,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.4,42
89,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.4,42
90,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.4,42
91,110.60000000000001,6,1,185.0,True,False,0.01,PGF,favorable,10.0,0.4,42
92,110.60000000000001,6,1,185.0,True,False,0.01,PGF,favorable,10.0,0.4,42
93,110.60000000000001,6,1,185.0,True,False,0.01,PGF,favorable,10.0,0.4,42
94,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.4,42
95,112.60000000000001,6,3,187.0,True,False,0.01,PGF,favorable,10.0,0.4,42
96,112.60000000000001,6,3,187.0,True,False,0.01,PGF,favorable,10.0,0.4,42
97,110.60000000000001,6,1,185.0,True,False,0.01,PGF,favorable,10.0,0.4,42
98,110.60000000000001,6,1,185.0,True,False,0.01,PGF,favorable,10.0,0.4,42
99,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.4,42
100,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.4,42
101,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.4,42
102,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.4,42
103,112.60000000000001,6,3,187.0,True,False,0.01,PGF,favorable,10.0,0.4,42
104,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.4,42
105,110.60000000000001,6,1,185.0,True,False,0.01,PGF,favorable,10.0,0.4,42
106,110.60000000000001,6,1,185.0,True,False,0.01,PGF,favorable,10.0,0.4,42
107,112.50000000000001,7,3,187.0,True,False,0.01,PGF,favorable,10.0,0.4,42
108,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.4,42
109,110.60000000000001,6,1,185.0,True,False,0.01,PGF,favorable,10.0,0.4,42
110,112.60000000000001,6,3,187.0,True,False,0.01,PGF,favorable,10.0,0.4,42
111,113.60000000000001,6,4,188.0,True,False,0.01,PGF,favorable,10.0,0.4,42
112,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.4,42
113,111.80000000000001,14,3,187.0,True,False,0.01,PGF,favorable,10.0,0.4,42
114,109.385,30,2,185.985,True,False,0.01,PGF,favorable,10.0,0.4,42
115,110.60000000000001,6,1,185.0,True,False,0.01,PGF,favorable,10.0,0.4,42
116,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.4,42
117,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.4,42
118,113.4,8,4,188.0,True,False,0.01,PGF,favorable,10.0,0.4,42
119,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.4,42
120,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.4,42
121,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.4,42
122,110.60000000000001,6,1,185.0,True,False,0.01,PGF,favorable,10.0,0.4,42
123,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.4,42
124,109.00000000000001,22,1,185.0,True,False,0.01,PGF,favorable,10.0,0.4,42
125,112.60000000000001,6,3,187.0,True,False,0.01,PGF,favorable,10.0,0.4,42
126,110.60000000000001,6,1,185.0,True,False,0.01,PGF,favorable,10.0,0.4,42
127,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.4,42
128,113.60000000000001,8,4,188.0,True,False,0.01,PGF,favorable,10.0,0.4,42
129,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.4,42
130,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.4,42
131,110.60000000000001,6,1,185.0,True,False,0.01,PGF,favorable,10.0,0.4,42
132,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.4,42
133,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.4,42
134,112.60000000000001,6,3,187.0,True,False,0.01,PGF,favorable,10.0,0.4,42
135,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.4,42
136,112.60000000000001,6,3,187.0,True,False,0.01,PGF,favorable,10.0,0.4,42
137,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.4,42
138,110.60000000000001,8,1,185.0,True,False,0.01,PGF,favorable,10.0,0.4,42
139,113.60000000000001,6,4,188.0,True,False,0.01,PGF,favorable,10.0,0.4,42
140,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.4,42
141,112.60000000000001,6,3,187.0,True,False,0.01,PGF,favorable,10.0,0.4,42
142,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.4,42
143,111.60000000000001,6,2,186.0,True,False,0.01,PGF,favorable,10.0,0.4,42
