episode,total_reward,steps,resources_collected,final_resources,goal_reached,death_by_hazard,epsilon,agent_type,economy,balance,spawn_rate,seed
1,23.400000000000002,30,2,102.0,False,False,0.1720768383829392,PGF,balanced,5.0,0.4,42
2,20.599999999999998,30,0,100.0,False,False,0.14805219153934096,PGF,balanced,5.0,0.4,42
3,22.2,30,1,101.0,False,False,0.12738176517877567,PGF,balanced,5.0,0.4,42
4,23.0,30,2,102.0,False,False,0.10959725709800847,PGF,balanced,5.0,0.4,42
5,21.0,30,0,100.0,False,False,0.09429574748433718,PGF,balanced,5.0,0.4,42
6,21.6,30,1,101.0,False,False,0.08113057050030371,PGF,balanced,5.0,0.4,42
7,23.0,30,2,102.0,False,False,0.06980346033948207,PGF,balanced,5.0,0.4,42
8,110.0,6,1,185.0,True,False,0.06773535897137377,PGF,balanced,5.0,0.4,42
9,109.6,8,1,185.0,True,False,0.06507288816788383,PGF,balanced,5.0,0.4,42
10,111.0,6,2,186.0,True,False,0.06314494178252908,PGF,balanced,5.0,0.4,42
11,22.990000000000002,30,2,101.99,False,False,0.05432890970906179,PGF,balanced,5.0,0.4,42
12,21.8,30,1,101.0,False,False,0.04674373507763762,PGF,balanced,5.0,0.4,42
13,20.599999999999998,30,0,100.0,False,False,0.04021757073184788,PGF,balanced,5.0,0.4,42
14,22.8,30,2,102.0,False,False,0.03460256209489309,PGF,balanced,5.0,0.4,42
15,20.99,30,0,99.99,False,False,0.029771497426192704,PGF,balanced,5.0,0.4,42
16,20.985,30,0,99.985,False,False,0.025614925755125268,PGF,balanced,5.0,0.4,42
17,22.985,30,2,101.985,False,False,0.02203867719677839,PGF,balanced,5.0,0.4,42
18,111.0,6,2,186.0,True,False,0.021385726494330556,PGF,balanced,5.0,0.4,42
19,111.0,6,2,186.0,True,False,0.020752121082710316,PGF,balanced,5.0,0.4,42
20,110.6,8,2,186.0,True,False,0.01993641836359496,PGF,balanced,5.0,0.4,42
21,22.975,30,2,101.975,False,False,0.01715297920343496,PGF,balanced,5.0,0.4,42
22,111.0,6,2,186.0,True,False,0.016644779472573017,PGF,balanced,5.0,0.4,42
23,113.0,6,4,188.0,True,False,0.016151636424482335,PGF,balanced,5.0,0.4,42
24,106.585,23,1,184.985,True,False,0.014392869483525677,PGF,balanced,5.0,0.4,42
25,111.0,6,2,186.0,True,False,0.01396644487756603,PGF,balanced,5.0,0.4,42
26,110.0,6,1,185.0,True,False,0.013552654162629709,PGF,balanced,5.0,0.4,42
27,109.985,6,1,184.985,True,False,0.01315112302822863,PGF,balanced,5.0,0.4,42
28,107.37,20,1,184.97,True,False,0.011896643718716482,PGF,balanced,5.0,0.4,42
29,112.0,6,3,187.0,True,False,0.01154417601824837,PGF,balanced,5.0,0.4,42
30,110.0,6,1,185.0,True,False,0.011202151051278093,PGF,balanced,5.0,0.4,42
31,112.0,6,3,187.0,True,False,0.010870259425816651,PGF,balanced,5.0,0.4,42
32,112.0,6,3,187.0,True,False,0.010548200916383305,PGF,balanced,5.0,0.4,42
33,111.0,6,2,186.0,True,False,0.01023568419242493,PGF,balanced,5.0,0.4,42
34,108.785,17,2,185.985,True,False,0.01,PGF,balanced,5.0,0.4,42
35,111.0,6,2,186.0,True,False,0.01,PGF,balanced,5.0,0.4,42
36,113.0,6,4,188.0,True,False,0.01,PGF,balanced,5.0,0.4,42
37,112.0,6,3,187.0,True,False,0.01,PGF,balanced,5.0,0.4,42
38,111.0,6,2,186.0,True,False,0.01,PGF,balanced,5.0,0.4,42
39,111.0,6,2,186.0,True,False,0.01,PGF,balanced,5.0,0.4,42
40,112.0,6,3,187.0,True,False,0.01,PGF,balanced,5.0,0.4,42
41,111.0,6,2,186.0,True,False,0.01,PGF,balanced,5.0,0.4,42
42,112.0,6,3,187.0,True,False,0.01,PGF,balanced,5.0,0.4,42
43,111.0,6,2,186.0,True,False,0.01,PGF,balanced,5.0,0.4,42
44,110.0,6,1,185.0,True,False,0.01,PGF,balanced,5.0,0.4,42
45,110.0,6,1,185.0,True,False,0.01,PGF,balanced,5.0,0.4,42
46,110.8,8,2,186.0,True,False,0.01,PGF,balanced,5.0,0.4,42
47,111.0,6,2,186.0,True,False,0.01,PGF,balanced,5.0,0.4,42
48,110.0,6,1,185.0,True,False,0.01,PGF,balanced,5.0,0.4,42
49,111.0,6,2,186.0,True,False,0.01,PGF,balanced,5.0,0.4,42
50,111.0,6,2,186.0,True,False,0.01,PGF,balanced,5.0,0.4,42
51,111.0,6,2,186.0,True,False,0.01,PGF,balanced,5.0,0.4,42
52,111.0,6,2,186.0,True,False,0.01,PGF,balanced,5.0,0.4,42
53,110.0,6,1,185.0,True,False,0.01,PGF,balanced,5.0,0.4,42
54,109.4,9,1,185.0,True,False,0.01,PGF,balanced,5.0,0.4,42
55,110.0,6,1,185.0,True,False,0.01,PGF,balanced,5.0,0.4,42
56,114.0,6,5,189.0,True,False,0.01,PGF,balanced,5.0,0.4,42
57,111.0,6,2,186.0,True,False,0.01,PGF,balanced,5.0,0.4,42
58,111.0,6,2,186.0,True,False,0.01,PGF,balanced,5.0,0.4,42
59,112.0,6,3,187.0,True,False,0.01,PGF,balanced,5.0,0.4,42
60,111.8,7,3,187.0,True,False,0.01,PGF,balanced,5.0,0.4,42
61,110.0,6,1,185.0,True,False,0.01,PGF,balanced,5.0,0.4,42
62,113.0,6,4,188.0,True,False,0.01,PGF,balanced,5.0,0.4,42
63,111.0,6,2,186.0,True,False,0.01,PGF,balanced,5.0,0.4,42
64,110.0,6,1,185.0,True,False,0.01,PGF,balanced,5.0,0.4,42
65,113.0,6,4,188.0,True,False,0.01,PGF,balanced,5.0,0.4,42
66,110.0,6,1,185.0,True,False,0.01,PGF,balanced,5.0,0.4,42
67,112.0,6,3,187.0,True,False,0.01,PGF,balanced,5.0,0.4,42
68,112.0,6,3,187.0,True,False,0.01,PGF,balanced,5.0,0.4,42
69,113.0,6,4,188.0,True,False,0.01,PGF,balanced,5.0,0.4,42
70,111.0,6,2,186.0,True,False,0.01,PGF,balanced,5.0,0.4,42
71,112.0,6,3,187.0,True,False,0.01,PGF,balanced,5.0,0.4,42
72,111.0,6,2,186.0,True,False,0.01,PGF,balanced,5.0,0.4,42
73,111.0,6,2,186.0,True,False,0.01,PGF,balanced,5.0,0.4,42
74,111.0,6,2,186.0,True,False,0.01,PGF,balanced,5.0,0.4,42
75,111.0,6,2,186.0,True,False,0.01,PGF,balanced,5.0,0.4,42
