episode,total_reward,steps,resources_collected,final_resources,goal_reached,death_by_hazard,epsilon,agent_type,economy,balance,spawn_rate,seed
1,24.58,30,1,100.97999999999999,False,False,0.1720768383829392,PGF,favorable,10.0,0.3,456
2,109.37500000000001,30,2,185.975,True,False,0.14805219153934096,PGF,favorable,10.0,0.3,456
3,24.599999999999998,30,1,101.0,False,False,0.12738176517877567,PGF,favorable,10.0,0.3,456
4,25.599999999999998,30,1,101.0,False,False,0.10959725709800847,PGF,favorable,10.0,0.3,456
5,25.0,30,1,101.0,False,False,0.09429574748433718,PGF,favorable,10.0,0.3,456
6,24.799999999999997,30,1,101.0,False,False,0.08113057050030371,PGF,favorable,10.0,0.3,456
7,26.2,30,2,102.0,False,False,0.06980346033948207,PGF,favorable,10.0,0.3,456
8,112.28500000000001,11,3,186.985,True,False,0.06605882437909487,PGF,favorable,10.0,0.3,456
9,25.999999999999996,30,2,102.0,False,False,0.056835968232242344,PGF,favorable,10.0,0.3,456
10,112.10000000000001,11,3,187.0,True,False,0.0537869788347139,PGF,favorable,10.0,0.3,456
11,112.07000000000001,13,3,186.97,True,False,0.0503938107558585,PGF,favorable,10.0,0.3,456
12,112.17500000000001,12,3,186.975,True,False,0.04745196153504333,PGF,favorable,10.0,0.3,456
13,111.575,6,2,185.975,True,False,0.04604607898863699,PGF,favorable,10.0,0.3,456
14,110.575,6,1,184.975,True,False,0.04468184921422049,PGF,favorable,10.0,0.3,456
15,108.775,24,1,184.975,True,False,0.039617318461478715,PGF,favorable,10.0,0.3,456
16,111.575,6,2,185.975,True,False,0.038443556729431415,PGF,favorable,10.0,0.3,456
17,112.575,6,3,186.975,True,False,0.03730457061211832,PGF,favorable,10.0,0.3,456
18,108.275,29,1,184.975,True,False,0.032257550593801164,PGF,favorable,10.0,0.3,456
19,112.59,6,3,186.99,True,False,0.031301840315393535,PGF,favorable,10.0,0.3,456
20,112.59,6,3,186.99,True,False,0.030374445334317546,PGF,favorable,10.0,0.3,456
21,110.99000000000001,12,2,185.99,True,False,0.02860127047416736,PGF,favorable,10.0,0.3,456
22,110.575,6,1,184.975,True,False,0.027753886600795044,PGF,favorable,10.0,0.3,456
23,111.59,6,2,185.99,True,False,0.026931608585202722,PGF,favorable,10.0,0.3,456
24,111.575,6,2,185.975,True,False,0.026133692603823915,PGF,favorable,10.0,0.3,456
25,110.575,6,1,184.975,True,False,0.025359416870717893,PGF,favorable,10.0,0.3,456
26,111.575,6,2,185.975,True,False,0.024608080984650137,PGF,favorable,10.0,0.3,456
27,111.59,6,2,185.99,True,False,0.023879005295517154,PGF,favorable,10.0,0.3,456
28,110.575,6,1,184.975,True,False,0.02317153028954254,PGF,favorable,10.0,0.3,456
29,111.575,6,2,185.975,True,False,0.02248501599268811,PGF,favorable,10.0,0.3,456
30,111.575,6,2,185.975,True,False,0.021818841391740524,PGF,favorable,10.0,0.3,456
31,111.575,6,2,185.975,True,False,0.02117240387254961,PGF,favorable,10.0,0.3,456
32,111.59,6,2,185.99,True,False,0.02054511867491028,PGF,favorable,10.0,0.3,456
33,111.39000000000001,8,2,185.99,True,False,0.019737552590418102,PGF,favorable,10.0,0.3,456
34,112.00000000000001,14,3,187.0,True,False,0.018399941008333306,PGF,favorable,10.0,0.3,456
35,110.59,6,1,184.99,True,False,0.017854796928263642,PGF,favorable,10.0,0.3,456
36,111.60000000000001,6,2,186.0,True,False,0.017325804099325735,PGF,favorable,10.0,0.3,456
37,110.59,6,1,184.99,True,False,0.016812484000477784,PGF,favorable,10.0,0.3,456
38,111.59,6,2,185.99,True,False,0.01631437228805569,PGF,favorable,10.0,0.3,456
39,110.59,6,1,184.99,True,False,0.01583101837573292,PGF,favorable,10.0,0.3,456
40,111.575,6,2,185.975,True,False,0.015361985026925104,PGF,favorable,10.0,0.3,456
41,111.59,6,2,185.99,True,False,0.014906847959270692,PGF,favorable,10.0,0.3,456
42,111.59,6,2,185.99,True,False,0.014465195460829826,PGF,favorable,10.0,0.3,456
43,110.59,6,1,184.99,True,False,0.014036628017654302,PGF,favorable,10.0,0.3,456
44,112.59,6,3,186.99,True,False,0.013620757952391668,PGF,favorable,10.0,0.3,456
45,110.59,6,1,184.99,True,False,0.013217209073596614,PGF,favorable,10.0,0.3,456
46,110.49000000000001,7,1,184.99,True,False,0.012761488253755185,PGF,favorable,10.0,0.3,456
47,110.59,6,1,184.99,True,False,0.012383397379916927,PGF,favorable,10.0,0.3,456
48,111.59,6,2,185.99,True,False,0.012016508389905792,PGF,favorable,10.0,0.3,456
49,110.60000000000001,6,1,185.0,True,False,0.011660489400013503,PGF,favorable,10.0,0.3,456
50,110.59,6,1,184.99,True,False,0.01131501835941324,PGF,favorable,10.0,0.3,456
51,112.59,6,3,186.99,True,False,0.010979782758836041,PGF,favorable,10.0,0.3,456
52,112.58500000000001,6,3,186.985,True,False,0.01065447934787839,PGF,favorable,10.0,0.3,456
