episode,total_reward,steps,resources_collected,final_resources,goal_reached,death_by_hazard,epsilon,agent_type,economy,balance,spawn_rate,seed
1,26.4,30,2,102.0,False,False,0.1720768383829392,PGF,favorable,10.0,0.2,42
2,25.599999999999998,30,2,102.0,False,False,0.14805219153934096,PGF,favorable,10.0,0.2,42
3,25.2,30,1,101.0,False,False,0.12738176517877567,PGF,favorable,10.0,0.2,42
4,112.2,10,3,187.0,True,False,0.12115408729814564,PGF,favorable,10.0,0.2,42
5,111.4,8,2,186.0,True,False,0.1163918888680597,PGF,favorable,10.0,0.2,42
6,24.985,30,1,100.985,False,False,0.10014174124917065,PGF,favorable,10.0,0.2,42
7,25.799999999999997,30,2,102.0,False,False,0.0861603711215983,PGF,favorable,10.0,0.2,42
8,26.599999999999998,30,3,103.0,False,False,0.07413102128252666,PGF,favorable,10.0,0.2,42
9,24.99,30,1,100.99,False,False,0.06378115884197781,PGF,favorable,10.0,0.2,42
10,24.99,30,1,100.99,False,False,0.05487630080963793,PGF,favorable,10.0,0.2,42
11,110.58500000000001,6,1,184.985,True,False,0.053250453720837636,PGF,favorable,10.0,0.2,42
12,112.58500000000001,6,3,186.985,True,False,0.05167277640144891,PGF,favorable,10.0,0.2,42
13,24.985,30,1,100.985,False,False,0.04445843996814939,PGF,favorable,10.0,0.2,42
14,26.185,30,2,101.985,False,False,0.03825133894578426,PGF,favorable,10.0,0.2,42
15,109.385,28,2,185.985,True,False,0.03324244069445089,PGF,favorable,10.0,0.2,42
16,110.60000000000001,6,1,185.0,True,False,0.032257550593801164,PGF,favorable,10.0,0.2,42
17,111.60000000000001,6,2,186.0,True,False,0.031301840315393535,PGF,favorable,10.0,0.2,42
18,110.60000000000001,6,1,185.0,True,False,0.030374445334317546,PGF,favorable,10.0,0.2,42
19,111.60000000000001,6,2,186.0,True,False,0.029474526739366434,PGF,favorable,10.0,0.2,42
20,110.60000000000001,6,1,185.0,True,False,0.02860127047416736,PGF,favorable,10.0,0.2,42
21,111.60000000000001,6,2,186.0,True,False,0.027753886600795044,PGF,favorable,10.0,0.2,42
22,110.60000000000001,6,1,185.0,True,False,0.026931608585202722,PGF,favorable,10.0,0.2,42
23,111.60000000000001,6,2,186.0,True,False,0.026133692603823915,PGF,favorable,10.0,0.2,42
24,111.60000000000001,6,2,186.0,True,False,0.025359416870717893,PGF,favorable,10.0,0.2,42
25,111.60000000000001,6,2,186.0,True,False,0.024608080984650137,PGF,favorable,10.0,0.2,42
26,111.60000000000001,6,2,186.0,True,False,0.023879005295517154,PGF,favorable,10.0,0.2,42
27,111.60000000000001,6,2,186.0,True,False,0.02317153028954254,PGF,favorable,10.0,0.2,42
28,110.60000000000001,6,1,185.0,True,False,0.02248501599268811,PGF,favorable,10.0,0.2,42
29,111.60000000000001,6,2,186.0,True,False,0.021818841391740524,PGF,favorable,10.0,0.2,42
30,112.60000000000001,6,3,187.0,True,False,0.02117240387254961,PGF,favorable,10.0,0.2,42
31,111.60000000000001,6,2,186.0,True,False,0.02054511867491028,PGF,favorable,10.0,0.2,42
32,111.60000000000001,6,2,186.0,True,False,0.01993641836359496,PGF,favorable,10.0,0.2,42
33,111.59,6,2,185.99,True,False,0.019345752315057977,PGF,favorable,10.0,0.2,42
34,110.60000000000001,6,1,185.0,True,False,0.018772586219347596,PGF,favorable,10.0,0.2,42
35,111.60000000000001,6,2,186.0,True,False,0.01821640159677518,PGF,favorable,10.0,0.2,42
36,112.60000000000001,6,3,187.0,True,False,0.017676695328904212,PGF,favorable,10.0,0.2,42
37,110.60000000000001,6,1,185.0,True,False,0.01715297920343496,PGF,favorable,10.0,0.2,42
38,110.60000000000001,6,1,185.0,True,False,0.016644779472573017,PGF,favorable,10.0,0.2,42
39,111.60000000000001,6,2,186.0,True,False,0.016151636424482335,PGF,favorable,10.0,0.2,42
40,111.60000000000001,6,2,186.0,True,False,0.015673103967434984,PGF,favorable,10.0,0.2,42
41,110.60000000000001,6,1,185.0,True,False,0.015208749226281525,PGF,favorable,10.0,0.2,42
42,112.60000000000001,6,3,187.0,True,False,0.014758152150876966,PGF,favorable,10.0,0.2,42
43,112.60000000000001,6,3,187.0,True,False,0.014320905136108049,PGF,favorable,10.0,0.2,42
44,111.60000000000001,6,2,186.0,True,False,0.0138966126531782,PGF,favorable,10.0,0.2,42
45,111.60000000000001,6,2,186.0,True,False,0.013484890891816561,PGF,favorable,10.0,0.2,42
46,112.60000000000001,6,3,187.0,True,False,0.013085367413087487,PGF,favorable,10.0,0.2,42
47,112.60000000000001,6,3,187.0,True,False,0.012697680812486409,PGF,favorable,10.0,0.2,42
48,110.50000000000001,7,1,185.0,True,False,0.012259872991052256,PGF,favorable,10.0,0.2,42
49,111.60000000000001,6,2,186.0,True,False,0.011896643718716482,PGF,favorable,10.0,0.2,42
50,111.60000000000001,6,2,186.0,True,False,0.01154417601824837,PGF,favorable,10.0,0.2,42
51,111.60000000000001,6,2,186.0,True,False,0.011202151051278093,PGF,favorable,10.0,0.2,42
52,110.60000000000001,6,1,185.0,True,False,0.010870259425816651,PGF,favorable,10.0,0.2,42
53,110.60000000000001,6,1,185.0,True,False,0.010548200916383305,PGF,favorable,10.0,0.2,42
54,111.60000000000001,6,2,186.0,True,False,0.01023568419242493,PGF,favorable,10.0,0.2,42
