episode,total_reward,steps,resources_collected,final_resources,goal_reached,death_by_hazard,epsilon,agent_type,economy,balance,spawn_rate,seed
1,17.580000000000002,30,0,99.97999999999999,False,False,0.1720768383829392,PGF,harsh,3.33,0.1,456
2,105.79,22,2,185.99,True,False,0.1541097778623765,PGF,harsh,3.33,0.1,456
3,18.990000000000002,30,1,100.99,False,False,0.1325936166922741,PGF,harsh,3.33,0.1,456
4,18.8,30,1,101.0,False,False,0.11408145175082922,PGF,harsh,3.33,0.1,456
5,18.6,30,1,101.0,False,False,0.09815387767709258,PGF,harsh,3.33,0.1,456
6,18.8,30,1,101.0,False,False,0.08445004472849925,PGF,harsh,3.33,0.1,456
7,19.19,30,1,100.99,False,False,0.07265948349088973,PGF,harsh,3.33,0.1,456
8,20.39,30,2,101.99,False,False,0.06251507098824835,PGF,harsh,3.33,0.1,456
9,17.990000000000002,30,0,99.99,False,False,0.0537869788347139,PGF,harsh,3.33,0.1,456
10,21.375,30,3,102.975,False,False,0.04627746632023818,PGF,harsh,3.33,0.1,456
11,107.28500000000001,13,1,184.985,True,False,0.04335803814468143,PGF,harsh,3.33,0.1,456
12,109.4,6,1,185.0,True,False,0.0420734482752192,PGF,harsh,3.33,0.1,456
13,110.4,6,2,186.0,True,False,0.040826917580095504,PGF,harsh,3.33,0.1,456
14,109.9,11,3,187.0,True,False,0.038636740431589364,PGF,harsh,3.33,0.1,456
15,110.4,6,2,186.0,True,False,0.03749203076594806,PGF,harsh,3.33,0.1,456
16,110.10000000000001,7,2,186.0,True,False,0.036199329795339255,PGF,harsh,3.33,0.1,456
17,107.28500000000001,13,1,184.985,True,False,0.03391568395765502,PGF,harsh,3.33,0.1,456
18,110.4,6,2,186.0,True,False,0.032910847348523745,PGF,harsh,3.33,0.1,456
19,104.30000000000001,23,1,185.0,True,False,0.029327154105669603,PGF,harsh,3.33,0.1,456
20,111.4,6,3,187.0,True,False,0.02845826412179652,PGF,harsh,3.33,0.1,456
21,110.4,6,2,186.0,True,False,0.027615117167791067,PGF,harsh,3.33,0.1,456
22,110.10000000000001,7,2,186.0,True,False,0.026662965789565327,PGF,harsh,3.33,0.1,456
23,110.385,6,2,185.985,True,False,0.02587300902010077,PGF,harsh,3.33,0.1,456
24,111.4,6,3,187.0,True,False,0.02510645668743248,PGF,harsh,3.33,0.1,456
25,110.4,6,2,186.0,True,False,0.02436261537682825,PGF,harsh,3.33,0.1,456
26,109.4,6,1,185.0,True,False,0.02364081221769437,PGF,harsh,3.33,0.1,456
27,110.385,6,2,185.985,True,False,0.022940394274904352,PGF,harsh,3.33,0.1,456
28,105.185,20,1,184.985,True,False,0.020752121082710316,PGF,harsh,3.33,0.1,456
