episode,stage,shaping_scale_current,agent_type,total_reward_env,total_reward_shaped,tripwires_triggered,resources_collected,steps_to_goal,goal_reached,deaths_starvation,deaths_tripwire,epsilon,spawn_rate,seed,grid_size
1,1,0.0,Curriculum,21.46,21.46,12,1,30,False,0,0,0.1720768383829392,0.25,456,8
2,1,0.0,Curriculum,20.52,20.52,27,0,30,False,0,0,0.14805219153934096,0.25,456,8
3,1,0.0,Curriculum,20.0,20.0,0,0,30,False,0,0,0.12738176517877567,0.25,456,8
4,1,0.0,Curriculum,21.78,21.78,1,0,30,False,0,0,0.10959725709800847,0.25,456,8
5,1,0.0,Curriculum,21.78,21.78,2,0,30,False,0,0,0.09429574748433718,0.25,456,8
6,1,0.0,Curriculum,20.0,20.0,0,0,30,False,0,0,0.08113057050030371,0.25,456,8
7,1,0.0,Curriculum,21.78,21.78,2,0,30,False,0,0,0.06980346033948207,0.25,456,8
8,1,0.0,Curriculum,21.78,21.78,2,0,30,False,0,0,0.06005779381703479,0.25,456,8
9,1,0.0,Curriculum,21.58,21.58,2,0,30,False,0,0,0.05167277640144891,0.25,456,8
10,1,0.0,Curriculum,21.78,21.78,2,0,30,False,0,0,0.04445843996814939,0.25,456,8
11,1,0.0,Curriculum,22.78,22.78,2,1,30,False,0,0,0.03825133894578426,0.25,456,8
12,1,0.0,Curriculum,122.96,122.96,4,0,29,True,0,0,0.03307622849097864,0.25,456,8
13,1,0.0,Curriculum,21.38,21.38,2,0,30,False,0,0,0.02845826412179652,0.25,456,8
14,1,0.0,Curriculum,20.39,20.39,21,0,30,False,0,0,0.024485040579726884,0.25,456,8
15,1,0.0,Curriculum,22.38,22.38,2,1,30,False,0,0,0.02106654185318686,0.25,456,8
16,1,0.0,Curriculum,11.029999999999994,11.029999999999994,17,0,30,False,0,0,0.018125319588791305,0.25,456,8
17,1,0.0,Curriculum,21.54,21.54,25,1,30,False,0,0,0.015594738447597808,0.25,456,8
18,1,0.0,Curriculum,21.75,21.75,24,0,30,False,0,0,0.013417466437357478,0.25,456,8
19,1,0.0,Curriculum,13.180000000000012,13.180000000000012,2,1,30,False,0,0,0.01154417601824837,0.25,456,8
20,1,0.0,Curriculum,21.88,21.88,11,0,30,False,0,0,0.01,0.25,456,8
21,1,0.0,Curriculum,22.36,22.36,3,0,30,False,0,0,0.01,0.25,456,8
22,1,0.0,Curriculum,113.12,113.12,8,0,28,True,0,0,0.01,0.25,456,8
23,1,0.0,Curriculum,21.38,21.38,2,0,30,False,0,0,0.01,0.25,456,8
24,1,0.0,Curriculum,21.38,21.38,2,0,30,False,0,0,0.01,0.25,456,8
