Agente,Episodio,Recompensa,Tripwires,Flexibilidad,Robustez,Q-optimal,PGF_Bruto_Avg,PGF_Costo_Avg,RiskEffective_Avg,Surprise_Avg,Starvation,GoalReached
control,1,-63.03,0.0,0.5,0.9599999999999999,0.5,4.832571982514166,0.25533333333333325,0.27191488858363855,0.0,0,0
control,2,-8.999999999999998,0.0,0.5,1.0,0.72,5.46,0.19200000000000003,0.33079040404040405,0.0,0,1
control,3,-72.1,0.0,0.5384615384615384,1.0,0.8461538461538461,4.719468292901004,0.09230769230769233,0.35658424908424907,0.06153846153846154,1,0
control,4,-72.1,0.0,0.55,1.0,0.9,4.485308780771305,0.12000000000000002,0.36380952380952386,0.08,1,0
control,5,-11.199999999999998,0.0,0.5,1.0,0.7083333333333334,5.166666666666667,0.3041666666666667,0.3010965307840308,0.0,0,1
control,6,-73.7,0.0,0.5238095238095238,1.0,0.7619047619047619,5.016813705129193,0.06666666666666668,0.3288350340136055,0.0380952380952381,1,0
control,7,-74.89999999999999,0.0,0.5357142857142857,1.0,0.6428571428571429,4.632363414836647,0.15,0.3558035714285714,0.05714285714285715,1,0
control,8,-61.2,0.0,0.5,1.0,0.7666666666666667,5.5,0.0,0.41743055555555564,0.0,0,0
control,9,-72.5,0.0,0.5333333333333333,1.0,0.7333333333333333,4.82353918718087,0.08666666666666667,0.40125000000000005,0.05333333333333334,1,0
control,10,-61.6,0.0,0.5,1.0,0.7333333333333333,5.433333333333334,0.020000000000000004,0.3309722222222222,0.0,0,0
control,11,-73.91000000000001,0.0,0.5833333333333334,0.9333333333333332,0.5,3.9902741532289703,0.2335,0.4436805555555556,0.13333333333333333,1,0
control,12,-74.1,0.0,0.5192307692307693,1.0,0.7692307692307693,5.032811069527425,0.08076923076923077,0.3304822954822955,0.03076923076923077,1,0
control,13,-12.999999999999996,0.0,0.5,1.0,0.6153846153846154,4.653846153846154,0.5538461538461539,0.28987637362637364,0.0,0,1
control,14,-72.1,0.0,0.6666666666666666,1.0,0.6666666666666666,2.117695935904352,0.4000000000000001,0.35908730158730157,0.26666666666666666,1,0
control,15,-75.11,0.0,0.5555555555555556,0.9555555555555555,0.3333333333333333,4.382404991041535,0.20011111111111113,0.3542989417989418,0.08888888888888889,1,0
control,16,-71.1,0.0,0.55,1.0,0.8,4.485308780771305,0.12000000000000002,0.3631367243867244,0.08,1,0
control,17,-72.1,0.0,0.5555555555555556,1.0,0.7777777777777778,4.372565311968117,0.14444444444444446,0.3481611752445086,0.08888888888888889,1,0
control,18,-71.89999999999999,0.0,0.5357142857142857,1.0,0.7857142857142857,4.77522055769379,0.09285714285714286,0.3507453360131932,0.05714285714285715,1,0
