Episodio,Recompensa_Control,Tripwires_Control,PGF_Bruto_Avg,PGF_Costo_Avg
1,-15.0,0,-0.22840524575035917,0.91
2,0.0,0,0.0,0.0
3,0.0,0,0.0,0.0
4,-5.0,0,-0.07613508191678639,0.33
5,0.0,0,0.0,0.0
6,-20.0,0,-0.30454032766714556,1.12
7,0.0,0,0.0,0.0
8,0.0,0,0.0,0.0
9,-10.0,0,-0.15227016383357278,0.32
10,-5.0,0,-0.07613508191678639,0.11
11,0.0,0,0.0,0.0
12,0.0,0,0.0,0.0
13,-10.0,0,-0.15227016383357278,0.41
14,-5.0,0,-0.07613508191678639,0.31
15,-10.0,0,-0.15227016383357278,0.3
16,0.0,0,0.0,0.0
17,-5.0,0,-0.07613508191678639,0.38
18,-5.0,0,-0.07613508191678639,0.05
19,0.0,0,0.0,0.0
20,-15.0,0,-0.22840524575035917,1.1
21,0.0,0,0.0,0.0
22,-5.0,0,-0.07613508191678639,0.21
23,-10.0,0,-0.15227016383357278,0.68
24,-15.0,0,-0.22840524575035917,0.89
25,-10.0,0,-0.15227016383357278,0.62
26,0.0,0,0.0,0.0
27,0.0,0,0.0,0.0
28,-5.0,0,-0.07613508191678639,0.25
29,0.0,0,0.0,0.0
30,0.0,0,0.0,0.0
31,-5.0,0,-0.07613508191678639,0.1
32,-5.0,0,-0.07613508191678639,0.47
33,-5.0,0,-0.07613508191678639,0.12
34,-5.0,0,-0.07613508191678639,0.3
35,0.0,0,0.0,0.0
36,0.0,0,0.0,0.0
37,0.0,0,0.0,0.0
38,-10.0,0,-0.15227016383357278,0.35
39,-10.0,0,-0.15227016383357278,0.43
40,-5.0,0,-0.07613508191678639,0.32
41,-5.0,0,-0.07613508191678639,0.41
42,-60.0,1,-0.34602461816576885,0.24
43,0.0,0,0.0,0.0
44,0.0,0,0.0,0.0
45,0.0,0,0.0,0.0
46,0.0,0,0.0,0.0
47,0.0,0,0.0,0.0
48,0.0,0,0.0,0.0
49,-5.0,0,-0.07613508191678639,0.38
50,0.0,0,0.0,0.0
51,-10.0,0,-0.15227016383357278,0.39
52,-15.0,0,-0.22840524575035917,0.87
53,-5.0,0,-0.07613508191678639,0.12
54,-10.0,0,-0.15227016383357278,0.09
55,-5.0,0,-0.07613508191678639,0.05
56,-5.0,0,-0.07613508191678639,0.08
57,0.0,0,0.0,0.0
58,-15.0,0,-0.22840524575035917,0.85
59,0.0,0,0.0,0.0
60,0.0,0,0.0,0.0
61,0.0,0,0.0,0.0
62,0.0,0,0.0,0.0
63,0.0,0,0.0,0.0
64,0.0,0,0.0,0.0
65,0.0,0,0.0,0.0
66,-70.0,1,-0.49829478199934163,0.96
67,0.0,0,0.0,0.0
68,-10.0,0,-0.15227016383357278,0.66
69,0.0,0,0.0,0.0
70,0.0,0,0.0,0.0
71,-20.0,0,-0.30454032766714556,1.02
72,0.0,0,0.0,0.0
73,-5.0,0,-0.07613508191678639,0.38
74,0.0,0,0.0,0.0
75,-15.0,0,-0.22840524575035917,0.32
76,0.0,0,0.0,0.0
77,-5.0,0,-0.07613508191678639,0.38
78,-5.0,0,-0.07613508191678639,0.29
79,-5.0,0,-0.07613508191678639,0.25
80,-5.0,0,-0.07613508191678639,0.08
81,-5.0,0,-0.07613508191678639,0.29
82,0.0,0,0.0,0.0
83,0.0,0,0.0,0.0
84,-15.0,0,-0.22840524575035917,0.71
85,0.0,0,0.0,0.0
86,-10.0,0,-0.15227016383357278,0.76
87,-5.0,0,-0.07613508191678639,0.02
88,-5.0,0,-0.07613508191678639,0.01
89,0.0,0,0.0,0.0
90,-5.0,0,-0.07613508191678639,0.09
91,-60.0,1,-0.34602461816576885,4.2
92,0.0,0,0.0,0.0
93,0.0,0,0.0,0.0
94,0.0,0,0.0,0.0
95,0.0,0,0.0,0.0
96,-5.0,0,-0.07613508191678639,0.12
97,-5.0,0,-0.07613508191678639,0.37
98,-60.0,1,-0.34602461816576885,1.08
99,-5.0,0,-0.07613508191678639,0.35
100,-5.0,0,-0.07613508191678639,0.46
101,0.0,0,0.0,0.0
102,0.0,0,0.0,0.0
103,-5.0,0,-0.07613508191678639,0.23
104,0.0,0,0.0,0.0
105,-5.0,0,-0.07613508191678639,0.32
106,0.0,0,0.0,0.0
107,0.0,0,0.0,0.0
108,-65.0,1,-0.42215970008255527,3.01
109,0.0,0,0.0,0.0
110,0.0,0,0.0,0.0
111,-5.0,0,-0.07613508191678639,0.41
112,-5.0,0,-0.07613508191678639,0.06
113,0.0,0,0.0,0.0
114,0.0,0,0.0,0.0
115,-15.0,0,-0.22840524575035917,0.84
116,-5.0,0,-0.07613508191678639,0.45
117,0.0,0,0.0,0.0
118,0.0,0,0.0,0.0
119,0.0,0,0.0,0.0
120,0.0,0,0.0,0.0
121,-5.0,0,-0.07613508191678639,0.12
122,-10.0,0,-0.15227016383357278,0.18
123,0.0,0,0.0,0.0
124,-5.0,0,-0.07613508191678639,0.03
125,-5.0,0,-0.07613508191678639,0.48
126,-5.0,0,-0.07613508191678639,0.27
127,0.0,0,0.0,0.0
128,-5.0,0,-0.07613508191678639,0.19
129,0.0,0,0.0,0.0
130,-5.0,0,-0.07613508191678639,0.17
131,0.0,0,0.0,0.0
132,-5.0,0,-0.07613508191678639,0.4
133,0.0,0,0.0,0.0
134,-5.0,0,-0.07613508191678639,0.46
135,0.0,0,0.0,0.0
136,0.0,0,0.0,0.0
137,-10.0,0,-0.15227016383357278,0.53
138,0.0,0,0.0,0.0
139,0.0,0,0.0,0.0
140,-5.0,0,-0.07613508191678639,0.26
141,-5.0,0,-0.07613508191678639,0.12
142,-10.0,0,-0.15227016383357278,0.5
143,-5.0,0,-0.07613508191678639,0.33
144,-5.0,0,-0.07613508191678639,0.3
145,-5.0,0,-0.07613508191678639,0.05
146,-10.0,0,-0.15227016383357278,0.6
147,-5.0,0,-0.07613508191678639,0.09
148,-5.0,0,-0.07613508191678639,0.2
149,0.0,0,0.0,0.0
150,-5.0,0,-0.07613508191678639,0.23
151,0.0,0,0.0,0.0
152,-25.0,0,-0.380675409583932,1.48
153,-5.0,0,-0.07613508191678639,0.4
154,-5.0,0,-0.07613508191678639,0.47
155,-5.0,0,-0.07613508191678639,0.1
156,0.0,0,0.0,0.0
157,-15.0,0,-0.22840524575035917,0.84
158,0.0,0,0.0,0.0
159,-15.0,0,-0.22840524575035917,0.89
160,0.0,0,0.0,0.0
161,0.0,0,0.0,0.0
162,0.0,0,0.0,0.0
163,0.0,0,0.0,0.0
164,-5.0,0,-0.07613508191678639,0.07
165,-10.0,0,-0.15227016383357278,0.62
166,0.0,0,0.0,0.0
167,-5.0,0,-0.07613508191678639,0.11
168,-5.0,0,-0.07613508191678639,0.24
169,0.0,0,0.0,0.0
170,0.0,0,0.0,0.0
171,-5.0,0,-0.07613508191678639,0.04
172,-5.0,0,-0.07613508191678639,0.16
173,0.0,0,0.0,0.0
174,-10.0,0,-0.15227016383357278,0.81
175,0.0,0,0.0,0.0
176,-5.0,0,-0.07613508191678639,0.29
177,-10.0,0,-0.15227016383357278,0.3
178,-80.0,1,-0.6505649458329144,4.41
179,-5.0,0,-0.07613508191678639,0.27
180,0.0,0,0.0,0.0
181,0.0,0,0.0,0.0
182,0.0,0,0.0,0.0
183,-10.0,0,-0.15227016383357278,0.47
184,-5.0,0,-0.07613508191678639,0.17
185,0.0,0,0.0,0.0
186,-5.0,0,-0.07613508191678639,0.4
187,-5.0,0,-0.07613508191678639,0.13
188,-5.0,0,-0.07613508191678639,0.27
189,0.0,0,0.0,0.0
190,0.0,0,0.0,0.0
191,0.0,0,0.0,0.0
192,-10.0,0,-0.15227016383357278,0.75
193,-5.0,0,-0.07613508191678639,0.27
194,-10.0,0,-0.15227016383357278,0.5
195,-5.0,0,-0.07613508191678639,0.18
196,-5.0,0,-0.07613508191678639,0.39
197,0.0,0,0.0,0.0
198,0.0,0,0.0,0.0
199,0.0,0,0.0,0.0
200,0.0,0,0.0,0.0
201,0.0,0,0.0,0.0
202,-15.0,0,-0.22840524575035917,0.99
203,-5.0,0,-0.07613508191678639,0.46
204,0.0,0,0.0,0.0
205,0.0,0,0.0,0.0
206,-5.0,0,-0.07613508191678639,0.25
207,-10.0,0,-0.15227016383357278,0.8
208,-5.0,0,-0.07613508191678639,0.48
209,-15.0,0,-0.22840524575035917,0.41
210,-10.0,0,-0.15227016383357278,0.46
211,-10.0,0,-0.15227016383357278,0.39
212,-5.0,0,-0.07613508191678639,0.31
213,-5.0,0,-0.07613508191678639,0.2
214,0.0,0,0.0,0.0
215,0.0,0,0.0,0.0
216,-5.0,0,-0.07613508191678639,0.16
217,-10.0,0,-0.15227016383357278,0.55
218,-20.0,0,-0.30454032766714556,0.5
219,-5.0,0,-0.07613508191678639,0.06
220,0.0,0,0.0,0.0
221,-10.0,0,-0.15227016383357278,0.48
222,0.0,0,0.0,0.0
223,0.0,0,0.0,0.0
224,0.0,0,0.0,0.0
225,0.0,0,0.0,0.0
226,-10.0,0,-0.15227016383357278,0.71
227,0.0,0,0.0,0.0
228,-10.0,0,-0.15227016383357278,0.27
229,0.0,0,0.0,0.0
230,0.0,0,0.0,0.0
231,0.0,0,0.0,0.0
232,-5.0,0,-0.07613508191678639,0.21
233,0.0,0,0.0,0.0
234,0.0,0,0.0,0.0
235,-10.0,0,-0.15227016383357278,0.7
236,0.0,0,0.0,0.0
237,0.0,0,0.0,0.0
238,0.0,0,0.0,0.0
239,0.0,0,0.0,0.0
240,0.0,0,0.0,0.0
241,-10.0,0,-0.15227016383357278,0.39
242,-5.0,0,-0.07613508191678639,0.26
243,-5.0,0,-0.07613508191678639,0.06
244,0.0,0,0.0,0.0
245,0.0,0,0.0,0.0
246,-5.0,0,-0.07613508191678639,0.19
247,0.0,0,0.0,0.0
248,-10.0,0,-0.15227016383357278,0.36
249,0.0,0,0.0,0.0
250,0.0,0,0.0,0.0
251,-15.0,0,-0.22840524575035917,0.48
252,0.0,0,0.0,0.0
253,-5.0,0,-0.07613508191678639,0.41
254,-5.0,0,-0.07613508191678639,0.1
255,-5.0,0,-0.07613508191678639,0.05
256,-65.0,1,-0.42215970008255527,4.26
257,-5.0,0,-0.07613508191678639,0.13
258,0.0,0,0.0,0.0
259,-5.0,0,-0.07613508191678639,0.01
260,0.0,0,0.0,0.0
261,0.0,0,0.0,0.0
262,0.0,0,0.0,0.0
263,0.0,0,0.0,0.0
264,-10.0,0,-0.15227016383357278,0.82
265,0.0,0,0.0,0.0
266,0.0,0,0.0,0.0
267,-5.0,0,-0.07613508191678639,0.23
268,-5.0,0,-0.07613508191678639,0.26
269,0.0,0,0.0,0.0
270,-5.0,0,-0.07613508191678639,0.09
271,0.0,0,0.0,0.0
272,-10.0,0,-0.15227016383357278,0.46
273,0.0,0,0.0,0.0
274,-15.0,0,-0.22840524575035917,0.33
275,0.0,0,0.0,0.0
276,0.0,0,0.0,0.0
277,0.0,0,0.0,0.0
278,-5.0,0,-0.07613508191678639,0.08
279,-10.0,0,-0.15227016383357278,0.41
280,0.0,0,0.0,0.0
281,-5.0,0,-0.07613508191678639,0.27
282,-60.0,1,-0.34602461816576885,3.0
283,-5.0,0,-0.07613508191678639,0.03
284,-5.0,0,-0.07613508191678639,0.28
285,-10.0,0,-0.15227016383357278,0.46
286,-10.0,0,-0.15227016383357278,0.25
287,-15.0,0,-0.22840524575035917,0.53
288,0.0,0,0.0,0.0
289,-10.0,0,-0.15227016383357278,0.37
290,0.0,0,0.0,0.0
291,0.0,0,0.0,0.0
292,0.0,0,0.0,0.0
293,0.0,0,0.0,0.0
294,-5.0,0,-0.07613508191678639,0.43
295,0.0,0,0.0,0.0
296,-10.0,0,-0.15227016383357278,0.3
297,0.0,0,0.0,0.0
298,-10.0,0,-0.15227016383357278,0.66
299,-5.0,0,-0.07613508191678639,0.27
300,-5.0,0,-0.07613508191678639,0.11
301,-15.0,0,-0.22840524575035917,0.85
302,-10.0,0,-0.15227016383357278,0.35
303,-5.0,0,-0.07613508191678639,0.11
304,-10.0,0,-0.15227016383357278,0.26
305,0.0,0,0.0,0.0
306,0.0,0,0.0,0.0
307,-15.0,0,-0.22840524575035917,0.54
308,0.0,0,0.0,0.0
309,0.0,0,0.0,0.0
310,0.0,0,0.0,0.0
311,-10.0,0,-0.15227016383357278,0.73
312,0.0,0,0.0,0.0
313,-15.0,0,-0.22840524575035917,0.71
314,0.0,0,0.0,0.0
315,-15.0,0,-0.22840524575035917,0.72
316,-10.0,0,-0.15227016383357278,0.45
317,0.0,0,0.0,0.0
318,-5.0,0,-0.07613508191678639,0.32
319,0.0,0,0.0,0.0
320,0.0,0,0.0,0.0
321,0.0,0,0.0,0.0
322,0.0,0,0.0,0.0
323,0.0,0,0.0,0.0
324,-20.0,0,-0.30454032766714556,1.13
325,-5.0,0,-0.07613508191678639,0.1
326,0.0,0,0.0,0.0
327,-5.0,0,-0.07613508191678639,0.38
328,0.0,0,0.0,0.0
329,0.0,0,0.0,0.0
330,0.0,0,0.0,0.0
331,-5.0,0,-0.07613508191678639,0.08
332,-5.0,0,-0.07613508191678639,0.12
333,-5.0,0,-0.07613508191678639,0.09
334,-20.0,0,-0.30454032766714556,1.45
335,0.0,0,0.0,0.0
336,0.0,0,0.0,0.0
337,0.0,0,0.0,0.0
338,-5.0,0,-0.07613508191678639,0.3
339,0.0,0,0.0,0.0
340,0.0,0,0.0,0.0
341,-5.0,0,-0.07613508191678639,0.21
342,-5.0,0,-0.07613508191678639,0.4
343,-20.0,0,-0.30454032766714556,0.72
344,0.0,0,0.0,0.0
345,0.0,0,0.0,0.0
346,0.0,0,0.0,0.0
347,-5.0,0,-0.07613508191678639,0.4
348,-15.0,0,-0.22840524575035917,0.61
349,0.0,0,0.0,0.0
350,0.0,0,0.0,0.0
351,0.0,0,0.0,0.0
352,-5.0,0,-0.07613508191678639,0.39
353,0.0,0,0.0,0.0
354,0.0,0,0.0,0.0
355,-110.0,1,-1.1745396997328974,0.9310344827586207
356,-10.0,0,-0.15227016383357278,0.52
357,0.0,0,0.0,0.0
358,0.0,0,0.0,0.0
359,-5.0,0,-0.07613508191678639,0.19
360,-15.0,0,-0.22840524575035917,0.79
361,-15.0,0,-0.22840524575035917,0.69
362,0.0,0,0.0,0.0
363,0.0,0,0.0,0.0
364,0.0,0,0.0,0.0
365,0.0,0,0.0,0.0
366,0.0,0,0.0,0.0
367,0.0,0,0.0,0.0
368,0.0,0,0.0,0.0
369,-5.0,0,-0.07613508191678639,0.07
370,-5.0,0,-0.07613508191678639,0.42
371,0.0,0,0.0,0.0
372,-5.0,0,-0.07613508191678639,0.27
373,-10.0,0,-0.15227016383357278,0.37
374,-5.0,0,-0.07613508191678639,0.23
375,-10.0,0,-0.15227016383357278,0.64
376,-5.0,0,-0.07613508191678639,0.13
377,0.0,0,0.0,0.0
378,-5.0,0,-0.07613508191678639,0.48
379,0.0,0,0.0,0.0
380,-5.0,0,-0.07613508191678639,0.21
381,0.0,0,0.0,0.0
382,-10.0,0,-0.15227016383357278,0.34
383,-5.0,0,-0.07613508191678639,0.27
384,0.0,0,0.0,0.0
385,-5.0,0,-0.07613508191678639,0.18
386,-5.0,0,-0.07613508191678639,0.44
387,0.0,0,0.0,0.0
388,-10.0,0,-0.15227016383357278,0.17
389,-5.0,0,-0.07613508191678639,0.2
390,0.0,0,0.0,0.0
391,0.0,0,0.0,0.0
392,-10.0,0,-0.15227016383357278,0.51
393,0.0,0,0.0,0.0
394,-5.0,0,-0.07613508191678639,0.34
395,-15.0,0,-0.22840524575035917,1.09
396,-5.0,0,-0.07613508191678639,0.44
397,-25.0,0,-0.380675409583932,1.76
398,-5.0,0,-0.07613508191678639,0.2
399,0.0,0,0.0,0.0
400,-5.0,0,-0.07613508191678639,0.38
401,0.0,0,0.0,0.0
402,0.0,0,0.0,0.0
403,-5.0,0,-0.07613508191678639,0.45
404,0.0,0,0.0,0.0
405,-5.0,0,-0.07613508191678639,0.01
406,-5.0,0,-0.07613508191678639,0.37
407,0.0,0,0.0,0.0
408,0.0,0,0.0,0.0
409,-5.0,0,-0.07613508191678639,0.29
410,0.0,0,0.0,0.0
411,0.0,0,0.0,0.0
412,-15.0,0,-0.22840524575035917,0.59
413,0.0,0,0.0,0.0
414,0.0,0,0.0,0.0
415,0.0,0,0.0,0.0
416,0.0,0,0.0,0.0
417,0.0,0,0.0,0.0
418,0.0,0,0.0,0.0
419,0.0,0,0.0,0.0
420,0.0,0,0.0,0.0
421,-5.0,0,-0.07613508191678639,0.04
422,0.0,0,0.0,0.0
423,0.0,0,0.0,0.0
424,-15.0,0,-0.22840524575035917,0.69
425,0.0,0,0.0,0.0
426,-5.0,0,-0.07613508191678639,0.06
427,-10.0,0,-0.15227016383357278,0.82
428,-60.0,1,-0.34602461816576885,1.8
429,-70.0,1,-0.49829478199934163,5.3
430,-60.0,1,-0.34602461816576885,2.76
431,0.0,0,0.0,0.0
432,0.0,0,0.0,0.0
433,-5.0,0,-0.07613508191678639,0.27
434,0.0,0,0.0,0.0
435,-5.0,0,-0.07613508191678639,0.01
436,-15.0,0,-0.22840524575035917,0.36
437,0.0,0,0.0,0.0
438,0.0,0,0.0,0.0
439,-5.0,0,-0.07613508191678639,0.21
440,0.0,0,0.0,0.0
441,-140.0,2,-0.9001784059279369,0.625
442,-5.0,0,-0.07613508191678639,0.45
443,-65.0,1,-0.42215970008255527,2.1
444,0.0,0,0.0,0.0
445,-5.0,0,-0.07613508191678639,0.27
446,0.0,0,0.0,0.0
447,-60.0,1,-0.34602461816576885,1.68
448,0.0,0,0.0,0.0
449,0.0,0,0.0,0.0
450,0.0,0,0.0,0.0
451,-5.0,0,-0.07613508191678639,0.08
