total_reward_env,total_reward_shaped,steps_to_goal,goal_reached,deaths_starvation,deaths_tripwire,resources_collected,tripwires_triggered,episode,shaping_scale,stage,episodes_in_stage,success_rate_last_25,epsilon,seed,transition_triggered
20.0,20.0,30,0,0,0,0,0,74,1.0,4,33,0.0,0.01,123,0
20.0,20.0,30,0,0,0,0,0,75,1.0,4,34,0.0,0.01,123,0
20.0,20.0,30,0,0,0,0,0,76,1.0,4,35,0.0,0.01,123,0
20.0,20.0,30,0,0,0,0,0,77,1.0,4,36,0.0,0.01,123,0
20.0,20.0,30,0,0,0,0,0,78,1.0,4,37,0.0,0.01,123,0
20.0,20.0,30,0,0,0,0,0,79,1.0,4,38,0.0,0.01,123,0
20.0,20.0,30,0,0,0,0,0,80,1.0,4,39,0.0,0.01,123,0
20.0,20.0,30,0,0,0,0,0,81,1.0,4,40,0.0,0.01,123,0
20.0,20.0,30,0,0,0,0,0,82,1.0,4,41,0.0,0.01,123,0
20.0,20.0,30,0,0,0,0,0,83,1.0,4,42,0.0,0.01,123,0
20.0,20.0,30,0,0,0,0,0,84,1.0,4,43,0.0,0.01,123,0
20.0,20.0,30,0,0,0,0,0,85,1.0,4,44,0.0,0.01,123,0
21.38,-178.62,30,0,0,0,0,2,86,1.0,4,45,0.0,0.01,123,0
20.0,20.0,30,0,0,0,0,0,87,1.0,4,46,0.0,0.01,123,0
20.2,20.2,30,0,0,0,0,0,88,1.0,4,47,0.0,0.01,123,0
20.0,20.0,30,0,0,0,0,0,89,1.0,4,48,0.0,0.01,123,0
20.0,20.0,30,0,0,0,0,0,90,1.0,4,49,0.0,0.01,123,0
