Episodio,Recompensa_Dqn_control,Tripwires_Dqn_control,PGF_Bruto_Avg,PGF_Costo_Avg
1,0.0,0,0.0,0.0
2,0.0,0,0.0,0.0
3,0.0,0,0.0,0.0
4,0.0,0,0.0,0.0
5,-5.0,0,-0.06964009090454187,0.34
6,0.0,0,0.0,0.0
7,-5.0,0,-0.06964009090454187,0.21
8,0.0,0,0.0,0.0
9,-5.0,0,-0.06964009090454187,0.11
10,0.0,0,0.0,0.0
11,-35.0,0,-0.22789293084113715,0.97
12,-15.0,0,-0.20892027271362562,0.13
13,0.0,0,0.0,0.0
14,0.0,0,0.0,0.0
15,-65.0,1,-0.38614577077773243,1.45
16,60.0,0,0.0,0.3
17,-30.0,0,-0.15825283993659528,0.3
18,-5.0,0,-0.06964009090454187,0.49
19,0.0,0,0.0,0.0
20,0.0,0,0.0,0.0
21,55.0,0,-0.06964009090454187,0.38
22,0.0,0,0.0,0.0
23,-15.0,0,-0.20892027271362562,0.36
24,-5.0,0,-0.06964009090454187,0.19
25,-60.0,1,-0.31650567987319056,0.6
26,-60.0,0,-0.31650567987319056,1.14
27,-5.0,0,-0.06964009090454187,0.29
28,-30.0,0,-0.15825283993659528,0.6
29,0.0,0,0.0,0.0
30,15.0,0,0.0,0.03
31,0.0,0,0.0,0.0
32,0.0,0,0.0,0.0
33,0.0,0,0.0,0.0
34,30.0,0,0.0,0.57
35,75.0,0,0.0,1.2
36,0.0,0,0.0,0.0
37,195.0,0,0.0,6.54
38,0.0,0,0.0,0.0
39,15.0,0,0.0,0.03
40,-5.0,0,-0.06964009090454187,0.23
41,-30.0,0,-0.15825283993659528,0.72
42,-10.0,0,-0.13928018180908375,0.24
43,0.0,0,0.0,0.0
44,-5.0,0,-0.06964009090454187,0.48
45,0.0,0,0.0,0.0
46,-15.0,0,-0.20892027271362562,1.14
47,-5.0,0,-0.06964009090454187,0.14
48,0.0,0,0.0,0.0
49,-15.0,0,-0.20892027271362562,0.46
50,-60.0,1,-0.31650567987319056,1.08
51,0.0,0,0.0,0.0
52,-5.0,0,-0.06964009090454187,0.13
53,-5.0,0,-0.06964009090454187,0.25
54,45.0,0,0.0,0.99
55,0.0,0,0.0,0.0
56,195.0,0,0.0,2.85
57,-10.0,0,-0.13928018180908375,0.18
58,0.0,0,0.0,0.0
59,-70.0,1,-0.4557858616822743,2.75
60,-15.0,0,-0.20892027271362562,0.83
61,-40.0,0,-0.297533021745679,0.7
62,-5.0,0,-0.06964009090454187,0.3
63,-150.0,1,-0.48383768518000564,1.32
64,-15.0,0,-0.15825283993659528,0.33
65,-5.0,0,-0.06964009090454187,0.01
66,-10.0,0,-0.13928018180908375,0.5
67,-5.0,0,-0.06964009090454187,0.39
68,-5.0,0,-0.06964009090454187,0.45
69,180.0,0,0.0,2.34
70,0.0,0,0.0,0.0
71,0.0,0,0.0,0.0
72,220.0,0,-0.06964009090454187,3.79
73,0.0,0,0.0,0.0
74,0.0,0,0.0,0.0
75,0.0,0,0.0,0.0
76,-5.0,0,-0.06964009090454187,0.31
77,-5.0,0,-0.06964009090454187,0.22
78,75.0,0,0.0,0.45
79,-5.0,0,-0.06964009090454187,0.06
80,0.0,0,0.0,0.0
81,-15.0,0,-0.20892027271362562,0.33
82,0.0,0,0.0,0.0
83,0.0,0,0.0,0.0
84,-5.0,0,-0.06964009090454187,0.49
85,-30.0,0,-0.15825283993659528,0.9
86,-5.0,0,-0.06964009090454187,0.25
87,255.0,0,0.0,4.59
88,205.0,0,-0.06964009090454187,3.43
89,0.0,0,0.0,0.0
90,-135.0,2,-0.7355201850932271,0.6836734693877551
91,-30.0,0,-0.15825283993659528,0.6
92,-5.0,0,-0.06964009090454187,0.4
93,60.0,0,-0.15825283993659528,1.17
94,0.0,0,0.0,0.0
95,-20.0,0,-0.2785603636181675,0.99
96,-10.0,0,-0.13928018180908375,0.12
97,0.0,0,0.0,0.0
98,-130.0,2,-0.7399655573713873,0.5454545454545454
99,0.0,0,0.0,0.0
100,-5.0,0,-0.06964009090454187,0.13
101,0.0,0,0.0,0.0
102,0.0,0,0.0,0.0
103,0.0,0,0.0,0.0
104,0.0,0,0.0,0.0
105,0.0,0,0.0,0.0
106,-130.0,2,-0.813962113108526,0.9
107,0.0,0,0.0,0.0
108,-10.0,0,-0.13928018180908375,0.57
109,0.0,0,0.0,0.0
110,-5.0,0,-0.06964009090454187,0.04
111,-5.0,0,-0.06964009090454187,0.07
112,-15.0,0,-0.20892027271362562,0.24
113,-5.0,0,-0.06964009090454187,0.12
114,-10.0,0,-0.13928018180908375,0.55
115,-15.0,0,-0.20892027271362562,0.45
116,0.0,0,0.0,0.0
117,0.0,0,0.0,0.0
118,-5.0,0,-0.06964009090454187,0.24
119,0.0,0,0.0,0.0
120,-30.0,0,-0.15825283993659528,0.06
121,0.0,0,0.0,0.0
122,0.0,0,0.0,0.0
123,-5.0,0,-0.06964009090454187,0.46
124,0.0,0,0.0,0.0
125,-5.0,0,-0.06964009090454187,0.15
126,-60.0,1,-0.31650567987319056,1.92
127,-5.0,0,-0.06964009090454187,0.49
128,0.0,0,0.0,0.0
129,-65.0,1,-0.38614577077773243,1.54
130,0.0,0,0.0,0.0
131,120.0,0,0.0,1.08
132,0.0,0,0.0,0.0
133,-10.0,0,-0.13928018180908375,0.44
134,0.0,0,0.0,0.0
135,-5.0,0,-0.06964009090454187,0.49
136,-15.0,0,-0.20892027271362562,0.36
137,-20.0,0,-0.2785603636181675,1.17
138,-5.0,0,-0.06964009090454187,0.49
139,-65.0,1,-0.38614577077773243,1.71
140,-35.0,0,-0.22789293084113715,2.23
141,-30.0,0,-0.15825283993659528,0.9
142,0.0,0,0.0,0.0
143,45.0,0,0.0,0.33
144,0.0,0,0.0,0.0
145,-140.0,2,-0.8409041194637281,0.6595744680851063
146,-5.0,0,-0.06964009090454187,0.15
147,-205.0,1,-0.5574731160858568,2.29
148,0.0,0,0.0,0.0
149,-30.0,0,-0.15825283993659528,0.84
150,-5.0,0,-0.06964009090454187,0.07
151,0.0,0,0.0,0.0
152,-15.0,0,-0.20892027271362562,1.3
153,0.0,0,0.0,0.0
154,-5.0,0,-0.06964009090454187,0.35
155,-5.0,0,-0.06964009090454187,0.49
156,0.0,0,0.0,0.0
157,0.0,0,0.0,0.0
158,-30.0,0,-0.15825283993659528,1.32
159,-60.0,1,-0.31650567987319056,1.92
160,120.0,0,0.0,1.08
161,-60.0,1,-0.31650567987319056,1.8
162,-5.0,0,-0.06964009090454187,0.06
163,-5.0,0,-0.06964009090454187,0.34
164,0.0,0,0.0,0.0
165,0.0,0,0.0,0.0
166,-30.0,0,-0.15825283993659528,1.92
167,0.0,0,0.0,0.0
168,15.0,0,0.0,0.39
169,0.0,0,0.0,0.0
170,-10.0,0,-0.13928018180908375,0.18
171,120.0,0,0.0,1.32
172,-35.0,0,-0.22789293084113715,0.55
173,0.0,0,0.0,0.0
174,0.0,0,0.0,0.0
175,-60.0,1,-0.31650567987319056,1.92
176,0.0,0,0.0,0.0
177,0.0,0,0.0,0.0
178,-60.0,0,-0.31650567987319056,1.5
179,15.0,0,0.0,0.03
180,-130.0,2,-1.2058697971978163,2.2222222222222223
181,-20.0,0,-0.2785603636181675,0.83
182,375.0,0,0.0,10.41
183,90.0,0,0.0,0.87
184,-60.0,1,-0.31650567987319056,0.6
185,0.0,0,0.0,0.0
186,-65.0,1,-0.38614577077773243,1.08
187,-5.0,0,-0.06964009090454187,0.19
188,-60.0,0,-0.31650567987319056,2.52
189,-5.0,0,-0.06964009090454187,0.16
190,-60.0,1,-0.31650567987319056,2.04
191,-10.0,0,-0.13928018180908375,0.38
192,-30.0,0,-0.15825283993659528,0.54
193,0.0,0,0.0,0.0
194,90.0,0,0.0,2.07
195,-5.0,0,-0.06964009090454187,0.27
196,-15.0,0,-0.20892027271362562,0.95
197,-5.0,0,-0.06964009090454187,0.05
198,-5.0,0,-0.06964009090454187,0.46
199,-10.0,0,-0.13928018180908375,0.59
200,0.0,0,0.0,0.0
201,-10.0,0,-0.13928018180908375,0.35
202,-5.0,0,-0.06964009090454187,0.09
203,-15.0,0,-0.20892027271362562,0.74
204,-5.0,0,-0.06964009090454187,0.33
205,0.0,0,0.0,0.0
206,-150.0,1,-0.8568022243247642,4.2631578947368425
207,75.0,0,0.0,0.45
208,-135.0,2,-0.8790363187699545,0.8048780487804879
209,0.0,0,0.0,0.0
210,0.0,0,0.0,0.0
211,0.0,0,0.0,0.0
212,-10.0,0,-0.13928018180908375,0.47
213,-15.0,0,-0.20892027271362562,0.76
214,-5.0,0,-0.06964009090454187,0.2
215,0.0,0,0.0,0.0
216,-10.0,0,-0.13928018180908375,0.9
217,-30.0,0,-0.15825283993659528,1.86
218,-5.0,0,-0.06964009090454187,0.35
219,0.0,0,0.0,0.0
220,-60.0,1,-0.31650567987319056,3.12
221,0.0,0,0.0,0.0
222,-5.0,0,-0.06964009090454187,0.2
223,-10.0,0,-0.13928018180908375,0.9
224,0.0,0,0.0,0.0
225,-65.0,1,-0.38614577077773243,6.13
226,-10.0,0,-0.13928018180908375,0.18
227,-15.0,0,-0.20892027271362562,0.67
228,-10.0,0,-0.13928018180908375,0.5
229,-10.0,0,-0.13928018180908375,0.64
230,-10.0,0,-0.13928018180908375,0.25
231,105.0,0,0.0,0.84
232,0.0,0,0.0,0.0
233,-5.0,0,-0.06964009090454187,0.12
234,-30.0,0,-0.15825283993659528,0.6
235,0.0,0,0.0,0.0
236,-130.0,2,-0.8348329365215651,0.6153846153846154
237,-30.0,0,-0.15825283993659528,0.78
238,-10.0,0,-0.13928018180908375,0.51
239,0.0,0,0.0,0.0
240,0.0,0,0.0,0.0
241,-60.0,1,-0.31650567987319056,0.84
242,-135.0,2,-0.7355201850932271,0.6428571428571429
243,-130.0,2,-0.7235218783186897,0.8
244,45.0,0,-0.15825283993659528,1.44
245,-130.0,2,-0.7941093786424643,0.5853658536585366
246,0.0,0,0.0,0.0
247,-30.0,0,-0.15825283993659528,1.02
248,0.0,0,0.0,0.0
249,0.0,0,0.0,0.0
250,0.0,0,0.0,0.0
251,-30.0,0,-0.15825283993659528,1.02
252,75.0,0,0.0,0.45
253,0.0,0,0.0,0.0
254,0.0,0,0.0,0.0
255,-5.0,0,-0.06964009090454187,0.09
256,0.0,0,0.0,0.0
257,-10.0,0,-0.13928018180908375,0.3
258,0.0,0,0.0,0.0
259,0.0,0,0.0,0.0
260,-10.0,0,-0.13928018180908375,0.32
261,-20.0,0,-0.2785603636181675,1.4
262,-10.0,0,-0.13928018180908375,0.15
263,210.0,0,0.0,3.72
264,-5.0,0,-0.06964009090454187,0.17
265,105.0,0,0.0,1.38
266,70.0,0,-0.06964009090454187,0.51
267,0.0,0,0.0,0.0
268,135.0,0,0.0,2.16
269,0.0,0,0.0,0.0
270,-10.0,0,-0.13928018180908375,0.58
271,0.0,0,0.0,0.0
272,-5.0,0,-0.06964009090454187,0.01
273,0.0,0,0.0,0.0
274,-30.0,0,-0.15825283993659528,1.74
275,-60.0,1,-0.31650567987319056,1.92
276,-20.0,0,-0.2785603636181675,1.19
277,-30.0,0,-0.15825283993659528,0.42
278,-5.0,0,-0.06964009090454187,0.14
279,90.0,0,0.0,1.89
280,0.0,0,0.0,0.0
281,0.0,0,0.0,0.0
282,30.0,0,0.0,0.39
283,-60.0,1,-0.31650567987319056,1.68
284,-30.0,0,-0.15825283993659528,0.12
285,70.0,0,-0.06964009090454187,0.48
286,-65.0,1,-0.38614577077773243,1.85
287,0.0,0,0.0,0.0
288,0.0,0,0.0,0.0
289,0.0,0,0.0,0.0
290,-5.0,0,-0.06964009090454187,0.12
291,0.0,0,0.0,0.0
292,-10.0,0,-0.13928018180908375,0.38
293,-60.0,0,-0.31650567987319056,2.16
294,-35.0,0,-0.22789293084113715,1.25
295,0.0,0,0.0,0.0
296,-60.0,1,-0.31650567987319056,2.04
297,0.0,0,0.0,0.0
298,0.0,0,0.0,0.0
299,-10.0,0,-0.13928018180908375,0.53
300,-5.0,0,-0.06964009090454187,0.02
301,-15.0,0,-0.20892027271362562,0.6
302,0.0,0,0.0,0.0
303,0.0,0,0.0,0.0
304,0.0,0,0.0,0.0
305,-5.0,0,-0.06964009090454187,0.09
306,0.0,0,0.0,0.0
307,-5.0,0,-0.06964009090454187,0.04
308,-30.0,0,-0.15825283993659528,0.78
309,-60.0,1,-0.31650567987319056,0.24
310,0.0,0,0.0,0.0
311,-5.0,0,-0.06964009090454187,0.02
312,0.0,0,0.0,0.0
313,0.0,0,0.0,0.0
314,-15.0,0,-0.20892027271362562,1.05
315,0.0,0,0.0,0.0
316,0.0,0,0.0,0.0
317,0.0,0,0.0,0.0
318,-5.0,0,-0.06964009090454187,0.15
319,-5.0,0,-0.06964009090454187,0.09
320,-5.0,0,-0.06964009090454187,0.1
321,-5.0,0,-0.06964009090454187,0.13
322,-10.0,0,-0.13928018180908375,0.71
323,0.0,0,0.0,0.0
324,180.0,0,0.0,2.34
325,0.0,0,0.0,0.0
326,-5.0,0,-0.06964009090454187,0.18
327,0.0,0,0.0,0.0
328,120.0,0,0.0,1.08
329,0.0,0,0.0,0.0
330,150.0,0,0.0,3.33
331,-5.0,0,-0.06964009090454187,0.33
332,-10.0,0,-0.13928018180908375,0.28
333,0.0,0,0.0,0.0
334,0.0,0,0.0,0.0
335,75.0,0,0.0,4.35
336,0.0,0,0.0,0.0
337,195.0,0,0.0,3.0
338,-5.0,0,-0.06964009090454187,0.28
339,0.0,0,0.0,0.0
340,-60.0,0,-0.31650567987319056,0.36
341,-5.0,0,-0.06964009090454187,0.15
342,-135.0,2,-1.1262652834240041,0.828125
343,0.0,0,0.0,0.0
344,225.0,0,0.0,3.6
345,0.0,0,0.0,0.0
346,60.0,0,0.0,0.78
347,-60.0,1,-0.31650567987319056,0.72
348,0.0,0,0.0,0.0
349,-5.0,0,-0.06964009090454187,0.1
350,0.0,0,0.0,0.0
351,-5.0,0,-0.06964009090454187,0.27
352,225.0,0,0.0,3.6
353,-5.0,0,-0.06964009090454187,0.11
354,-30.0,0,-0.15825283993659528,1.2
355,150.0,0,0.0,1.65
356,-30.0,0,-0.15825283993659528,0.18
357,-5.0,0,-0.06964009090454187,0.31
358,30.0,0,0.0,0.09
359,-130.0,1,-0.7571740587056056,0.6976744186046512
360,205.0,0,-0.06964009090454187,3.59
361,-5.0,0,-0.06964009090454187,0.07
362,75.0,0,0.0,0.45
363,75.0,0,0.0,0.63
364,0.0,0,0.0,0.0
365,-60.0,0,-0.31650567987319056,1.56
366,0.0,0,0.0,0.0
367,-5.0,0,-0.06964009090454187,0.49
368,565.0,0,-0.06964009090454187,22.84
369,-10.0,0,-0.13928018180908375,0.48
370,165.0,0,0.0,2.22
371,30.0,0,0.0,0.57
372,0.0,0,0.0,0.0
373,-20.0,0,-0.2785603636181675,0.93
374,-5.0,0,-0.06964009090454187,0.02
375,0.0,0,0.0,0.0
376,0.0,0,0.0,0.0
377,-10.0,0,-0.13928018180908375,0.47
378,-5.0,0,-0.06964009090454187,0.17
