success,rewards,steps,resources,epsilon,first_success
0,-6.169999999999999,47,0,0.7901049725470279,2
1,46.190000000000005,44,2,0.6337242817644086,2
0,-5.970000000000001,57,2,0.47622912292284103,2
0,-36.01,8,0,0.457510005540005,2
0,-34.699999999999996,12,1,0.43080185560799106,2
0,-7.61,50,2,0.3352984938281715,2
0,-7.82,60,1,0.24820838415550486,2
1,40.39,52,2,0.1912566947289212,2
0,-36.599999999999994,16,0,0.17651675623376062,2
1,45.900000000000006,26,1,0.1549480222912372,2
1,46.75000000000001,27,2,0.1353347165085562,2
0,-8.200000000000001,50,0,0.10533270926593409,2
0,-6.64,60,1,0.1,2
1,43.50000000000001,42,1,0.1,2
1,44.230000000000004,38,0,0.1,2
1,48.050000000000004,27,3,0.1,2
1,46.480000000000004,40,2,0.1,2
1,48.150000000000006,19,2,0.1,2
1,47.75000000000001,21,2,0.1,2
1,45.50000000000001,38,1,0.1,2
1,47.10000000000001,18,1,0.1,2
1,45.650000000000006,21,0,0.1,2
1,46.540000000000006,15,0,0.1,2
1,46.64000000000001,23,1,0.1,2
1,44.150000000000006,23,0,0.1,2
1,49.1,16,3,0.1,2
1,43.800000000000004,28,0,0.1,2
1,45.95,17,0,0.1,2
1,46.1,16,0,0.1,2
1,46.1,16,0,0.1,2
1,46.95,17,1,0.1,2
1,46.7,14,0,0.1,2
0,-35.199999999999996,6,0,0.1,2
0,-34.3,8,1,0.1,2
1,41.440000000000005,37,1,0.1,2
0,-35.8,8,0,0.1,2
1,47.7,14,1,0.1,2
1,46.7,14,0,0.1,2
1,46.7,14,0,0.1,2
1,45.050000000000004,23,0,0.1,2
1,45.300000000000004,18,0,0.1,2
1,46.7,14,0,0.1,2
1,47.7,14,1,0.1,2
1,46.6,16,0,0.1,2
1,44.25000000000001,33,0,0.1,2
1,49.050000000000004,21,3,0.1,2
1,44.800000000000004,36,1,0.1,2
1,46.25000000000001,17,0,0.1,2
0,-35.199999999999996,6,0,0.1,2
1,45.7,22,0,0.1,2
1,48.45,17,2,0.1,2
1,45.400000000000006,24,0,0.1,2
1,44.00000000000001,44,1,0.1,2
0,-5.799999999999999,54,0,0.1,2
0,-5.199999999999998,60,1,0.1,2
0,-4.149999999999999,67,2,0.1,2
0,-6.8,60,1,0.1,2
0,-6.8,60,1,0.1,2
0,-7.600000000000001,54,0,0.1,2
0,-8.799999999999999,54,0,0.1,2
0,-7.600000000000001,54,0,0.1,2
1,46.10000000000001,26,1,0.1,2
0,-8.200000000000001,60,1,0.1,2
1,46.00000000000001,40,2,0.1,2
0,-8.600000000000001,54,0,0.1,2
0,-8.200000000000001,54,0,0.1,2
0,-9.250000000000002,67,2,0.1,2
1,45.25000000000001,45,1,0.1,2
0,-7.800000000000001,54,1,0.1,2
0,-8.55,67,2,0.1,2
0,-6.3500000000000005,67,2,0.1,2
1,44.25000000000001,37,1,0.1,2
0,-8.200000000000001,54,0,0.1,2
0,-7.6000000000000005,54,0,0.1,2
0,-8.0,54,0,0.1,2
1,40.050000000000004,51,0,0.1,2
0,-8.0,54,0,0.1,2
1,39.400000000000006,52,0,0.1,2
0,-9.600000000000003,54,0,0.1,2
0,-9.800000000000004,54,0,0.1,2
1,40.400000000000006,52,0,0.1,2
0,-9.200000000000001,54,0,0.1,2
0,-9.400000000000002,54,0,0.1,2
0,-9.200000000000001,54,0,0.1,2
0,-9.000000000000004,60,1,0.1,2
0,-10.000000000000004,54,0,0.1,2
0,-8.000000000000002,60,1,0.1,2
0,-8.000000000000002,54,0,0.1,2
0,-9.150000000000002,67,2,0.1,2
0,-8.0,54,0,0.1,2
0,-9.410000000000002,54,0,0.1,2
0,-9.400000000000006,54,0,0.1,2
1,45.300000000000004,42,1,0.1,2
0,-9.600000000000003,60,1,0.1,2
0,-10.200000000000005,54,0,0.1,2
0,-11.200000000000006,60,1,0.1,2
1,39.4,58,1,0.1,2
0,-9.200000000000003,54,0,0.1,2
0,-10.400000000000002,54,0,0.1,2
0,-10.000000000000005,54,0,0.1,2
0,-9.800000000000002,54,0,0.1,2
0,-9.600000000000003,54,0,0.1,2
0,-9.800000000000004,54,0,0.1,2
0,-10.000000000000004,54,0,0.1,2
0,-10.200000000000005,54,0,0.1,2
0,-9.000000000000002,60,1,0.1,2
0,-10.200000000000005,54,0,0.1,2
0,-7.0,60,1,0.1,2
0,-8.000000000000002,54,0,0.1,2
0,-6.800000000000001,60,1,0.1,2
0,-5.1499999999999995,67,2,0.1,2
0,-6.630000000000002,54,0,0.1,2
0,-26.4,70,3,0.1,2
0,-8.400000000000004,60,1,0.1,2
0,-6.6000000000000005,54,0,0.1,2
0,-31.699999999999996,54,0,0.1,2
0,-36.65,25,1,0.1,2
0,-23.429999999999996,70,6,0.1,2
0,-10.240000000000004,54,0,0.1,2
0,-8.810000000000002,53,0,0.1,2
0,-10.410000000000004,54,0,0.1,2
0,-9.410000000000004,54,0,0.1,2
0,-8.620000000000003,53,0,0.1,2
0,-7.600000000000003,50,0,0.1,2
0,-33.67,52,0,0.1,2
0,-5.95,57,1,0.1,2
0,-7.200000000000002,54,0,0.1,2
0,-10.200000000000003,53,0,0.1,2
0,-8.310000000000004,50,0,0.1,2
0,-7.9600000000000035,47,0,0.1,2
0,-34.160000000000004,51,0,0.1,2
0,-33.96000000000001,51,0,0.1,2
0,-7.000000000000001,60,1,0.1,2
0,-10.040000000000004,54,0,0.1,2
0,-9.800000000000002,54,0,0.1,2
0,-9.630000000000003,54,0,0.1,2
0,-30.34,70,4,0.1,2
0,-9.000000000000004,54,0,0.1,2
0,-7.600000000000002,54,0,0.1,2
0,-10.610000000000005,54,0,0.1,2
0,-10.210000000000003,54,0,0.1,2
0,-9.630000000000003,54,0,0.1,2
0,-7.020000000000001,50,0,0.1,2
