success,rewards,steps,resources,epsilon,first_success
0,-36.559999999999995,17,0,0.918316468354365,74
0,-32.45,45,6,0.7328768546436799,74
0,-6.3999999999999995,64,2,0.531750826943791,74
0,-6.01,60,1,0.3936343764094253,74
0,-6.37,57,1,0.29580711868545667,74
0,-8.0,54,0,0.22566020663225933,74
0,-9.400000000000004,60,1,0.16704744067563246,74
0,-8.200000000000001,54,0,0.12743425563174798,74
0,-9.600000000000003,54,0,0.1,74
0,-9.750000000000002,67,2,0.1,74
0,-9.500000000000002,60,1,0.1,74
0,-8.4,54,0,0.1,74
0,-6.6,60,1,0.1,74
0,-6.6,54,0,0.1,74
0,-5.599999999999999,60,1,0.1,74
0,-37.60999999999999,40,0,0.1,74
0,-8.6,54,0,0.1,74
0,-9.000000000000004,60,1,0.1,74
0,-8.56,67,2,0.1,74
0,-8.600000000000001,54,0,0.1,74
0,-9.800000000000004,60,1,0.1,74
0,-9.410000000000004,54,0,0.1,74
0,-9.600000000000003,54,0,0.1,74
0,-9.600000000000003,54,0,0.1,74
0,-9.600000000000003,60,1,0.1,74
0,-31.4,70,3,0.1,74
0,-9.600000000000003,54,0,0.1,74
0,-9.800000000000002,54,0,0.1,74
0,-9.800000000000004,54,0,0.1,74
0,-9.600000000000003,54,0,0.1,74
0,-9.350000000000001,67,2,0.1,74
0,-7.800000000000001,60,1,0.1,74
0,-9.000000000000002,60,1,0.1,74
0,-9.600000000000003,54,0,0.1,74
0,-9.200000000000003,54,0,0.1,74
0,-9.800000000000002,54,0,0.1,74
0,-9.800000000000004,54,0,0.1,74
0,-6.3999999999999995,60,1,0.1,74
0,-7.6000000000000005,54,0,0.1,74
0,-8.000000000000002,60,1,0.1,74
0,-9.000000000000007,60,1,0.1,74
0,-7.4,54,0,0.1,74
0,-7.95,67,2,0.1,74
0,-8.149999999999999,67,2,0.1,74
0,-8.600000000000003,60,1,0.1,74
0,-7.2,60,1,0.1,74
0,-27.999999999999996,70,3,0.1,74
0,-36.15,19,0,0.1,74
0,-7.55,67,2,0.1,74
0,-7.2,60,1,0.1,74
0,-7.710000000000002,60,1,0.1,74
0,-8.4,54,0,0.1,74
0,-8.55,67,2,0.1,74
0,-8.35,67,2,0.1,74
0,-9.200000000000005,54,0,0.1,74
0,-6.949999999999999,67,2,0.1,74
0,-30.9,70,3,0.1,74
0,-8.800000000000002,60,1,0.1,74
0,-9.000000000000002,54,0,0.1,74
0,-7.800000000000002,60,1,0.1,74
0,-29.9,70,3,0.1,74
0,-30.0,70,3,0.1,74
0,-8.600000000000003,60,1,0.1,74
0,-10.000000000000007,60,1,0.1,74
0,-7.600000000000003,54,0,0.1,74
0,-8.209999999999999,54,0,0.1,74
0,-8.01,54,0,0.1,74
0,-31.959999999999997,65,2,0.1,74
0,-9.400000000000002,54,0,0.1,74
0,-8.400000000000002,60,1,0.1,74
0,-8.6,54,0,0.1,74
0,-8.210000000000003,54,0,0.1,74
0,-8.800000000000002,54,0,0.1,74
1,44.550000000000004,51,1,0.1,74
0,-7.3000000000000025,50,0,0.1,74
0,-8.310000000000004,60,1,0.1,74
0,-8.410000000000002,60,1,0.1,74
0,-11.210000000000008,54,0,0.1,74
1,44.45,37,0,0.1,74
0,-7.600000000000001,54,0,0.1,74
0,-10.010000000000009,60,1,0.1,74
0,-38.309999999999995,36,0,0.1,74
0,-8.75,67,2,0.1,74
0,-9.600000000000003,54,0,0.1,74
0,-40.349999999999994,43,0,0.1,74
0,-9.000000000000002,60,1,0.1,74
0,-7.900000000000003,50,0,0.1,74
0,-38.849999999999994,49,1,0.1,74
0,-8.549999999999999,57,1,0.1,74
1,43.7,50,1,0.1,74
1,43.550000000000004,43,1,0.1,74
1,44.300000000000004,38,1,0.1,74
1,46.7,14,0,0.1,74
1,46.95,27,2,0.1,74
0,-7.400000000000001,54,0,0.1,74
1,42.45,45,0,0.1,74
1,43.35000000000001,39,0,0.1,74
1,48.5,18,2,0.1,74
0,-9.900000000000002,60,1,0.1,74
1,43.650000000000006,53,2,0.1,74
1,46.6,16,0,0.1,74
1,46.7,14,0,0.1,74
1,47.900000000000006,30,2,0.1,74
1,44.050000000000004,33,0,0.1,74
1,45.7,22,0,0.1,74
1,47.7,14,1,0.1,74
1,45.300000000000004,38,2,0.1,74
1,46.35,19,0,0.1,74
1,48.7,14,2,0.1,74
1,46.1,26,1,0.1,74
1,46.45,17,0,0.1,74
1,48.7,14,2,0.1,74
1,46.400000000000006,20,0,0.1,74
1,45.85,21,0,0.1,74
1,47.50000000000001,18,1,0.1,74
1,47.7,14,1,0.1,74
1,45.50000000000001,22,0,0.1,74
1,46.300000000000004,18,0,0.1,74
1,46.550000000000004,15,0,0.1,74
1,49.7,14,3,0.1,74
1,46.7,14,0,0.1,74
1,46.550000000000004,15,0,0.1,74
1,47.400000000000006,16,1,0.1,74
1,46.7,14,0,0.1,74
1,45.00000000000001,28,0,0.1,74
1,47.7,14,1,0.1,74
1,47.6,16,1,0.1,74
1,47.7,14,1,0.1,74
1,46.7,14,0,0.1,74
1,45.400000000000006,24,0,0.1,74
1,46.7,14,0,0.1,74
1,47.7,14,1,0.1,74
1,46.59,16,0,0.1,74
1,47.6,16,1,0.1,74
1,46.45,17,0,0.1,74
1,46.7,14,0,0.1,74
1,46.6,16,0,0.1,74
1,49.45,17,3,0.1,74
1,46.6,16,0,0.1,74
1,46.45,25,1,0.1,74
1,44.95,27,0,0.1,74
1,47.050000000000004,21,1,0.1,74
1,47.7,14,1,0.1,74
1,47.550000000000004,15,1,0.1,74
1,47.7,14,1,0.1,74
1,47.7,14,1,0.1,74
1,46.980000000000004,20,1,0.1,74
1,46.300000000000004,18,0,0.1,74
1,47.60000000000001,16,1,0.1,74
1,46.7,14,0,0.1,74
1,47.45,17,1,0.1,74
1,46.6,16,0,0.1,74
1,47.550000000000004,15,1,0.1,74
1,48.5,18,2,0.1,74
1,46.7,14,0,0.1,74
0,-35.4,10,0,0.1,74
1,47.550000000000004,15,1,0.1,74
1,47.7,14,1,0.1,74
1,49.7,14,3,0.1,74
1,45.400000000000006,28,0,0.1,74
1,46.6,16,0,0.1,74
1,47.7,14,1,0.1,74
1,45.2,24,0,0.1,74
1,46.7,14,0,0.1,74
1,44.85,29,0,0.1,74
1,43.99,40,1,0.1,74
1,47.60000000000001,16,1,0.1,74
1,45.85,21,0,0.1,74
1,46.7,14,0,0.1,74
1,48.1,22,2,0.1,74
1,46.300000000000004,18,0,0.1,74
1,46.25000000000001,17,0,0.1,74
1,47.550000000000004,15,1,0.1,74
1,45.2,24,0,0.1,74
1,48.6,16,2,0.1,74
1,46.7,14,0,0.1,74
1,47.400000000000006,16,1,0.1,74
1,44.45,29,0,0.1,74
1,47.39000000000001,16,1,0.1,74
1,48.400000000000006,16,2,0.1,74
1,45.650000000000006,21,0,0.1,74
1,46.550000000000004,15,0,0.1,74
1,47.550000000000004,15,1,0.1,74
1,45.550000000000004,23,0,0.1,74
1,47.550000000000004,15,1,0.1,74
1,46.1,18,0,0.1,74
1,46.650000000000006,21,1,0.1,74
1,46.7,14,0,0.1,74
1,44.550000000000004,41,2,0.1,74
1,42.35000000000001,59,2,0.1,74
1,46.150000000000006,23,0,0.1,74
1,45.150000000000006,31,0,0.1,74
0,-5.199999999999999,60,1,0.1,74
1,45.50000000000001,22,0,0.1,74
1,42.300000000000004,50,0,0.1,74
1,46.300000000000004,26,1,0.1,74
1,47.60000000000001,44,3,0.1,74
0,-7.8,60,1,0.1,74
1,46.300000000000004,18,0,0.1,74
1,46.7,14,0,0.1,74
0,-4.799999999999999,60,1,0.1,74
1,47.2,24,1,0.1,74
0,-4.999999999999999,60,1,0.1,74
0,-4.799999999999999,60,1,0.1,74
1,46.800000000000004,48,2,0.1,74
0,-7.0,54,0,0.1,74
0,-6.800000000000001,54,0,0.1,74
0,-37.75,51,1,0.1,74
0,-3.9999999999999987,60,1,0.1,74
0,-5.999999999999999,60,1,0.1,74
1,43.900000000000006,64,2,0.1,74
1,41.25000000000001,51,0,0.1,74
0,-5.3999999999999995,60,1,0.1,74
0,-5.8,54,0,0.1,74
1,41.900000000000006,60,1,0.1,74
0,-10.200000000000003,54,0,0.1,74
0,-4.749999999999999,67,2,0.1,74
1,47.25000000000001,29,2,0.1,74
1,43.550000000000004,49,0,0.1,74
1,42.50000000000001,56,1,0.1,74
1,40.75,53,0,0.1,74
0,-8.0,60,1,0.1,74
0,-8.200000000000003,60,1,0.1,74
1,46.400000000000006,20,0,0.1,74
0,-9.400000000000002,54,0,0.1,74
1,43.550000000000004,35,0,0.1,74
1,41.45,57,1,0.1,74
0,-6.200000000000001,60,1,0.1,74
0,-7.4,60,1,0.1,74
0,-8.800000000000002,60,1,0.1,74
0,-4.749999999999999,67,2,0.1,74
1,41.150000000000006,53,0,0.1,74
0,-9.200000000000003,54,0,0.1,74
0,-8.850000000000001,57,1,0.1,74
1,46.900000000000006,50,3,0.1,74
1,44.75000000000001,25,0,0.1,74
0,-9.600000000000005,54,0,0.1,74
0,-8.2,54,0,0.1,74
0,-11.600000000000009,54,0,0.1,74
0,-7.8000000000000025,50,0,0.1,74
0,-10.80000000000001,60,1,0.1,74
0,-10.150000000000004,57,1,0.1,74
0,-9.300000000000004,50,0,0.1,74
0,-9.200000000000003,54,0,0.1,74
0,-8.400000000000004,50,0,0.1,74
0,-10.020000000000003,54,0,0.1,74
0,-10.200000000000003,54,0,0.1,74
0,-9.800000000000002,54,0,0.1,74
0,-10.600000000000005,54,0,0.1,74
1,40.6,48,0,0.1,74
0,-11.3,60,1,0.1,74
0,-10.400000000000002,54,0,0.1,74
1,47.09,18,1,0.1,74
0,-10.200000000000003,54,0,0.1,74
0,-10.410000000000004,54,0,0.1,74
1,40.900000000000006,46,0,0.1,74
0,-9.210000000000004,60,1,0.1,74
1,42.14000000000001,47,0,0.1,74
0,-9.810000000000002,54,0,0.1,74
0,-8.800000000000004,54,0,0.1,74
0,-8.810000000000002,54,1,0.1,74
0,-9.000000000000009,60,1,0.1,74
1,46.550000000000004,23,1,0.1,74
0,-10.410000000000004,54,0,0.1,74
1,44.2,32,0,0.1,74
0,-10.400000000000002,54,0,0.1,74
1,45.45,37,2,0.1,74
1,45.39000000000001,32,1,0.1,74
0,-10.600000000000003,54,0,0.1,74
1,47.60000000000001,16,1,0.1,74
1,40.50000000000001,50,0,0.1,74
0,-10.400000000000006,60,1,0.1,74
1,44.900000000000006,26,0,0.1,74
0,-10.400000000000002,54,0,0.1,74
1,45.95,27,1,0.1,74
1,47.14000000000001,19,1,0.1,74
1,44.290000000000006,38,1,0.1,74
1,45.09,26,0,0.1,74
1,48.49,18,2,0.1,74
1,41.290000000000006,56,1,0.1,74
