Episodio,Recompensa_control,Tripwires_control,PGF_Bruto_Avg,PGF_Costo_Avg
1,-10.0,0,-0.30454032766714556,0.275
2,0.0,0,0.0,0.0
3,0.0,0,0.0,0.0
4,-10.0,0,-0.30454032766714556,0.43
5,-5.0,0,-0.15227016383357278,0.19
6,-15.0,0,-0.45681049150071834,0.275
7,0.0,0,0.0,0.0
8,0.0,0,0.0,0.0
9,0.0,0,0.0,0.0
10,0.0,0,0.0,0.0
11,0.0,0,0.0,0.0
12,-10.0,0,-0.30454032766714556,0.395
13,0.0,0,0.0,0.0
14,-5.0,0,-0.15227016383357278,0.22
15,0.0,0,0.0,0.0
16,0.0,0,0.0,0.0
17,-15.0,0,-0.45681049150071834,0.435
18,-5.0,0,-0.15227016383357278,0.035
19,-5.0,0,-0.15227016383357278,0.23
20,0.0,0,0.0,0.0
21,0.0,0,0.0,0.0
22,-5.0,0,-0.15227016383357278,0.13
23,0.0,0,0.0,0.0
24,-10.0,0,-0.30454032766714556,0.135
25,-45.0,2,-1.536368636496648,1.275
26,0.0,0,0.0,0.0
27,0.0,0,0.0,0.0
28,0.0,0,0.0,0.0
29,0.0,0,0.0,0.0
30,0.0,0,0.0,0.0
