episode,agent,total_reward,steps,resources_collected,final_resources,D_effective,rho,p_acceso,tau_consumo,cells_visited
1,PGF,19.385,30,1,100.985,0.7000000000000001,0.1,0.4375,1.0,7
2,PGF,18.0,30,0,100.0,0.4,0.1,0.25,1.0,4
3,PGF,18.380000000000003,30,0,99.97999999999999,0.6000000000000001,0.1,0.375,1.0,6
4,PGF,17.800000000000004,30,0,100.0,0.5,0.1,0.3125,1.0,5
5,PGF,18.180000000000003,30,0,99.97999999999999,0.7000000000000001,0.1,0.4375,1.0,7
6,PGF,17.6,30,0,100.0,0.4,0.1,0.25,1.0,4
7,PGF,18.790000000000003,30,1,100.99,0.16666666666666666,0.1,0.3125,3.0,5
8,PGF,19.185000000000002,30,1,100.985,0.3,0.1,0.5625,3.0,9
9,PGF,19.990000000000002,30,2,101.99,0.24000000000000005,0.1,0.375,2.5,6
10,PGF,105.4,20,0,185.0,0.7000000000000001,0.1,0.4375,1.0,7
11,PGF,19.17,30,1,100.96999999999998,0.25,0.1,0.3125,2.0,5
12,PGF,19.8,30,2,102.0,0.25,0.1,0.3125,2.0,5
13,PGF,104.69000000000001,29,2,186.99,0.24000000000000005,0.1,0.375,2.5,6
14,PGF,106.19000000000001,20,1,185.99,0.15000000000000002,0.1,0.375,4.0,6
15,PGF,109.385,6,0,184.985,0.6000000000000001,0.1,0.375,1.0,6
16,PGF,109.385,6,0,184.985,0.6000000000000001,0.1,0.375,1.0,6
17,PGF,108.985,8,0,184.985,0.6000000000000001,0.1,0.375,1.0,6
18,PGF,109.4,6,0,185.0,0.6000000000000001,0.1,0.375,1.0,6
19,PGF,111.385,6,2,186.985,0.4000000000000001,0.1,0.375,1.5,6
20,PGF,109.385,6,0,184.985,0.6000000000000001,0.1,0.375,1.0,6
21,PGF,110.385,6,1,185.985,0.30000000000000004,0.1,0.375,2.0,6
22,PGF,109.385,6,0,184.985,0.6000000000000001,0.1,0.375,1.0,6
23,PGF,19.185000000000002,30,1,100.985,0.35000000000000003,0.1,0.4375,2.0,7
24,PGF,105.9,21,1,186.0,0.20000000000000004,0.1,0.375,3.0,6
25,PGF,109.08500000000001,11,1,185.985,0.6000000000000001,0.1,0.375,1.0,6
26,PGF,110.385,6,1,185.985,0.6000000000000001,0.1,0.375,1.0,6
27,PGF,110.385,6,1,185.985,0.6000000000000001,0.1,0.375,1.0,6
28,PGF,110.385,6,1,185.985,0.6000000000000001,0.1,0.375,1.0,6
29,PGF,109.385,6,0,184.985,0.6000000000000001,0.1,0.375,1.0,6
30,PGF,109.385,6,0,184.985,0.6000000000000001,0.1,0.375,1.0,6
31,PGF,111.385,6,2,186.985,0.30000000000000004,0.1,0.375,2.0,6
32,PGF,110.385,6,1,185.985,0.20000000000000004,0.1,0.375,3.0,6
33,PGF,109.385,6,0,184.985,0.6000000000000001,0.1,0.375,1.0,6
34,PGF,110.385,6,1,185.985,0.30000000000000004,0.1,0.375,2.0,6
35,PGF,110.385,6,1,185.985,0.6000000000000001,0.1,0.375,1.0,6
36,PGF,109.385,6,0,184.985,0.6000000000000001,0.1,0.375,1.0,6
37,PGF,110.385,6,1,185.985,0.30000000000000004,0.1,0.375,2.0,6
38,PGF,110.385,6,1,185.985,0.6000000000000001,0.1,0.375,1.0,6
39,PGF,109.385,6,0,184.985,0.6000000000000001,0.1,0.375,1.0,6
40,PGF,110.385,6,1,185.985,0.6000000000000001,0.1,0.375,1.0,6
41,PGF,111.385,6,2,186.985,0.4000000000000001,0.1,0.375,1.5,6
42,PGF,110.385,6,1,185.985,0.20000000000000004,0.1,0.375,3.0,6
43,PGF,109.385,6,0,184.985,0.6000000000000001,0.1,0.375,1.0,6
44,PGF,109.385,6,0,184.985,0.6000000000000001,0.1,0.375,1.0,6
45,PGF,111.4,6,2,187.0,0.6000000000000001,0.1,0.375,1.0,6
46,PGF,110.4,6,1,186.0,0.20000000000000004,0.1,0.375,3.0,6
47,PGF,109.4,6,0,185.0,0.6000000000000001,0.1,0.375,1.0,6
48,PGF,109.385,6,0,184.985,0.6000000000000001,0.1,0.375,1.0,6
49,PGF,109.385,6,0,184.985,0.6000000000000001,0.1,0.375,1.0,6
50,PGF,109.385,6,0,184.985,0.6000000000000001,0.1,0.375,1.0,6
51,PGF,109.4,6,0,185.0,0.6000000000000001,0.1,0.375,1.0,6
52,PGF,109.4,6,0,185.0,0.6000000000000001,0.1,0.375,1.0,6
53,PGF,110.4,6,1,186.0,0.15000000000000002,0.1,0.375,4.0,6
54,PGF,109.4,6,0,185.0,0.6000000000000001,0.1,0.375,1.0,6
55,PGF,111.4,6,2,187.0,0.24000000000000005,0.1,0.375,2.5,6
56,PGF,109.4,6,0,185.0,0.6000000000000001,0.1,0.375,1.0,6
57,PGF,109.4,6,0,185.0,0.6000000000000001,0.1,0.375,1.0,6
58,PGF,109.4,6,0,185.0,0.6000000000000001,0.1,0.375,1.0,6
59,PGF,109.4,6,0,185.0,0.6000000000000001,0.1,0.375,1.0,6
60,PGF,110.4,6,1,186.0,0.15000000000000002,0.1,0.375,4.0,6
61,PGF,109.4,6,0,185.0,0.6000000000000001,0.1,0.375,1.0,6
62,PGF,110.4,6,1,186.0,0.6000000000000001,0.1,0.375,1.0,6
63,PGF,109.4,6,0,185.0,0.6000000000000001,0.1,0.375,1.0,6
64,PGF,111.4,6,2,187.0,0.24000000000000005,0.1,0.375,2.5,6
65,PGF,110.385,6,1,185.985,0.6000000000000001,0.1,0.375,1.0,6
66,PGF,110.385,6,1,185.985,0.30000000000000004,0.1,0.375,2.0,6
67,PGF,111.4,6,2,187.0,0.30000000000000004,0.1,0.375,2.0,6
68,PGF,111.4,6,2,187.0,0.24000000000000005,0.1,0.375,2.5,6
69,PGF,111.4,6,2,187.0,0.20000000000000004,0.1,0.375,3.0,6
70,PGF,109.4,6,0,185.0,0.6000000000000001,0.1,0.375,1.0,6
71,PGF,109.385,6,0,184.985,0.6000000000000001,0.1,0.375,1.0,6
72,PGF,109.385,6,0,184.985,0.6000000000000001,0.1,0.375,1.0,6
73,PGF,109.385,6,0,184.985,0.6000000000000001,0.1,0.375,1.0,6
74,PGF,110.375,6,1,185.975,0.30000000000000004,0.1,0.375,2.0,6
75,PGF,112.375,6,3,187.975,0.30000000000000004,0.1,0.375,2.0,6
76,PGF,109.385,6,0,184.985,0.6000000000000001,0.1,0.375,1.0,6
77,PGF,110.385,6,1,185.985,0.30000000000000004,0.1,0.375,2.0,6
78,PGF,111.375,6,2,186.975,0.4000000000000001,0.1,0.375,1.5,6
79,PGF,109.385,6,0,184.985,0.6000000000000001,0.1,0.375,1.0,6
80,PGF,109.385,6,0,184.985,0.6000000000000001,0.1,0.375,1.0,6
81,PGF,109.4,6,0,185.0,0.6000000000000001,0.1,0.375,1.0,6
82,PGF,110.4,6,1,186.0,0.15000000000000002,0.1,0.375,4.0,6
83,PGF,110.4,6,1,186.0,0.30000000000000004,0.1,0.375,2.0,6
84,PGF,109.10000000000001,7,0,185.0,0.6000000000000001,0.1,0.375,1.0,6
85,PGF,110.4,6,1,186.0,0.6000000000000001,0.1,0.375,1.0,6
86,PGF,109.4,6,0,185.0,0.6000000000000001,0.1,0.375,1.0,6
87,PGF,109.4,6,0,185.0,0.6000000000000001,0.1,0.375,1.0,6
88,PGF,109.385,6,0,184.985,0.6000000000000001,0.1,0.375,1.0,6
89,PGF,110.4,6,1,186.0,0.6000000000000001,0.1,0.375,1.0,6
90,PGF,112.08500000000001,7,3,187.985,0.22500000000000003,0.1,0.375,2.6666666666666665,6
91,PGF,109.385,6,0,184.985,0.6000000000000001,0.1,0.375,1.0,6
92,PGF,110.385,6,1,185.985,0.6000000000000001,0.1,0.375,1.0,6
93,PGF,109.385,6,0,184.985,0.6000000000000001,0.1,0.375,1.0,6
94,PGF,109.385,6,0,184.985,0.6000000000000001,0.1,0.375,1.0,6
95,PGF,109.4,6,0,185.0,0.6000000000000001,0.1,0.375,1.0,6
96,PGF,110.385,6,1,185.985,0.20000000000000004,0.1,0.375,3.0,6
97,PGF,110.4,6,1,186.0,0.20000000000000004,0.1,0.375,3.0,6
98,PGF,110.4,6,1,186.0,0.30000000000000004,0.1,0.375,2.0,6
99,PGF,108.80000000000001,8,0,185.0,0.6000000000000001,0.1,0.375,1.0,6
100,PGF,110.4,6,1,186.0,0.6000000000000001,0.1,0.375,1.0,6
101,PGF,110.4,6,1,186.0,0.6000000000000001,0.1,0.375,1.0,6
102,PGF,111.4,6,2,187.0,0.20000000000000004,0.1,0.375,3.0,6
103,PGF,110.4,6,1,186.0,0.20000000000000004,0.1,0.375,3.0,6
104,PGF,110.4,6,1,186.0,0.6000000000000001,0.1,0.375,1.0,6
105,PGF,111.4,6,2,187.0,0.30000000000000004,0.1,0.375,2.0,6
106,PGF,111.4,6,2,187.0,0.30000000000000004,0.1,0.375,2.0,6
107,PGF,110.4,6,1,186.0,0.30000000000000004,0.1,0.375,2.0,6
108,PGF,109.4,6,0,185.0,0.6000000000000001,0.1,0.375,1.0,6
109,PGF,110.4,6,1,186.0,0.15000000000000002,0.1,0.375,4.0,6
110,PGF,110.4,6,1,186.0,0.15000000000000002,0.1,0.375,4.0,6
111,PGF,109.4,6,0,185.0,0.6000000000000001,0.1,0.375,1.0,6
112,PGF,109.4,6,0,185.0,0.6000000000000001,0.1,0.375,1.0,6
113,PGF,109.4,6,0,185.0,0.6000000000000001,0.1,0.375,1.0,6
114,PGF,110.4,6,1,186.0,0.20000000000000004,0.1,0.375,3.0,6
115,PGF,109.4,6,0,185.0,0.6000000000000001,0.1,0.375,1.0,6
116,PGF,110.4,6,1,186.0,0.30000000000000004,0.1,0.375,2.0,6
117,PGF,109.4,6,0,185.0,0.6000000000000001,0.1,0.375,1.0,6
