episode,agent,total_reward,steps,resources_collected,final_resources,D_effective,rho,p_acceso,tau_consumo,cells_visited
1,PGF,18.55,30,1,100.94999999999999,1.4000000000000001,0.2,0.4375,1.0,7
2,PGF,18.98,30,1,100.97999999999999,0.30000000000000004,0.2,0.375,4.0,6
3,PGF,19.800000000000004,30,2,102.0,0.3333333333333333,0.2,0.3125,3.0,5
4,PGF,19.0,30,1,101.0,1.2000000000000002,0.2,0.375,1.0,6
5,PGF,18.200000000000003,30,0,100.0,1.2000000000000002,0.2,0.375,1.0,6
6,PGF,19.0,30,1,101.0,1.0,0.2,0.3125,1.0,5
7,PGF,106.19000000000001,24,2,186.99,0.4800000000000001,0.2,0.375,2.5,6
8,PGF,109.97,8,1,185.97,1.2000000000000002,0.2,0.375,1.0,6
9,PGF,109.80000000000001,8,1,186.0,0.4000000000000001,0.2,0.375,3.0,6
10,PGF,109.485,9,1,185.985,0.4000000000000001,0.2,0.375,3.0,6
11,PGF,110.80000000000001,8,2,187.0,0.8000000000000002,0.2,0.375,1.5,6
12,PGF,106.385,16,0,184.985,1.2000000000000002,0.2,0.375,1.0,6
13,PGF,22.0,30,4,104.0,0.6000000000000001,0.2,0.375,2.0,6
14,PGF,17.800000000000004,30,0,100.0,1.0,0.2,0.3125,1.0,5
15,PGF,102.80000000000001,28,0,185.0,1.2000000000000002,0.2,0.375,1.0,6
16,PGF,109.385,6,0,184.985,1.2000000000000002,0.2,0.375,1.0,6
17,PGF,108.17500000000001,10,0,184.975,1.2000000000000002,0.2,0.375,1.0,6
18,PGF,108.775,8,0,184.975,1.2000000000000002,0.2,0.375,1.0,6
19,PGF,110.375,6,1,185.975,0.6000000000000001,0.2,0.375,2.0,6
20,PGF,110.385,6,1,185.985,0.4000000000000001,0.2,0.375,3.0,6
21,PGF,110.4,6,1,186.0,1.2000000000000002,0.2,0.375,1.0,6
22,PGF,111.39,6,2,186.99,0.4800000000000001,0.2,0.375,2.5,6
23,PGF,112.39,6,3,187.99,0.7200000000000001,0.2,0.375,1.6666666666666667,6
24,PGF,111.385,6,2,186.985,0.6000000000000001,0.2,0.375,2.0,6
25,PGF,109.075,7,0,184.975,1.2000000000000002,0.2,0.375,1.0,6
26,PGF,110.375,6,1,185.975,0.6000000000000001,0.2,0.375,2.0,6
27,PGF,110.375,6,1,185.975,0.6000000000000001,0.2,0.375,2.0,6
28,PGF,111.375,6,2,186.975,1.2000000000000002,0.2,0.375,1.0,6
29,PGF,111.375,6,2,186.975,1.2000000000000002,0.2,0.375,1.0,6
30,PGF,111.375,6,2,186.975,1.2000000000000002,0.2,0.375,1.0,6
31,PGF,110.375,6,1,185.975,1.2000000000000002,0.2,0.375,1.0,6
32,PGF,109.06,11,1,185.95999999999998,0.4000000000000001,0.2,0.375,3.0,6
33,PGF,109.375,6,0,184.975,1.2000000000000002,0.2,0.375,1.0,6
34,PGF,109.375,6,0,184.975,1.2000000000000002,0.2,0.375,1.0,6
35,PGF,110.375,6,1,185.975,0.4000000000000001,0.2,0.375,3.0,6
36,PGF,110.375,6,1,185.975,0.6000000000000001,0.2,0.375,2.0,6
37,PGF,109.375,6,0,184.975,1.2000000000000002,0.2,0.375,1.0,6
38,PGF,111.375,6,2,186.975,0.6000000000000001,0.2,0.375,2.0,6
39,PGF,109.375,6,0,184.975,1.2000000000000002,0.2,0.375,1.0,6
40,PGF,112.375,6,3,187.975,0.45000000000000007,0.2,0.375,2.6666666666666665,6
41,PGF,109.965,8,1,185.96499999999997,1.2000000000000002,0.2,0.375,1.0,6
42,PGF,110.075,7,1,185.975,0.4000000000000001,0.2,0.375,3.0,6
43,PGF,110.39,6,1,185.99,0.4000000000000001,0.2,0.375,3.0,6
44,PGF,110.39,6,1,185.99,0.4000000000000001,0.2,0.375,3.0,6
45,PGF,109.375,6,0,184.975,1.2000000000000002,0.2,0.375,1.0,6
46,PGF,109.375,6,0,184.975,1.2000000000000002,0.2,0.375,1.0,6
47,PGF,109.17500000000001,10,1,185.975,0.6000000000000001,0.2,0.375,2.0,6
48,PGF,109.375,6,0,184.975,1.2000000000000002,0.2,0.375,1.0,6
49,PGF,111.375,6,2,186.975,0.4800000000000001,0.2,0.375,2.5,6
50,PGF,109.375,6,0,184.975,1.2000000000000002,0.2,0.375,1.0,6
51,PGF,110.375,6,1,185.975,0.6000000000000001,0.2,0.375,2.0,6
52,PGF,109.375,6,0,184.975,1.2000000000000002,0.2,0.375,1.0,6
53,PGF,111.375,6,2,186.975,0.8000000000000002,0.2,0.375,1.5,6
54,PGF,109.96000000000001,8,1,185.95999999999998,1.4000000000000001,0.2,0.4375,1.0,7
55,PGF,110.375,6,1,185.975,0.4000000000000001,0.2,0.375,3.0,6
