episode,stage,shaping_scale_current,agent_type,total_reward_env,total_reward_shaped,tripwires_triggered,resources_collected,steps_to_goal,goal_reached,deaths_starvation,deaths_tripwire,epsilon,spawn_rate,seed,grid_size
1,1,0.0,Curriculum,20.44,20.44,14,0,30,False,0,0,0.1720768383829392,0.25,456,6
2,1,0.0,Curriculum,20.93,20.93,26,0,30,False,0,0,0.14805219153934096,0.25,456,6
3,1,0.0,Curriculum,20.0,20.0,0,0,30,False,0,0,0.12738176517877567,0.25,456,6
4,1,0.0,Curriculum,20.349999999999998,20.349999999999998,4,0,30,False,0,0,0.10959725709800847,0.25,456,6
5,1,0.0,Curriculum,20.189999999999998,20.189999999999998,1,0,30,False,0,0,0.09429574748433718,0.25,456,6
6,1,0.0,Curriculum,20.0,20.0,0,0,30,False,0,0,0.08113057050030371,0.25,456,6
7,1,0.0,Curriculum,21.349999999999998,21.349999999999998,5,0,30,False,0,0,0.06980346033948207,0.25,456,6
8,1,0.0,Curriculum,21.36,21.36,3,0,30,False,0,0,0.06005779381703479,0.25,456,6
9,1,0.0,Curriculum,21.49,21.49,10,1,30,False,0,0,0.05167277640144891,0.25,456,6
10,1,0.0,Curriculum,22.59,22.59,21,1,30,False,0,0,0.04445843996814939,0.25,456,6
11,1,0.0,Curriculum,22.59,22.59,1,1,30,False,0,0,0.03825133894578426,0.25,456,6
12,1,0.0,Curriculum,15.78000000000001,15.78000000000001,2,4,30,False,0,0,0.032910847348523745,0.25,456,6
13,1,0.0,Curriculum,126.19,126.19,1,2,19,True,0,0,0.029921102940897188,0.25,456,6
14,1,0.0,Curriculum,22.71,22.71,9,1,30,False,0,0,0.025743643975000268,0.25,456,6
15,1,0.0,Curriculum,21.16,21.16,24,1,30,False,0,0,0.02214942431837024,0.25,456,6
16,1,0.0,Curriculum,13.970000000000013,13.970000000000013,3,2,30,False,0,0,0.0190570145435367,0.25,456,6
17,1,0.0,Curriculum,12.780000000000015,12.780000000000015,2,1,30,False,0,0,0.01639635405834743,0.25,456,6
18,1,0.0,Curriculum,11.580000000000016,11.580000000000016,2,0,30,False,0,0,0.014107163836838495,0.25,456,6
19,1,0.0,Curriculum,124.35,124.35,4,0,19,True,0,0,0.012825616335432347,0.25,456,6
20,1,0.0,Curriculum,124.19,124.19,1,0,19,True,0,0,0.011660489400013503,0.25,456,6
21,1,0.0,Curriculum,124.98,124.98,2,1,20,True,0,0,0.010548200916383305,0.25,456,6
22,1,0.0,Curriculum,21.79,21.79,1,0,30,False,0,0,0.01,0.25,456,6
23,1,0.0,Curriculum,117.99,117.99,1,2,10,True,0,0,0.01,0.25,456,6
24,1,0.0,Curriculum,125.38,125.38,2,0,13,True,0,0,0.01,0.25,456,6
