episode,stage,shaping_scale_current,agent_type,total_reward_env,total_reward_shaped,tripwires_triggered,resources_collected,steps_to_goal,goal_reached,deaths_starvation,deaths_tripwire,epsilon,spawn_rate,seed,grid_size
1,,1.0,DirectoS1,20.7,-679.3000000000005,7,0,30,False,0,0,0.1720768383829392,0.25,123,6
2,,1.0,DirectoS1,22.58,-127.4199999999998,2,1,30,False,0,0,0.14805219153934096,0.25,123,6
3,,1.0,DirectoS1,21.5,-878.5000000000008,9,0,30,False,0,0,0.12738176517877567,0.25,123,6
4,,1.0,DirectoS1,20.599999999999998,20.599999999999998,0,0,30,False,0,0,0.10959725709800847,0.25,123,6
5,,1.0,DirectoS1,21.4,71.39999999999998,0,1,30,False,0,0,0.09429574748433718,0.25,123,6
6,,1.0,DirectoS1,20.2,20.2,0,0,30,False,0,0,0.08113057050030371,0.25,123,6
7,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.06980346033948207,0.25,123,6
8,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.06005779381703479,0.25,123,6
9,,1.0,DirectoS1,21.2,71.19999999999999,0,1,30,False,0,0,0.05167277640144891,0.25,123,6
10,,1.0,DirectoS1,20.589999999999996,-79.41000000000005,1,0,30,False,0,0,0.04445843996814939,0.25,123,6
11,,1.0,DirectoS1,20.2,20.2,0,0,30,False,0,0,0.03825133894578426,0.25,123,6
12,,1.0,DirectoS1,20.2,20.2,0,0,30,False,0,0,0.032910847348523745,0.25,123,6
13,,1.0,DirectoS1,20.2,20.2,0,0,30,False,0,0,0.028315972801187538,0.25,123,6
14,,1.0,DirectoS1,20.4,20.4,0,0,30,False,0,0,0.02436261537682825,0.25,123,6
15,,1.0,DirectoS1,21.4,71.39999999999992,0,1,30,False,0,0,0.020961209143920925,0.25,123,6
16,,1.0,DirectoS1,20.2,20.2,0,0,30,False,0,0,0.018034692990847347,0.25,123,6
17,,1.0,DirectoS1,22.0,71.99999999999993,0,1,30,False,0,0,0.015516764755359819,0.25,123,6
18,,1.0,DirectoS1,22.0,22.0,0,0,30,False,0,0,0.01335037910517069,0.25,123,6
19,,1.0,DirectoS1,23.2,73.19999999999996,0,1,30,False,0,0,0.011486455138157128,0.25,123,6
20,,1.0,DirectoS1,22.0,71.99999999999999,0,1,30,False,0,0,0.01,0.25,123,6
21,,1.0,DirectoS1,23.0,122.99999999999993,0,2,30,False,0,0,0.01,0.25,123,6
22,,1.0,DirectoS1,20.599999999999998,20.599999999999998,0,0,30,False,0,0,0.01,0.25,123,6
23,,1.0,DirectoS1,21.0,21.0,0,0,30,False,0,0,0.01,0.25,123,6
24,,1.0,DirectoS1,23.0,122.99999999999994,0,2,30,False,0,0,0.01,0.25,123,6
25,,1.0,DirectoS1,22.0,71.99999999999993,0,1,30,False,0,0,0.01,0.25,123,6
26,,1.0,DirectoS1,23.0,122.99999999999993,0,2,30,False,0,0,0.01,0.25,123,6
27,,1.0,DirectoS1,21.4,21.4,0,0,30,False,0,0,0.01,0.25,123,6
28,,1.0,DirectoS1,21.0,21.0,0,0,30,False,0,0,0.01,0.25,123,6
29,,1.0,DirectoS1,21.6,71.59999999999994,0,1,30,False,0,0,0.01,0.25,123,6
30,,1.0,DirectoS1,21.0,21.0,0,0,30,False,0,0,0.01,0.25,123,6
31,,1.0,DirectoS1,22.4,72.39999999999993,0,1,30,False,0,0,0.01,0.25,123,6
32,,1.0,DirectoS1,21.8,71.79999999999993,0,1,30,False,0,0,0.01,0.25,123,6
33,,1.0,DirectoS1,23.6,123.59999999999994,0,2,30,False,0,0,0.01,0.25,123,6
34,,1.0,DirectoS1,21.2,21.2,0,0,30,False,0,0,0.01,0.25,123,6
35,,1.0,DirectoS1,22.0,71.99999999999993,0,1,30,False,0,0,0.01,0.25,123,6
36,,1.0,DirectoS1,21.0,21.0,0,0,30,False,0,0,0.01,0.25,123,6
37,,1.0,DirectoS1,22.0,71.99999999999993,0,1,30,False,0,0,0.01,0.25,123,6
38,,1.0,DirectoS1,21.2,71.19999999999992,0,1,30,False,0,0,0.01,0.25,123,6
39,,1.0,DirectoS1,20.599999999999998,20.599999999999998,0,0,30,False,0,0,0.01,0.25,123,6
40,,1.0,DirectoS1,22.0,71.99999999999993,0,1,30,False,0,0,0.01,0.25,123,6
41,,1.0,DirectoS1,22.0,71.99999999999993,0,1,30,False,0,0,0.01,0.25,123,6
42,,1.0,DirectoS1,21.0,21.0,0,0,30,False,0,0,0.01,0.25,123,6
43,,1.0,DirectoS1,20.799999999999997,20.799999999999997,0,0,30,False,0,0,0.01,0.25,123,6
44,,1.0,DirectoS1,21.0,21.0,0,0,30,False,0,0,0.01,0.25,123,6
45,,1.0,DirectoS1,22.599999999999998,72.59999999999998,0,1,30,False,0,0,0.01,0.25,123,6
46,,1.0,DirectoS1,21.6,21.6,0,0,30,False,0,0,0.01,0.25,123,6
47,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,123,6
48,,1.0,DirectoS1,20.189999999999998,-79.81000000000002,1,0,30,False,0,0,0.01,0.25,123,6
49,,1.0,DirectoS1,21.799999999999997,71.8,0,1,30,False,0,0,0.01,0.25,123,6
50,,1.0,DirectoS1,25.2,125.19999999999997,0,2,30,False,0,0,0.01,0.25,123,6
51,,1.0,DirectoS1,23.400000000000002,123.39999999999993,0,2,30,False,0,0,0.01,0.25,123,6
52,,1.0,DirectoS1,22.0,71.99999999999993,0,1,30,False,0,0,0.01,0.25,123,6
53,,1.0,DirectoS1,24.2,74.19999999999999,0,1,30,False,0,0,0.01,0.25,123,6
54,,1.0,DirectoS1,25.2,125.19999999999996,0,2,30,False,0,0,0.01,0.25,123,6
55,,1.0,DirectoS1,24.2,74.19999999999996,0,1,30,False,0,0,0.01,0.25,123,6
56,,1.0,DirectoS1,23.8,123.79999999999994,0,2,30,False,0,0,0.01,0.25,123,6
57,,1.0,DirectoS1,23.8,73.79999999999998,0,1,30,False,0,0,0.01,0.25,123,6
58,,1.0,DirectoS1,21.0,21.0,0,0,30,False,0,0,0.01,0.25,123,6
59,,1.0,DirectoS1,26.2,176.19999999999996,0,3,30,False,0,0,0.01,0.25,123,6
60,,1.0,DirectoS1,24.2,74.19999999999999,0,1,30,False,0,0,0.01,0.25,123,6
61,,1.0,DirectoS1,23.2,23.2,0,0,30,False,0,0,0.01,0.25,123,6
62,,1.0,DirectoS1,24.2,74.2,0,1,30,False,0,0,0.01,0.25,123,6
63,,1.0,DirectoS1,24.6,124.59999999999995,0,2,30,False,0,0,0.01,0.25,123,6
64,,1.0,DirectoS1,23.400000000000002,73.39999999999995,0,1,30,False,0,0,0.01,0.25,123,6
65,,1.0,DirectoS1,22.4,72.39999999999995,0,1,30,False,0,0,0.01,0.25,123,6
66,,1.0,DirectoS1,22.0,71.99999999999993,0,1,30,False,0,0,0.01,0.25,123,6
67,,1.0,DirectoS1,24.2,74.19999999999999,0,1,30,False,0,0,0.01,0.25,123,6
68,,1.0,DirectoS1,25.2,125.19999999999996,0,2,30,False,0,0,0.01,0.25,123,6
69,,1.0,DirectoS1,26.19,76.18999999999998,1,3,30,False,0,0,0.01,0.25,123,6
70,,1.0,DirectoS1,26.2,176.20000000000005,0,3,30,False,0,0,0.01,0.25,123,6
71,,1.0,DirectoS1,25.2,125.19999999999997,0,2,30,False,0,0,0.01,0.25,123,6
72,,1.0,DirectoS1,25.19,25.189999999999966,1,2,30,False,0,0,0.01,0.25,123,6
73,,1.0,DirectoS1,24.0,73.99999999999999,0,1,30,False,0,0,0.01,0.25,123,6
74,,1.0,DirectoS1,25.4,125.39999999999999,0,2,30,False,0,0,0.01,0.25,123,6
75,,1.0,DirectoS1,25.4,125.39999999999996,0,2,30,False,0,0,0.01,0.25,123,6
76,,1.0,DirectoS1,24.4,74.39999999999996,0,1,30,False,0,0,0.01,0.25,123,6
77,,1.0,DirectoS1,26.2,176.2,0,3,30,False,0,0,0.01,0.25,123,6
78,,1.0,DirectoS1,26.2,176.20000000000005,0,3,30,False,0,0,0.01,0.25,123,6
79,,1.0,DirectoS1,25.200000000000003,125.19999999999999,0,2,30,False,0,0,0.01,0.25,123,6
80,,1.0,DirectoS1,24.4,74.39999999999998,0,1,30,False,0,0,0.01,0.25,123,6
81,,1.0,DirectoS1,24.2,74.19999999999996,0,1,30,False,0,0,0.01,0.25,123,6
82,,1.0,DirectoS1,24.4,74.39999999999996,0,1,30,False,0,0,0.01,0.25,123,6
83,,1.0,DirectoS1,25.200000000000003,125.19999999999999,0,2,30,False,0,0,0.01,0.25,123,6
84,,1.0,DirectoS1,23.2,23.2,0,0,30,False,0,0,0.01,0.25,123,6
85,,1.0,DirectoS1,26.4,176.40000000000015,0,3,30,False,0,0,0.01,0.25,123,6
86,,1.0,DirectoS1,25.4,125.39999999999996,0,2,30,False,0,0,0.01,0.25,123,6
87,,1.0,DirectoS1,26.4,176.4,0,3,30,False,0,0,0.01,0.25,123,6
88,,1.0,DirectoS1,23.4,23.4,0,0,30,False,0,0,0.01,0.25,123,6
89,,1.0,DirectoS1,27.200000000000003,227.20000000000005,0,4,30,False,0,0,0.01,0.25,123,6
90,,1.0,DirectoS1,24.200000000000003,74.19999999999999,0,1,30,False,0,0,0.01,0.25,123,6
91,,1.0,DirectoS1,25.19,25.189999999999976,1,2,30,False,0,0,0.01,0.25,123,6
92,,1.0,DirectoS1,24.4,74.39999999999996,0,1,30,False,0,0,0.01,0.25,123,6
93,,1.0,DirectoS1,26.2,176.2,0,3,30,False,0,0,0.01,0.25,123,6
94,,1.0,DirectoS1,22.6,22.6,0,0,30,False,0,0,0.01,0.25,123,6
95,,1.0,DirectoS1,25.4,125.39999999999996,0,2,30,False,0,0,0.01,0.25,123,6
96,,1.0,DirectoS1,26.400000000000002,176.40000000000003,0,3,30,False,0,0,0.01,0.25,123,6
97,,1.0,DirectoS1,25.2,125.19999999999996,0,2,30,False,0,0,0.01,0.25,123,6
98,,1.0,DirectoS1,23.0,72.99999999999996,0,1,30,False,0,0,0.01,0.25,123,6
99,,1.0,DirectoS1,26.0,176.0,0,3,30,False,0,0,0.01,0.25,123,6
100,,1.0,DirectoS1,25.4,125.39999999999996,0,2,30,False,0,0,0.01,0.25,123,6
101,,1.0,DirectoS1,24.4,74.39999999999998,0,1,30,False,0,0,0.01,0.25,123,6
102,,1.0,DirectoS1,22.8,72.79999999999994,0,1,30,False,0,0,0.01,0.25,123,6
103,,1.0,DirectoS1,25.400000000000002,125.39999999999999,0,2,30,False,0,0,0.01,0.25,123,6
104,,1.0,DirectoS1,24.2,74.2,0,1,30,False,0,0,0.01,0.25,123,6
105,,1.0,DirectoS1,25.2,125.19999999999996,0,2,30,False,0,0,0.01,0.25,123,6
106,,1.0,DirectoS1,24.2,74.19999999999997,0,1,30,False,0,0,0.01,0.25,123,6
107,,1.0,DirectoS1,25.2,125.19999999999996,0,2,30,False,0,0,0.01,0.25,123,6
108,,1.0,DirectoS1,24.8,124.79999999999995,0,2,30,False,0,0,0.01,0.25,123,6
109,,1.0,DirectoS1,26.4,176.39999999999998,0,3,30,False,0,0,0.01,0.25,123,6
110,,1.0,DirectoS1,28.2,278.20000000000016,0,5,30,False,0,0,0.01,0.25,123,6
111,,1.0,DirectoS1,23.2,23.2,0,0,30,False,0,0,0.01,0.25,123,6
112,,1.0,DirectoS1,23.2,23.2,0,0,30,False,0,0,0.01,0.25,123,6
113,,1.0,DirectoS1,23.2,23.2,0,0,30,False,0,0,0.01,0.25,123,6
114,,1.0,DirectoS1,28.400000000000002,278.4000000000001,0,5,30,False,0,0,0.01,0.25,123,6
115,,1.0,DirectoS1,25.4,125.39999999999996,0,2,30,False,0,0,0.01,0.25,123,6
116,,1.0,DirectoS1,23.2,23.2,0,0,30,False,0,0,0.01,0.25,123,6
117,,1.0,DirectoS1,22.4,22.4,0,0,30,False,0,0,0.01,0.25,123,6
118,,1.0,DirectoS1,25.2,125.19999999999996,0,2,30,False,0,0,0.01,0.25,123,6
