success,rewards,steps,resources,epsilon,first_success
0,-7.810000000000002,50,0,0.778312557068642,44
0,-7.200000000000002,44,0,0.6242658676435396,44
0,-35.9,12,0,0.5878229785513479,44
0,-5.439999999999999,60,1,0.4351424010585501,44
0,-36.16,9,0,0.4159480862733536,44
0,-5.629999999999999,53,2,0.31890579420988907,44
0,-6.02,67,2,0.22793384675362674,44
0,-7.600000000000001,60,1,0.16873052768933355,44
0,-7.2,60,1,0.12490462201997637,44
0,-7.409999999999999,60,1,0.1,44
0,-11.010000000000007,54,0,0.1,44
0,-8.800000000000002,54,0,0.1,44
0,-7.800000000000001,60,1,0.1,44
0,-7.21,54,0,0.1,44
0,-6.96,67,2,0.1,44
0,-7.560000000000001,67,2,0.1,44
0,-5.549999999999998,67,2,0.1,44
0,-6.2,60,1,0.1,44
0,-7.3999999999999995,54,0,0.1,44
0,-6.3999999999999995,60,1,0.1,44
0,-28.4,70,3,0.1,44
0,-34.809999999999995,42,3,0.1,44
0,-28.599999999999994,70,3,0.1,44
0,-38.0,58,2,0.1,44
0,-6.799999999999999,60,1,0.1,44
0,-7.000000000000002,54,0,0.1,44
0,-9.600000000000003,54,0,0.1,44
0,-9.000000000000004,60,1,0.1,44
0,-8.2,60,1,0.1,44
0,-8.200000000000001,54,0,0.1,44
0,-6.209999999999999,60,1,0.1,44
0,-8.810000000000002,60,1,0.1,44
0,-7.21,54,0,0.1,44
0,-9.0,54,0,0.1,44
0,-8.35,67,2,0.1,44
0,-8.0,60,1,0.1,44
0,-7.41,60,1,0.1,44
0,-7.600000000000001,53,0,0.1,44
0,-7.01,54,0,0.1,44
0,-9.600000000000005,53,0,0.1,44
0,-7.55,67,2,0.1,44
0,-29.049999999999997,70,3,0.1,44
0,-8.44,54,0,0.1,44
1,46.550000000000004,15,0,0.1,44
0,-8.600000000000001,54,0,0.1,44
1,39.35,53,0,0.1,44
0,-37.9,26,0,0.1,44
0,-8.400000000000002,60,1,0.1,44
0,-8.800000000000002,54,0,0.1,44
0,-29.199999999999996,70,3,0.1,44
0,-30.2,70,3,0.1,44
0,-7.400000000000001,60,1,0.1,44
0,-8.8,54,0,0.1,44
0,-33.6,34,0,0.1,44
0,-8.610000000000005,51,0,0.1,44
0,-5.1,50,1,0.1,44
0,-8.56,17,1,0.1,44
0,-8.15,20,0,0.1,44
0,-8.910000000000002,23,0,0.1,44
0,-8.86,17,0,0.1,44
1,44.52,49,2,0.1,44
1,40.93000000000001,49,0,0.1,44
1,46.540000000000006,27,1,0.1,44
1,45.540000000000006,39,1,0.1,44
1,45.14000000000001,33,0,0.1,44
1,46.00000000000001,28,1,0.1,44
1,47.39000000000001,16,1,0.1,44
1,46.14000000000001,19,0,0.1,44
1,44.68000000000001,30,0,0.1,44
1,44.24,35,1,0.1,44
1,46.84,19,1,0.1,44
1,47.59,16,1,0.1,44
1,46.940000000000005,17,1,0.1,44
1,45.24,21,0,0.1,44
0,-7.8100000000000005,54,1,0.1,44
0,-36.76,15,0,0.1,44
0,-37.35999999999999,17,0,0.1,44
1,44.830000000000005,31,1,0.1,44
1,45.940000000000005,17,0,0.1,44
0,-38.01,26,0,0.1,44
0,-37.059999999999995,27,0,0.1,44
1,44.14000000000001,29,0,0.1,44
1,46.2,24,1,0.1,44
0,-34.46,9,1,0.1,44
1,48.050000000000004,35,3,0.1,44
1,44.290000000000006,38,2,0.1,44
1,45.940000000000005,17,0,0.1,44
1,46.150000000000006,19,0,0.1,44
1,46.14000000000001,25,1,0.1,44
1,43.24000000000001,43,1,0.1,44
