total_reward_env,total_reward_shaped,steps_to_goal,goal_reached,deaths_starvation,deaths_tripwire,resources_collected,tripwires_triggered,episode,shaping_scale,stage,episodes_in_stage,success_rate_last_25,epsilon,seed,transition_triggered
124.55,124.55,22,1,0,0,0,0,23,0.0,0,23,,0.047471515157588115,789,0
115.96000000000001,115.96000000000001,14,1,0,0,0,0,24,0.0,0,24,,0.04425437624418858,789,0
124.95,124.95,24,1,0,0,1,0,25,0.0,0,25,0.6,0.03923829805195549,789,1
123.42,123.42,26,1,0,0,0,0,26,0.25,1,0,0.64,0.034443736736092176,789,1
125.96,125.96,14,1,0,0,0,0,27,0.5,2,0,0.68,0.032109488810599975,789,1
122.74,122.74,30,1,0,0,0,0,28,0.75,3,0,0.72,0.027626496583102015,789,1
125.96,125.96,14,1,0,0,0,0,29,1.0,4,0,0.76,0.025754252208694463,789,0
125.72,125.72,16,1,0,0,0,0,30,1.0,4,1,0.8,0.023769400938086327,789,0
126.76,136.76,15,1,0,0,1,0,31,1.0,4,2,0.84,0.022047758717570132,789,0
125.95,125.95,14,1,0,0,0,0,32,1.0,4,3,0.84,0.020553584742122436,789,0
126.93,136.93,14,1,0,0,1,0,33,1.0,4,4,0.88,0.019160670758563442,789,0
125.76,125.76,15,1,0,0,0,0,34,1.0,4,5,0.88,0.017772843617388175,789,0
125.54,125.54,16,1,0,0,0,0,35,1.0,4,6,0.88,0.0164031105360144,789,0
125.16,135.16,23,1,0,0,1,0,36,1.0,4,7,0.88,0.01461696034160619,789,0
125.96,125.96,14,1,0,0,0,0,37,1.0,4,8,0.92,0.013626370684745774,789,0
125.76,125.76,15,1,0,0,0,0,38,1.0,4,9,0.96,0.012639398604785928,789,0
125.95,125.95,14,1,0,0,0,0,39,1.0,4,10,0.96,0.011782828070678488,789,0
126.96,136.96,14,1,0,0,1,0,40,1.0,4,11,0.96,0.01098430721937979,789,0
124.96,124.96,19,1,0,0,0,0,41,1.0,4,12,1.0,0.01,789,0
124.95,124.95,19,1,0,0,0,0,42,1.0,4,13,1.0,0.01,789,0
126.93,136.93,14,1,0,0,1,0,43,1.0,4,14,1.0,0.01,789,0
125.96,125.96,14,1,0,0,0,0,44,1.0,4,15,1.0,0.01,789,0
125.96,125.96,14,1,0,0,0,0,45,1.0,4,16,1.0,0.01,789,0
125.93,125.93,14,1,0,0,0,0,46,1.0,4,17,1.0,0.01,789,0
125.96,125.96,14,1,0,0,0,0,47,1.0,4,18,1.0,0.01,789,0
126.94,136.94,14,1,0,0,1,0,48,1.0,4,19,1.0,0.01,789,0
125.76,135.76,20,1,0,0,1,0,49,1.0,4,20,1.0,0.01,789,0
126.95,136.95,14,1,0,0,1,0,50,1.0,4,21,1.0,0.01,789,0
125.16,125.16,18,1,0,0,0,0,51,1.0,4,22,1.0,0.01,789,0
125.97,125.97,14,1,0,0,0,0,52,1.0,4,23,1.0,0.01,789,0
125.56,125.56,16,1,0,0,0,0,53,1.0,4,24,1.0,0.01,789,0
125.93,125.93,14,1,0,0,0,0,54,1.0,4,25,1.0,0.01,789,0
126.97,136.97,14,1,0,0,1,0,55,1.0,4,26,1.0,0.01,789,0
125.96,125.96,14,1,0,0,0,0,56,1.0,4,27,1.0,0.01,789,0
126.96,136.96,14,1,0,0,1,0,57,1.0,4,28,1.0,0.01,789,0
125.95,125.95,14,1,0,0,0,0,58,1.0,4,29,1.0,0.01,789,0
124.56,124.56,21,1,0,0,0,0,59,1.0,4,30,1.0,0.01,789,0
126.96,136.96,14,1,0,0,1,0,60,1.0,4,31,1.0,0.01,789,0
124.36,124.36,22,1,0,0,0,0,61,1.0,4,32,1.0,0.01,789,0
125.95,125.95,14,1,0,0,0,0,62,1.0,4,33,1.0,0.01,789,0
125.95,125.95,14,1,0,0,0,0,63,1.0,4,34,1.0,0.01,789,0
125.7,135.7,20,1,0,0,1,0,64,1.0,4,35,1.0,0.01,789,0
125.96,125.96,14,1,0,0,0,0,65,1.0,4,36,1.0,0.01,789,0
126.96,136.96,14,1,0,0,1,0,66,1.0,4,37,1.0,0.01,789,0
125.56,125.56,16,1,0,0,0,0,67,1.0,4,38,1.0,0.01,789,0
125.96,125.96,14,1,0,0,0,0,68,1.0,4,39,1.0,0.01,789,0
124.16,124.16,23,1,0,0,0,0,69,1.0,4,40,1.0,0.01,789,0
127.96,147.96,14,1,0,0,2,0,70,1.0,4,41,1.0,0.01,789,0
125.95,125.95,14,1,0,0,0,0,71,1.0,4,42,1.0,0.01,789,0
125.96,125.96,14,1,0,0,0,0,72,1.0,4,43,1.0,0.01,789,0
126.95,136.95,14,1,0,0,1,0,73,1.0,4,44,1.0,0.01,789,0
125.36,125.36,17,1,0,0,0,0,74,1.0,4,45,1.0,0.01,789,0
126.95,136.95,14,1,0,0,1,0,75,1.0,4,46,1.0,0.01,789,0
126.95,136.95,14,1,0,0,1,0,76,1.0,4,47,1.0,0.01,789,0
125.97,125.97,14,1,0,0,0,0,77,1.0,4,48,1.0,0.01,789,0
125.95,125.95,14,1,0,0,0,0,78,1.0,4,49,1.0,0.01,789,0
