episode,agent_type,total_reward_env,total_reward_shaped,tripwires_triggered,resources_collected,steps_to_goal,goal_reached,deaths_starvation,deaths_tripwire,epsilon,shaping_scale,spawn_rate,seed,grid_size
1,PGF,21.72,21.72,5,1,30,False,0,0,0.1720768383829392,0.0,0.4,123,4
2,PGF,22.39,22.39,1,2,30,False,0,0,0.14805219153934096,0.0,0.4,123,4
3,PGF,23.1,23.1,9,1,30,False,0,0,0.12738176517877567,0.0,0.4,123,4
4,PGF,20.79,20.79,1,0,30,False,0,0,0.10959725709800847,0.0,0.4,123,4
5,PGF,21.59,21.59,1,1,30,False,0,0,0.09429574748433718,0.0,0.4,123,4
6,PGF,20.189999999999998,20.189999999999998,1,0,30,False,0,0,0.08113057050030371,0.0,0.4,123,4
7,PGF,20.0,20.0,0,0,30,False,0,0,0.06980346033948207,0.0,0.4,123,4
8,PGF,20.0,20.0,0,0,30,False,0,0,0.06005779381703479,0.0,0.4,123,4
9,PGF,20.189999999999998,20.189999999999998,1,0,30,False,0,0,0.05167277640144891,0.0,0.4,123,4
10,PGF,22.34,22.34,5,1,30,False,0,0,0.04445843996814939,0.0,0.4,123,4
11,PGF,20.0,20.0,0,0,30,False,0,0,0.03825133894578426,0.0,0.4,123,4
12,PGF,20.0,20.0,0,0,30,False,0,0,0.032910847348523745,0.0,0.4,123,4
13,PGF,20.0,20.0,0,0,30,False,0,0,0.028315972801187538,0.0,0.4,123,4
14,PGF,23.56,23.56,4,2,30,False,0,0,0.02436261537682825,0.0,0.4,123,4
15,PGF,22.96,22.96,3,2,30,False,0,0,0.020961209143920925,0.0,0.4,123,4
16,PGF,21.77,21.77,2,1,30,False,0,0,0.018034692990847347,0.0,0.4,123,4
17,PGF,21.77,21.77,2,1,30,False,0,0,0.015516764755359819,0.0,0.4,123,4
18,PGF,20.77,20.77,2,0,30,False,0,0,0.01335037910517069,0.0,0.4,123,4
19,PGF,114.71,114.71,8,1,13,True,0,0,0.012508166339149949,0.0,0.4,123,4
20,PGF,115.57,115.57,2,2,13,True,0,0,0.011719084824134174,0.0,0.4,123,4
21,PGF,21.59,21.59,1,1,30,False,0,0,0.010082915326392463,0.0,0.4,123,4
22,PGF,20.79,20.79,1,0,30,False,0,0,0.01,0.0,0.4,123,4
23,PGF,21.79,21.79,1,1,30,False,0,0,0.01,0.0,0.4,123,4
24,PGF,21.97,21.97,2,1,30,False,0,0,0.01,0.0,0.4,123,4
25,PGF,20.959999999999997,20.959999999999997,3,0,30,False,0,0,0.01,0.0,0.4,123,4
26,PGF,114.76,114.76,3,0,7,True,0,0,0.01,0.0,0.4,123,4
27,PGF,114.95,114.95,4,0,6,True,0,0,0.01,0.0,0.4,123,4
28,PGF,116.77,116.77,2,2,7,True,0,0,0.01,0.0,0.4,123,4
29,PGF,115.97,115.97,3,1,6,True,0,0,0.01,0.0,0.4,123,4
30,PGF,113.71,113.71,9,0,12,True,0,0,0.01,0.0,0.4,123,4
31,PGF,114.97,114.97,3,0,6,True,0,0,0.01,0.0,0.4,123,4
32,PGF,116.97,116.97,3,2,6,True,0,0,0.01,0.0,0.4,123,4
33,PGF,114.97,114.97,3,0,6,True,0,0,0.01,0.0,0.4,123,4
34,PGF,114.97,114.97,3,0,6,True,0,0,0.01,0.0,0.4,123,4
35,PGF,115.97,115.97,3,1,6,True,0,0,0.01,0.0,0.4,123,4
36,PGF,114.96,114.96,4,0,6,True,0,0,0.01,0.0,0.4,123,4
37,PGF,114.97,114.97,3,0,6,True,0,0,0.01,0.0,0.4,123,4
38,PGF,116.97,116.97,3,2,6,True,0,0,0.01,0.0,0.4,123,4
39,PGF,115.97,115.97,3,1,6,True,0,0,0.01,0.0,0.4,123,4
40,PGF,116.97,116.97,3,2,6,True,0,0,0.01,0.0,0.4,123,4
41,PGF,114.97,114.97,3,0,6,True,0,0,0.01,0.0,0.4,123,4
42,PGF,115.97,115.97,3,1,6,True,0,0,0.01,0.0,0.4,123,4
43,PGF,115.97,115.97,3,1,6,True,0,0,0.01,0.0,0.4,123,4
44,PGF,114.97,114.97,3,0,6,True,0,0,0.01,0.0,0.4,123,4
