episode,agent_type,total_reward_env,total_reward_shaped,tripwires_triggered,resources_collected,steps_to_goal,goal_reached,deaths_starvation,deaths_tripwire,epsilon,shaping_scale,spawn_rate,seed,grid_size
1,PGF,21.72,-428.27999999999986,5,1,30,False,0,0,0.1720768383829392,1.0,0.4,123,4
2,PGF,22.39,22.389999999999993,1,2,30,False,0,0,0.14805219153934096,1.0,0.4,123,4
3,PGF,21.729999999999997,-628.2700000000007,7,1,30,False,0,0,0.12738176517877567,1.0,0.4,123,4
4,PGF,21.99,-28.010000000000066,1,1,30,False,0,0,0.10959725709800847,1.0,0.4,123,4
5,PGF,21.99,-28.010000000000073,1,1,30,False,0,0,0.09429574748433718,1.0,0.4,123,4
6,PGF,22.79,22.789999999999928,1,2,30,False,0,0,0.08113057050030371,1.0,0.4,123,4
7,PGF,21.97,-228.02999999999992,3,1,30,False,0,0,0.06980346033948207,1.0,0.4,123,4
8,PGF,20.0,20.0,0,0,30,False,0,0,0.06005779381703479,1.0,0.4,123,4
9,PGF,20.189999999999998,-79.81000000000003,1,0,30,False,0,0,0.05167277640144891,1.0,0.4,123,4
10,PGF,21.58,-128.4199999999998,2,1,30,False,0,0,0.04445843996814939,1.0,0.4,123,4
11,PGF,20.0,20.0,0,0,30,False,0,0,0.03825133894578426,1.0,0.4,123,4
12,PGF,20.0,20.0,0,0,30,False,0,0,0.032910847348523745,1.0,0.4,123,4
13,PGF,20.0,20.0,0,0,30,False,0,0,0.028315972801187538,1.0,0.4,123,4
14,PGF,20.189999999999998,-79.81000000000007,1,0,30,False,0,0,0.02436261537682825,1.0,0.4,123,4
15,PGF,20.0,20.0,0,0,30,False,0,0,0.020961209143920925,1.0,0.4,123,4
16,PGF,20.0,20.0,0,0,30,False,0,0,0.018034692990847347,1.0,0.4,123,4
17,PGF,20.189999999999998,-79.81000000000003,1,0,30,False,0,0,0.015516764755359819,1.0,0.4,123,4
18,PGF,20.0,20.0,0,0,30,False,0,0,0.01335037910517069,1.0,0.4,123,4
19,PGF,20.38,-179.62,2,0,30,False,0,0,0.011486455138157128,1.0,0.4,123,4
20,PGF,20.0,20.0,0,0,30,False,0,0,0.01,1.0,0.4,123,4
21,PGF,20.0,20.0,0,0,30,False,0,0,0.01,1.0,0.4,123,4
22,PGF,20.0,20.0,0,0,30,False,0,0,0.01,1.0,0.4,123,4
23,PGF,20.0,20.0,0,0,30,False,0,0,0.01,1.0,0.4,123,4
24,PGF,21.2,71.19999999999996,0,1,30,False,0,0,0.01,1.0,0.4,123,4
25,PGF,21.58,-128.4199999999998,2,1,30,False,0,0,0.01,1.0,0.4,123,4
26,PGF,21.2,71.19999999999993,0,1,30,False,0,0,0.01,1.0,0.4,123,4
