episode,agent_type,total_reward_env,total_reward_shaped,tripwires_triggered,resources_collected,steps_to_goal,goal_reached,deaths_starvation,deaths_tripwire,epsilon,shaping_scale,spawn_rate,seed,grid_size
1,PGF,22.37,-102.63000000000004,3,1,30,False,0,0,0.1720768383829392,0.5,0.25,42,4
2,PGF,22.59,22.590000000000003,1,2,30,False,0,0,0.14805219153934096,0.5,0.25,42,4
3,PGF,114.72,-260.28,8,1,12,True,0,0,0.13940932016709906,0.5,0.25,42,4
4,PGF,22.990000000000002,72.98999999999992,0,2,30,False,0,0,0.11994557527734664,0.5,0.25,42,4
5,PGF,21.99,46.990000000000016,0,1,30,False,0,0,0.10319927685874322,0.5,0.25,42,4
6,PGF,21.79,46.79000000000001,0,1,30,False,0,0,0.08879102642629079,0.5,0.25,42,4
7,PGF,21.99,-3.0100000000000584,1,1,30,False,0,0,0.07639439552106063,0.5,0.25,42,4
8,PGF,20.589999999999996,-29.410000000000057,1,0,30,False,0,0,0.0657285302571994,0.5,0.25,42,4
9,PGF,20.589999999999996,-29.410000000000036,1,0,30,False,0,0,0.05655178839108113,0.5,0.25,42,4
10,PGF,21.759999999999998,-153.23999999999987,4,1,30,False,0,0,0.04865626475619124,0.5,0.25,42,4
11,PGF,20.0,20.0,0,0,30,False,0,0,0.041863081033843105,0.5,0.25,42,4
12,PGF,20.0,20.0,0,0,30,False,0,0,0.03601833314636256,0.5,0.25,42,4
13,PGF,20.79,20.79,0,0,30,False,0,0,0.030989604458247482,0.5,0.25,42,4
14,PGF,20.0,20.0,0,0,30,False,0,0,0.026662965789565327,0.5,0.25,42,4
15,PGF,20.0,20.0,0,0,30,False,0,0,0.022940394274904352,0.5,0.25,42,4
16,PGF,21.99,-3.0100000000000406,1,1,30,False,0,0,0.019737552590418102,0.5,0.25,42,4
17,PGF,22.79,72.78999999999992,0,2,30,False,0,0,0.016981878235880692,0.5,0.25,42,4
18,PGF,22.79,72.78999999999992,0,2,30,False,0,0,0.014610939583171967,0.5,0.25,42,4
19,PGF,20.99,20.99,0,0,30,False,0,0,0.012571021446381858,0.5,0.25,42,4
20,PGF,22.189999999999998,47.19000000000001,0,1,30,False,0,0,0.010815908128687568,0.5,0.25,42,4
21,PGF,21.99,46.990000000000016,0,1,30,False,0,0,0.01,0.5,0.25,42,4
22,PGF,21.99,46.990000000000016,0,1,30,False,0,0,0.01,0.5,0.25,42,4
23,PGF,21.99,46.990000000000016,0,1,30,False,0,0,0.01,0.5,0.25,42,4
24,PGF,24.18,49.180000000000014,1,3,30,False,0,0,0.01,0.5,0.25,42,4
25,PGF,21.99,46.990000000000016,0,1,30,False,0,0,0.01,0.5,0.25,42,4
26,PGF,21.99,46.990000000000016,0,1,30,False,0,0,0.01,0.5,0.25,42,4
27,PGF,23.19,73.18999999999994,0,2,30,False,0,0,0.01,0.5,0.25,42,4
