episode,agent_type,total_reward_env,total_reward_shaped,tripwires_triggered,resources_collected,steps_to_goal,goal_reached,deaths_starvation,deaths_tripwire,epsilon,shaping_scale,spawn_rate,seed,grid_size
257,PGF,25.8,75.8,0,4,30,False,0,0,0.01,0.25,0.4,123,4
258,PGF,23.2,35.70000000000002,0,1,30,False,0,0,0.01,0.25,0.4,123,4
259,PGF,22.6,47.60000000000001,0,2,30,False,0,0,0.01,0.25,0.4,123,4
260,PGF,22.799999999999997,47.8,0,2,30,False,0,0,0.01,0.25,0.4,123,4
261,PGF,23.4,48.400000000000006,0,2,30,False,0,0,0.01,0.25,0.4,123,4
262,PGF,24.8,62.3,0,3,30,False,0,0,0.01,0.25,0.4,123,4
263,PGF,25.8,88.29999999999998,0,5,30,False,0,0,0.01,0.25,0.4,123,4
264,PGF,25.8,88.29999999999998,0,5,30,False,0,0,0.01,0.25,0.4,123,4
265,PGF,22.2,34.7,0,1,30,False,0,0,0.01,0.25,0.4,123,4
266,PGF,25.2,75.2,0,4,30,False,0,0,0.01,0.25,0.4,123,4
267,PGF,22.799999999999997,47.80000000000001,0,2,30,False,0,0,0.01,0.25,0.4,123,4
268,PGF,24.8,74.79999999999998,0,4,30,False,0,0,0.01,0.25,0.4,123,4
269,PGF,26.2,88.69999999999997,0,5,30,False,0,0,0.01,0.25,0.4,123,4
270,PGF,24.200000000000003,61.7,0,3,30,False,0,0,0.01,0.25,0.4,123,4
271,PGF,23.98,36.48000000000001,1,3,30,False,0,0,0.01,0.25,0.4,123,4
272,PGF,23.2,48.20000000000002,0,2,30,False,0,0,0.01,0.25,0.4,123,4
273,PGF,21.2,33.70000000000002,0,1,30,False,0,0,0.01,0.25,0.4,123,4
274,PGF,30.0,142.49999999999994,0,9,30,False,0,0,0.01,0.25,0.4,123,4
275,PGF,23.4,60.90000000000001,0,3,30,False,0,0,0.01,0.25,0.4,123,4
276,PGF,23.400000000000002,35.90000000000001,0,1,30,False,0,0,0.01,0.25,0.4,123,4
277,PGF,26.8,76.8,0,4,30,False,0,0,0.01,0.25,0.4,123,4
278,PGF,23.2,35.7,0,1,30,False,0,0,0.01,0.25,0.4,123,4
279,PGF,23.0,48.00000000000001,0,2,30,False,0,0,0.01,0.25,0.4,123,4
280,PGF,26.0,88.49999999999997,0,5,30,False,0,0,0.01,0.25,0.4,123,4
281,PGF,27.2,89.69999999999999,0,5,30,False,0,0,0.01,0.25,0.4,123,4
282,PGF,25.6,75.59999999999998,0,4,30,False,0,0,0.01,0.25,0.4,123,4
283,PGF,24.6,74.59999999999998,0,4,30,False,0,0,0.01,0.25,0.4,123,4
284,PGF,21.4,33.900000000000006,0,1,30,False,0,0,0.01,0.25,0.4,123,4
285,PGF,23.4,48.40000000000002,0,2,30,False,0,0,0.01,0.25,0.4,123,4
286,PGF,24.0,49.000000000000014,0,2,30,False,0,0,0.01,0.25,0.4,123,4
287,PGF,25.18,37.68000000000001,1,3,30,False,0,0,0.01,0.25,0.4,123,4
288,PGF,23.6,48.60000000000001,0,2,30,False,0,0,0.01,0.25,0.4,123,4
289,PGF,24.8,62.299999999999955,0,3,30,False,0,0,0.01,0.25,0.4,123,4
290,PGF,23.19,10.690000000000008,1,1,30,False,0,0,0.01,0.25,0.4,123,4
291,PGF,28.4,103.39999999999998,0,6,30,False,0,0,0.01,0.25,0.4,123,4
292,PGF,25.0,50.000000000000014,0,2,30,False,0,0,0.01,0.25,0.4,123,4
293,PGF,25.2,62.7,0,3,30,False,0,0,0.01,0.25,0.4,123,4
294,PGF,24.6,62.10000000000001,0,3,30,False,0,0,0.01,0.25,0.4,123,4
295,PGF,26.79,51.790000000000006,1,4,30,False,0,0,0.01,0.25,0.4,123,4
296,PGF,24.0,49.0,0,2,30,False,0,0,0.01,0.25,0.4,123,4
297,PGF,22.4,34.90000000000001,0,1,30,False,0,0,0.01,0.25,0.4,123,4
298,PGF,28.4,115.89999999999995,0,7,30,False,0,0,0.01,0.25,0.4,123,4
299,PGF,26.98,51.98000000000001,1,4,30,False,0,0,0.01,0.25,0.4,123,4
