Agente,Episodio,Recompensa,Tripwires,Flexibilidad,Robustez,Q-optimal,PGF_Bruto_Avg,PGF_Costo_Avg,RiskEffective_Avg,Surprise_Avg
simbiosis,1,-14.839999999999982,0.0,0.5,1.0,0.9,5.5,0.0,0.2725,0.0
simbiosis,2,-14.359999999999985,0.0,0.5,1.0,0.8333333333333334,5.5,0.0,0.2774999999999999,0.0
simbiosis,3,-14.538785603636164,0.0,0.5,0.9733333333333334,0.8,5.499535732727304,0.0,0.2819069444444445,0.0
simbiosis,4,-14.679999999999986,0.0,0.5,1.0,0.8,5.5,0.0,0.2733333333333333,0.0
simbiosis,5,-14.199999999999982,0.0,0.5,1.0,0.6666666666666666,5.5,0.0,0.31,0.0
simbiosis,6,-14.839999999999982,0.0,0.5,1.0,0.8666666666666667,5.5,0.0,0.2725,0.0
simbiosis,7,-14.679999999999986,0.0,0.5,1.0,0.8,5.5,0.0,0.2833333333333333,0.0
simbiosis,8,-14.679999999999986,0.0,0.5,1.0,0.8666666666666667,5.5,0.0,0.2791666666666667,0.0
simbiosis,9,-14.679999999999986,0.0,0.5,1.0,0.9,5.5,0.0,0.31333333333333335,0.0
simbiosis,10,-14.359999999999985,0.0,0.5,1.0,0.8333333333333334,5.5,0.0,0.2852777777777778,0.0
simbiosis,11,-14.519999999999982,0.0,0.5,1.0,0.7666666666666667,5.5,0.0,0.27416666666666667,0.0
simbiosis,12,-12.528519221786368,1.0,0.5,0.9866666666666667,0.8,5.486580129702268,0.0,0.26748997726810225,0.03333333333333333
simbiosis,13,-12.439999999999976,0.0,0.5,1.0,0.9666666666666667,5.5,0.0,0.222873260998261,0.0
simbiosis,14,-14.199999999999982,0.0,0.5,1.0,0.7666666666666667,5.5,0.0,0.2822222222222222,0.0
simbiosis,15,-12.27999999999998,0.0,0.5,1.0,0.8666666666666667,5.5,0.0,0.2393315943315943,0.0
simbiosis,16,-14.679999999999986,0.0,0.5,1.0,0.9,5.5,0.0,0.2983333333333333,0.0
simbiosis,17,-12.27999999999998,0.0,0.5,1.0,0.8,5.5,0.0,0.24092881655381654,0.0
simbiosis,18,-14.529392801818076,0.0,0.5,0.9866666666666667,0.7333333333333333,5.499767866363651,0.0,0.2772034722222222,0.0
simbiosis,19,-15.318252839936576,2.0,0.5,1.0,0.7666666666666667,5.473624526677233,0.0,0.36489583333333336,0.06666666666666667
simbiosis,20,-14.839999999999982,0.0,0.5,1.0,0.9333333333333333,5.5,0.0,0.27583333333333326,0.0
simbiosis,21,-12.27999999999998,0.0,0.5,1.0,0.9333333333333333,5.5,0.0,0.2246556684056684,0.0
simbiosis,22,-12.27999999999998,0.0,0.5,1.0,0.8666666666666667,5.5,0.0,0.22724284974284975,0.0
simbiosis,23,-14.679999999999986,0.0,0.5,1.0,0.9,5.5,0.0,0.2733333333333334,0.0
simbiosis,24,-11.95999999999998,0.0,0.5,1.0,0.8333333333333334,5.5,0.0,0.23274387649387648,0.0
simbiosis,25,-12.439999999999976,0.0,0.5,1.0,0.7666666666666667,5.5,0.0,0.23832197894697896,0.0
simbiosis,26,-12.119999999999976,0.0,0.5,1.0,0.8,5.5,0.0,0.23710174085174085,0.0
simbiosis,27,-12.27999999999998,0.0,0.5,1.0,0.9333333333333333,5.5,0.0,0.23308159433159434,0.0
simbiosis,28,-14.369392801818073,0.0,0.5,0.9866666666666667,0.7666666666666667,5.499767866363652,0.0,0.2902246527777778,0.0
simbiosis,29,-14.839999999999982,0.0,0.5,1.0,0.9666666666666667,5.5,0.0,0.2733333333333333,0.0
simbiosis,30,-12.27999999999998,0.0,0.5,1.0,0.8666666666666667,5.5,0.0,0.228498260998261,0.0
simbiosis,31,-12.59999999999998,0.0,0.5,1.0,0.9,5.5,0.0,0.22683159433159433,0.0
simbiosis,32,-14.340892027271352,0.0,0.5,0.8000000000000003,0.7,5.496517995454771,0.0,0.3227895833333333,0.0
simbiosis,33,-14.679999999999986,0.0,0.5,1.0,0.8666666666666667,5.5,0.0,0.2916666666666667,0.0
simbiosis,34,-14.519999999999982,0.0,0.5,1.0,0.7333333333333333,5.5,0.0,0.28111111111111114,0.0
simbiosis,35,-11.95999999999998,0.0,0.5,1.0,0.8333333333333334,5.5,0.0,0.22548900173900174,0.0
simbiosis,36,-14.999999999999982,0.0,0.5,1.0,0.9333333333333333,5.5,0.0,0.27166666666666667,0.0
simbiosis,37,-12.439999999999976,0.0,0.5,1.0,0.9333333333333333,5.5,0.0,0.22350818163318162,0.0
simbiosis,38,-14.679999999999986,0.0,0.5,1.0,0.9,5.5,0.0,0.2808333333333333,0.0
simbiosis,39,-14.039999999999985,0.0,0.5,1.0,0.7666666666666667,5.5,0.0,0.33833333333333326,0.0
simbiosis,40,-12.27999999999998,0.0,0.5,1.0,0.7666666666666667,5.5,0.0,0.242248260998261,0.0
