Agente,Episodio,Recompensa,Tripwires,Flexibilidad,Robustez,Q-optimal,PGF_Bruto_Avg,PGF_Costo_Avg,RiskEffective_Avg,Surprise_Avg,Starvation,GoalReached
simbiosis,1,-23.26558560363617,0.0,0.5,0.9733333333333333,0.7,4.832869066060637,0.2544666666666667,0.2637450702075702,0.0,0,0
simbiosis,2,-15.159999999999979,0.0,0.5,1.0,0.8,5.5,0.0,0.3050892857142858,0.0,0,0
simbiosis,3,-41.093320053068155,0.0,0.5294117647058824,1.0,0.8823529411764706,4.9490235138034855,0.07058823529411766,0.35015406162464985,0.047058823529411764,1,0
simbiosis,4,-20.539999999999996,0.0,0.5,1.0,0.8666666666666667,5.066666666666666,0.17,0.26848785473785475,0.0,0,0
simbiosis,5,-21.36,0.0,0.5,1.0,0.8333333333333334,5.033333333333333,0.19333333333333333,0.25791516354016353,0.0,0,0
simbiosis,6,-16.599999999999984,0.0,0.5,1.0,0.9666666666666667,5.5,0.0,0.31604166666666667,0.0,0,0
simbiosis,7,-18.899999999999988,0.0,0.5,1.0,0.7,5.266666666666667,0.07000000000000002,0.321875,0.0,0,0
simbiosis,8,-35.542381326735146,0.0,0.52,0.9840000000000001,0.8,4.965163734652972,0.12004000000000001,0.3495,0.032,1,0
simbiosis,9,-58.413320053068155,0.0,0.75,1.0,1.0,0.8166998673296222,0.65,0.37750000000000006,0.4,1,0
simbiosis,10,-57.593320053068155,0.0,0.75,1.0,1.0,0.8166998673296222,0.6000000000000001,0.37750000000000006,0.4,1,0
simbiosis,11,-23.74,0.0,0.5,1.0,0.9333333333333333,5.133333333333334,0.18333333333333332,0.269852392977393,0.0,0,0
simbiosis,12,-49.42238132673515,0.0,0.55,0.96,0.8,4.6629093366324295,0.13010000000000002,0.35038419913419916,0.08,1,0
simbiosis,13,-22.1,0.0,0.5,1.0,0.8666666666666667,4.966666666666667,0.17000000000000004,0.28017857142857144,0.0,0,0
simbiosis,14,-15.639999999999983,0.0,0.5,1.0,0.8333333333333334,5.5,0.0,0.3013392857142857,0.0,0,0
simbiosis,15,-14.679999999999986,0.0,0.5,1.0,0.8666666666666667,5.5,0.0,0.31482142857142853,0.0,0,0
simbiosis,16,-16.27999999999998,0.0,0.5,1.0,0.7666666666666667,5.5,0.0,0.30872023809523813,0.0,0,0
simbiosis,17,-19.05999999999999,0.0,0.5,1.0,0.8333333333333334,5.266666666666667,0.07000000000000002,0.3385714285714286,0.0,0,0
simbiosis,18,-56.49332005306815,0.0,0.6666666666666666,1.0,0.6666666666666666,2.3777999115530815,0.4000000000000001,0.4172222222222222,0.26666666666666666,1,0
simbiosis,19,-44.20238132673515,0.0,0.5357142857142857,0.9714285714285714,0.7857142857142857,4.902078097594592,0.08578571428571428,0.40297619047619054,0.05714285714285715,1,0
simbiosis,20,-57.122381326735145,0.0,0.6666666666666666,0.8666666666666667,0.3333333333333333,2.7096977887747644,0.4336666666666667,0.4047222222222222,0.26666666666666666,1,0
simbiosis,21,-31.81788493977809,7.0,0.5,1.0,0.8333333333333334,4.541019176703653,0.5106666666666667,0.4093750000000001,0.23333333333333334,0,0
simbiosis,22,-37.84238132673515,0.0,0.5172413793103449,0.9862068965517242,0.7931034482758621,4.349279081597389,0.37589655172413805,0.25631157635467977,0.027586206896551727,1,0
simbiosis,23,-47.693320053068156,0.0,0.5454545454545454,1.0,0.7272727272727273,4.648490884969022,0.10909090909090911,0.3571500721500721,0.07272727272727274,1,0
simbiosis,24,-23.659999999999993,0.0,0.5,1.0,0.8,5.1,0.2166666666666667,0.2671031746031746,0.0,0,0
simbiosis,25,-57.593320053068155,0.0,0.75,1.0,1.0,0.8166998673296222,0.6000000000000001,0.4108333333333334,0.4,1,0
simbiosis,26,-59.01332005306815,0.0,1.0,1.0,1.0,-3.8666002653407556,1.2000000000000002,0.29333333333333333,0.8,1,0
simbiosis,27,-57.593320053068155,0.0,0.75,1.0,1.0,0.8166998673296284,0.6000000000000001,0.4108333333333334,0.4,1,0
simbiosis,28,-59.01332005306815,0.0,1.0,1.0,1.0,-3.8666002653407556,1.2000000000000002,0.29333333333333333,0.8,1,0
simbiosis,29,-59.83332005306816,0.0,1.0,1.0,1.0,-3.8666002653407556,1.3,0.29333333333333333,0.8,1,0
simbiosis,30,-51.622381326735145,0.0,0.5625,0.95,0.75,4.453636670790538,0.16262500000000002,0.4150520833333333,0.1,1,0
simbiosis,31,-59.01332005306815,0.0,1.0,1.0,1.0,-3.8666002653407556,1.2000000000000002,0.29333333333333333,0.8,1,0
simbiosis,32,-56.02238132673514,0.0,0.625,0.9,0.75,3.407273341581076,0.32525000000000004,0.41718749999999993,0.2,1,0
simbiosis,33,-59.83332005306816,0.0,1.0,1.0,1.0,-3.8666002653407556,1.3,0.29333333333333333,0.8,1,0
simbiosis,34,-59.01332005306815,0.0,1.0,1.0,1.0,-3.8666002653407556,1.2000000000000002,0.29333333333333333,0.8,1,0
simbiosis,35,-59.01332005306815,0.0,1.0,1.0,1.0,-3.8666002653407556,1.2000000000000002,0.29333333333333333,0.8,1,0
simbiosis,36,-59.01332005306815,0.0,1.0,1.0,1.0,-3.8666002653407556,1.2000000000000002,0.29333333333333333,0.8,1,0
simbiosis,37,-59.01332005306815,0.0,1.0,1.0,1.0,-3.8666002653407556,1.2000000000000002,0.29333333333333333,0.8,1,0
simbiosis,38,-58.413320053068155,0.0,0.75,1.0,1.0,0.8166998673296222,0.65,0.37750000000000006,0.4,1,0
simbiosis,39,-59.01332005306815,0.0,1.0,1.0,0.0,-3.8666002653407556,1.2000000000000002,0.29333333333333333,0.8,1,0
simbiosis,40,-57.593320053068155,0.0,0.75,1.0,1.0,0.8166998673296222,0.6000000000000001,0.4108333333333334,0.4,1,0
simbiosis,41,-59.01332005306815,0.0,1.0,1.0,1.0,-3.8666002653407556,1.2000000000000002,0.29333333333333333,0.8,1,0
simbiosis,42,-57.593320053068155,0.0,0.75,1.0,1.0,0.8166998673296222,0.6000000000000001,0.37750000000000006,0.4,1,0
simbiosis,43,-59.01332005306815,0.0,1.0,1.0,1.0,-3.8666002653407556,1.2000000000000002,0.29333333333333333,0.8,1,0
simbiosis,44,-57.402381326735146,0.0,0.75,0.8,0.5,1.3145466831621517,0.6005,0.4108333333333334,0.4,1,0
simbiosis,45,-57.593320053068155,0.0,0.75,1.0,1.0,0.8166998673296222,0.6000000000000001,0.4108333333333334,0.4,1,0
simbiosis,46,-56.49332005306815,0.0,0.6666666666666666,1.0,0.6666666666666666,2.3777999115530815,0.4000000000000001,0.4033333333333333,0.26666666666666666,1,0
simbiosis,47,-59.01332005306815,0.0,1.0,1.0,1.0,-3.8666002653407556,1.2000000000000002,0.29333333333333333,0.8,1,0
simbiosis,48,-57.75332005306815,0.0,0.75,1.0,0.5,0.8166998673296222,0.6000000000000001,0.37750000000000006,0.4,1,0
