success,rewards,steps,resources,epsilon,first_success
1,35.39000000000001,22,3,0.9782294672887405,1
0,-24.5,24,3,0.9550199818235596,1
0,-21.84,24,4,0.9323611649219127,1
0,-23.229999999999997,24,3,0.9102399514140735,1
1,37.260000000000005,24,4,0.8886435861147077,1
0,-23.83,24,2,0.8675596164681794,1
0,-27.11,24,0,0.8469758853683546,1
0,-23.029999999999998,24,3,0.8268805241487632,1
1,33.940000000000005,21,2,0.8096885832327116,1
1,36.75000000000001,24,3,0.790477901043851,1
0,-26.61,24,1,0.7717230117583408,1
1,33.7,22,1,0.7549221906868242,1
0,-24.0,24,2,0.737010896662273,1
1,34.89000000000001,10,1,0.7296738648992792,1
1,34.24,11,0,0.7216874642922244,1
1,33.690000000000005,18,0,0.7088069214222238,1
1,34.68000000000001,18,1,0.6961562680720428,1
1,35.59,12,2,0.6878481863585387,1
0,-25.099999999999998,24,2,0.6715282910605703,1
1,33.800000000000004,12,0,0.6635141250307047,1
0,-24.41,24,2,0.6477715799982753,1
0,-24.419999999999998,24,1,0.632402542800493,1
1,35.230000000000004,15,1,0.6229826200436561,1
1,35.790000000000006,12,1,0.6155478087077623,1
1,35.64000000000001,7,1,0.6112518790281489,1
1,34.95,21,2,0.598543143144092,1
1,34.540000000000006,9,0,0.5931777522066654,1
1,34.050000000000004,11,0,0.5866853240299091,1
0,-25.82,24,2,0.572765620160788,1
1,35.050000000000004,9,1,0.5676313011014509,1
1,35.74,11,1,0.561418483038787,1
1,35.690000000000005,8,1,0.5569428234918348,1
1,35.290000000000006,12,1,0.5502961455841082,1
1,36.67,14,2,0.5426418767371284,1
1,35.64000000000001,7,1,0.5388547601058953,1
1,32.790000000000006,21,0,0.5276512561805725,1
0,-23.45,24,2,0.515132195397268,1
1,33.540000000000006,15,1,0.5074590676632879,1
1,34.74,11,0,0.5019048446041944,1
1,35.7,10,1,0.49690832175285177,1
1,39.760000000000005,18,6,0.48803959497362914,1
1,35.49,12,1,0.48221522331969646,1
1,37.010000000000005,21,3,0.47218933035690447,1
1,36.230000000000004,21,2,0.46237188898344517,1
1,36.330000000000005,15,2,0.45548464994757865,1
1,34.25000000000001,11,0,0.4504992954490349,1
1,34.900000000000006,10,0,0.44601452099741573,1
1,35.7,10,1,0.44157439301269474,1
1,37.75000000000001,11,3,0.4367412885669117,1
1,35.50000000000001,14,1,0.43066649544671043,1
1,37.830000000000005,13,3,0.4251013001293033,1
1,38.74,11,4,0.4204484963977607,1
1,35.75000000000001,19,2,0.412531465869275,1
1,35.35000000000001,21,2,0.4039543904876318,1
1,33.290000000000006,18,0,0.3967446880864632,1
1,35.25000000000001,13,1,0.39161784004119166,1
1,35.95,19,2,0.3842436897667367,1
1,32.800000000000004,24,0,0.3751271188281757,1
0,-22.099999999999998,24,4,0.3662268477740143,1
1,38.290000000000006,6,3,0.36403497277104113,1
