success,rewards,steps,resources,epsilon,first_success
1,46.550000000000004,19,1,0.49058501743219957,1
0,-35.199999999999996,6,0,0.48764885629852334,1
0,-35.3,8,0,0.48376129234188364,1
0,-26.099999999999998,30,0,0.4694569388517746,1
0,-23.9,30,2,0.4555755512582951,1
0,-21.909999999999997,30,4,0.44210462286900093,1
0,-25.9,30,1,0.42903201680224623,1
0,-24.509999999999998,30,1,0.41634595505223626,1
0,-27.099999999999998,30,1,0.4040350078774147,1
0,-36.11,10,0,0.40001279097453973,1
0,-24.3,30,2,0.3881847996630292,1
0,-26.5,30,0,0.37670655061382063,1
0,-25.7,30,1,0.36556770228651037,1
0,-27.699999999999996,30,0,0.35475821893004195,1
0,-26.9,30,1,0.3442683615408102,1
0,-26.7,30,0,0.33408867908812606,1
0,-27.7,30,0,0.3242099999991368,1
0,-27.299999999999997,30,0,0.3146234238955273,1
0,-24.909999999999997,30,2,0.3053203135745604,1
0,-26.299999999999997,30,1,0.29629228722722933,1
0,-27.11,30,0,0.2875312108865121,1
0,-28.5,30,0,0.2790291910989241,1
0,-28.299999999999997,30,0,0.27077856781276544,1
0,-25.7,30,1,0.26277190747665496,1
0,-26.509999999999998,30,1,0.25500199634213644,1
0,-25.41,30,1,0.24746183396431723,1
0,-26.699999999999996,30,1,0.24014462689468943,1
0,-26.709999999999997,30,0,0.23304378256044625,1
0,-22.11,30,4,0.2261529033247821,1
0,-35.959999999999994,9,0,0.22412564973100166,1
0,-23.9,30,2,0.21749847105692352,1
0,-27.299999999999997,30,0,0.21106725164601248,1
0,-26.11,30,0,0.20482619717240103,1
0,-27.31,30,0,0.19876968464283262,1
0,-26.509999999999998,30,1,0.19289225733052257,1
0,-24.7,30,1,0.18718861985881907,1
0,-27.099999999999998,30,0,0.1816536334302359,1
0,-27.72,30,0,0.17628231119655796,1
0,-24.909999999999997,30,2,0.17106981376584804,1
0,-27.699999999999996,30,0,0.16601144484230787,1
0,-26.709999999999997,30,1,0.16110264699506324,1
0,-26.709999999999997,30,1,0.15633899755206265,1
0,-28.109999999999996,30,0,0.1517162046153893,1
0,-26.61,30,1,0.1472301031943965,1
0,-24.52,30,2,0.14287665145318215,1
0,-27.9,30,0,0.13865192706902232,1
0,-26.9,30,0,0.13455212369848218,1
0,-26.909999999999997,30,1,0.13057354754802047,1
0,-26.9,30,1,0.126712614045998,1
0,-28.099999999999998,30,0,0.12296584461309192,1
0,-24.099999999999998,30,3,0.1193298635282051,1
0,-25.9,30,2,0.11580139488704803,1
0,-25.93,30,1,0.1123772596506526,1
0,-23.38,30,2,0.10905437278115766,1
0,-26.349999999999998,30,1,0.10582974046228795,1
0,-27.099999999999998,30,1,0.10270045740201944,1
0,-25.31,30,1,0.1,1
0,-28.099999999999998,30,0,0.1,1
0,-25.7,30,2,0.1,1
0,-27.75,30,0,0.1,1
0,-25.299999999999997,30,1,0.1,1
0,-26.099999999999998,30,2,0.1,1
0,-28.5,30,0,0.1,1
0,-26.299999999999997,30,1,0.1,1
0,-27.909999999999997,30,0,0.1,1
0,-26.7,30,1,0.1,1
0,-26.499999999999996,30,1,0.1,1
0,-28.5,30,0,0.1,1
0,-25.13,30,1,0.1,1
0,-26.9,30,0,0.1,1
0,-26.7,30,1,0.1,1
0,-23.509999999999998,30,2,0.1,1
0,-28.5,30,0,0.1,1
0,-27.699999999999996,30,0,0.1,1
0,-24.799999999999997,30,1,0.1,1
0,-24.5,30,2,0.1,1
0,-23.9,30,2,0.1,1
0,-23.499999999999996,30,2,0.1,1
0,-27.31,30,0,0.1,1
0,-26.9,30,0,0.1,1
0,-23.509999999999998,30,2,0.1,1
0,-22.9,30,3,0.1,1
0,-25.11,30,1,0.1,1
0,-24.7,30,1,0.1,1
0,-26.9,30,0,0.1,1
0,-27.7,30,0,0.1,1
0,-24.299999999999997,30,1,0.1,1
0,-26.9,30,0,0.1,1
0,-26.099999999999998,30,0,0.1,1
0,-24.77,30,1,0.1,1
0,-25.43,30,0,0.1,1
0,-26.299999999999997,30,0,0.1,1
0,-21.58,30,4,0.1,1
0,-25.909999999999997,30,1,0.1,1
0,-24.299999999999997,30,2,0.1,1
0,-28.5,30,0,0.1,1
0,-26.439999999999998,30,0,0.1,1
0,-28.11,30,0,0.1,1
0,-35.79,15,0,0.1,1
1,46.440000000000005,25,2,0.1,1
0,-26.589999999999996,30,0,0.1,1
0,-27.15,30,0,0.1,1
1,45.7,12,0,0.1,1
0,-26.2,30,1,0.1,1
0,-27.129999999999995,30,0,0.1,1
0,-35.73,12,0,0.1,1
0,-25.72,30,1,0.1,1
1,46.99,16,1,0.1,1
0,-28.5,30,0,0.1,1
0,-27.909999999999997,30,0,0.1,1
0,-25.13,30,2,0.1,1
0,-25.33,30,1,0.1,1
0,-26.759999999999998,30,0,0.1,1
0,-26.509999999999998,30,1,0.1,1
0,-28.5,30,0,0.1,1
0,-28.099999999999998,30,0,0.1,1
0,-27.099999999999998,30,0,0.1,1
0,-25.9,30,1,0.1,1
0,-27.699999999999996,30,0,0.1,1
0,-28.299999999999997,30,0,0.1,1
1,46.6,20,1,0.1,1
0,-22.709999999999997,30,3,0.1,1
0,-24.72,30,2,0.1,1
0,-23.509999999999998,30,3,0.1,1
0,-25.699999999999996,30,1,0.1,1
0,-23.9,30,2,0.1,1
0,-37.24999999999999,19,0,0.1,1
0,-25.299999999999997,30,1,0.1,1
0,-22.5,30,3,0.1,1
0,-25.099999999999998,30,1,0.1,1
1,45.900000000000006,26,1,0.1,1
0,-28.5,30,0,0.1,1
0,-28.099999999999998,30,0,0.1,1
0,-28.5,30,0,0.1,1
0,-27.33,30,0,0.1,1
1,46.85,21,1,0.1,1
0,-22.499999999999996,30,3,0.1,1
0,-27.699999999999996,30,0,0.1,1
0,-27.499999999999996,30,0,0.1,1
0,-36.3,10,0,0.1,1
1,45.650000000000006,17,0,0.1,1
1,47.49,10,1,0.1,1
0,-26.319999999999997,30,0,0.1,1
0,-23.119999999999997,30,2,0.1,1
0,-26.509999999999998,30,0,0.1,1
1,47.49,10,1,0.1,1
0,-26.31,30,0,0.1,1
0,-39.01,28,0,0.1,1
1,44.09,26,0,0.1,1
0,-25.31,30,2,0.1,1
0,-26.13,30,0,0.1,1
0,-27.409999999999997,30,0,0.1,1
0,-26.509999999999998,30,0,0.1,1
1,45.150000000000006,27,1,0.1,1
1,47.49,10,1,0.1,1
0,-26.099999999999998,30,0,0.1,1
0,-25.709999999999997,30,1,0.1,1
1,48.50000000000001,10,2,0.1,1
1,46.290000000000006,14,1,0.1,1
1,48.5,10,2,0.1,1
1,44.85,21,0,0.1,1
1,48.5,10,2,0.1,1
1,46.50000000000001,10,0,0.1,1
1,47.50000000000001,10,1,0.1,1
1,45.95,15,0,0.1,1
1,47.50000000000001,10,1,0.1,1
1,44.050000000000004,29,0,0.1,1
1,47.50000000000001,10,1,0.1,1
1,45.59,16,0,0.1,1
1,46.150000000000006,19,1,0.1,1
1,49.5,10,3,0.1,1
1,44.190000000000005,28,0,0.1,1
1,48.49,10,2,0.1,1
1,46.50000000000001,10,0,0.1,1
0,-25.7,30,1,0.1,1
1,46.39000000000001,12,0,0.1,1
1,47.50000000000001,10,1,0.1,1
1,47.150000000000006,15,1,0.1,1
0,-34.9,10,1,0.1,1
0,-26.509999999999998,30,0,0.1,1
1,45.45,25,1,0.1,1
0,-35.199999999999996,6,0,0.1,1
1,45.75000000000001,15,0,0.1,1
0,-25.7,30,1,0.1,1
1,48.50000000000001,10,2,0.1,1
1,45.300000000000004,26,1,0.1,1
1,46.35,11,0,0.1,1
1,47.400000000000006,12,1,0.1,1
1,45.50000000000001,18,0,0.1,1
1,45.59,16,0,0.1,1
1,46.25000000000001,13,0,0.1,1
1,47.49,10,1,0.1,1
1,50.35,11,4,0.1,1
1,44.2,28,0,0.1,1
1,46.85,17,1,0.1,1
1,45.6,16,0,0.1,1
1,45.900000000000006,12,0,0.1,1
1,44.150000000000006,27,0,0.1,1
1,46.50000000000001,10,0,0.1,1
0,-35.199999999999996,6,0,0.1,1
1,48.50000000000001,10,2,0.1,1
0,-25.7,30,1,0.1,1
1,46.050000000000004,13,0,0.1,1
0,-25.509999999999998,30,1,0.1,1
0,-25.499999999999996,30,0,0.1,1
1,45.400000000000006,24,1,0.1,1
0,-26.699999999999996,30,0,0.1,1
0,-26.499999999999996,30,1,0.1,1
1,45.35,27,1,0.1,1
0,-22.699999999999996,30,2,0.1,1
