total_reward_env,total_reward_shaped,steps_to_goal,goal_reached,deaths_starvation,deaths_tripwire,resources_collected,tripwires_triggered,episode,shaping_scale,stage,episodes_in_stage,success_rate_last_25,epsilon,seed,transition_triggered
20.7,20.7,30,0,0,0,0,7,0,0.0,0,0,,0.8603841919146962,123,0
21.2,21.2,30,0,0,0,0,16,1,0.0,0,1,,0.7402609576967045,123,0
20.150000000000002,20.150000000000002,30,0,0,0,0,3,2,0.0,0,2,,0.6369088258938781,123,0
20.740000000000002,20.740000000000002,30,0,0,0,0,6,3,0.0,0,3,,0.547986285490042,123,0
20.55,20.55,30,0,0,0,0,5,4,0.0,0,4,,0.47147873742168567,123,0
21.840000000000003,21.840000000000003,30,0,0,0,1,11,5,0.0,0,5,,0.40565285250151817,123,0
20.93,20.93,30,0,0,0,0,7,6,0.0,0,6,,0.34901730169741024,123,0
13.649999999999999,13.649999999999999,12,0,0,0,0,1,7,0.0,0,7,,0.32864265128599696,123,0
13.95,13.95,10,0,0,0,0,5,8,0.0,0,8,,0.3125753549412418,123,0
22.45,22.45,30,0,0,0,2,5,9,0.0,0,9,,0.2689348941735696,123,0
21.669999999999998,21.669999999999998,30,0,0,0,1,7,10,0.0,0,10,,0.231387331601191,123,0
19.78,19.78,30,0,0,0,0,2,11,0.0,0,11,,0.19908200231898848,123,0
19.97,19.97,30,0,0,0,0,3,12,0.0,0,12,,0.1712870076899825,123,0
20.92,20.92,30,0,0,0,1,3,13,0.0,0,13,,0.1473726336968319,123,0
20.71,20.71,30,0,0,0,1,4,14,0.0,0,14,,0.12679708435358925,123,0
20.71,20.71,30,0,0,0,1,4,15,0.0,0,15,,0.10909420695870241,123,0
22.64,22.64,30,0,0,0,3,3,16,0.0,0,16,,0.09386293109673778,123,0
21.91,21.91,30,0,0,0,1,3,17,0.0,0,17,,0.08075818212241151,123,0
21.7,21.7,30,0,0,0,1,5,18,0.0,0,18,,0.06948306326589085,123,0
21.73,21.73,30,0,0,0,1,2,19,0.0,0,19,,0.05978212923978115,123,0
20.910000000000004,20.910000000000004,30,0,0,0,1,4,20,0.0,0,20,,0.05143559895690903,123,0
21.11,21.11,30,0,0,0,0,8,21,0.0,0,21,,0.04425437624418858,123,0
