total_reward_env,total_reward_shaped,steps_to_goal,goal_reached,deaths_starvation,deaths_tripwire,resources_collected,tripwires_triggered,episode,shaping_scale,stage,episodes_in_stage,success_rate_last_25,epsilon,seed,transition_triggered
20.92,20.92,30,0,0,0,0,8,0,0.0,0,0,,0.8603841919146962,42,0
21.740000000000002,21.740000000000002,30,0,0,0,0,6,1,0.0,0,1,,0.7402609576967045,42,0
22.679999999999996,22.679999999999996,30,0,0,0,1,6,2,0.0,0,2,,0.6369088258938781,42,0
22.64,22.64,30,0,0,0,1,11,3,0.0,0,3,,0.547986285490042,42,0
20.5,20.5,30,0,0,0,0,10,4,0.0,0,4,,0.47147873742168567,42,0
23.21,23.21,30,0,0,0,2,9,5,0.0,0,5,,0.40565285250151817,42,0
19.590000000000003,19.590000000000003,30,0,0,0,0,1,6,0.0,0,6,,0.34901730169741024,42,0
21.47,21.47,30,0,0,0,0,13,7,0.0,0,7,,0.30028896908517405,42,0
22.25,22.25,30,0,0,0,1,9,8,0.0,0,8,,0.2583638820072446,42,0
20.37,20.37,30,0,0,0,0,3,9,0.0,0,9,,0.22229219984074702,42,0
21.33,21.33,30,0,0,0,0,7,10,0.0,0,10,,0.1912566947289212,42,0
19.96,19.96,30,0,0,0,0,3,11,0.0,0,11,,0.16455423674261854,42,0
20.96,20.96,30,0,0,0,0,4,12,0.0,0,12,,0.14157986400593744,42,0
21.07,21.07,30,0,0,0,2,3,13,0.0,0,13,,0.12181307688414106,42,0
21.860000000000003,21.860000000000003,30,0,0,0,2,4,14,0.0,0,14,,0.10480604571960442,42,0
22.479999999999997,22.479999999999997,30,0,0,0,1,7,15,0.0,0,15,,0.09017346495423652,42,0
22.479999999999997,22.479999999999997,30,0,0,0,2,2,16,0.0,0,16,,0.07758382377679894,42,0
21.13,21.13,30,0,0,0,0,7,17,0.0,0,17,,0.0667518955258533,42,0
21.360000000000003,21.360000000000003,30,0,0,0,0,3,18,0.0,0,18,,0.05743227569078546,42,0
21.16,21.16,30,0,0,0,0,4,19,0.0,0,19,,0.0494138221100385,42,0
20.97,20.97,30,0,0,0,0,3,20,0.0,0,20,,0.04251487140556204,42,0
14.629999999999999,14.629999999999999,6,0,0,0,0,1,21,0.0,0,21,,0.04125526245077418,42,0
20.95,20.95,30,0,0,0,0,5,22,0.0,0,22,,0.03549537564593805,42,0
21.15,21.15,30,0,0,0,0,5,23,0.0,0,23,,0.030539660091838977,42,0
21.15,21.15,30,0,0,0,0,5,24,0.0,0,24,,0.026275840769466357,42,0
20.88,20.88,30,0,0,0,0,12,25,0.0,0,25,0.0,0.02260731802731653,42,0
21.7,21.7,30,0,0,0,1,5,26,0.0,0,26,0.0,0.019450979052291272,42,0
21.68,21.68,30,0,0,0,1,7,27,0.0,0,27,0.0,0.016735314893855303,42,0
19.590000000000003,19.590000000000003,30,0,0,0,0,1,28,0.0,0,28,0.0,0.014398800381387675,42,0
20.93,20.93,30,0,0,0,0,6,29,0.0,0,29,0.0,0.012388500230681249,42,1
21.14,-103.86,30,0,0,0,0,5,30,0.25,1,0,0.0,0.010658869760009713,42,0
19.590000000000003,-5.410000000000036,30,0,0,0,0,1,31,0.25,1,1,0.0,0.01,42,0
21.51,-75.99000000000004,30,0,0,0,1,4,32,0.25,1,2,0.0,0.01,42,0
21.599999999999998,-325.9,30,0,0,0,1,14,33,0.25,1,3,0.0,0.01,42,0
19.590000000000003,-5.410000000000036,30,0,0,0,0,1,34,0.25,1,4,0.0,0.01,42,0
19.750000000000004,-105.25,30,0,0,0,0,5,35,0.25,1,5,0.0,0.01,42,0
19.970000000000006,-55.030000000000115,30,0,0,0,0,3,36,0.25,1,6,0.0,0.01,42,0
20.950000000000003,-104.05000000000003,30,0,0,0,0,5,37,0.25,1,7,0.0,0.01,42,0
18.200000000000003,18.200000000000003,30,0,0,0,0,0,38,0.25,1,8,0.0,0.01,42,0
18.200000000000003,18.200000000000003,30,0,0,0,0,0,39,0.25,1,9,0.0,0.01,42,0
18.200000000000003,18.200000000000003,30,0,0,0,0,0,40,0.25,1,10,0.0,0.01,42,0
19.150000000000002,21.650000000000002,30,0,0,0,1,0,41,0.25,1,11,0.0,0.01,42,0
18.200000000000003,18.200000000000003,30,0,0,0,0,0,42,0.25,1,12,0.0,0.01,42,0
18.200000000000003,18.200000000000003,30,0,0,0,0,0,43,0.25,1,13,0.0,0.01,42,0
18.200000000000003,18.200000000000003,30,0,0,0,0,0,44,0.25,1,14,0.0,0.01,42,0
18.300000000000004,-231.7,30,0,0,0,0,10,45,0.25,1,15,0.0,0.01,42,0
18.200000000000003,18.200000000000003,30,0,0,0,0,0,46,0.25,1,16,0.0,0.01,42,0
18.200000000000003,18.200000000000003,30,0,0,0,0,0,47,0.25,1,17,0.0,0.01,42,0
18.400000000000002,18.400000000000002,30,0,0,0,0,0,48,0.25,1,18,0.0,0.01,42,0
18.200000000000003,18.200000000000003,30,0,0,0,0,0,49,0.25,1,19,0.0,0.01,42,0
18.200000000000003,18.200000000000003,30,0,0,0,0,0,50,0.25,1,20,0.0,0.01,42,0
18.200000000000003,18.200000000000003,30,0,0,0,0,0,51,0.25,1,21,0.0,0.01,42,0
18.200000000000003,18.200000000000003,30,0,0,0,0,0,52,0.25,1,22,0.0,0.01,42,0
18.200000000000003,18.200000000000003,30,0,0,0,0,0,53,0.25,1,23,0.0,0.01,42,0
