Agente,Episodio,Recompensa,Tripwires,Flexibilidad,Robustez,Q-optimal,PGF_Bruto_Avg,PGF_Costo_Avg,RiskEffective_Avg,Surprise_Avg,Starvation,GoalReached
control,1,-60.0,0.0,0.5,1.0,0.7,5.233333333333333,0.09666666666666666,0.2189746364746364,0.0,0,0
control,2,-59.6,0.0,0.5,1.0,0.7666666666666667,5.5,0.0,0.20175245098039216,0.0,0,0
control,3,-70.3,0.0,0.5416666666666666,1.0,0.75,4.654423983976088,0.10000000000000002,0.27461370805120805,0.06666666666666667,1,0
control,4,-57.8,0.0,0.5,1.0,0.7666666666666667,5.5,0.0,0.20013082323163592,0.0,0,0
control,5,-61.6,0.0,0.5,1.0,0.9,5.5,0.0,0.35260416666666666,0.0,0,0
control,6,-59.4,0.0,0.5,1.0,0.8666666666666667,5.5,0.0,0.34111111111111114,0.0,0,0
control,7,-59.4,1.0,0.5,1.0,0.8666666666666667,5.4855823075764265,0.0,0.22776626442299816,0.03333333333333333,0,0
control,8,-59.4,0.0,0.5,1.0,0.8666666666666667,5.5,0.0,0.19559523809523813,0.0,0,0
control,9,-57.6,0.0,0.5,1.0,0.8,5.5,0.0,0.19269728769825523,0.0,0,0
control,10,-61.23,0.0,0.5,0.9600000000000001,0.7666666666666667,5.499238649180833,0.0,0.19450771419735233,0.0,0,0
control,11,-58.599999999999994,0.0,0.5,1.0,0.8666666666666667,5.5,0.0,0.2612859594109594,0.0,0,0
control,12,-59.41,0.0,0.5,0.9866666666666667,0.8,5.49974621639361,0.0,0.21665600799663298,0.0,0,0
control,13,-57.6,0.0,0.5,1.0,0.8333333333333334,5.5,0.0,0.20538026175893825,0.0,0,0
control,14,-60.23,0.0,0.5,0.9599999999999999,0.8333333333333334,5.499238649180833,0.0,0.2052948686729937,0.0,0,0
control,15,-57.8,0.0,0.5,1.0,0.8333333333333334,5.5,0.0,0.19787440491607164,0.0,0,0
control,16,-58.6,0.0,0.5,1.0,0.8666666666666667,5.5,0.0,0.19131518135374645,0.0,0,0
control,17,-56.8,0.0,0.5,1.0,0.8666666666666667,5.5,0.0,0.22415584415584414,0.0,0,0
control,18,-59.6,0.0,0.5,1.0,0.8666666666666667,5.5,0.0,0.2158585858585859,0.0,0,0
control,19,-58.8,0.0,0.5,1.0,0.8,5.5,0.0,0.20190980205008843,0.0,0,0
control,20,-62.0,0.0,0.5,1.0,0.9333333333333333,5.5,0.0,0.19927083333333334,0.0,0,0
control,21,-71.3,0.0,0.5454545454545454,1.0,0.8181818181818182,4.5775534370648225,0.11818181818181818,0.24428282053087028,0.07272727272727274,1,0
control,22,-57.8,0.0,0.5,1.0,0.8666666666666667,5.5,0.0,0.199266799106598,0.0,0,0
control,23,-61.019999999999996,0.0,0.5,0.9733333333333334,0.7666666666666667,5.499492432787222,0.0,0.19405315656565655,0.0,0,0
control,24,-60.6,1.0,0.5,1.0,0.8333333333333334,5.11891564090976,0.13199999999999998,0.2568045634920635,0.03333333333333333,0,0
control,25,-59.8,0.0,0.5,1.0,0.6666666666666666,5.5,0.0,0.23153108465608466,0.0,0,0
control,26,-56.4,0.0,0.5,1.0,0.8666666666666667,5.5,0.0,0.2119856047661775,0.0,0,0
control,27,-58.6,0.0,0.5,1.0,0.8,5.5,0.0,0.21246956940261894,0.0,0,0
control,28,-60.6,0.0,0.5,1.0,0.8666666666666667,5.5,0.0,0.2060037878787879,0.0,0,0
control,29,-60.8,0.0,0.5,1.0,0.8333333333333334,5.5,0.0,0.20722222222222222,0.0,0,0
control,30,-56.8,0.0,0.5,1.0,0.9,5.5,0.0,0.2311044973544973,0.0,0,0
control,31,-61.0,0.0,0.5,1.0,0.9,5.5,0.0,0.22828373015873016,0.0,0,0
control,32,-60.8,0.0,0.5,1.0,0.9,5.5,0.0,0.20836701127819549,0.0,0,0
control,33,-56.8,0.0,0.5,1.0,0.8333333333333334,5.5,0.0,0.2038719854993075,0.0,0,0
control,34,-60.8,0.0,0.5,1.0,0.8,5.5,0.0,0.1951918859649123,0.0,0,0
