Agente,Episodio,Recompensa,Tripwires,Flexibilidad,Robustez,Q-optimal,PGF_Bruto_Avg,PGF_Costo_Avg,RiskEffective_Avg,Surprise_Avg
control,1,-56.81,0.0,0.5,0.9866666666666667,0.8666666666666667,5.49974621639361,0.0,0.26052534433159436,0.0
control,2,-57.0,0.0,0.5,1.0,0.8,5.5,0.0,0.2296093721093721,0.0
control,3,-56.8,0.0,0.5,1.0,0.8333333333333334,5.5,0.0,0.2280788887038887,0.0
control,4,-56.8,0.0,0.5,1.0,0.9,5.5,0.0,0.2537760387760388,0.0
control,5,-57.4,0.0,0.5,1.0,0.8666666666666667,5.5,0.0,0.25962259962259965,0.0
control,6,-56.4,0.0,0.5,1.0,0.7333333333333333,5.5,0.0,0.23672475672475674,0.0
control,7,-59.599999999999994,0.0,0.5,1.0,0.8,5.5,0.0,0.2755555555555556,0.0
control,8,-57.0,0.0,0.5,1.0,0.9,5.5,0.0,0.2619704832204832,0.0
control,9,-56.6,0.0,0.5,1.0,0.8666666666666667,5.5,0.0,0.22777405464905467,0.0
control,10,-56.8,0.0,0.5,1.0,0.9,5.5,0.0,0.2412760387760388,0.0
control,11,-56.6,0.0,0.5,1.0,0.7666666666666667,5.5,0.0,0.2369010387760388,0.0
control,12,-56.8,0.0,0.5,1.0,0.8666666666666667,5.5,0.0,0.22681896806896804,0.0
control,13,-57.199999999999996,0.0,0.5,1.0,0.8333333333333334,5.5,0.0,0.25812849187849185,0.0
control,14,-60.0,0.0,0.5,1.0,0.8,5.5,0.0,0.27166666666666667,0.0
control,15,-56.6,0.0,0.5,1.0,0.8333333333333334,5.5,0.0,0.23443080068080066,0.0
control,16,-56.8,0.0,0.5,1.0,0.8666666666666667,5.5,0.0,0.236623260998261,0.0
control,17,-56.199999999999996,0.0,0.5,1.0,0.7666666666666667,5.5,0.0,0.2324258149258149,0.0
control,18,-56.599999999999994,0.0,0.5,1.0,0.8666666666666667,5.5,0.0,0.23304420116920116,0.0
control,19,-59.4,0.0,0.5,1.0,0.8,5.5,0.0,0.27638888888888885,0.0
control,20,-60.0,0.0,0.5,1.0,0.8666666666666667,5.5,0.0,0.27166666666666667,0.0
control,21,-60.0,0.0,0.5,1.0,0.9333333333333333,5.5,0.0,0.27166666666666667,0.0
