Episodio,Recompensa_simbiosis,Tripwires_simbiosis,PGF_Bruto_Avg,PGF_Costo_Avg
1,-23.060227194927624,0,-0.31650567987319056,0.16
2,0.0,0,0.0,0.0
3,0.0,0,0.0,0.0
4,-34.92045438985524,1,-0.6330113597463811,0.04
5,0.0,0,0.0,0.0
6,-10.371207272363343,0,-0.13928018180908375,0.095
7,-16.37120727236332,0,-0.13928018180908375,0.245
8,0.0,0,0.0,0.0
9,0.0,0,0.0,0.0
10,-71.72045438985523,0,-0.6330113597463811,0.96
11,-28.2848290894534,0,-0.557120727236335,0.05
12,0.0,0,0.0,0.0
13,0.0,0,0.0,0.0
14,-7.571207272363351,0,-0.13928018180908375,0.025
15,0.0,0,0.0,0.0
16,-16.171207272363322,0,-0.13928018180908375,0.24
17,5.399999999999997,0,0.0,0.09
18,-41.45603636181675,0,-0.6964009090454186,0.215
19,-17.342414544726694,0,-0.2785603636181675,0.105
20,0.0,0,0.0,0.0
21,0.0,0,0.0,0.0
22,0.0,0,0.0,0.0
23,-45.03143446729095,0,-0.4557858616822743,0.545
24,-36.484829089453385,0,-0.557120727236335,0.255
25,5.399999999999997,0,0.0,0.09
26,-7.771207272363351,0,-0.13928018180908375,0.03
27,0.0,0,0.0,0.0
28,0.0,0,0.0,0.0
29,0.0,0,0.0,0.0
30,0.0,0,0.0,0.0
31,0.0,0,0.0,0.0
32,-7.971207272363351,0,-0.13928018180908375,0.035
33,0.0,0,0.0,0.0
34,-26.34241454472666,0,-0.2785603636181675,0.33
35,0.0,0,0.0,0.0
36,0.0,0,0.0,0.0
37,0.0,0,0.0,0.0
38,0.0,0,0.0,0.0
39,-76.94086545127013,0,-1.2535216362817536,0.445
40,0.0,0,0.0,0.0
41,0.0,0,0.0,0.0
42,0.0,0,0.0,0.0
43,0.0,0,0.0,0.0
44,0.0,0,0.0,0.0
45,-118.6409087797105,1,-1.2660227194927622,1.3
46,-10.97120727236334,0,-0.13928018180908375,0.11
47,-29.0848290894534,0,-0.557120727236335,0.07
48,-47.91362181709011,0,-0.41784054542725124,0.705
49,-6.97120727236335,0,-0.13928018180908375,0.01
50,-19.142414544726687,0,-0.2785603636181675,0.15
51,0.0,0,0.0,0.0
52,0.0,0,0.0,0.0
53,-146.23407620694522,1,-1.0508519051736323,2.33
54,0.0,0,0.0,0.0
55,0.0,0,0.0,0.0
56,0.0,0,0.0,0.0
57,-165.525,0,0.0,0.825
58,-6.77120727236335,0,-0.13928018180908375,0.005
59,-30.6848290894534,0,-0.557120727236335,0.11
60,0.0,0,0.0,0.0
61,0.0,0,0.0,0.0
62,-10.371207272363343,0,-0.13928018180908375,0.095
63,0.0,0,0.0,0.0
64,0.0,0,0.0,0.0
65,-45.45603636181673,0,-0.6964009090454186,0.315
66,-12.171207272363336,0,-0.13928018180908375,0.14
67,0.0,0,0.0,0.0
68,0.0,0,0.0,0.0
69,0.0,0,0.0,0.0
70,0.0,0,0.0,0.0
71,0.0,0,0.0,0.0
72,0.0,0,0.0,0.0
73,-10.171207272363343,0,-0.13928018180908375,0.09
74,0.0,0,0.0,0.0
75,-113.01402962880088,3,-4.207284218956571,0.5217391304347826
76,-124.89166166221847,1,-0.7722915415554649,2.125
77,-15.342414544726703,0,-0.2785603636181675,0.055
78,0.0,0,0.0,0.0
79,-72.09166166221854,1,-0.7722915415554649,0.805
80,0.0,0,0.0,0.0
81,0.0,0,0.0,0.0
82,0.0,0,0.0,0.0
83,0.0,0,0.0,0.0
84,-189.198815389814,1,-3.024354127738231,2.042682926829268
85,0.0,0,0.0,0.0
86,0.0,0,0.0,0.0
87,-131.5764907516719,1,-1.3294122687917997,1.635
88,-36.31362181709009,0,-0.41784054542725124,0.415
89,0.0,0,0.0,0.0
90,-12.971207272363333,0,-0.13928018180908375,0.16
91,0.0,0,0.0,0.0
92,0.0,0,0.0,0.0
93,0.0,0,0.0,0.0
94,0.0,0,0.0,0.0
95,0.0,0,0.0,0.0
96,0.0,0,0.0,0.0
97,-40.12500000000001,0,0.0,0.315
98,0.0,0,0.0,0.0
99,-67.46286893458195,1,-0.9115717233645486,0.525
100,0.0,0,0.0,0.0
101,0.0,0,0.0,0.0
102,0.0,0,0.0,0.0
103,0.0,0,0.0,0.0
104,0.0,0,0.0,0.0
105,0.0,0,0.0,0.0
106,-130.3230961295095,1,-1.228077403237739,1.68
107,0.0,0,0.0,0.0
108,2.399999999999999,0,0.0,0.015
109,-140.32500000000002,0,0.0,0.72
110,-154.64620727236334,0,-0.13928018180908375,0.925
111,-7.17120727236335,0,-0.13928018180908375,0.015
112,-8.971207272363348,0,-0.13928018180908375,0.06
113,-23.060227194927624,0,-0.31650567987319056,0.16
114,0.0,0,0.0,0.0
115,0.0,0,0.0,0.0
116,-8.971207272363348,0,-0.13928018180908375,0.06
117,-11.17120727236334,0,-0.13928018180908375,0.115
118,-8.37120727236335,0,-0.13928018180908375,0.045
119,-142.78031790512614,3,-4.119841289014058,0.6982758620689655
120,0.0,0,0.0,0.0
121,-139.72500000000002,0,0.0,0.705
122,-6.97120727236335,0,-0.13928018180908375,0.01
123,-121.7317432521786,2,-1.4132935813044645,1.055
124,-19.06022719492762,0,-0.31650567987319056,0.06
125,0.0,0,0.0,0.0
126,0.0,0,0.0,0.0
127,0.0,0,0.0,0.0
128,0.0,0,0.0,0.0
129,0.0,0,0.0,0.0
130,-12.771207272363334,0,-0.13928018180908375,0.155
131,0.0,0,0.0,0.0
132,0.0,0,0.0,0.0
133,0.0,0,0.0,0.0
134,0.0,0,0.0,0.0
135,0.0,0,0.0,0.0
136,0.0,0,0.0,0.0
137,-14.971207272363326,0,-0.13928018180908375,0.21
138,0.0,0,0.0,0.0
139,0.0,0,0.0,0.0
140,-28.66022719492763,0,-0.31650567987319056,0.3
141,-16.5424145447267,0,-0.2785603636181675,0.085
142,0.0,0,0.0,0.0
143,0.0,0,0.0,0.0
144,-15.971207272363323,0,-0.13928018180908375,0.235
145,0.0,0,0.0,0.0
146,0.0,0,0.0,0.0
147,-213.29999999999998,0,0.0,1.47
148,0.0,0,0.0,0.0
149,0.0,0,0.0,0.0
150,0.0,0,0.0,0.0
151,0.0,0,0.0,0.0
152,0.0,0,0.0,0.0
153,0.0,0,0.0,0.0
154,0.0,0,0.0,0.0
155,0.0,0,0.0,0.0
156,-51.65603636181675,0,-0.6964009090454186,0.47
157,0.0,0,0.0,0.0
158,-191.76305117621726,1,-1.6640762794054302,1.955
159,-14.571207272363328,0,-0.13928018180908375,0.2
160,0.0,0,0.0,0.0
161,0.0,0,0.0,0.0
162,0.0,0,0.0,0.0
163,0.0,0,0.0,0.0
164,0.0,0,0.0,0.0
165,-32.31362181709007,0,-0.41784054542725124,0.315
166,0.0,0,0.0,0.0
167,0.0,0,0.0,0.0
168,0.0,0,0.0,0.0
169,0.0,0,0.0,0.0
170,-33.0848290894534,0,-0.557120727236335,0.17
171,0.0,0,0.0,0.0
172,0.0,0,0.0,0.0
173,-70.12045438985524,1,-0.6330113597463811,0.92
174,0.0,0,0.0,0.0
175,0.0,0,0.0,0.0
176,0.0,0,0.0,0.0
177,0.0,0,0.0,0.0
178,-6.97120727236335,0,-0.13928018180908375,0.01
179,-16.171207272363322,0,-0.13928018180908375,0.24
180,-8.771207272363348,0,-0.13928018180908375,0.055
181,0.0,0,0.0,0.0
182,0.0,0,0.0,0.0
183,-47.72045438985525,1,-0.6330113597463811,0.36
184,0.0,0,0.0,0.0
185,0.0,0,0.0,0.0
186,-37.31362181709008,0,-0.41784054542725124,0.44
187,-6.77120727236335,0,-0.13928018180908375,0.005
188,5.999999999999996,0,0.0,0.15
189,0.0,0,0.0,0.0
