success,rewards,steps,resources,epsilon,first_success
0,-7.580000000000002,47,0,0.7901049725470279,14
0,-7.6,60,1,0.5848838636585911,14
0,-36.709999999999994,14,0,0.5452463540625918,14
0,-8.600000000000001,44,0,0.43732904629000013,14
0,-7.200000000000001,53,0,0.3352984938281715,14
0,-7.240000000000001,50,0,0.2609670281126685,14
0,-10.710000000000003,60,1,0.19318370215794672,14
0,-9.400000000000002,54,0,0.1473726336968319,14
0,-7.6000000000000005,54,0,0.11242507996344034,14
0,-7.800000000000001,60,1,0.1,14
0,-8.200000000000001,60,1,0.1,14
0,-7.41,60,1,0.1,14
0,-7.800000000000002,54,0,0.1,14
1,42.75000000000001,59,2,0.1,14
1,47.400000000000006,16,1,0.1,14
0,-8.4,54,0,0.1,14
0,-8.4,54,0,0.1,14
1,47.050000000000004,41,2,0.1,14
0,-9.610000000000003,54,0,0.1,14
0,-8.610000000000001,54,0,0.1,14
0,-7.75,67,3,0.1,14
0,-34.209999999999994,6,1,0.1,14
0,-8.41,54,1,0.1,14
0,-37.10999999999999,34,1,0.1,14
0,-35.809999999999995,8,0,0.1,14
0,-35.35999999999999,7,0,0.1,14
0,-5.95,37,1,0.1,14
0,-38.16,27,0,0.1,14
1,41.89,26,0,0.1,14
0,-8.56,27,1,0.1,14
0,-7.210000000000003,40,0,0.1,14
0,-5.56,57,1,0.1,14
0,-37.16,43,0,0.1,14
1,43.28000000000001,46,1,0.1,14
0,-8.010000000000002,54,0,0.1,14
1,46.14000000000001,19,0,0.1,14
1,46.14000000000001,23,0,0.1,14
1,46.74,27,2,0.1,14
1,47.540000000000006,15,1,0.1,14
1,46.39000000000001,20,0,0.1,14
1,46.440000000000005,17,0,0.1,14
1,47.690000000000005,14,1,0.1,14
1,46.040000000000006,21,0,0.1,14
1,48.690000000000005,14,2,0.1,14
1,46.690000000000005,14,0,0.1,14
1,48.49,18,2,0.1,14
1,46.440000000000005,17,0,0.1,14
1,44.89000000000001,26,0,0.1,14
1,46.690000000000005,30,1,0.1,14
1,46.690000000000005,14,0,0.1,14
1,44.39000000000001,34,1,0.1,14
1,43.34,51,2,0.1,14
1,44.39000000000001,32,0,0.1,14
1,46.540000000000006,23,1,0.1,14
1,45.35,23,0,0.1,14
1,45.7,22,0,0.1,14
1,44.75000000000001,27,0,0.1,14
1,45.34,23,0,0.1,14
1,44.940000000000005,27,0,0.1,14
0,-30.009999999999998,70,3,0.1,14
1,46.7,14,0,0.1,14
1,45.400000000000006,24,0,0.1,14
0,-8.2,60,1,0.1,14
1,46.400000000000006,16,0,0.1,14
0,-8.4,54,0,0.1,14
0,-8.4,54,0,0.1,14
1,38.75000000000001,53,0,0.1,14
0,-8.0,54,0,0.1,14
0,-8.8,54,0,0.1,14
0,-8.0,54,0,0.1,14
1,40.300000000000004,50,0,0.1,14
0,-8.600000000000001,54,0,0.1,14
0,-7.6,60,1,0.1,14
1,42.95,63,2,0.1,14
1,41.25000000000001,51,0,0.1,14
1,40.34,53,0,0.1,14
0,-8.4,54,0,0.1,14
0,-29.999999999999996,70,3,0.1,14
1,45.85000000000001,53,2,0.1,14
1,42.84,51,0,0.1,14
1,41.800000000000004,48,0,0.1,14
1,40.1,60,2,0.1,14
0,-6.999999999999999,60,1,0.1,14
1,41.300000000000004,50,0,0.1,14
1,44.790000000000006,56,2,0.1,14
1,41.25000000000001,51,0,0.1,14
1,46.2,28,1,0.1,14
1,46.440000000000005,17,0,0.1,14
0,-5.799999999999999,60,1,0.1,14
0,-5.819999999999999,60,1,0.1,14
1,45.300000000000004,26,0,0.1,14
1,41.900000000000006,50,1,0.1,14
0,-9.000000000000002,54,0,0.1,14
0,-8.600000000000001,54,0,0.1,14
0,-7.000000000000001,54,0,0.1,14
1,40.25,51,0,0.1,14
1,39.7,60,1,0.1,14
0,-9.410000000000002,54,0,0.1,14
0,-8.400000000000004,54,0,0.1,14
1,40.400000000000006,52,0,0.1,14
0,-8.149999999999999,67,2,0.1,14
0,-10.410000000000004,54,0,0.1,14
0,-5.749999999999999,67,2,0.1,14
0,-8.41,54,0,0.1,14
0,-8.65,67,2,0.1,14
0,-6.2,60,1,0.1,14
0,-7.8,54,0,0.1,14
0,-34.61000000000001,52,0,0.1,14
0,-9.200000000000003,60,1,0.1,14
0,-10.400000000000004,54,0,0.1,14
0,-8.8,54,0,0.1,14
0,-10.410000000000004,54,0,0.1,14
0,-9.960000000000004,67,2,0.1,14
0,-9.800000000000008,60,1,0.1,14
0,-9.200000000000005,54,0,0.1,14
0,-9.600000000000003,54,0,0.1,14
0,-9.230000000000004,54,0,0.1,14
1,39.53,67,2,0.1,14
0,-7.800000000000001,54,0,0.1,14
1,42.74000000000001,49,0,0.1,14
0,-29.799999999999997,70,3,0.1,14
0,-9.400000000000004,54,0,0.1,14
1,42.75000000000001,49,0,0.1,14
1,40.940000000000005,53,0,0.1,14
0,-9.010000000000003,60,1,0.1,14
0,-9.400000000000002,54,0,0.1,14
1,44.800000000000004,62,2,0.1,14
0,-26.629999999999995,70,4,0.1,14
0,-7.800000000000001,54,0,0.1,14
0,-8.820000000000002,54,0,0.1,14
1,47.050000000000004,37,3,0.1,14
1,46.00000000000001,20,0,0.1,14
1,44.25000000000001,33,0,0.1,14
1,46.2,32,1,0.1,14
1,44.2,32,0,0.1,14
1,45.10000000000001,38,0,0.1,14
0,-5.799999999999999,64,2,0.1,14
1,46.50000000000001,22,1,0.1,14
1,41.300000000000004,50,0,0.1,14
1,43.940000000000005,39,0,0.1,14
1,42.24000000000001,57,1,0.1,14
1,45.14000000000001,31,0,0.1,14
0,-6.820000000000003,54,1,0.1,14
1,43.99000000000001,52,1,0.1,14
0,-38.25999999999999,37,0,0.1,14
1,46.400000000000006,16,0,0.1,14
0,-8.600000000000001,60,1,0.1,14
0,-7.370000000000002,37,0,0.1,14
1,43.690000000000005,48,1,0.1,14
1,42.690000000000005,56,1,0.1,14
1,46.980000000000004,20,1,0.1,14
1,42.940000000000005,43,0,0.1,14
0,-5.909999999999999,60,2,0.1,14
0,-7.5100000000000025,50,0,0.1,14
0,-7.960000000000002,47,0,0.1,14
1,41.230000000000004,57,1,0.1,14
1,40.28000000000001,50,0,0.1,14
1,38.540000000000006,63,2,0.1,14
1,42.7,50,0,0.1,14
0,-6.2,60,1,0.1,14
1,40.050000000000004,51,0,0.1,14
1,42.7,56,1,0.1,14
1,41.60000000000001,52,0,0.1,14
1,40.59,52,0,0.1,14
1,41.14000000000001,63,2,0.1,14
0,-26.709999999999997,70,4,0.1,14
1,42.10000000000001,60,1,0.1,14
0,-8.81,54,0,0.1,14
0,-6.999999999999999,60,1,0.1,14
1,41.24,57,1,0.1,14
1,42.09,50,0,0.1,14
1,44.50000000000001,38,1,0.1,14
1,41.330000000000005,63,2,0.1,14
1,39.39,52,0,0.1,14
1,40.59,58,1,0.1,14
1,44.64000000000001,41,1,0.1,14
0,-4.799999999999999,60,1,0.1,14
1,44.10000000000001,42,1,0.1,14
0,-9.200000000000005,54,0,0.1,14
1,39.300000000000004,54,1,0.1,14
0,-8.810000000000002,60,1,0.1,14
1,41.50000000000001,56,1,0.1,14
1,40.6,66,2,0.1,14
1,39.35,57,1,0.1,14
0,-7.6,54,0,0.1,14
0,-8.200000000000003,54,0,0.1,14
0,-29.9,70,3,0.1,14
0,-30.2,70,3,0.1,14
0,-29.009999999999998,70,3,0.1,14
0,-6.0,60,1,0.1,14
1,42.95,49,0,0.1,14
1,41.75000000000001,49,0,0.1,14
0,-8.200000000000003,54,0,0.1,14
0,-9.150000000000002,67,2,0.1,14
1,42.45,57,1,0.1,14
1,45.89000000000001,38,1,0.1,14
0,-40.3,40,0,0.1,14
0,-7.8100000000000005,60,1,0.1,14
1,44.690000000000005,70,3,0.1,14
1,45.68000000000001,58,3,0.1,14
1,41.7,50,0,0.1,14
0,-6.6000000000000005,54,0,0.1,14
0,-7.150000000000001,47,0,0.1,14
1,44.75000000000001,47,2,0.1,14
1,45.150000000000006,31,0,0.1,14
1,41.550000000000004,49,0,0.1,14
1,42.2,50,1,0.1,14
1,41.050000000000004,57,1,0.1,14
1,40.7,50,0,0.1,14
1,39.99000000000001,66,2,0.1,14
1,39.14,53,0,0.1,14
0,-7.800000000000007,60,1,0.1,14
1,41.300000000000004,50,0,0.1,14
1,45.00000000000001,48,1,0.1,14
1,47.35,23,2,0.1,14
0,-7.000000000000001,54,1,0.1,14
1,43.74000000000001,47,1,0.1,14
1,45.690000000000005,34,0,0.1,14
1,44.540000000000006,31,0,0.1,14
1,44.09,34,0,0.1,14
1,47.7,14,1,0.1,14
0,-9.600000000000003,54,0,0.1,14
1,46.650000000000006,21,1,0.1,14
1,45.040000000000006,41,1,0.1,14
1,44.11000000000001,55,1,0.1,14
0,-8.010000000000002,60,1,0.1,14
1,44.50000000000001,30,0,0.1,14
1,45.2,32,0,0.1,14
1,45.50000000000001,30,0,0.1,14
0,-9.800000000000004,54,0,0.1,14
1,44.38,48,1,0.1,14
0,-9.410000000000002,54,0,0.1,14
1,45.540000000000006,31,0,0.1,14
1,44.540000000000006,39,0,0.1,14
1,45.60000000000001,28,1,0.1,14
0,-8.960000000000006,57,1,0.1,14
1,45.440000000000005,33,0,0.1,14
1,46.14000000000001,19,0,0.1,14
1,41.10000000000001,56,1,0.1,14
1,45.540000000000006,27,0,0.1,14
1,47.150000000000006,19,1,0.1,14
1,39.34,57,1,0.1,14
1,46.690000000000005,14,0,0.1,14
0,-35.309999999999995,8,0,0.1,14
1,37.940000000000005,57,1,0.1,14
1,40.400000000000006,52,0,0.1,14
1,39.730000000000004,53,0,0.1,14
