Agente,Episodio,Recompensa,Tripwires,Flexibilidad,Robustez,Q-optimal,PGF_Bruto_Avg,PGF_Costo_Avg,RiskEffective_Avg,Surprise_Avg,Starvation,GoalReached
control,1,-60.8,0.0,0.5,1.0,0.6666666666666666,5.233333333333333,0.09666666666666666,0.2994708994708994,0.0,0,0
control,2,-58.0,0.0,0.5,1.0,0.7666666666666667,5.5,0.0,0.295475357975358,0.0,0,0
control,3,-60.62,0.0,0.5,0.9733333333333334,0.9,5.499492432787222,0.0,0.3092834986772487,0.0,0,0
control,4,-59.8,0.0,0.5,1.0,0.8333333333333334,5.5,0.0,0.39250000000000007,0.0,0,0
control,5,-61.4,0.0,0.5,1.0,0.8333333333333334,5.5,0.0,0.34020833333333333,0.0,0,0
control,6,-71.91,0.0,0.6666666666666666,0.8666666666666667,0.3333333333333333,2.115158099840459,0.4003333333333334,0.41715972222222225,0.26666666666666666,1,0
control,7,-71.5,0.0,0.5714285714285714,1.0,0.5714285714285714,4.050441115387579,0.17142857142857146,0.3783786848072563,0.1142857142857143,1,0
control,8,-61.8,0.0,0.5,1.0,0.9,5.5,0.0,0.333611111111111,0.0,0,0
control,9,-59.4,0.0,0.5,1.0,0.8666666666666667,5.5,0.0,0.34500000000000003,0.0,0,0
control,10,-60.6,0.0,0.5,1.0,0.7666666666666667,5.5,0.0,0.32372023809523814,0.0,0,0
control,11,-60.2,0.0,0.5,1.0,0.8666666666666667,5.5,0.0,0.28666967291967294,0.0,0,0
control,12,-60.4,0.0,0.5,1.0,0.9333333333333333,5.5,0.0,0.33071428571428574,0.0,0,0
control,13,-61.4,2.0,0.5,1.0,0.8,4.8711646151528525,0.19200000000000003,0.41639484126984116,0.06666666666666667,0,0
control,14,-60.8,0.0,0.5,1.0,0.8666666666666667,5.5,0.0,0.3098511904761905,0.0,0,0
control,15,-71.31,0.0,0.5833333333333334,0.9333333333333332,0.5,3.807579049920229,0.2001666666666667,0.3658604497354498,0.13333333333333333,1,0
control,16,-72.91,0.0,0.6666666666666666,0.8666666666666667,0.3333333333333333,2.1151580998404587,0.4336666666666667,0.35346924603174606,0.26666666666666666,1,0
control,17,-59.8,0.0,0.5,1.0,0.8666666666666667,5.5,0.0,0.3244444444444445,0.0,0,0
control,18,-60.8,0.0,0.5,1.0,0.8,5.5,0.0,0.27817370129870134,0.0,0,0
control,19,-61.41,0.0,0.5,0.9866666666666667,0.8,5.49974621639361,0.0,0.2714863215488216,0.0,0,0
