episode,stage,shaping_scale_current,agent_type,total_reward_env,total_reward_shaped,tripwires_triggered,resources_collected,steps_to_goal,goal_reached,deaths_starvation,deaths_tripwire,epsilon,spawn_rate,seed,grid_size
1,1,0.0,Curriculum,21.72,21.72,5,1,30,False,0,0,0.1720768383829392,0.25,123,4
2,1,0.0,Curriculum,20.389999999999997,20.389999999999997,1,0,30,False,0,0,0.14805219153934096,0.25,123,4
3,1,0.0,Curriculum,114.52,114.52,7,1,13,True,0,0,0.13871227356626356,0.25,123,4
4,1,0.0,Curriculum,20.79,20.79,1,0,30,False,0,0,0.11934584740095991,0.25,123,4
5,1,0.0,Curriculum,23.16,23.16,3,2,30,False,0,0,0.10268328047444951,0.25,123,4
6,1,0.0,Curriculum,20.97,20.97,2,0,30,False,0,0,0.08834707129415934,0.25,123,4
7,1,0.0,Curriculum,20.97,20.97,2,0,30,False,0,0,0.07601242354345533,0.25,123,4
8,1,0.0,Curriculum,20.0,20.0,0,0,30,False,0,0,0.06539988760591339,0.25,123,4
9,1,0.0,Curriculum,20.0,20.0,0,0,30,False,0,0,0.05626902944912573,0.25,123,4
10,1,0.0,Curriculum,114.78,114.78,2,1,12,True,0,0,0.05298420145223345,0.25,123,4
11,1,0.0,Curriculum,116.99,116.99,1,3,11,True,0,0,0.05014184170207921,0.25,123,4
12,1,0.0,Curriculum,115.98,115.98,2,1,6,True,0,0,0.04865626475619124,0.25,123,4
13,1,0.0,Curriculum,21.98,21.98,1,1,30,False,0,0,0.041863081033843105,0.25,123,4
14,1,0.0,Curriculum,23.990000000000002,23.990000000000002,1,3,30,False,0,0,0.03601833314636256,0.25,123,4
15,1,0.0,Curriculum,113.19,113.19,1,0,16,True,0,0,0.03324244069445089,0.25,123,4
16,1,0.0,Curriculum,115.98,115.98,2,1,6,True,0,0,0.032257550593801164,0.25,123,4
17,1,0.0,Curriculum,115.98,115.98,2,1,6,True,0,0,0.031301840315393535,0.25,123,4
18,1,0.0,Curriculum,115.98,115.98,2,1,6,True,0,0,0.030374445334317546,0.25,123,4
19,1,0.0,Curriculum,116.98,116.98,2,2,6,True,0,0,0.029474526739366434,0.25,123,4
20,1,0.0,Curriculum,116.98,116.98,2,2,6,True,0,0,0.02860127047416736,0.25,123,4
21,1,0.0,Curriculum,116.57,116.57,3,2,9,True,0,0,0.027339656374042353,0.25,123,4
22,1,0.0,Curriculum,114.98,114.98,2,0,6,True,0,0,0.0265296509606175,0.25,123,4
23,1,0.0,Curriculum,114.98,114.98,2,0,6,True,0,0,0.025743643975000268,0.25,123,4
24,1,0.0,Curriculum,115.98,115.98,2,1,6,True,0,0,0.024980924403995318,0.25,123,4
25,1,0.0,Curriculum,114.98,114.98,2,0,6,True,0,0,0.02424080229994411,0.25,123,4
26,1,0.0,Curriculum,115.98,115.98,2,1,6,True,0,0,0.0235226081566059,0.25,123,4
27,1,0.0,Curriculum,115.78,115.78,2,1,7,True,0,0,0.022711563842012183,0.25,123,4
28,1,0.0,Curriculum,115.78,115.78,2,1,8,True,0,0,0.021818841391740524,0.25,123,4
29,1,0.0,Curriculum,116.19,116.19,1,2,10,True,0,0,0.020752121082710316,0.25,123,4
30,1,0.0,Curriculum,115.98,115.98,2,1,6,True,0,0,0.020137287809494673,0.25,123,4
31,1,0.0,Curriculum,112.18,112.18,2,0,20,True,0,0,0.01821640159677518,0.25,123,4
32,1,0.0,Curriculum,115.98,115.98,2,1,6,True,0,0,0.017676695328904212,0.25,123,4
33,1,0.0,Curriculum,115.98,115.98,2,1,6,True,0,0,0.01715297920343496,0.25,123,4
34,1,0.0,Curriculum,115.98,115.98,2,1,6,True,0,0,0.016644779472573017,0.25,123,4
35,1,0.0,Curriculum,115.98,115.98,2,1,6,True,0,0,0.016151636424482335,0.25,123,4
36,1,0.0,Curriculum,115.98,115.98,2,1,6,True,0,0,0.015673103967434984,0.25,123,4
37,1,0.0,Curriculum,114.98,114.98,2,0,6,True,0,0,0.015208749226281525,0.25,123,4
38,1,0.0,Curriculum,115.98,115.98,2,1,6,True,0,0,0.014758152150876966,0.25,123,4
39,1,0.0,Curriculum,114.98,114.98,2,0,6,True,0,0,0.014320905136108049,0.25,123,4
40,1,0.0,Curriculum,114.98,114.98,2,0,6,True,0,0,0.0138966126531782,0.25,123,4
41,1,0.0,Curriculum,114.98,114.98,2,0,6,True,0,0,0.013484890891816561,0.25,123,4
