episode,stage,shaping_scale_current,agent_type,total_reward_env,total_reward_shaped,tripwires_triggered,resources_collected,steps_to_goal,goal_reached,deaths_starvation,deaths_tripwire,epsilon,spawn_rate,seed,grid_size
1,,1.0,DirectoS1,21.72,-428.27999999999986,5,1,30,False,0,0,0.1720768383829392,0.25,123,4
2,,1.0,DirectoS1,20.389999999999997,-79.61000000000007,1,0,30,False,0,0,0.14805219153934096,0.25,123,4
3,,1.0,DirectoS1,21.73,-628.2700000000007,7,1,30,False,0,0,0.12738176517877567,0.25,123,4
4,,1.0,DirectoS1,20.38,-179.6199999999999,2,0,30,False,0,0,0.10959725709800847,0.25,123,4
5,,1.0,DirectoS1,21.38,-128.61999999999995,2,1,30,False,0,0,0.09429574748433718,0.25,123,4
6,,1.0,DirectoS1,20.189999999999998,-79.81000000000004,1,0,30,False,0,0,0.08113057050030371,0.25,123,4
7,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.06980346033948207,0.25,123,4
8,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.06005779381703479,0.25,123,4
9,,1.0,DirectoS1,20.189999999999998,-79.81000000000003,1,0,30,False,0,0,0.05167277640144891,0.25,123,4
10,,1.0,DirectoS1,20.58,-179.4199999999998,2,0,30,False,0,0,0.04445843996814939,0.25,123,4
11,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.03825133894578426,0.25,123,4
12,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.032910847348523745,0.25,123,4
13,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.028315972801187538,0.25,123,4
14,,1.0,DirectoS1,20.189999999999998,-79.81000000000007,1,0,30,False,0,0,0.02436261537682825,0.25,123,4
15,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.020961209143920925,0.25,123,4
16,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.018034692990847347,0.25,123,4
17,,1.0,DirectoS1,20.189999999999998,-79.81000000000003,1,0,30,False,0,0,0.015516764755359819,0.25,123,4
18,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01335037910517069,0.25,123,4
19,,1.0,DirectoS1,20.38,-179.62,2,0,30,False,0,0,0.011486455138157128,0.25,123,4
20,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,123,4
21,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,123,4
22,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,123,4
23,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,123,4
24,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,123,4
25,,1.0,DirectoS1,20.38,-179.61999999999978,2,0,30,False,0,0,0.01,0.25,123,4
26,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,123,4
27,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,123,4
28,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,123,4
29,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,123,4
30,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,123,4
31,,1.0,DirectoS1,20.2,20.2,0,0,30,False,0,0,0.01,0.25,123,4
32,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,123,4
33,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,123,4
34,,1.0,DirectoS1,20.199999999999996,20.199999999999996,0,0,30,False,0,0,0.01,0.25,123,4
35,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,123,4
36,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,123,4
37,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,123,4
38,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,123,4
39,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,123,4
40,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,123,4
41,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,123,4
42,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,123,4
43,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,123,4
44,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,123,4
45,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,123,4
46,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,123,4
47,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,123,4
48,,1.0,DirectoS1,20.2,20.2,0,0,30,False,0,0,0.01,0.25,123,4
49,,1.0,DirectoS1,20.189999999999998,-79.81000000000002,1,0,30,False,0,0,0.01,0.25,123,4
50,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,123,4
51,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,123,4
52,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,123,4
53,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,123,4
54,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,123,4
55,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,123,4
56,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,123,4
57,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,123,4
58,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,123,4
59,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,123,4
60,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,123,4
61,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,123,4
62,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,123,4
63,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,123,4
64,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,123,4
65,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,123,4
66,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,123,4
67,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,123,4
68,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,123,4
69,,1.0,DirectoS1,20.2,20.2,0,0,30,False,0,0,0.01,0.25,123,4
70,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,123,4
71,,1.0,DirectoS1,20.189999999999998,-79.81000000000002,1,0,30,False,0,0,0.01,0.25,123,4
72,,1.0,DirectoS1,20.2,20.2,0,0,30,False,0,0,0.01,0.25,123,4
73,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,123,4
74,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,123,4
75,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,123,4
