episode,stage,shaping_scale_current,agent_type,total_reward_env,total_reward_shaped,tripwires_triggered,resources_collected,steps_to_goal,goal_reached,deaths_starvation,deaths_tripwire,epsilon,spawn_rate,seed,grid_size
1,,1.0,DirectoS1,21.74,-2578.2600000000007,26,0,30,False,0,0,0.1720768383829392,0.25,131415,4
2,,1.0,DirectoS1,111.95,-388.04999999999984,5,0,23,True,0,0,0.15333922897306462,0.25,131415,4
3,,1.0,DirectoS1,23.13,-526.8699999999998,7,3,30,False,0,0,0.13193064860881273,0.25,131415,4
4,,1.0,DirectoS1,22.759999999999998,-327.23999999999995,4,1,30,False,0,0,0.11351104449207507,0.25,131415,4
5,,1.0,DirectoS1,23.86,-1226.1400000000003,13,1,30,False,0,0,0.09766310828870711,0.25,131415,4
6,,1.0,DirectoS1,26.290000000000003,-773.7100000000002,10,4,30,False,0,0,0.08402779450485676,0.25,131415,4
7,,1.0,DirectoS1,21.59,-28.41000000000008,1,1,30,False,0,0,0.07229618607343528,0.25,131415,4
8,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.062202495633307105,0.25,131415,4
9,,1.0,DirectoS1,19.089999999999996,-1080.91,11,0,30,False,0,0,0.053518043940540334,0.25,131415,4
10,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.04604607898863699,0.25,131415,4
11,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.039617318461478715,0.25,131415,4
12,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.03408611453030655,0.25,131415,4
13,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.029327154105669603,0.25,131415,4
14,,1.0,DirectoS1,20.589999999999996,-79.41000000000004,1,0,30,False,0,0,0.025232619786364305,0.25,131415,4
15,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.02170974718478182,0.25,131415,4
16,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01867872328825086,0.25,131415,4
17,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.016070878242359924,0.25,131415,4
18,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.013827129589912309,0.25,131415,4
19,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.011896643718716482,0.25,131415,4
20,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01023568419242493,0.25,131415,4
21,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,131415,4
22,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,131415,4
23,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,131415,4
24,,1.0,DirectoS1,21.169999999999998,-228.82999999999987,3,1,30,False,0,0,0.01,0.25,131415,4
25,,1.0,DirectoS1,20.59,-79.41000000000003,1,0,30,False,0,0,0.01,0.25,131415,4
26,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,131415,4
27,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,131415,4
28,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,131415,4
29,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,131415,4
30,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,131415,4
31,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,131415,4
32,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,131415,4
33,,1.0,DirectoS1,19.089999999999996,-1080.91,11,0,30,False,0,0,0.01,0.25,131415,4
34,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,131415,4
35,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,131415,4
36,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,131415,4
37,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,131415,4
38,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,131415,4
39,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,131415,4
40,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,131415,4
41,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,131415,4
42,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,131415,4
43,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,131415,4
44,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,131415,4
45,,1.0,DirectoS1,19.07,-1280.93,13,0,30,False,0,0,0.01,0.25,131415,4
46,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,131415,4
47,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,131415,4
48,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,131415,4
49,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,131415,4
50,,1.0,DirectoS1,22.230000000000004,-1227.7700000000002,13,1,30,False,0,0,0.01,0.25,131415,4
51,,1.0,DirectoS1,20.59,-79.41000000000001,1,0,30,False,0,0,0.01,0.25,131415,4
52,,1.0,DirectoS1,23.77,-26.230000000000043,2,3,30,False,0,0,0.01,0.25,131415,4
53,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,131415,4
54,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,131415,4
55,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,131415,4
56,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,131415,4
57,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,131415,4
58,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,131415,4
