episode,stage,shaping_scale_current,agent_type,total_reward_env,total_reward_shaped,tripwires_triggered,resources_collected,steps_to_goal,goal_reached,deaths_starvation,deaths_tripwire,epsilon,spawn_rate,seed,grid_size
1,1,0.0,Curriculum,20.38,20.38,2,0,30,False,0,0,0.1720768383829392,0.25,161718,4
2,1,0.0,Curriculum,20.0,20.0,0,0,30,False,0,0,0.14805219153934096,0.25,161718,4
3,1,0.0,Curriculum,20.189999999999998,20.189999999999998,1,0,30,False,0,0,0.12738176517877567,0.25,161718,4
4,1,0.0,Curriculum,20.55,20.55,5,0,30,False,0,0,0.10959725709800847,0.25,161718,4
5,1,0.0,Curriculum,20.0,20.0,0,0,30,False,0,0,0.09429574748433718,0.25,161718,4
6,1,0.0,Curriculum,21.39,21.39,1,1,30,False,0,0,0.08113057050030371,0.25,161718,4
7,1,0.0,Curriculum,20.759999999999998,20.759999999999998,3,0,30,False,0,0,0.06980346033948207,0.25,161718,4
8,1,0.0,Curriculum,20.0,20.0,0,0,30,False,0,0,0.06005779381703479,0.25,161718,4
9,1,0.0,Curriculum,20.0,20.0,0,0,30,False,0,0,0.05167277640144891,0.25,161718,4
10,1,0.0,Curriculum,20.0,20.0,0,0,30,False,0,0,0.04445843996814939,0.25,161718,4
11,1,0.0,Curriculum,20.0,20.0,0,0,30,False,0,0,0.03825133894578426,0.25,161718,4
12,1,0.0,Curriculum,21.59,21.59,1,1,30,False,0,0,0.032910847348523745,0.25,161718,4
13,1,0.0,Curriculum,19.68,19.68,12,0,30,False,0,0,0.028315972801187538,0.25,161718,4
14,1,0.0,Curriculum,21.78,21.78,2,1,30,False,0,0,0.02436261537682825,0.25,161718,4
15,1,0.0,Curriculum,20.589999999999996,20.589999999999996,1,0,30,False,0,0,0.020961209143920925,0.25,161718,4
16,1,0.0,Curriculum,21.54,21.54,6,1,30,False,0,0,0.018034692990847347,0.25,161718,4
17,1,0.0,Curriculum,20.589999999999996,20.589999999999996,1,0,30,False,0,0,0.015516764755359819,0.25,161718,4
18,1,0.0,Curriculum,20.589999999999996,20.589999999999996,1,0,30,False,0,0,0.01335037910517069,0.25,161718,4
19,1,0.0,Curriculum,20.589999999999996,20.589999999999996,1,0,30,False,0,0,0.011486455138157128,0.25,161718,4
20,1,0.0,Curriculum,20.589999999999996,20.589999999999996,1,0,30,False,0,0,0.01,0.25,161718,4
21,1,0.0,Curriculum,20.589999999999996,20.589999999999996,1,0,30,False,0,0,0.01,0.25,161718,4
22,1,0.0,Curriculum,21.59,21.59,1,1,30,False,0,0,0.01,0.25,161718,4
23,1,0.0,Curriculum,20.97,20.97,3,0,30,False,0,0,0.01,0.25,161718,4
24,1,0.0,Curriculum,21.55,21.55,25,2,30,False,0,0,0.01,0.25,161718,4
25,1,0.0,Curriculum,21.59,21.59,1,1,30,False,0,0,0.01,0.25,161718,4
26,1,0.0,Curriculum,112.58,112.58,2,0,18,True,0,0,0.01,0.25,161718,4
27,1,0.0,Curriculum,113.58,113.58,2,1,18,True,0,0,0.01,0.25,161718,4
28,1,0.0,Curriculum,114.99,114.99,1,0,6,True,0,0,0.01,0.25,161718,4
29,1,0.0,Curriculum,21.159999999999997,21.159999999999997,2,0,30,False,0,0,0.01,0.25,161718,4
30,1,0.0,Curriculum,20.99,20.99,1,0,30,False,0,0,0.01,0.25,161718,4
31,1,0.0,Curriculum,21.169999999999998,21.169999999999998,2,0,30,False,0,0,0.01,0.25,161718,4
32,1,0.0,Curriculum,111.39,111.39,1,1,30,True,0,0,0.01,0.25,161718,4
33,1,0.0,Curriculum,114.37,114.37,2,1,14,True,0,0,0.01,0.25,161718,4
34,1,0.0,Curriculum,114.97,114.97,2,0,6,True,0,0,0.01,0.25,161718,4
35,1,0.0,Curriculum,114.97,114.97,2,0,6,True,0,0,0.01,0.25,161718,4
36,1,0.0,Curriculum,114.97,114.97,2,0,6,True,0,0,0.01,0.25,161718,4
37,1,0.0,Curriculum,115.97,115.97,2,1,6,True,0,0,0.01,0.25,161718,4
38,1,0.0,Curriculum,114.97,114.97,2,0,6,True,0,0,0.01,0.25,161718,4
39,1,0.0,Curriculum,115.97,115.97,2,1,6,True,0,0,0.01,0.25,161718,4
40,1,0.0,Curriculum,115.97,115.97,2,1,6,True,0,0,0.01,0.25,161718,4
41,1,0.0,Curriculum,116.97,116.97,2,2,6,True,0,0,0.01,0.25,161718,4
42,1,0.0,Curriculum,114.97,114.97,2,0,6,True,0,0,0.01,0.25,161718,4
43,1,0.0,Curriculum,116.98,116.98,1,2,6,True,0,0,0.01,0.25,161718,4
44,1,0.0,Curriculum,115.98,115.98,1,1,6,True,0,0,0.01,0.25,161718,4
45,1,0.0,Curriculum,114.98,114.98,1,0,6,True,0,0,0.01,0.25,161718,4
46,1,0.0,Curriculum,115.98,115.98,1,1,6,True,0,0,0.01,0.25,161718,4
47,1,0.0,Curriculum,115.98,115.98,1,1,6,True,0,0,0.01,0.25,161718,4
48,1,0.0,Curriculum,114.98,114.98,1,0,6,True,0,0,0.01,0.25,161718,4
49,1,0.0,Curriculum,115.98,115.98,1,1,6,True,0,0,0.01,0.25,161718,4
50,1,0.0,Curriculum,115.77,115.77,2,1,8,True,0,0,0.01,0.25,161718,4
51,1,0.0,Curriculum,116.97,116.97,2,2,6,True,0,0,0.01,0.25,161718,4
52,1,0.0,Curriculum,115.97,115.97,2,1,6,True,0,0,0.01,0.25,161718,4
53,1,0.0,Curriculum,116.97,116.97,2,2,6,True,0,0,0.01,0.25,161718,4
54,1,0.0,Curriculum,115.98,115.98,1,1,6,True,0,0,0.01,0.25,161718,4
55,1,0.0,Curriculum,115.98,115.98,1,1,6,True,0,0,0.01,0.25,161718,4
56,1,0.0,Curriculum,116.98,116.98,1,2,6,True,0,0,0.01,0.25,161718,4
57,1,0.0,Curriculum,114.97,114.97,2,0,6,True,0,0,0.01,0.25,161718,4
58,1,0.0,Curriculum,114.97,114.97,2,0,6,True,0,0,0.01,0.25,161718,4
59,1,0.0,Curriculum,116.97,116.97,2,2,6,True,0,0,0.01,0.25,161718,4
60,1,0.0,Curriculum,115.97,115.97,2,1,6,True,0,0,0.01,0.25,161718,4
61,1,0.0,Curriculum,115.98,115.98,1,1,6,True,0,0,0.01,0.25,161718,4
62,1,0.0,Curriculum,114.98,114.98,1,0,6,True,0,0,0.01,0.25,161718,4
63,1,0.0,Curriculum,115.98,115.98,1,1,6,True,0,0,0.01,0.25,161718,4
64,1,0.0,Curriculum,116.98,116.98,1,2,6,True,0,0,0.01,0.25,161718,4
65,1,0.0,Curriculum,114.97,114.97,2,0,6,True,0,0,0.01,0.25,161718,4
66,1,0.0,Curriculum,115.97,115.97,2,1,6,True,0,0,0.01,0.25,161718,4
67,1,0.0,Curriculum,116.97,116.97,2,2,6,True,0,0,0.01,0.25,161718,4
68,1,0.0,Curriculum,115.98,115.98,1,1,6,True,0,0,0.01,0.25,161718,4
69,1,0.0,Curriculum,117.98,117.98,1,3,6,True,0,0,0.01,0.25,161718,4
70,1,0.0,Curriculum,115.98,115.98,1,1,6,True,0,0,0.01,0.25,161718,4
71,1,0.0,Curriculum,114.98,114.98,1,0,6,True,0,0,0.01,0.25,161718,4
72,1,0.0,Curriculum,116.98,116.98,1,2,6,True,0,0,0.01,0.25,161718,4
73,1,0.0,Curriculum,114.98,114.98,1,0,6,True,0,0,0.01,0.25,161718,4
74,1,0.0,Curriculum,115.98,115.98,1,1,6,True,0,0,0.01,0.25,161718,4
75,1,0.0,Curriculum,115.98,115.98,1,1,6,True,0,0,0.01,0.25,161718,4
76,2,0.25,Curriculum,114.98,89.98,1,0,6,True,0,0,0.01,0.25,161718,4
77,2,0.25,Curriculum,115.98,103.48,1,1,6,True,0,0,0.01,0.25,161718,4
78,2,0.25,Curriculum,116.98,116.98,1,2,6,True,0,0,0.01,0.25,161718,4
79,2,0.25,Curriculum,114.98,89.98,1,0,6,True,0,0,0.01,0.25,161718,4
80,2,0.25,Curriculum,114.98,89.98,1,0,6,True,0,0,0.01,0.25,161718,4
81,2,0.25,Curriculum,115.98,103.48,1,1,6,True,0,0,0.01,0.25,161718,4
82,2,0.25,Curriculum,115.98,103.48,1,1,6,True,0,0,0.01,0.25,161718,4
83,2,0.25,Curriculum,115.98,103.48,1,1,6,True,0,0,0.01,0.25,161718,4
84,2,0.25,Curriculum,116.98,116.98,1,2,6,True,0,0,0.01,0.25,161718,4
85,2,0.25,Curriculum,114.98,89.98,1,0,6,True,0,0,0.01,0.25,161718,4
