episode,stage,shaping_scale_current,agent_type,total_reward_env,total_reward_shaped,tripwires_triggered,resources_collected,steps_to_goal,goal_reached,deaths_starvation,deaths_tripwire,epsilon,spawn_rate,seed,grid_size
1,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.1720768383829392,0.25,101112,4
2,,1.0,DirectoS1,19.099999999999998,-980.9000000000001,10,0,30,False,0,0,0.14805219153934096,0.25,101112,4
3,,1.0,DirectoS1,20.2,20.2,0,0,30,False,0,0,0.12738176517877567,0.25,101112,4
4,,1.0,DirectoS1,20.389999999999997,-79.61000000000007,1,0,30,False,0,0,0.10959725709800847,0.25,101112,4
5,,1.0,DirectoS1,21.599999999999998,71.6,0,1,30,False,0,0,0.09429574748433718,0.25,101112,4
6,,1.0,DirectoS1,21.67,-1228.3300000000006,13,1,30,False,0,0,0.08113057050030371,0.25,101112,4
7,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.06980346033948207,0.25,101112,4
8,,1.0,DirectoS1,21.2,71.19999999999997,0,1,30,False,0,0,0.06005779381703479,0.25,101112,4
9,,1.0,DirectoS1,20.199999999999996,20.199999999999996,0,0,30,False,0,0,0.05167277640144891,0.25,101112,4
10,,1.0,DirectoS1,20.39,20.39,0,0,30,False,0,0,0.04445843996814939,0.25,101112,4
11,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.03825133894578426,0.25,101112,4
12,,1.0,DirectoS1,20.189999999999998,-79.81000000000006,1,0,30,False,0,0,0.032910847348523745,0.25,101112,4
13,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.028315972801187538,0.25,101112,4
14,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.02436261537682825,0.25,101112,4
15,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.020961209143920925,0.25,101112,4
16,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.018034692990847347,0.25,101112,4
17,,1.0,DirectoS1,19.189999999999998,-80.80999999999999,1,0,30,False,0,0,0.015516764755359819,0.25,101112,4
18,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01335037910517069,0.25,101112,4
19,,1.0,DirectoS1,20.2,20.2,0,0,30,False,0,0,0.011486455138157128,0.25,101112,4
20,,1.0,DirectoS1,20.189999999999998,-79.81000000000003,1,0,30,False,0,0,0.01,0.25,101112,4
21,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,101112,4
22,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,101112,4
23,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,101112,4
24,,1.0,DirectoS1,21.4,71.39999999999993,0,1,30,False,0,0,0.01,0.25,101112,4
25,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,101112,4
26,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,101112,4
27,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,101112,4
28,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,101112,4
29,,1.0,DirectoS1,21.2,71.19999999999996,0,1,30,False,0,0,0.01,0.25,101112,4
30,,1.0,DirectoS1,20.0,20.0,0,0,30,False,0,0,0.01,0.25,101112,4
31,,1.0,DirectoS1,22.38,22.379999999999992,1,2,30,False,0,0,0.01,0.25,101112,4
32,,1.0,DirectoS1,23.599999999999998,173.6,0,3,30,False,0,0,0.01,0.25,101112,4
33,,1.0,DirectoS1,22.4,72.39999999999998,0,1,30,False,0,0,0.01,0.25,101112,4
34,,1.0,DirectoS1,25.0,124.99999999999999,0,2,30,False,0,0,0.01,0.25,101112,4
35,,1.0,DirectoS1,24.6,124.59999999999997,0,2,30,False,0,0,0.01,0.25,101112,4
36,,1.0,DirectoS1,22.2,122.19999999999995,0,2,30,False,0,0,0.01,0.25,101112,4
37,,1.0,DirectoS1,21.2,71.19999999999993,0,1,30,False,0,0,0.01,0.25,101112,4
38,,1.0,DirectoS1,21.2,71.19999999999996,0,1,30,False,0,0,0.01,0.25,101112,4
39,,1.0,DirectoS1,26.6,226.59999999999997,0,4,30,False,0,0,0.01,0.25,101112,4
40,,1.0,DirectoS1,23.59,-26.41000000000005,1,1,30,False,0,0,0.01,0.25,101112,4
41,,1.0,DirectoS1,21.2,71.19999999999999,0,1,30,False,0,0,0.01,0.25,101112,4
42,,1.0,DirectoS1,25.0,124.99999999999996,0,2,30,False,0,0,0.01,0.25,101112,4
43,,1.0,DirectoS1,26.0,175.99999999999994,0,3,30,False,0,0,0.01,0.25,101112,4
44,,1.0,DirectoS1,25.0,124.99999999999997,0,2,30,False,0,0,0.01,0.25,101112,4
45,,1.0,DirectoS1,26.400000000000002,226.4000000000001,0,4,30,False,0,0,0.01,0.25,101112,4
46,,1.0,DirectoS1,26.6,226.60000000000002,0,4,30,False,0,0,0.01,0.25,101112,4
47,,1.0,DirectoS1,25.6,225.60000000000002,0,4,30,False,0,0,0.01,0.25,101112,4
48,,1.0,DirectoS1,27.0,227.00000000000009,0,4,30,False,0,0,0.01,0.25,101112,4
49,,1.0,DirectoS1,22.8,22.8,0,0,30,False,0,0,0.01,0.25,101112,4
50,,1.0,DirectoS1,21.2,71.19999999999993,0,1,30,False,0,0,0.01,0.25,101112,4
51,,1.0,DirectoS1,25.18,75.17999999999998,1,3,30,False,0,0,0.01,0.25,101112,4
52,,1.0,DirectoS1,25.0,225.00000000000014,0,4,30,False,0,0,0.01,0.25,101112,4
53,,1.0,DirectoS1,22.4,122.39999999999996,0,2,30,False,0,0,0.01,0.25,101112,4
54,,1.0,DirectoS1,23.599999999999998,173.5999999999999,0,3,30,False,0,0,0.01,0.25,101112,4
55,,1.0,DirectoS1,24.8,224.8,0,4,30,False,0,0,0.01,0.25,101112,4
56,,1.0,DirectoS1,24.6,224.6000000000001,0,4,30,False,0,0,0.01,0.25,101112,4
57,,1.0,DirectoS1,26.0,276.0000000000001,0,5,30,False,0,0,0.01,0.25,101112,4
58,,1.0,DirectoS1,23.2,123.19999999999997,0,2,30,False,0,0,0.01,0.25,101112,4
59,,1.0,DirectoS1,23.6,123.59999999999994,0,2,30,False,0,0,0.01,0.25,101112,4
60,,1.0,DirectoS1,24.8,224.8,0,4,30,False,0,0,0.01,0.25,101112,4
61,,1.0,DirectoS1,22.4,122.39999999999995,0,2,30,False,0,0,0.01,0.25,101112,4
62,,1.0,DirectoS1,21.2,71.19999999999993,0,1,30,False,0,0,0.01,0.25,101112,4
63,,1.0,DirectoS1,22.78,22.779999999999994,1,2,30,False,0,0,0.01,0.25,101112,4
64,,1.0,DirectoS1,21.78,-28.220000000000038,1,1,30,False,0,0,0.01,0.25,101112,4
65,,1.0,DirectoS1,26.0,226.0000000000001,0,4,30,False,0,0,0.01,0.25,101112,4
66,,1.0,DirectoS1,21.2,71.19999999999993,0,1,30,False,0,0,0.01,0.25,101112,4
67,,1.0,DirectoS1,21.2,71.19999999999995,0,1,30,False,0,0,0.01,0.25,101112,4
68,,1.0,DirectoS1,22.4,122.39999999999992,0,2,30,False,0,0,0.01,0.25,101112,4
69,,1.0,DirectoS1,22.4,122.39999999999992,0,2,30,False,0,0,0.01,0.25,101112,4
70,,1.0,DirectoS1,22.8,72.79999999999994,0,1,30,False,0,0,0.01,0.25,101112,4
71,,1.0,DirectoS1,23.2,73.19999999999995,0,1,30,False,0,0,0.01,0.25,101112,4
72,,1.0,DirectoS1,25.400000000000002,175.4,0,3,30,False,0,0,0.01,0.25,101112,4
73,,1.0,DirectoS1,22.6,72.59999999999994,0,1,30,False,0,0,0.01,0.25,101112,4
74,,1.0,DirectoS1,24.38,24.37999999999995,1,2,30,False,0,0,0.01,0.25,101112,4
75,,1.0,DirectoS1,24.0,123.99999999999997,0,2,30,False,0,0,0.01,0.25,101112,4
76,,1.0,DirectoS1,21.6,21.6,0,0,30,False,0,0,0.01,0.25,101112,4
77,,1.0,DirectoS1,27.0,277.00000000000006,0,5,30,False,0,0,0.01,0.25,101112,4
78,,1.0,DirectoS1,22.4,122.39999999999995,0,2,30,False,0,0,0.01,0.25,101112,4
79,,1.0,DirectoS1,22.4,122.39999999999993,0,2,30,False,0,0,0.01,0.25,101112,4
80,,1.0,DirectoS1,23.400000000000002,173.4,0,3,30,False,0,0,0.01,0.25,101112,4
81,,1.0,DirectoS1,23.76,-26.240000000000034,2,3,30,False,0,0,0.01,0.25,101112,4
82,,1.0,DirectoS1,22.4,122.39999999999992,0,2,30,False,0,0,0.01,0.25,101112,4
83,,1.0,DirectoS1,20.599999999999998,20.599999999999998,0,0,30,False,0,0,0.01,0.25,101112,4
84,,1.0,DirectoS1,23.8,123.79999999999994,0,2,30,False,0,0,0.01,0.25,101112,4
85,,1.0,DirectoS1,23.0,122.99999999999996,0,2,30,False,0,0,0.01,0.25,101112,4
86,,1.0,DirectoS1,23.0,23.0,0,0,30,False,0,0,0.01,0.25,101112,4
87,,1.0,DirectoS1,24.990000000000002,124.98999999999997,0,2,30,False,0,0,0.01,0.25,101112,4
88,,1.0,DirectoS1,25.0,124.99999999999997,0,2,30,False,0,0,0.01,0.25,101112,4
89,,1.0,DirectoS1,22.58,22.57999999999995,1,2,30,False,0,0,0.01,0.25,101112,4
90,,1.0,DirectoS1,21.2,71.19999999999996,0,1,30,False,0,0,0.01,0.25,101112,4
91,,1.0,DirectoS1,20.2,20.2,0,0,30,False,0,0,0.01,0.25,101112,4
92,,1.0,DirectoS1,22.799999999999997,72.79999999999998,0,1,30,False,0,0,0.01,0.25,101112,4
93,,1.0,DirectoS1,24.6,174.59999999999997,0,3,30,False,0,0,0.01,0.25,101112,4
94,,1.0,DirectoS1,22.4,122.39999999999993,0,2,30,False,0,0,0.01,0.25,101112,4
95,,1.0,DirectoS1,23.2,73.2,0,1,30,False,0,0,0.01,0.25,101112,4
96,,1.0,DirectoS1,23.8,173.79999999999995,0,3,30,False,0,0,0.01,0.25,101112,4
97,,1.0,DirectoS1,25.6,175.60000000000002,0,3,30,False,0,0,0.01,0.25,101112,4
98,,1.0,DirectoS1,22.599999999999998,122.59999999999995,0,2,30,False,0,0,0.01,0.25,101112,4
99,,1.0,DirectoS1,20.4,20.4,0,0,30,False,0,0,0.01,0.25,101112,4
100,,1.0,DirectoS1,21.2,71.19999999999993,0,1,30,False,0,0,0.01,0.25,101112,4
101,,1.0,DirectoS1,21.2,71.19999999999999,0,1,30,False,0,0,0.01,0.25,101112,4
102,,1.0,DirectoS1,21.8,21.8,0,0,30,False,0,0,0.01,0.25,101112,4
103,,1.0,DirectoS1,22.4,72.39999999999999,0,1,30,False,0,0,0.01,0.25,101112,4
104,,1.0,DirectoS1,26.0,176.0,0,3,30,False,0,0,0.01,0.25,101112,4
105,,1.0,DirectoS1,26.990000000000002,226.99000000000007,0,4,30,False,0,0,0.01,0.25,101112,4
106,,1.0,DirectoS1,23.0,122.99999999999994,0,2,30,False,0,0,0.01,0.25,101112,4
107,,1.0,DirectoS1,21.2,71.19999999999993,0,1,30,False,0,0,0.01,0.25,101112,4
108,,1.0,DirectoS1,21.4,71.39999999999995,0,1,30,False,0,0,0.01,0.25,101112,4
109,,1.0,DirectoS1,28.6,378.6,0,7,30,False,0,0,0.01,0.25,101112,4
110,,1.0,DirectoS1,24.0,73.99999999999997,0,1,30,False,0,0,0.01,0.25,101112,4
111,,1.0,DirectoS1,23.990000000000002,-26.010000000000023,1,1,30,False,0,0,0.01,0.25,101112,4
112,,1.0,DirectoS1,24.79,74.78999999999995,1,3,30,False,0,0,0.01,0.25,101112,4
113,,1.0,DirectoS1,23.4,173.39999999999992,0,3,30,False,0,0,0.01,0.25,101112,4
114,,1.0,DirectoS1,23.6,173.60000000000005,0,3,30,False,0,0,0.01,0.25,101112,4
115,,1.0,DirectoS1,23.6,173.60000000000005,0,3,30,False,0,0,0.01,0.25,101112,4
116,,1.0,DirectoS1,25.18,75.17999999999995,1,3,30,False,0,0,0.01,0.25,101112,4
117,,1.0,DirectoS1,25.0,175.0,0,3,30,False,0,0,0.01,0.25,101112,4
118,,1.0,DirectoS1,21.2,71.19999999999997,0,1,30,False,0,0,0.01,0.25,101112,4
